Wavelength (nm),Transmittance
15970,0.2297054
15980,0.229913
15990,0.2301207
16000,0.2303283
16010,0.230536
16020,0.2307436
16030,0.2309512
16040,0.2311588
16050,0.2313664
16060,0.231574
16070,0.2317816
16080,0.2319891
16090,0.2321967
16100,0.2324042
16110,0.2326118
16120,0.2328193
16130,0.2330268
16140,0.2332342
16150,0.2334417
16160,0.2336492
16170,0.2338566
16180,0.234064
16190,0.2342714
16200,0.2344788
16210,0.2346862
16220,0.2348936
16230,0.2351009
16240,0.2353083
16250,0.2355156
16260,0.2357229
16270,0.2359302
16280,0.2361375
16290,0.2363448
16300,0.236552
16310,0.2367593
16320,0.2369665
16330,0.2371737
16340,0.2373809
16350,0.2375881
16360,0.2377953
16370,0.2380024
16380,0.2382096
16390,0.2384167
16400,0.2386238
16410,0.2388309
16420,0.2390379
16430,0.239245
16440,0.239452
16450,0.2396591
16460,0.2398661
16470,0.2400731
16480,0.24028
16490,0.240487
16500,0.2406939
16510,0.2409009
16520,0.2411078
16530,0.2413147
16540,0.2415215
16550,0.2417284
16560,0.2419352
16570,0.242142
16580,0.2423489
16590,0.2425557
16600,0.2427624
16610,0.2429692
16620,0.2431759
16630,0.2433826
16640,0.2435893
16650,0.243796
16660,0.2440027
16670,0.2442093
16680,0.244416
16690,0.2446226
16700,0.2448292
16710,0.2450357
16720,0.2452423
16730,0.2454488
16740,0.2456553
16750,0.2458618
16760,0.2460683
16770,0.2462748
16780,0.2464812
16790,0.2466876
16800,0.246894
16810,0.2471004
16820,0.2473068
16830,0.2475131
16840,0.2477195
16850,0.2479258
16860,0.248132
16870,0.2483383
16880,0.2485445
16890,0.2487508
16900,0.248957
16910,0.2491631
16920,0.2493693
16930,0.2495754
16940,0.2497816
16950,0.2499877
16960,0.2501937
16970,0.2503998
16980,0.2506058
16990,0.2508119
17000,0.2510178
17010,0.2512238
17020,0.2514298
17030,0.2516357
17040,0.2518416
17050,0.2520475
17060,0.2522534
17070,0.2524593
17080,0.2526651
17090,0.2528709
17100,0.2530767
17110,0.2532824
17120,0.2534881
17130,0.2536939
17140,0.2538996
17150,0.2541052
17160,0.2543109
17170,0.2545165
17180,0.2547221
17190,0.2549277
17200,0.2551332
17210,0.2553388
17220,0.2555443
17230,0.2557498
17240,0.2559552
17250,0.2561607
17260,0.2563661
17270,0.2565715
17280,0.2567768
17290,0.2569822
17300,0.2571875
17310,0.2573928
17320,0.2575981
17330,0.2578034
17340,0.2580086
17350,0.2582138
17360,0.258419
17370,0.2586241
17380,0.2588293
17390,0.2590344
17400,0.2592395
17410,0.2594445
17420,0.2596496
17430,0.2598546
17440,0.2600596
17450,0.2602645
17460,0.2604695
17470,0.2606744
17480,0.2608792
17490,0.2610841
17500,0.2612889
17510,0.2614938
17520,0.2616986
17530,0.2619033
17540,0.2621081
17550,0.2623128
17560,0.2625175
17570,0.2627221
17580,0.2629267
17590,0.2631314
17600,0.2633359
17610,0.2635405
17620,0.263745
17630,0.2639495
17640,0.264154
17650,0.2643584
17660,0.2645629
17670,0.2647673
17680,0.2649716
17690,0.265176
17700,0.2653803
17710,0.2655846
17720,0.2657888
17730,0.2659931
17740,0.2661973
17750,0.2664015
17760,0.2666057
17770,0.2668098
17780,0.2670139
17790,0.2672179
17800,0.267422
17810,0.267626
17820,0.26783
17830,0.268034
17840,0.2682379
17850,0.2684418
17860,0.2686457
17870,0.2688495
17880,0.2690534
17890,0.2692571
17900,0.2694609
17910,0.2696647
17920,0.2698684
17930,0.270072
17940,0.2702757
17950,0.2704793
17960,0.2706829
17970,0.2708865
17980,0.27109
17990,0.2712936
18000,0.271497
18010,0.2717005
18020,0.2719039
18030,0.2721073
18040,0.2723107
18050,0.272514
18060,0.2727173
18070,0.2729206
18080,0.2731238
18090,0.2733271
18100,0.2735303
18110,0.2737334
18120,0.2739365
18130,0.2741396
18140,0.2743427
18150,0.2745457
18160,0.2747488
18170,0.2749517
18180,0.2751547
18190,0.2753576
18200,0.2755605
18210,0.2757633
18220,0.2759662
18230,0.276169
18240,0.2763718
18250,0.2765745
18260,0.2767772
18270,0.2769799
18280,0.2771825
18290,0.2773851
18300,0.2775877
18310,0.2777903
18320,0.2779928
18330,0.2781953
18340,0.2783977
18350,0.2786002
18360,0.2788026
18370,0.2790049
18380,0.2792072
18390,0.2794095
18400,0.2796118
18410,0.279814
18420,0.2800163
18430,0.2802184
18440,0.2804206
18450,0.2806227
18460,0.2808248
18470,0.2810268
18480,0.2812288
18490,0.2814308
18500,0.2816328
18510,0.2818347
18520,0.2820366
18530,0.2822384
18540,0.2824402
18550,0.282642
18560,0.2828438
18570,0.2830455
18580,0.2832472
18590,0.2834488
18600,0.2836505
18610,0.2838521
18620,0.2840536
18630,0.2842551
18640,0.2844566
18650,0.2846581
18660,0.2848595
18670,0.2850609
18680,0.2852622
18690,0.2854636
18700,0.2856649
18710,0.2858661
18720,0.2860674
18730,0.2862686
18740,0.2864697
18750,0.2866708
18760,0.2868719
18770,0.287073
18780,0.287274
18790,0.287475
18800,0.2876759
18810,0.2878768
18820,0.2880777
18830,0.2882786
18840,0.2884794
18850,0.2886802
18860,0.2888809
18870,0.2890816
18880,0.2892823
18890,0.2894829
18900,0.2896835
18910,0.2898841
18920,0.2900846
18930,0.2902852
18940,0.2904856
18950,0.2906861
18960,0.2908865
18970,0.2910868
18980,0.2912871
18990,0.2914874
19000,0.2916877
19010,0.2918879
19020,0.2920881
19030,0.2922882
19040,0.2924884
19050,0.2926884
19060,0.2928885
19070,0.2930885
19080,0.2932884
19090,0.2934884
19100,0.2936883
19110,0.2938881
19120,0.294088
19130,0.2942878
19140,0.2944875
19150,0.2946872
19160,0.2948869
19170,0.2950866
19180,0.2952862
19190,0.2954858
19200,0.2956853
19210,0.2958848
19220,0.2960843
19230,0.2962837
19240,0.2964831
19250,0.2966824
19260,0.2968817
19270,0.297081
19280,0.2972803
19290,0.2974795
19300,0.2976786
19310,0.2978778
19320,0.2980769
19330,0.2982759
19340,0.2984749
19350,0.2986739
19360,0.2988729
19370,0.2990718
19380,0.2992706
19390,0.2994695
19400,0.2996683
19410,0.299867
19420,0.3000658
19430,0.3002644
19440,0.3004631
19450,0.3006617
19460,0.3008603
19470,0.3010588
19480,0.3012573
19490,0.3014557
19500,0.3016541
19510,0.3018525
19520,0.3020509
19530,0.3022492
19540,0.3024474
19550,0.3026456
19560,0.3028438
19570,0.303042
19580,0.3032401
19590,0.3034382
19600,0.3036362
19610,0.3038342
19620,0.3040321
19630,0.30423
19640,0.304428
19650,0.3046258
19660,0.3048236
19670,0.3050214
19680,0.3052191
19690,0.3054168
19700,0.3056144
19710,0.305812
19720,0.3060096
19730,0.3062071
19740,0.3064046
19750,0.306602
19760,0.3067994
19770,0.3069968
19780,0.3071941
19790,0.3073914
19800,0.3075887
19810,0.3077859
19820,0.307983
19830,0.3081802
19840,0.3083772
19850,0.3085743
19860,0.3087713
19870,0.3089683
19880,0.3091652
19890,0.3093621
19900,0.309559
19910,0.3097558
19920,0.3099526
19930,0.3101493
19940,0.310346
19950,0.3105426
19960,0.3107392
19970,0.3109358
19980,0.3111323
19990,0.3113288
20000,0.3115252
