Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
1703.3184,0.0117958,0.0210641,0.0377352,0.0399091,0.0541106,0.0614704,0.073167,0.0703077,0.0772959,0.0842127,0.0741602,0.0857527,0.0822239,0.0908344,0.090467,0.0822151,0.076795,0.0649595,0.0774629,0.0869179,0.0791507,0.0747647,0.0715941,0.0595467,0.0574651,0.042675,0.0330162,0.024315,0.0248066
1703.8005,0.0125393,0.0225878,0.0370309,0.0374882,0.0535138,0.0629529,0.071567,0.0714851,0.0752286,0.0843159,0.0721233,0.0855854,0.0851206,0.08772,0.0903765,0.0803518,0.0812689,0.0666617,0.0788823,0.0844019,0.0785725,0.0744815,0.0699862,0.0611227,0.0624247,0.0443122,0.0343396,0.0216937,0.0273293
1704.2826,0.0149053,0.0239013,0.0367145,0.0353495,0.0521079,0.0651582,0.0693067,0.0736529,0.0733698,0.0822488,0.0714599,0.0853593,0.0875464,0.083724,0.0895136,0.0800863,0.0869692,0.0696928,0.0793969,0.0815457,0.0767467,0.0757384,0.0666869,0.0635111,0.0659157,0.0451993,0.0347447,0.0188617,0.0301232
1704.7648,0.0175261,0.0242546,0.0364836,0.0341434,0.0499013,0.0670627,0.0668343,0.0754767,0.0730433,0.0783268,0.0727124,0.0848454,0.0887746,0.0800283,0.0873804,0.0819927,0.0920964,0.0728251,0.0789165,0.0785888,0.074552,0.0775116,0.0629274,0.0659721,0.0671137,0.0452167,0.0344542,0.0165132,0.0323651
1705.2468,0.0187102,0.0230181,0.0359272,0.0340879,0.0473921,0.0675064,0.0650178,0.0757871,0.0748976,0.0738758,0.0754253,0.0839408,0.0887399,0.0778722,0.0841389,0.0851928,0.0947617,0.0749834,0.0777662,0.0757568,0.0732383,0.0780599,0.060453,0.0676799,0.0659425,0.0447822,0.0342899,0.0155357,0.0330223
1705.729,0.0175406,0.0202176,0.0347647,0.034923,0.0454539,0.0661419,0.0646862,0.0743411,0.0782642,0.0705725,0.0782687,0.082769,0.0880511,0.0779068,0.0807931,0.0877239,0.0940892,0.0761411,0.0764234,0.073393,0.073319,0.0762979,0.060712,0.0681257,0.0630271,0.0444716,0.0349411,0.0164818,0.0315644
1706.2111,0.0143887,0.0166631,0.0330877,0.0362685,0.0449441,0.0638384,0.0660939,0.0719705,0.0814185,0.0695112,0.079871,0.0815807,0.0873963,0.0799157,0.0786832,0.0878921,0.0907083,0.0772261,0.0752225,0.071986,0.0740128,0.0726679,0.0640396,0.0673413,0.059261,0.0445638,0.0363504,0.0191088,0.0284108
1706.6932,0.0104851,0.0135491,0.0313587,0.0379825,0.0462269,0.0620861,0.0686942,0.0700023,0.0826282,0.0706433,0.0796882,0.0805658,0.0869548,0.0830033,0.0786,0.0854551,0.0863253,0.0791952,0.0742883,0.0718893,0.0738858,0.0687282,0.06938,0.0657958,0.0554118,0.0449257,0.0377939,0.0223732,0.0246746
1707.1753,0.00701083,0.0118191,0.0301107,0.0402034,0.0489364,0.0618757,0.0714262,0.0693941,0.0812288,0.0729369,0.0782122,0.0797509,0.0863693,0.0860882,0.0802293,0.0816211,0.0827062,0.0822252,0.0736719,0.0729573,0.0721436,0.0659016,0.0748263,0.0640695,0.0519555,0.0452618,0.0385278,0.0249959,0.0213626
1707.6575,0.00449476,0.0117953,0.0295968,0.0431132,0.0521933,0.0630407,0.0733111,0.0702384,0.0779009,0.0750942,0.0764155,0.0790558,0.0852188,0.0883924,0.0823971,0.0779714,0.080804,0.0856979,0.0734988,0.074537,0.0693495,0.064567,0.0786442,0.0625807,0.0491066,0.0454191,0.0383567,0.0261894,0.018737
1708.1395,0.00289382,0.0132837,0.0296983,0.0466655,0.0550732,0.0645299,0.0738922,0.0719149,0.0740908,0.0762303,0.075033,0.078426,0.0834655,0.089637,0.0838041,0.0754149,0.0805763,0.0887488,0.0739966,0.0758677,0.0670239,0.0641757,0.0799886,0.0615649,0.046943,0.0454778,0.0376725,0.0259734,0.0163731
1708.6217,0.00204272,0.0158673,0.0301029,0.0504301,0.0569674,0.0651674,0.0733022,0.0735866,0.0712305,0.0761147,0.0742614,0.0779187,0.0815256,0.0899487,0.0836067,0.0739605,0.0813444,0.090726,0.075399,0.0765332,0.0666803,0.0639754,0.078963,0.0612154,0.0455145,0.0456302,0.0371158,0.0249767,0.0137375
1709.1038,0.00198482,0.0190517,0.0305624,0.0535744,0.0577276,0.0643224,0.0721022,0.0746524,0.0702239,0.0750642,0.073903,0.0776908,0.0800237,0.0896829,0.081632,0.0731491,0.0822389,0.091304,0.0777711,0.076678,0.0689962,0.0636242,0.0763033,0.0617334,0.0448624,0.0459949,0.0372087,0.024029,0.0107923
1709.5859,0.00296477,0.022222,0.0310678,0.0550431,0.057664,0.0622625,0.0710269,0.0750129,0.071208,0.0736992,0.0736856,0.0778948,0.079427,0.0892817,0.0783802,0.0726399,0.0825407,0.0904166,0.080804,0.0768986,0.0734052,0.0633592,0.0729943,0.0631367,0.0449509,0.0464762,0.0381107,0.0237719,0.00826208
1710.068,0.00512849,0.0246245,0.0318413,0.0540353,0.0573787,0.06006,0.0706424,0.0750745,0.0735614,0.0726382,0.0735211,0.0785224,0.0797564,0.08914,0.0748829,0.0725608,0.0819418,0.0882193,0.083717,0.0778034,0.0782999,0.0637065,0.0698899,0.0649437,0.0455866,0.0467447,0.0395416,0.0243912,0.0073375
1710.5502,0.00819725,0.0255866,0.0331167,0.0506051,0.0573895,0.0589597,0.0710107,0.0754097,0.0762679,0.0721996,0.0735417,0.0793108,0.0806027,0.0894591,0.0723514,0.0733924,0.0806693,0.0851206,0.0854654,0.0794525,0.0819319,0.0649458,0.0673967,0.0661325,0.0464515,0.0464065,0.0409305,0.0255962,0.0088532
1711.0322,0.0114748,0.0249007,0.0348658,0.0458367,0.0577318,0.0595419,0.0716321,0.0762416,0.0785348,0.0723052,0.0739103,0.0798392,0.0814991,0.0901724,0.0716929,0.0754871,0.0793304,0.0817715,0.0852382,0.0811764,0.0834728,0.0667951,0.0654177,0.0656675,0.0472848,0.0452847,0.0417483,0.0268989,0.0125518
1711.5144,0.0142341,0.0230202,0.0367416,0.0412916,0.0578921,0.0613926,0.0717842,0.0772013,0.0801861,0.0726936,0.0746181,0.0797762,0.0823083,0.0910302,0.0732098,0.0787047,0.0785445,0.0789216,0.0828738,0.0820453,0.0832959,0.0686228,0.0636287,0.0632507,0.0480598,0.0435775,0.0417627,0.0279584,0.0171504
1711.9965,0.0161045,0.0208842,0.0382855,0.0381823,0.0571414,0.0635108,0.0709706,0.0775671,0.0815155,0.0732464,0.0754776,0.0790713,0.0832391,0.0917795,0.0766417,0.0824975,0.0786602,0.0771969,0.0788956,0.0815811,0.0823226,0.0699231,0.0618346,0.0596299,0.0489772,0.0417595,0.0410184,0.0286757,0.0210937
1712.4786,0.0171445,0.0195628,0.0391807,0.0368894,0.0549803,0.0649652,0.0691502,0.076726,0.0828274,0.0741589,0.0762731,0.0779699,0.0845215,0.0922996,0.0813562,0.0862519,0.0797212,0.0769008,0.0743028,0.0801411,0.081209,0.0705779,0.0601358,0.0562877,0.0502906,0.0403367,0.0396408,0.0290246,0.0232521
1712.9607,0.0176499,0.0199264,0.0393671,0.0369326,0.0514673,0.0653184,0.066723,0.0745412,0.0840622,0.0758708,0.0769002,0.0768944,0.0860365,0.0926289,0.0864519,0.0895279,0.0815646,0.0778532,0.0703789,0.0788202,0.0800184,0.0707786,0.0588775,0.0548138,0.0520976,0.039608,0.0376945,0.028849,0.0231854
1713.4429,0.0178936,0.0223268,0.0389988,0.0372136,0.0473823,0.0647326,0.064395,0.0715297,0.0847137,0.0787924,0.077405,0.0762544,0.0871385,0.0928893,0.0907873,0.0920645,0.0838795,0.0792718,0.06851,0.0789623,0.078426,0.0707804,0.0584706,0.0561978,0.0541959,0.0394896,0.0352276,0.0278284,0.0211225
1713.9249,0.0179463,0.0262519,0.0382979,0.0364909,0.0441247,0.0638119,0.0629442,0.068783,0.0841247,0.0828934,0.077924,0.0762111,0.0868465,0.0931161,0.0931749,0.0936359,0.0861804,0.0798677,0.0697526,0.0813444,0.0762115,0.0707004,0.0591219,0.0601784,0.056091,0.0394613,0.0324888,0.0256994,0.0178635
1714.4071,0.0176966,0.0302445,0.0373862,0.0340923,0.0431303,0.06318,0.062856,0.0674923,0.0820951,0.0874122,0.078574,0.0765104,0.0844851,0.0930602,0.0929309,0.0939385,0.0878237,0.0784362,0.0740955,0.0853687,0.0736688,0.0705062,0.0605711,0.0651006,0.057248,0.0387937,0.0301115,0.0226359,0.014547
1714.8892,0.0170901,0.0325326,0.0362205,0.0304569,0.0449958,0.062974,0.0640208,0.0682247,0.0792995,0.0911324,0.0793864,0.0766207,0.0803628,0.0921608,0.0904249,0.0926475,0.08822,0.0747584,0.0800787,0.0891205,0.0715027,0.0702077,0.0621191,0.0688411,0.0574691,0.0370632,0.0289358,0.0194064,0.0121707
1715.3713,0.0163587,0.0320588,0.0347088,0.0268965,0.0491637,0.0627127,0.0658412,0.0706265,0.0769233,0.0931592,0.0803563,0.07617,0.0757234,0.0898125,0.0869155,0.0895725,0.0871279,0.0699158,0.08551,0.0905953,0.0702549,0.0700259,0.0630783,0.0702484,0.0569874,0.0345145,0.029485,0.0170268,0.0111454
1715.8534,0.0159729,0.028901,0.0328768,0.0248227,0.0545095,0.0616797,0.0676602,0.0738541,0.0758284,0.0934011,0.0815408,0.0752707,0.0720098,0.0857216,0.0837571,0.0847224,0.0847378,0.0656474,0.0886867,0.0888863,0.0699393,0.0703226,0.0632555,0.0696255,0.0561266,0.0318966,0.0315993,0.0162805,0.0113209
1716.3356,0.0163695,0.0239169,0.0309358,0.025262,0.0599904,0.0594003,0.0690302,0.0770978,0.076076,0.0923639,0.0830771,0.0744927,0.0703052,0.0801764,0.0818608,0.078351,0.0815508,0.0635324,0.0889776,0.08433,0.0702544,0.071372,0.0630858,0.0680188,0.0549164,0.0300537,0.0344514,0.0175816,0.0123646
1716.8176,0.0176151,0.0183585,0.029261,0.0287041,0.0646538,0.0559611,0.0696683,0.0796486,0.0769835,0.0906768,0.0850632,0.0746252,0.0712208,0.0743504,0.0817027,0.0712666,0.0782875,0.0645199,0.0867756,0.0781435,0.0710254,0.0731322,0.0634686,0.0663286,0.053045,0.0296411,0.0367084,0.0209987,0.0140548
1717.2998,0.0190781,0.0137474,0.0282947,0.0346386,0.0673075,0.0522331,0.0693493,0.0807331,0.0775176,0.0887233,0.0873115,0.0762578,0.0746936,0.0705017,0.0834056,0.0653687,0.0757992,0.0684248,0.083406,0.0722399,0.0724169,0.0750758,0.0653054,0.0648418,0.0502756,0.0308777,0.0368942,0.0259762,0.0162822
1717.7819,0.0195055,0.0114273,0.0282832,0.0408766,0.0667991,0.0496874,0.0680126,0.0797803,0.0770736,0.0864757,0.0891682,0.0791262,0.0794858,0.0710324,0.0865032,0.0633874,0.0746684,0.0734063,0.0807654,0.068785,0.0746134,0.0763112,0.0685902,0.0632613,0.0471726,0.0332459,0.0344026,0.0309234,0.0187953
1718.264,0.018048,0.0115347,0.0289967,0.0443931,0.0632414,0.0492882,0.0659941,0.077222,0.0761712,0.0837068,0.0898588,0.0819403,0.083458,0.0761082,0.0898184,0.0667553,0.0746437,0.0768423,0.0800435,0.0688308,0.0771721,0.0762664,0.0718855,0.0612639,0.0451736,0.0356859,0.0304971,0.0338551,0.0209948
1718.7461,0.0152092,0.0128339,0.0299267,0.0439138,0.0583714,0.0505572,0.0639003,0.0745238,0.0758619,0.0804717,0.0891785,0.0834624,0.0852132,0.0830332,0.0921537,0.0739456,0.0748982,0.0776295,0.0807312,0.0714683,0.0790972,0.075213,0.0735112,0.0590402,0.0453369,0.037528,0.0273561,0.0340669,0.0221779
1719.2283,0.0121893,0.0140418,0.0307738,0.0407,0.0540528,0.0523098,0.0622075,0.0730194,0.076459,0.0772259,0.0875233,0.0834863,0.0849843,0.088911,0.0930456,0.0820816,0.0749738,0.0767479,0.0815557,0.0750006,0.0797244,0.0737873,0.0730347,0.0570921,0.047433,0.0389204,0.0261048,0.0324781,0.0219285
1719.7103,0.00976358,0.0147328,0.0315423,0.0368874,0.0511158,0.0538028,0.0611818,0.0731463,0.0773318,0.0745362,0.0853737,0.0825273,0.0838091,0.092605,0.0926774,0.0891184,0.0750704,0.0757041,0.0818393,0.0782685,0.0791493,0.0723486,0.0711219,0.0557655,0.0504563,0.0402773,0.0265058,0.0304508,0.0201672
1720.1925,0.00804154,0.015144,0.0323254,0.0341285,0.0494886,0.0549697,0.0610632,0.0745387,0.0775186,0.0728474,0.0830435,0.0811923,0.0826288,0.0944044,0.09151,0.0941431,0.0756421,0.0753732,0.0817626,0.0807559,0.0779898,0.0709416,0.0686741,0.0551259,0.0533567,0.0417186,0.0278059,0.0289516,0.0170827
1720.6746,0.00677014,0.0157233,0.0331407,0.033221,0.048677,0.0561536,0.0621565,0.0762989,0.0763133,0.072379,0.0807419,0.0799554,0.0820022,0.0951249,0.0901374,0.096841,0.076966,0.075839,0.0819906,0.082242,0.0770232,0.0695497,0.0663469,0.055041,0.0553272,0.0429393,0.0293256,0.0284064,0.013186
1721.1567,0.00568992,0.0168315,0.0338819,0.0340511,0.0481064,0.057826,0.0647108,0.0772735,0.0736681,0.0730531,0.0786771,0.079169,0.082075,0.0955284,0.0892244,0.0971926,0.0789173,0.0766416,0.0832036,0.0826568,0.0768432,0.0682839,0.0644436,0.0552638,0.0559096,0.0433827,0.0306159,0.0287459,0.00936935
1721.6388,0.00480615,0.0185713,0.0343384,0.0356749,0.0473801,0.0603311,0.0686413,0.0765082,0.0703643,0.074482,0.077083,0.0790676,0.0825901,0.096,0.0893125,0.0954921,0.0809993,0.077172,0.085654,0.082149,0.077541,0.0673965,0.0630083,0.0555131,0.055112,0.04261,0.0314366,0.0294825,0.00673626
1722.121,0.00446894,0.0207154,0.0342504,0.0367546,0.0464772,0.0636208,0.073273,0.0738336,0.067755,0.076107,0.0761699,0.0796991,0.0830081,0.0964131,0.0905102,0.0924369,0.0826447,0.0771299,0.088893,0.0811493,0.0785894,0.0671217,0.0620568,0.0555898,0.0534647,0.0407123,0.0317099,0.0299117,0.00612898
1722.603,0.00515462,0.0227579,0.0333824,0.0363386,0.04577,0.0670774,0.0773669,0.0701702,0.0670535,0.0774635,0.0760579,0.0808594,0.0828132,0.0962566,0.0923187,0.0890519,0.08362,0.0768099,0.0918889,0.0802505,0.0791411,0.0674546,0.0618041,0.0555003,0.051872,0.0384625,0.0315222,0.0294637,0.00759667
1723.0852,0.00704074,0.0240842,0.0316166,0.0345035,0.0457829,0.0696079,0.0795773,0.0671371,0.068571,0.078395,0.0767418,0.0821456,0.0818901,0.0950179,0.0938457,0.0863786,0.084189,0.0769461,0.0935536,0.0799138,0.0786389,0.0680647,0.0626405,0.0554853,0.051247,0.0369801,0.0311708,0.0280314,0.0102353
1723.5673,0.00971469,0.0242016,0.0290565,0.0322958,0.0468207,0.0701011,0.0791693,0.0660688,0.0714946,0.0790514,0.078097,0.0831601,0.0807021,0.0926087,0.0943459,0.0850663,0.0848459,0.0781497,0.093339,0.0802132,0.0772701,0.0684639,0.0647715,0.0558833,0.0520958,0.0370579,0.0311471,0.0260343,0.0126219
1724.0494,0.0123186,0.0229447,0.0260928,0.030957,0.0487341,0.0680588,0.0765278,0.0671334,0.074421,0.0796929,0.0799015,0.0837331,0.0800836,0.0895512,0.0936837,0.0851151,0.0858413,0.0803667,0.091465,0.0808284,0.0758387,0.0683259,0.0678083,0.0568874,0.0542874,0.0386534,0.0319323,0.0241464,0.0135904
1724.5315,0.0140537,0.0205798,0.0233528,0.031067,0.0509922,0.0639843,0.073045,0.0692586,0.0762352,0.0804783,0.0818623,0.0839692,0.0807597,0.086813,0.092342,0.0859436,0.0869427,0.0828168,0.0886473,0.0812856,0.0751422,0.0677046,0.070744,0.0583727,0.0571289,0.0409531,0.0336592,0.0228727,0.0128084
1725.0137,0.0146292,0.017774,0.0215166,0.0322867,0.0529791,0.0592276,0.070418,0.0709028,0.0766684,0.0813789,0.0836568,0.0840648,0.082916,0.0854279,0.0910088,0.086734,0.08763,0.0844572,0.0856223,0.0812406,0.0753887,0.0669856,0.0724261,0.0599325,0.0596717,0.0429337,0.03589,0.022271,0.0108127
1725.4957,0.0143211,0.0154392,0.0210675,0.0337861,0.0542956,0.0553701,0.0697901,0.0710616,0.0762322,0.0822129,0.0849978,0.0840555,0.0860721,0.086109,0.0901322,0.0868294,0.0875157,0.0845996,0.0828693,0.0806202,0.0761032,0.0666278,0.0722047,0.0611031,0.0610612,0.0439569,0.0377339,0.0219748,0.00861582
1725.9779,0.0136617,0.0144664,0.0220775,0.0349104,0.0549143,0.0534916,0.0711917,0.0698535,0.0757306,0.082725,0.0857221,0.0837244,0.0892808,0.0889559,0.0897734,0.0859919,0.086637,0.0832782,0.0806498,0.0795988,0.0765306,0.066885,0.0703305,0.0616372,0.0608103,0.0440192,0.0383102,0.0214789,0.00721608
1726.46,0.0130251,0.0153748,0.0241337,0.0355851,0.0551446,0.0536819,0.0735431,0.0683984,0.0757392,0.0826799,0.0858747,0.0827764,0.0915397,0.0933085,0.0897885,0.0844472,0.0854283,0.0811853,0.079184,0.0784929,0.0762032,0.0676674,0.0678579,0.0616665,0.05896,0.0435833,0.0373223,0.0205286,0.0072323
1726.9421,0.0124001,0.0180137,0.0264927,0.0362299,0.0554217,0.0550744,0.0752587,0.0680981,0.0763512,0.0819757,0.085722,0.081161,0.0922328,0.0978651,0.0901187,0.0827276,0.0844327,0.079234,0.0787224,0.0776441,0.0752663,0.0686254,0.0660768,0.0616335,0.0560818,0.043182,0.0353508,0.0193939,0.00874596
1727.4242,0.0114918,0.0215379,0.0284259,0.0373183,0.0560062,0.0564195,0.0751507,0.0697854,0.0772806,0.0807479,0.0856476,0.0792663,0.091369,0.10112,0.0909173,0.0814091,0.0839988,0.0780293,0.0794353,0.077325,0.0743323,0.0693984,0.0658097,0.0620052,0.0530852,0.0430962,0.033586,0.0188255,0.0113663
1727.9064,0.010044,0.0247307,0.0295423,0.0389636,0.0567615,0.0568122,0.0730751,0.0732845,0.0781649,0.0793924,0.085964,0.0777889,0.0894968,0.101924,0.0924078,0.0808977,0.0841979,0.0776097,0.0812419,0.0776779,0.0740028,0.0698499,0.0670348,0.0629453,0.0509077,0.0433266,0.0331495,0.0196757,0.0144499
1728.3884,0.00813079,0.0264881,0.0298881,0.0408229,0.0571491,0.0560888,0.069975,0.0775519,0.0787973,0.0784703,0.086738,0.0773626,0.0874199,0.0998833,0.0946048,0.0813572,0.0849657,0.0775954,0.0837351,0.0786697,0.0744428,0.0701226,0.0690073,0.0641527,0.0502301,0.0438029,0.0344893,0.0223835,0.0173285
1728.8706,0.00623798,0.0262531,0.029806,0.0423045,0.0564833,0.0547356,0.0674197,0.0811531,0.0791436,0.078498,0.0877019,0.0781796,0.0859225,0.0955182,0.0971085,0.0827263,0.0862641,0.0775778,0.0862442,0.0800404,0.0752737,0.0704951,0.0706956,0.0649536,0.0512551,0.044579,0.037184,0.0265599,0.0194565
1729.3527,0.00506768,0.0242928,0.0296691,0.0429117,0.054404,0.0534697,0.0668622,0.0828401,0.0792029,0.0796527,0.0883064,0.079815,0.0855511,0.0901901,0.0991393,0.084735,0.0880762,0.0774938,0.0880215,0.0812838,0.0758235,0.0711433,0.0713051,0.0646529,0.0535219,0.0457958,0.0402016,0.0308916,0.0205136
1729.8348,0.00508793,0.0216471,0.0296219,0.0425402,0.0513464,0.0527447,0.0688349,0.0821214,0.0788773,0.0815372,0.0879893,0.0814306,0.0864,0.08567,0.0999024,0.0869517,0.0902436,0.0777401,0.08854,0.0817946,0.0756244,0.0719734,0.0707359,0.0630456,0.0559106,0.0474079,0.0425151,0.0336532,0.0204997
1730.3169,0.00610192,0.0195398,0.0294946,0.0415143,0.0485038,0.0524989,0.0725898,0.079504,0.0780041,0.0832954,0.0865699,0.0823521,0.0879984,0.0832868,0.099111,0.0889695,0.092387,0.0788805,0.0877672,0.0812288,0.0748242,0.0727103,0.0696817,0.0607025,0.0571249,0.0489799,0.0437344,0.0337734,0.019721
1730.7991,0.00730961,0.0185815,0.0289796,0.0402843,0.0470903,0.0523694,0.0766683,0.076039,0.0765195,0.0841135,0.0843976,0.0825439,0.0895114,0.0832648,0.0971633,0.0906658,0.0941003,0.0811651,0.0861479,0.0797877,0.0740867,0.0732005,0.0691613,0.0586137,0.0564515,0.0498993,0.0441772,0.0315234,0.0185551
1731.2811,0.00785688,0.0185439,0.0278875,0.0390751,0.0476068,0.0521263,0.0798827,0.0725141,0.0745509,0.083602,0.0820606,0.0824855,0.0901365,0.0849355,0.0947699,0.0922752,0.0952241,0.0843476,0.0843058,0.0781126,0.0740726,0.0735992,0.0698776,0.0574791,0.0540582,0.0498384,0.0443015,0.0280357,0.0171605
1731.7633,0.00730907,0.0188201,0.0262474,0.0378079,0.0497809,0.0518758,0.0817066,0.0690657,0.0723629,0.081695,0.0799982,0.0826828,0.0893282,0.0874757,0.0925143,0.0942116,0.0958788,0.0878736,0.0828238,0.0769646,0.0750554,0.0742639,0.0719648,0.0573497,0.0506371,0.0489912,0.044146,0.0242943,0.0153827
1732.2454,0.00579383,0.0189726,0.0242895,0.0362404,0.0528897,0.051972,0.0819683,0.0653821,0.0702936,0.0783356,0.0783584,0.083343,0.0868015,0.0903763,0.090771,0.0968017,0.0962642,0.0910766,0.0822913,0.0770193,0.0768599,0.0755094,0.0750595,0.0577335,0.0469458,0.0479921,0.0432078,0.0206149,0.0128765
1732.7275,0.00404324,0.019,0.02249,0.0341636,0.0558897,0.0528084,0.0804241,0.0612328,0.0687874,0.0734066,0.0770797,0.0843365,0.0826259,0.0934409,0.0898971,0.0999677,0.0964014,0.0931944,0.0834276,0.0787474,0.0788643,0.0773549,0.0782818,0.0578565,0.0436306,0.0476866,0.0406875,0.0168079,0.00939489
1733.2096,0.00340306,0.0192897,0.0216817,0.031675,0.0572847,0.0544861,0.0767478,0.0572335,0.0684489,0.0672583,0.0760809,0.0853459,0.0777251,0.096516,0.0903849,0.102787,0.095955,0.0934377,0.0868444,0.0820559,0.0799487,0.0792667,0.0800489,0.0570378,0.041256,0.0486726,0.0361378,0.0128546,0.00536868
1733.6918,0.00516484,0.0201009,0.0228067,0.0295119,0.0554698,0.0563427,0.0713312,0.0554096,0.0697875,0.0617714,0.0755088,0.0862117,0.0744396,0.0992036,0.0925626,0.103392,0.0944392,0.091626,0.091984,0.0856289,0.0788861,0.0801832,0.0784667,0.0554118,0.0402441,0.050423,0.0305843,0.00982969,0.00258057
1734.1738,0.00876944,0.020764,0.025825,0.0288107,0.0504318,0.0570787,0.0661788,0.0578303,0.0724962,0.0601091,0.0757843,0.0872831,0.0753209,0.100989,0.0958107,0.100512,0.0920754,0.0891297,0.0962407,0.0872656,0.0757434,0.079492,0.0732672,0.0543808,0.0405638,0.0510058,0.0266653,0.00967341,0.00335267
1734.656,0.0115327,0.0200591,0.0291755,0.0299295,0.0447027,0.0561612,0.0635605,0.0636944,0.0754051,0.0635602,0.0771422,0.0890529,0.0801514,0.101834,0.0986924,0.0955039,0.0901249,0.0880314,0.0969935,0.0862041,0.0724724,0.0780627,0.0669485,0.0552429,0.0417177,0.0490966,0.0259446,0.0128435,0.00779817
1735.1381,0.0115608,0.017729,0.0313224,0.0321192,0.0409708,0.0544663,0.0637347,0.0699237,0.0776994,0.0701318,0.0793179,0.0914111,0.0861867,0.102146,0.10037,0.0909975,0.0896338,0.0889604,0.0943054,0.0839698,0.0708712,0.0772124,0.0621672,0.0575951,0.0433513,0.0456334,0.0271862,0.0174713,0.013521
1735.6202,0.00920738,0.0146585,0.0319115,0.0345347,0.0401244,0.0531372,0.0654516,0.074291,0.0794263,0.0771523,0.0818657,0.0937367,0.0911813,0.102136,0.100983,0.0883706,0.0906164,0.091071,0.0899338,0.0823731,0.071171,0.0772852,0.0596097,0.0600754,0.0455,0.0424202,0.0284445,0.0214303,0.0182011
1736.1023,0.00591448,0.0120012,0.0313092,0.0367732,0.0418162,0.0527697,0.0674858,0.0762381,0.080935,0.0830415,0.0844228,0.0954004,0.0943193,0.101618,0.100936,0.0876361,0.0925044,0.0933199,0.0853935,0.0822462,0.0726845,0.0777778,0.0587608,0.0616072,0.0482643,0.0405821,0.0288892,0.0236291,0.0207276
1736.5845,0.00312337,0.0106294,0.0300144,0.0387472,0.0452644,0.0534318,0.0691162,0.076152,0.0824197,0.0871707,0.0866805,0.0960116,0.0955485,0.100242,0.100478,0.0882878,0.0946705,0.0950609,0.0814856,0.0835749,0.0745928,0.0779846,0.0589951,0.0617479,0.0515135,0.0403336,0.0288211,0.0238798,0.0208457
1737.0665,0.00183648,0.0109323,0.0284604,0.0405146,0.0494576,0.0548514,0.0700076,0.0748036,0.0838,0.0894253,0.0883152,0.0954921,0.0950866,0.0977692,0.0997386,0.0897609,0.0966604,0.0960857,0.0785221,0.0858571,0.0762517,0.0774081,0.0599337,0.060642,0.0547834,0.0412267,0.0291082,0.0225449,0.0188161
1737.5487,0.00242127,0.0127579,0.0269717,0.0422061,0.0531965,0.0565812,0.0700377,0.0730721,0.0847569,0.0899842,0.0890023,0.0940866,0.0933339,0.0942687,0.0989203,0.0915717,0.0982807,0.0965168,0.076579,0.0883394,0.0773083,0.0759526,0.061414,0.0589148,0.0573242,0.0424641,0.0306081,0.0203017,0.0153203
1738.0308,0.00456177,0.0155104,0.0257399,0.0439404,0.0552656,0.0581952,0.0691752,0.0717307,0.0848574,0.0891929,0.0885179,0.0922856,0.0909559,0.0902033,0.0984581,0.0933676,0.0995828,0.0966185,0.0756888,0.0901955,0.0777586,0.0739587,0.0633378,0.0574864,0.058285,0.0432604,0.0336496,0.0179528,0.0113914
1738.5129,0.00741859,0.018404,0.0248215,0.0456299,0.0547761,0.0595167,0.0674346,0.0712347,0.0837779,0.0874652,0.0869063,0.0906461,0.0889477,0.0864059,0.0989709,0.0949621,0.100711,0.0965343,0.0759551,0.0906964,0.0779059,0.0720893,0.0654731,0.0572667,0.0570578,0.043188,0.037659,0.0162745,0.00825219
1738.995,0.0100028,0.0207733,0.0241794,0.0467286,0.0516545,0.060757,0.0649498,0.0715509,0.0816182,0.0852802,0.0846462,0.0895366,0.0884705,0.0839261,0.100858,0.096356,0.101669,0.096076,0.0774803,0.0894455,0.0781691,0.0710813,0.0672913,0.0587358,0.0537898,0.0423614,0.0411367,0.0158993,0.00699876
1739.4772,0.0116841,0.022309,0.0237538,0.0462576,0.0470531,0.0623567,0.0621168,0.0721508,0.0791121,0.0832737,0.0825947,0.0889029,0.0902331,0.083638,0.103651,0.0976978,0.102189,0.0948257,0.0800501,0.0867105,0.0787698,0.0713715,0.0680606,0.0615503,0.0497879,0.0412961,0.0423378,0.0171464,0.00808953
1739.9592,0.0125331,0.0230672,0.0235093,0.0434763,0.043016,0.06447,0.0595489,0.0723538,0.0772905,0.0821877,0.0814722,0.0882902,0.0937158,0.0856844,0.105903,0.0991284,0.101946,0.0926584,0.0828926,0.0835381,0.079536,0.0727763,0.0673594,0.0646324,0.0470472,0.0404238,0.0406034,0.019818,0.010957
