Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
3903.6992,0.643396,0.828366,1.07279,1.1416,1.06168,0.980716,0.996759,0.993229,0.976872,0.947498,0.977233,1.02705,1.00959,1.11176,2.85697,2.3872,2.20096,1.86205,1.66496,1.41776,1.27787,1.07463,0.963064,0.824584,0.681475,0.622245,0.541064,0.420868,0.249962
3904.1812,0.628357,0.817664,1.05162,1.11598,1.04514,0.984794,0.991191,0.996844,0.984101,0.95132,0.976295,1.02052,1.00853,1.11054,2.90813,2.42324,2.23416,1.88603,1.68377,1.42776,1.2888,1.07717,0.970484,0.827956,0.688783,0.620274,0.526645,0.410594,0.237393
3904.6633,0.614457,0.812319,1.03181,1.09214,1.03007,0.99147,0.988354,0.998317,0.994884,0.955097,0.976395,1.00963,1.01264,1.11188,2.96127,2.45994,2.26829,1.91716,1.70553,1.44303,1.29791,1.08141,0.977936,0.825186,0.702414,0.616611,0.509736,0.396476,0.233286
3905.1455,0.604675,0.810787,1.01598,1.0748,1.02049,1.0002,0.989228,0.998109,1.00717,0.959931,0.978045,1.0023,1.02435,1.11827,3.01488,2.49725,2.30395,1.9506,1.72883,1.4627,1.30589,1.08937,0.983582,0.820963,0.717252,0.614677,0.496235,0.382954,0.238751
3905.6277,0.600038,0.811117,1.00613,1.06676,1.01892,1.01001,0.993339,0.997645,1.01836,0.965647,0.981712,1.00315,1.04154,1.1296,3.06783,2.5368,2.34025,1.98236,1.75131,1.48395,1.31394,1.10135,0.987098,0.820439,0.72851,0.616601,0.490167,0.37355,0.250451
3906.1096,0.598911,0.811082,1.00215,1.06692,1.02483,1.0192,0.999173,0.997875,1.0265,0.971468,0.987611,1.01151,1.05983,1.1436,3.12026,2.58011,2.37498,2.01141,1.77116,1.50403,1.32323,1.1157,0.989201,0.826491,0.734104,0.621769,0.491618,0.368935,0.263069
3906.5918,0.598408,0.808869,1.00222,1.0716,1.03516,1.02566,1.00515,0.998756,1.03101,0.976954,0.995458,1.02318,1.07569,1.15756,3.17335,2.62704,2.40574,2.03907,1.78805,1.52171,1.33456,1.12984,0.990785,0.83887,0.734779,0.627693,0.497689,0.367615,0.272492
3907.074,0.596122,0.803746,1.00379,1.07687,1.04584,1.02752,1.01011,0.999591,1.03262,0.982259,1.00427,1.03345,1.08783,1.16974,3.22817,2.67555,2.43123,2.06728,1.803,1.5373,1.34805,1.14175,0.992444,0.854797,0.732792,0.631868,0.504637,0.367693,0.277294
3907.5562,0.590966,0.796131,1.00419,1.08017,1.05309,1.02396,1.01317,0.99956,1.03271,0.987681,1.01238,1.03947,1.0966,1.17979,3.28477,2.7228,2.45215,2.09722,1.81766,1.55182,1.36308,1.15081,0.994495,0.870045,0.730436,0.63318,0.509557,0.368083,0.278374
3908.0381,0.583107,0.786958,1.00088,1.08044,1.05443,1.01562,1.01346,0.998075,1.03243,0.993013,1.01803,1.04134,1.10295,1.1885,3.34191,2.7668,2.47141,2.1289,1.83354,1.56606,1.37843,1.15802,0.997214,0.880332,0.72901,0.632296,0.511208,0.368755,0.277623
3908.5203,0.573435,0.776771,0.992073,1.07728,1.04916,1.00463,1.01016,0.994943,1.03215,0.997269,1.02029,1.04177,1.10756,1.19698,3.39772,2.8076,2.49314,2.16148,1.85124,1.58013,1.39262,1.16532,1.00097,0.882987,0.728518,0.630895,0.510057,0.370289,0.276461
3909.0024,0.563025,0.765324,0.977607,1.07016,1.0383,0.993965,1.00311,0.99047,1.03149,0.99913,1.02009,1.04445,1.11081,1.20578,3.45089,2.84706,2.52079,2.1938,1.87039,1.59381,1.40446,1.17426,1.0061,0.87827,0.728189,0.630252,0.507721,0.373244,0.275103
3909.4846,0.552899,0.752072,0.959527,1.05829,1.02399,0.986256,0.993463,0.985528,1.03004,0.997868,1.02014,1.0518,1.11325,1.2143,3.50156,2.88732,2.55547,2.22477,1.89021,1.60718,1.41352,1.1848,1.01261,0.869517,0.727451,0.630179,0.506147,0.377755,0.272907
3909.9666,0.543912,0.737118,0.941563,1.04153,1.00877,0.982756,0.98372,0.981498,1.02817,0.994109,1.02383,1.0635,1.11577,1.22095,3.55129,2.9291,2.59552,2.25345,1.91034,1.6211,1.42028,1.19523,1.01994,0.861773,0.72659,0.629145,0.506873,0.383368,0.269365
3910.4487,0.536488,0.721647,0.927304,1.02117,0.994905,0.982772,0.976832,0.979881,1.02716,0.989785,1.03325,1.07645,1.11917,1.22407,3.60224,2.97142,2.63763,2.27913,1.93133,1.63677,1.42614,1.20331,1.02708,0.859408,0.726571,0.625483,0.510555,0.388979,0.264759
3910.9309,0.53023,0.707367,0.91808,0.999812,0.983999,0.983994,0.97473,0.981608,1.02833,0.987241,1.0477,1.08641,1.1234,1.22297,3.65613,3.01273,2.67864,2.30159,1.95425,1.65471,1.43299,1.20789,1.03319,0.863911,0.728211,0.618742,0.516741,0.392831,0.259947
3911.4131,0.523878,0.695457,0.912155,0.980091,0.976777,0.983632,0.977312,0.98644,1.03188,0.988091,1.06363,1.09028,1.1274,1.21864,3.71372,3.05264,2.717,2.32142,1.97972,1.67409,1.44255,1.20979,1.03808,0.873191,0.731481,0.61017,0.523975,0.392869,0.255591
3911.895,0.515947,0.686015,0.906001,0.96352,0.973051,0.979806,0.982602,0.992892,1.03629,0.992594,1.07623,1.08765,1.12993,1.2137,3.77502,3.09253,2.75309,2.34015,2.00715,1.693,1.45567,1.21137,1.04247,0.882798,0.735559,0.602078,0.530229,0.387608,0.251689
3912.3772,0.505811,0.678419,0.896811,0.950355,0.971807,0.972448,0.987888,0.998815,1.03887,0.999792,1.08182,1.0809,1.13081,1.21148,3.83964,3.13466,2.78853,2.3599,2.03484,1.70975,1.47176,1.21504,1.04744,0.888334,0.739567,0.596682,0.533615,0.377326,0.247856
3912.8594,0.494487,0.672145,0.884416,0.940496,0.971431,0.963221,0.991013,1.00236,1.03726,1.00813,1.07966,1.07395,1.13137,1.21455,3.90684,3.18031,2.82514,2.38266,2.06088,1.72414,1.48884,1.22177,1.05365,0.887708,0.743298,0.595166,0.533135,0.364757,0.244035
3913.3416,0.484318,0.667202,0.871145,0.93438,0.970154,0.954486,0.991068,1.00282,1.03084,1.01609,1.07214,1.07019,1.13352,1.22326,3.97522,3.22852,2.86402,2.4095,2.08423,1.73768,1.50422,1.23077,1.06071,0.881973,0.747239,0.597402,0.529074,0.354376,0.240847
3913.8235,0.477571,0.663771,0.859701,0.932819,0.966605,0.947983,0.988189,1.00076,1.02124,1.02255,1.06322,1.07103,1.13806,1.23544,4.04282,3.27645,2.90518,2.44015,2.10533,1.75243,1.51573,1.2403,1.06732,0.87427,0.751836,0.602286,0.522683,0.350302,0.239141
3914.3057,0.474911,0.661451,0.850835,0.935779,0.960148,0.944231,0.98289,0.997444,1.01145,1.0268,1.05607,1.07582,1.14378,1.24735,4.10784,3.3213,2.94772,2.47334,2.12569,1.7693,1.52262,1.24914,1.07203,0.867785,0.756643,0.608285,0.515337,0.354175,0.239152
3914.7878,0.474773,0.658823,0.842621,0.941073,0.950845,0.942968,0.975612,0.994075,1.00453,1.0285,1.05172,1.08293,1.14814,1.25551,4.16998,3.36239,2.99059,2.50759,2.1471,1.78733,1.52576,1.25745,1.07409,0.864311,0.760101,0.613728,0.507854,0.364415,0.240068
3915.27,0.47383,0.653709,0.831662,0.944019,0.939263,0.944022,0.966889,0.991353,1.00261,1.02769,1.0493,1.09091,1.14909,1.25827,4.23157,3.40231,3.03334,2.54192,2.17103,1.8043,1.52726,1.26649,1.07381,0.864137,0.760173,0.616837,0.500434,0.376904,0.240372
3915.752,0.468399,0.644208,0.815533,0.938867,0.926424,0.947687,0.957863,0.9895,1.00615,1.025,1.04731,1.099,1.14696,1.25672,4.29759,3.44657,3.07684,2.57624,2.19836,1.81842,1.52997,1.27762,1.07255,0.866762,0.755679,0.615983,0.493181,0.38652,0.238841
3916.2341,0.456662,0.630221,0.795288,0.922403,0.913838,0.954079,0.950419,0.988436,1.01336,1.02175,1.04526,1.10684,1.14494,1.25447,4.37363,3.50104,3.12308,2.61128,2.22906,1.83024,1.53657,1.29098,1.07221,0.871582,0.747719,0.610618,0.486717,0.389315,0.235692
3916.7163,0.440612,0.61428,0.775833,0.897669,0.903134,0.961943,0.94621,0.987931,1.02056,1.01931,1.0444,1.11403,1.14723,1.25557,4.4617,3.56766,3.17384,2.64801,2.26191,1.84311,1.54823,1.30487,1.07442,0.877975,0.739775,0.6024,0.482223,0.384642,0.232811
3917.1985,0.425259,0.600099,0.762563,0.873021,0.895175,0.968479,0.94519,0.987691,1.02418,1.0181,1.04674,1.12007,1.1555,1.2616,4.55792,3.64212,3.22882,2.68683,2.29485,1.86089,1.56386,1.31686,1.07978,0.88494,0.735424,0.594869,0.480683,0.37522,0.232266
3917.6804,0.415043,0.589768,0.757072,0.855847,0.889473,0.970855,0.945422,0.987496,1.02311,1.01716,1.05311,1.12482,1.16762,1.27082,4.6556,3.717,3.28554,2.72738,2.32588,1.88487,1.58118,1.32561,1.08806,0.890979,0.735607,0.591366,0.482169,0.364511,0.23434
3918.1626,0.411048,0.582543,0.756409,0.847433,0.884578,0.967798,0.944515,0.987366,1.019,1.01516,1.06246,1.12873,1.17999,1.28033,4.75044,3.78703,3.34106,2.76899,2.35395,1.9132,1.59857,1.33142,1.09891,0.894588,0.738358,0.593265,0.486009,0.354268,0.237186
3918.6448,0.411095,0.575956,0.755633,0.843217,0.878978,0.959889,0.941167,0.987677,1.01494,1.0115,1.07255,1.13267,1.19038,1.28856,4.84265,3.85143,3.39383,2.81117,2.37898,1.94252,1.61601,1.3355,1.11214,0.895024,0.740669,0.599788,0.491409,0.344552,0.238093
3919.127,0.411468,0.567739,0.750767,0.836438,0.871889,0.948944,0.935839,0.989074,1.01368,1.007,1.0811,1.13728,1.19912,1.29609,4.9355,3.91293,3.44449,2.85382,2.40177,1.9699,1.63473,1.33902,1.12732,0.89299,0.740479,0.608623,0.497762,0.335294,0.235128
3919.6089,0.408986,0.557384,0.740822,0.822568,0.863775,0.937192,0.930538,0.992092,1.01619,1.00374,1.08683,1.14257,1.20822,1.30491,5.03238,3.97551,3.49556,2.89706,2.424,1.99405,1.65599,1.3427,1.1432,0.890886,0.737813,0.61665,0.50453,0.327516,0.228513
3920.0911,0.402828,0.546602,0.728253,0.802667,0.856236,0.92642,0.927657,0.996581,1.02091,1.00393,1.09016,1.1478,1.21945,1.31664,5.13413,4.04182,3.5501,2.94116,2.44782,2.01572,1.67978,1.34697,1.15776,0.89194,0.734662,0.621028,0.511054,0.323005,0.221033
3920.5732,0.394911,0.538055,0.717008,0.782958,0.850998,0.917414,0.928322,1.00146,1.0247,1.0084,1.0931,1.15209,1.23248,1.33098,5.23871,4.11169,3.6096,2.98637,2.47512,2.03704,1.70428,1.35218,1.16928,0.898203,0.73343,0.620528,0.516642,0.32257,0.216621
3921.0554,0.388104,0.53321,0.709339,0.770184,0.848671,0.910162,0.931629,1.00517,1.02525,1.0161,1.09787,1.15509,1.24496,1.34574,5.34321,4.18283,3.67298,3.03277,2.50674,2.05985,1.72691,1.35872,1.1773,0.909054,0.735083,0.616053,0.520874,0.324787,0.217844
3921.5374,0.383866,0.531378,0.704292,0.767078,0.848461,0.904526,0.935464,1.00642,1.02262,1.02503,1.10553,1.15717,1.25426,1.35841,5.4462,4.25312,3.73767,3.08016,2.54238,2.08469,1.74598,1.36696,1.1826,0.921631,0.73873,0.609876,0.523708,0.326751,0.224534
3922.0195,0.381391,0.530503,0.698835,0.771561,0.848873,0.900528,0.937847,1.00445,1.01888,1.03349,1.1155,1.15896,1.25902,1.36749,5.54787,4.32228,3.80136,3.12796,2.58107,2.11094,1.76144,1.37706,1.18616,0.932415,0.742652,0.604496,0.525209,0.326029,0.234284
3922.5017,0.378368,0.528494,0.69003,0.778661,0.848519,0.897973,0.937688,0.998981,1.01666,1.04053,1.12583,1.16096,1.25973,1.3728,5.64903,4.39214,3.86325,3.17538,2.62157,2.13768,1.77471,1.38901,1.18852,0.938565,0.745524,0.601964,0.525177,0.322223,0.243665
3922.9839,0.372437,0.524146,0.676804,0.782918,0.846509,0.895881,0.934944,0.990119,1.01787,1.04575,1.13382,1.16351,1.25849,1.3752,5.75037,4.4662,3.92444,3.22185,2.66258,2.16444,1.78799,1.40254,1.18973,0.938763,0.747112,0.603507,0.523002,0.317408,0.249335
3923.4658,0.362696,0.517438,0.660757,0.780544,0.842477,0.892494,0.930494,0.978699,1.02297,1.04902,1.13707,1.16689,1.25846,1.37629,5.85294,4.54863,3.98766,3.26783,2.70309,2.19165,1.80346,1.41727,1.19001,0.93386,0.748378,0.609103,0.517985,0.315186,0.249157
3923.948,0.350597,0.509273,0.645492,0.771115,0.836465,0.886406,0.925858,0.966738,1.03107,1.05064,1.13505,1.17148,1.26279,1.37794,5.95928,4.6424,4.05626,3.31533,2.74307,2.22049,1.82243,1.43265,1.19045,0.92702,0.750998,0.617144,0.510104,0.318349,0.243306
3924.4302,0.33932,0.500854,0.634444,0.757846,0.828936,0.878235,0.922676,0.957355,1.04089,1.05156,1.13009,1.17745,1.273,1.38174,6.0733,4.74713,4.13232,3.3674,2.78375,2.25206,1.8447,1.44813,1.19309,0.922606,0.756365,0.624804,0.500666,0.326458,0.234488
3924.9124,0.331665,0.493135,0.628688,0.745611,0.820985,0.871025,0.922078,0.953637,1.05167,1.05336,1.12649,1.18448,1.28792,1.38843,6.19804,4.85845,4.21525,3.42608,2.82696,2.28634,1.86891,1.46329,1.19986,0.923895,0.764601,0.629326,0.491967,0.335758,0.226433
3925.3943,0.32816,0.486661,0.626799,0.737873,0.814425,0.868361,0.924298,0.957075,1.06318,1.05748,1.12784,1.19176,1.30409,1.39773,6.33308,4.96984,4.30217,3.49073,2.87387,2.32188,1.8934,1.47795,1.21126,0.931306,0.774345,0.62933,0.485986,0.342007,0.221537
3925.8765,0.327058,0.481639,0.626654,0.734991,0.811373,0.871812,0.928741,0.966869,1.07483,1.06432,1.13496,1.19858,1.3175,1.40884,6.47441,5.07584,4.38988,3.55836,2.92431,2.35661,1.91689,1.49219,1.22589,0.942597,0.783418,0.625125,0.483282,0.343408,0.219722
3926.3586,0.32583,0.477906,0.627059,0.734807,0.813423,0.880031,0.934295,0.980537,1.08519,1.07289,1.14594,1.20497,1.3254,1.42096,6.61712,5.17399,4.47641,3.62563,2.97726,2.38901,1.93855,1.5061,1.24134,0.954479,0.789783,0.618132,0.483044,0.340984,0.219202
3926.8408,0.322627,0.474834,0.627859,0.734348,0.820825,0.88976,0.939602,0.995043,1.09225,1.08131,1.15769,1.21178,1.32711,1.43359,6.75827,5.26505,4.56146,3.69069,3.03167,2.41869,1.95798,1.51965,1.25531,0.964155,0.792311,0.610255,0.483935,0.336828,0.218096
3927.3228,0.31698,0.47145,0.628966,0.73139,0.831972,0.897517,0.943244,1.00766,1.09435,1.08772,1.16764,1.22016,1.32433,1.44645,6.89811,5.35205,4.64583,3.75401,3.08687,2.44648,1.97537,1.53256,1.26658,0.970092,0.791322,0.603583,0.484921,0.332282,0.215646
3927.8049,0.309851,0.466921,0.629412,0.725476,0.843409,0.900989,0.943994,1.01641,1.09105,1.09116,1.17472,1.2307,1.32071,1.45921,7.03924,5.43937,4.73064,3.81786,3.1423,2.4741,1.99192,1.54449,1.27541,0.972248,0.788832,0.600163,0.485614,0.327351,0.21258
3928.2871,0.303182,0.461174,0.627284,0.718224,0.850687,0.899778,0.941233,1.02034,1.08373,1.09213,1.17955,1.24262,1.32069,1.47134,7.18441,5.53151,4.81681,3.88491,3.19694,2.5035,2.00995,1.55539,1.2834,0.971942,0.788123,0.601452,0.486116,0.321501,0.210569
3928.7693,0.298954,0.455081,0.620812,0.712537,0.850174,0.895277,0.935394,1.01959,1.07514,1.09238,1.1837,1.25377,1.32737,1.48235,7.33422,5.63162,4.90487,3.95628,3.2492,2.536,2.03201,1.5658,1.29261,0.971293,0.792211,0.607536,0.486581,0.315086,0.21097
3929.2512,0.298035,0.449773,0.609901,0.710764,0.840882,0.889612,0.927974,1.01526,1.0681,1.09368,1.1884,1.26175,1.34043,1.4922,7.48628,5.74028,4.9952,4.03067,3.29758,2.57159,2.05932,1.57681,1.30414,0.972209,0.801854,0.616837,0.486915,0.310025,0.213648
3929.7334,0.299608,0.44552,0.596689,0.712973,0.82488,0.884257,0.920931,1.00889,1.06408,1.09654,1.19355,1.2656,1.35604,1.50159,7.63695,5.85556,5.08849,4.10516,3.34182,2.60905,2.09063,1.58951,1.31717,0.975503,0.81472,0.626854,0.486892,0.308832,0.216905
3930.2156,0.301602,0.441254,0.584547,0.716693,0.805998,0.879291,0.915868,1.002,1.06279,1.09992,1.19794,1.26674,1.36896,1.51163,7.78399,5.97453,5.18605,4.17761,3.38349,2.64692,2.12275,1.6045,1.32932,0.980782,0.826558,0.635409,0.486562,0.312743,0.218658
3930.6978,0.301762,0.435293,0.576331,0.718224,0.788136,0.873699,0.913517,0.995856,1.06298,1.10206,1.20031,1.26861,1.37546,1.52309,7.92832,6.09532,5.28979,4.24848,3.42575,2.68455,2.15221,1.62183,1.33816,0.987076,0.833463,0.641358,0.486481,0.320528,0.217926
3931.1797,0.298663,0.426765,0.573003,0.714678,0.774254,0.866347,0.913667,0.991486,1.06355,1.10176,1.20051,1.27522,1.37539,1.53566,8.07396,6.21847,5.40166,4.32126,3.47232,2.72271,2.17723,1.64123,1.34281,0.993652,0.833794,0.644464,0.487473,0.328889,0.215603
3931.6619,0.292311,0.416679,0.573175,0.7058,0.765924,0.857144,0.915377,0.989607,1.06426,1.09946,1.19991,1.28916,1.37261,1.54777,8.22633,6.34705,5.52246,4.40095,3.52614,2.76322,2.19886,1.66231,1.34511,1.0005,0.828893,0.644875,0.489958,0.334379,0.214045
3932.144,0.284022,0.407543,0.573925,0.69451,0.763027,0.847743,0.917489,0.990344,1.06567,1.09712,1.20078,1.30973,1.37304,1.55742,8.38945,6.48481,5.65067,4.49102,3.58802,2.80766,2.22061,1.68449,1.349,1.00825,0.822136,0.642856,0.493344,0.33582,0.215481
3932.6262,0.275516,0.401366,0.572611,0.685255,0.763771,0.841069,0.919325,0.993046,1.06845,1.09707,1.20473,1.33287,1.38108,1.5636,8.56358,6.63314,5.78239,4.59092,3.65643,2.85616,2.24624,1.70683,1.35832,1.01755,0.816657,0.638986,0.496129,0.335227,0.220254
3933.1082,0.267857,0.397789,0.568401,0.681105,0.765465,0.839747,0.9211,0.996553,1.07276,1.1005,1.21168,1.35342,1.39691,1.5671,8.7453,6.78942,5.91309,4.69643,3.72872,2.90728,2.27734,1.72818,1.37435,1.02843,0.813522,0.634475,0.496846,0.335985,0.226455
3933.5903,0.261182,0.39429,0.562278,0.682021,0.765805,0.844653,0.923677,0.99978,1.07822,1.1071,1.22018,1.36781,1.41714,1.56995,8.92991,6.94822,6.03988,4.80244,3.80279,2.9594,2.31277,1.74778,1.39539,1.04021,0.811921,0.631018,0.495004,0.339887,0.2313
3934.0725,0.255234,0.38819,0.555907,0.685391,0.763889,0.854551,0.927865,1.00217,1.08449,1.1157,1.22857,1.37533,1.43758,1.57417,9.11376,7.10436,6.16258,4.90557,3.87765,3.01205,2.35015,1.76582,1.41817,1.05193,0.810743,0.630178,0.49129,0.345686,0.232844
3934.5547,0.249985,0.378697,0.550581,0.687749,0.760522,0.866688,0.933757,1.00385,1.09158,1.12524,1.23599,1.37756,1.45558,1.58099,9.29512,7.25551,6.28341,5.00472,3.95297,3.06608,2.38755,1.78365,1.43963,1.06274,0.809797,0.63269,0.487133,0.349923,0.230797
3935.0366,0.24577,0.367703,0.546816,0.686411,0.757826,0.877818,0.940407,1.00547,1.0997,1.13508,1.24254,1.37707,1.4709,1.59071,9.47386,7.40291,6.4057,5.10032,4.02842,3.12261,2.42445,1.80313,1.45795,1.07226,0.809845,0.638085,0.484054,0.349032,0.226333
3935.5188,0.242969,0.358967,0.544437,0.680456,0.7582,0.885309,0.946021,1.00786,1.10868,1.14507,1.24897,1.37626,1.48499,1.60312,9.65058,7.55039,6.53229,5.19338,4.10338,3.1816,2.46153,1.82554,1.47281,1.08063,0.811775,0.644848,0.483129,0.341449,0.221297
3936.001,0.24159,0.356079,0.542813,0.670902,0.762931,0.887966,0.948678,1.01153,1.1174,1.15529,1.25605,1.37648,1.49956,1.61789,9.82588,7.70179,6.66408,5.28514,4.1774,3.24096,2.4999,1.85052,1.48511,1.08836,0.815749,0.651116,0.484694,0.328641,0.217244
3936.4832,0.241172,0.360352,0.541034,0.660093,0.771225,0.886155,0.947299,1.01626,1.12401,1.16585,1.26418,1.37794,1.51518,1.63485,9.99988,7.85854,6.79967,5.37732,4.25074,3.29724,2.54013,1.87604,1.49622,1.09591,0.821081,0.65552,0.488428,0.314445,0.214785
3936.9651,0.241078,0.369961,0.538015,0.650665,0.780337,0.881236,0.942363,1.02113,1.12685,1.17677,1.27331,1.38025,1.53072,1.65376,10.1724,8.01885,6.93653,5.47254,4.32469,3.34758,2.58174,1.89962,1.50728,1.10325,0.826904,0.657654,0.493698,0.303192,0.213544
3937.4473,0.240863,0.380797,0.53273,0.644631,0.786842,0.874829,0.935976,1.02509,1.12566,1.18793,1.28317,1.38331,1.54402,1.67401,10.3434,8.17926,7.07285,5.57419,4.40125,3.39167,2.62346,1.91999,1.51868,1.10966,0.832952,0.657979,0.4999,0.297855,0.212695
3937.9294,0.24037,0.388443,0.524697,0.642861,0.788318,0.868456,0.931194,1.02781,1.12212,1.19894,1.29356,1.38776,1.55318,1.69429,10.5137,8.33726,7.20884,5.68517,4.48228,3.43243,2.66386,1.93815,1.53024,1.11399,0.839682,0.657391,0.506526,0.29917,0.211662
3938.4116,0.239525,0.390151,0.514569,0.644932,0.784489,0.863522,0.930761,1.0301,1.11921,1.20921,1.30437,1.39473,1.55772,1.71289,10.6843,8.4931,7.34645,5.80612,4.56855,3.47467,2.7021,1.95671,1.54167,1.1155,0.847551,0.656796,0.512976,0.305906,0.210557
3938.8936,0.238132,0.385788,0.504267,0.649311,0.777082,0.861213,0.935748,1.0336,1.11935,1.21813,1.31548,1.4049,1.55888,1.72838,10.856,8.64957,7.48757,5.93443,4.65913,3.52257,2.73832,1.97804,1.55314,1.1147,0.856078,0.656839,0.518401,0.315842,0.210054
3939.3757,0.235959,0.377239,0.496227,0.653886,0.76848,0.862067,0.944858,1.03951,1.12293,1.22534,1.32669,1.41778,1.55889,1.74035,11.0284,8.80992,7.6324,6.06514,4.75191,3.57751,2.77357,2.00239,1.56539,1.11356,0.863606,0.65774,0.521826,0.32677,0.210778
3939.8579,0.233074,0.366833,0.49208,0.656657,0.760199,0.865524,0.954882,1.04753,1.12816,1.23091,1.33778,1.43182,1.55983,1.74975,11.1996,8.97586,7.77925,6.19347,4.84471,3.638,2.80936,2.02766,1.57917,1.11464,0.868102,0.659224,0.522581,0.336934,0.212627
3940.3401,0.230087,0.356056,0.491606,0.656262,0.752325,0.869916,0.961954,1.05557,1.13258,1.23513,1.34866,1.44522,1.56299,1.75834,11.3674,9.14705,7.92613,6.31721,4.93645,3.70128,2.8471,2.05078,1.59454,1.1198,0.868384,0.660585,0.520726,0.344846,0.21451
3940.822,0.228004,0.345347,0.492606,0.652188,0.744147,0.873062,0.962942,1.06056,1.13482,1.23827,1.35942,1.45706,1.56907,1.76803,11.5301,9.32204,8.07279,6.43762,5.0276,3.76518,2.88777,2.06967,1.61052,1.12905,0.865003,0.660953,0.517222,0.348974,0.214684
3941.3042,0.227711,0.334828,0.491829,0.644708,0.735411,0.873224,0.956657,1.05994,1.13568,1.24036,1.37019,1.46793,1.57863,1.78014,11.6886,9.49946,8.22203,6.5588,5.11989,3.82915,2.93162,2.08477,1.6255,1.14046,0.860372,0.65977,0.513696,0.347935,0.211655
3941.7864,0.229298,0.325262,0.48683,0.634686,0.727297,0.870057,0.94474,1.05334,1.13767,1.24138,1.38084,1.47984,1.59235,1.79503,11.8459,9.67853,8.37906,6.68577,5.21548,3.89415,2.97798,2.09945,1.63851,1.15107,0.858004,0.657319,0.51175,0.341411,0.20543
3942.2686,0.231708,0.318318,0.477992,0.623256,0.722244,0.864905,0.931531,1.04367,1.1432,1.24169,1.39084,1.49503,1.61053,1.81217,12.0065,9.8586,8.54861,6.8217,5.31588,3.96195,3.02541,2.1187,1.65059,1.15886,0.860888,0.654869,0.511994,0.331257,0.198353
3942.7505,0.233201,0.315666,0.468935,0.611515,0.722305,0.859895,0.922121,1.03608,1.15238,1.24236,1.39943,1.51418,1.63236,1.83067,12.1733,10.0386,8.73108,6.96562,5.42113,4.03401,3.07247,2.1464,1.66482,1.1645,0.869753,0.653963,0.513506,0.321378,0.19435
3943.2327,0.232466,0.31757,0.464116,0.600428,0.727295,0.856343,0.919405,1.03495,1.16267,1.24482,1.4061,1.53548,1.65583,1.84991,12.3455,10.2172,8.9212,7.11261,5.53006,4.11085,3.11878,2.18285,1.68434,1.17098,0.882722,0.655213,0.514458,0.315691,0.196492
3943.7148,0.22936,0.32247,0.465462,0.591033,0.734626,0.854002,0.922685,1.0413,1.17092,1.25008,1.41096,1.5556,1.6787,1.86958,12.5186,10.3931,9.11085,7.25672,5.64134,4.19199,3.16538,2.22504,1.7099,1.18121,0.89679,0.657794,0.513528,0.315746,0.204933
3944.197,0.224687,0.327938,0.471158,0.584607,0.740956,0.851793,0.928905,1.0527,1.17576,1.25805,1.41469,1.57159,1.6995,1.88924,12.6872,10.5663,9.29319,7.39392,5.75425,4.27643,3.21407,2.26891,1.73933,1.19602,0.909567,0.660186,0.510761,0.320176,0.217022
3944.679,0.219524,0.331895,0.477147,0.582449,0.743975,0.849015,0.934891,1.06501,1.17829,1.26763,1.41818,1.58214,1.71773,1.90791,12.8469,10.7376,9.46493,7.52318,5.86869,4.36293,3.2664,2.31137,1.76897,1.21412,0.919842,0.661397,0.507328,0.325983,0.229036
3945.1611,0.2148,0.333196,0.479613,0.585247,0.743219,0.84595,0.938795,1.07417,1.18117,1.27715,1.42223,1.58762,1.73343,1.92434,12.9955,10.9079,9.62615,7.64625,5.98476,4.45012,3.32307,2.35087,1.79564,1.23343,0.92713,0.661739,0.504698,0.330241,0.237886
3945.6433,0.21122,0.331571,0.47695,0.592323,0.739859,0.84362,0.940371,1.07745,1.18703,1.28508,1.42741,1.58971,1.74662,1.93773,13.1328,11.0776,9.77947,7.76681,6.10235,4.53673,3.38381,2.387,1.81793,1.2524,0.931163,0.662763,0.503822,0.331238,0.242015
3946.1255,0.209244,0.327349,0.470516,0.601254,0.735835,0.843069,0.940476,1.07428,1.19702,1.29066,1.43394,1.59073,1.75718,1.94862,13.2605,11.2459,9.92887,7.88947,6.22111,4.62182,3.44759,2.41988,1.83649,1.27043,0.931908,0.666362,0.504623,0.328855,0.241451
3946.6074,0.208907,0.321323,0.463794,0.608423,0.732668,0.84467,0.940246,1.06662,1.21007,1.29419,1.44175,1.59296,1.76531,1.95898,13.3818,11.4115,10.0784,8.01827,6.34042,4.70505,3.51323,2.44974,1.85321,1.28732,0.930048,0.673395,0.505978,0.324204,0.237196
