"Wavelength, µm","n","k"
2.59703,1.39639,0.000347396
2.59736,1.39639,0.000354839
2.59768,1.39638,0.000360411
2.59801,1.39638,0.000366666
2.59834,1.39637,0.000374234
2.59866,1.39636,0.00038187
2.59899,1.39636,0.000388891
2.59931,1.39635,0.000396135
2.59964,1.39635,0.000404471
2.59996,1.39634,0.000413386
2.60029,1.39634,0.000421752
2.60062,1.39634,0.000429316
2.60094,1.39633,0.000436899
2.60127,1.39633,0.000445302
2.60159,1.39632,0.000454755
2.60192,1.39632,0.000465178
2.60225,1.39631,0.000476322
2.60257,1.39632,0.000487295
2.6029,1.39632,0.00049694
2.60323,1.39632,0.000505163
2.60355,1.39632,0.000513583
2.60388,1.39632,0.000523691
2.60421,1.39632,0.000534387
2.60454,1.39633,0.000542287
2.60486,1.39633,0.000545378
2.60519,1.39633,0.000545974
2.60552,1.39633,0.000549658
2.60584,1.39632,0.000560028
2.60617,1.39632,0.000574813
2.6065,1.39633,0.000588274
2.60683,1.39634,0.000596691
2.60715,1.39635,0.000600769
2.60748,1.39635,0.000603958
2.60781,1.39636,0.000608897
2.60814,1.39636,0.000615311
2.60847,1.39637,0.000620947
2.60879,1.39638,0.000623998
2.60912,1.39638,0.000624533
2.60945,1.39639,0.000624219
2.60978,1.39639,0.000624977
2.61011,1.39639,0.000627649
2.61044,1.3964,0.000631628
2.61076,1.3964,0.000635598
2.61109,1.39641,0.000638656
2.61142,1.39641,0.000640747
2.61175,1.39642,0.000642325
2.61208,1.39642,0.000643707
2.61241,1.39643,0.000644983
2.61274,1.39643,0.00064634
2.61307,1.39643,0.000648327
2.6134,1.39643,0.000651454
2.61373,1.39644,0.000655663
2.61406,1.39644,0.000660247
2.61439,1.39645,0.00066449
2.61471,1.39646,0.00066814
2.61504,1.39646,0.000671269
2.61537,1.39647,0.00067359
2.6157,1.39648,0.000674303
2.61603,1.39649,0.000672813
2.61636,1.3965,0.000669884
2.61669,1.3965,0.000667717
2.61702,1.39651,0.000668492
2.61735,1.39651,0.000672321
2.61768,1.39652,0.000677097
2.61802,1.39653,0.000680372
2.61835,1.39655,0.000681211
2.61868,1.39656,0.00067988
2.61901,1.39658,0.00067619
2.61934,1.39659,0.000668716
2.61967,1.39661,0.000656406
2.62,1.39662,0.000640889
2.62033,1.39662,0.000626742
2.62066,1.39662,0.000618131
2.62099,1.39662,0.000614842
2.62132,1.39663,0.000612517
2.62166,1.39664,0.000606929
2.62199,1.39665,0.000597074
2.62232,1.39666,0.000584703
2.62265,1.39666,0.00057177
2.62298,1.39667,0.000558782
2.62331,1.39667,0.000545328
2.62365,1.39668,0.000531394
2.62398,1.39668,0.000517549
2.62431,1.39668,0.000504143
2.62464,1.39668,0.000490953
2.62497,1.39668,0.000477563
2.62531,1.39668,0.000463622
2.62564,1.39668,0.000448562
2.62597,1.39668,0.000431919
2.6263,1.39668,0.000414514
2.62664,1.39666,0.000399149
2.62697,1.39665,0.000388775
2.6273,1.39664,0.00038341
2.62763,1.39664,0.000379597
2.62797,1.39663,0.000373741
2.6283,1.39663,0.00036518
2.62863,1.39663,0.000355883
2.62897,1.39662,0.00034725
2.6293,1.39662,0.000338081
2.62963,1.39662,0.000326195
2.62997,1.39661,0.00031188
2.6303,1.39659,0.000298923
2.63063,1.39657,0.000291748
2.63097,1.39656,0.000291156
2.6313,1.39655,0.000293815
2.63164,1.39654,0.000295683
2.63197,1.39654,0.000294958
2.6323,1.39654,0.000292038
2.63264,1.39653,0.00028796
2.63297,1.39653,0.00028332
2.63331,1.39652,0.000278434
2.63364,1.39651,0.000273889
2.63398,1.3965,0.000270527
2.63431,1.39649,0.000268815
2.63464,1.39649,0.000268391
2.63498,1.39648,0.000268298
2.63531,1.39647,0.000267681
2.63565,1.39647,0.00026632
2.63598,1.39646,0.000264607
2.63632,1.39646,0.000263068
2.63665,1.39645,0.000261864
2.63699,1.39645,0.000260787
2.63732,1.39644,0.000259623
2.63766,1.39644,0.000258445
2.638,1.39643,0.000257426
2.63833,1.39643,0.000256556
2.63867,1.39642,0.000255631
2.639,1.39642,0.000254596
2.63934,1.39641,0.000253612
2.63967,1.39641,0.000252819
2.64001,1.39641,0.00025205
2.64035,1.3964,0.000251055
2.64068,1.3964,0.000249794
2.64102,1.39639,0.000248465
2.64136,1.39639,0.00024712
2.64169,1.39639,0.000245651
2.64203,1.39638,0.000244066
2.64236,1.39638,0.000242733
2.6427,1.39637,0.000241907
2.64304,1.39637,0.000241322
2.64338,1.39637,0.000240347
2.64371,1.39636,0.000238763
2.64405,1.39636,0.000236893
2.64439,1.39636,0.000234988
2.64472,1.39635,0.000232619
2.64506,1.39635,0.000229243
2.6454,1.39635,0.000225212
2.64574,1.39634,0.000221889
2.64607,1.39633,0.000220331
2.64641,1.39633,0.000220155
2.64675,1.39632,0.000219987
2.64709,1.39632,0.000218967
2.64742,1.39631,0.00021735
2.64776,1.39631,0.000215742
2.6481,1.39631,0.000214206
2.64844,1.3963,0.00021242
2.64878,1.3963,0.000210434
2.64912,1.39629,0.000208709
2.64945,1.39629,0.000207436
2.64979,1.39628,0.000206213
2.65013,1.39628,0.000204714
2.65047,1.39627,0.00020321
2.65081,1.39627,0.000202122
2.65115,1.39626,0.00020105
2.65149,1.39626,0.000199001
2.65183,1.39625,0.000195617
2.65216,1.39625,0.000192075
2.6525,1.39624,0.000190206
2.65284,1.39623,0.00019086
2.65318,1.39622,0.000193199
2.65352,1.39622,0.000195735
2.65386,1.39621,0.000197415
2.6542,1.39621,0.000197875
2.65454,1.39621,0.000197103
2.65488,1.3962,0.000195544
2.65522,1.39619,0.000194226
2.65556,1.39619,0.000194313
2.6559,1.39618,0.000196075
2.65624,1.39617,0.000198637
2.65658,1.39617,0.000200855
2.65692,1.39616,0.000202369
2.65726,1.39616,0.000203585
2.6576,1.39615,0.000204922
2.65794,1.39615,0.000206294
2.65828,1.39615,0.00020734
2.65862,1.39614,0.000207808
2.65896,1.39614,0.000207707
2.65931,1.39613,0.000207423
2.65965,1.39613,0.000207868
2.65999,1.39612,0.000210099
2.66033,1.39611,0.000214237
2.66067,1.39611,0.000218917
2.66101,1.39611,0.000222363
2.66135,1.3961,0.000224202
2.66169,1.3961,0.00022582
2.66204,1.3961,0.000228784
2.66238,1.39609,0.000233088
2.66272,1.39609,0.00023756
2.66306,1.39609,0.000241438
2.6634,1.39609,0.000244671
2.66375,1.39609,0.000246493
2.66409,1.39609,0.000245143
2.66443,1.39609,0.000240158
2.66477,1.39608,0.000235009
2.66512,1.39607,0.000235499
2.66546,1.39606,0.000243588
2.6658,1.39606,0.000253944
2.66614,1.39607,0.000259191
2.66649,1.39607,0.000257219
2.66683,1.39607,0.000253168
2.66717,1.39605,0.00025436
2.66751,1.39605,0.000262708
2.66786,1.39605,0.000273467
2.6682,1.39605,0.000281512
2.66854,1.39606,0.000285592
2.66889,1.39607,0.000286616
2.66923,1.39608,0.000283979
2.66957,1.39608,0.000275619
2.66992,1.39608,0.00026195
2.67026,1.39608,0.000248935
2.67061,1.39606,0.000244918
2.67095,1.39605,0.00025236
2.67129,1.39604,0.000264886
2.67164,1.39605,0.000274199
2.67198,1.39605,0.000276888
2.67233,1.39606,0.000274864
2.67267,1.39606,0.000271675
2.67302,1.39606,0.000269035
2.67336,1.39606,0.000266511
2.6737,1.39606,0.000263485
2.67405,1.39606,0.000260206
2.67439,1.39606,0.000256918
2.67474,1.39606,0.000252976
2.67508,1.39606,0.00024748
2.67543,1.39606,0.000240659
2.67577,1.39606,0.000234021
2.67612,1.39605,0.000229069
2.67647,1.39604,0.000226022
2.67681,1.39603,0.000224245
2.67716,1.39603,0.000223412
2.6775,1.39602,0.000223751
2.67785,1.39602,0.000224882
2.67819,1.39602,0.000225235
2.67854,1.39602,0.00022312
2.67889,1.39601,0.000218708
2.67923,1.39601,0.000214481
2.67958,1.396,0.000213393
2.67992,1.39599,0.000216043
2.68027,1.39599,0.000220198
2.68062,1.39599,0.000223098
2.68096,1.39598,0.000223861
2.68131,1.39598,0.000223489
2.68166,1.39598,0.000223147
2.682,1.39598,0.000222767
2.68235,1.39597,0.000221557
2.6827,1.39597,0.000219405
2.68304,1.39597,0.000217335
2.68339,1.39596,0.00021649
2.68374,1.39596,0.000217023
2.68409,1.39595,0.000218216
2.68443,1.39595,0.000219437
2.68478,1.39595,0.000220549
2.68513,1.39594,0.000221438
2.68548,1.39594,0.00022167
2.68582,1.39594,0.000220944
2.68617,1.39594,0.000219801
2.68652,1.39593,0.000219435
2.68687,1.39593,0.000220596
2.68722,1.39593,0.000222745
2.68756,1.39593,0.000224553
2.68791,1.39592,0.000225109
2.68826,1.39592,0.000224643
2.68861,1.39592,0.000224038
2.68896,1.39592,0.000223952
2.68931,1.39592,0.000224331
2.68965,1.39592,0.00022478
2.69,1.39591,0.00022499
2.69035,1.39591,0.000224847
2.6907,1.39591,0.000224198
2.69105,1.39591,0.000222954
2.6914,1.39591,0.000221306
2.69175,1.39591,0.000219723
2.6921,1.39591,0.000218209
2.69245,1.39591,0.000215805
2.6928,1.39591,0.00021112
2.69315,1.39591,0.000204019
2.6935,1.3959,0.00019663
2.69385,1.3959,0.000192268
2.6942,1.39589,0.000192343
2.69455,1.39588,0.000194716
2.6949,1.39588,0.000195656
2.69525,1.39588,0.000193393
2.6956,1.39588,0.000189398
2.69595,1.39587,0.000186549
2.6963,1.39587,0.000186059
2.69665,1.39586,0.000186603
2.697,1.39586,0.000186258
2.69735,1.39586,0.000184573
2.6977,1.39586,0.000182419
2.69805,1.39585,0.000180506
2.6984,1.39585,0.000178651
2.69875,1.39585,0.000176538
2.69911,1.39584,0.000174488
2.69946,1.39584,0.000172964
2.69981,1.39583,0.000171647
2.70016,1.39583,0.000169542
2.70051,1.39583,0.000166233
2.70086,1.39582,0.000162564
2.70122,1.39581,0.000160005
2.70157,1.39581,0.000159259
2.70192,1.3958,0.000159868
2.70227,1.3958,0.000160839
2.70262,1.39579,0.000161482
2.70298,1.39579,0.000161494
2.70333,1.39579,0.000160905
2.70368,1.39578,0.000159965
2.70403,1.39578,0.000159102
2.70439,1.39578,0.00015849
2.70474,1.39577,0.000157926
2.70509,1.39577,0.000157119
2.70544,1.39576,0.000156231
2.7058,1.39576,0.000155653
2.70615,1.39575,0.000155437
2.7065,1.39575,0.000155122
2.70686,1.39575,0.000154424
2.70721,1.39574,0.000153603
2.70756,1.39574,0.000152887
2.70792,1.39574,0.00015168
2.70827,1.39573,0.000149126
2.70862,1.39573,0.000145605
2.70898,1.39572,0.000143086
2.70933,1.39572,0.000143071
2.70969,1.39571,0.000144228
2.71004,1.39571,0.000143142
2.71039,1.39571,0.000137875
2.71075,1.3957,0.000130616
2.7111,1.39569,0.000126473
2.71146,1.39568,0.000128835
2.71181,1.39566,0.000136013
2.71217,1.39566,0.000143368
2.71252,1.39566,0.000147694
2.71288,1.39566,0.000148984
2.71323,1.39566,0.000148976
2.71359,1.39565,0.00014901
2.71394,1.39565,0.000149229
2.7143,1.39565,0.000149352
2.71465,1.39564,0.000149405
2.71501,1.39564,0.000149638
2.71536,1.39563,0.000150035
2.71572,1.39563,0.000150336
2.71607,1.39563,0.000150335
2.71643,1.39562,0.000150052
2.71678,1.39562,0.00014953
2.71714,1.39562,0.000148817
2.7175,1.39561,0.000148119
2.71785,1.39561,0.000147944
2.71821,1.3956,0.000148629
2.71857,1.3956,0.000149708
2.71892,1.3956,0.000149685
2.71928,1.3956,0.000146927
2.71963,1.3956,0.000141
2.71999,1.39559,0.000133672
2.72035,1.39558,0.000128331
2.72071,1.39557,0.000127845
2.72106,1.39555,0.000132321
2.72142,1.39555,0.000139355
2.72178,1.39554,0.000146228
2.72213,1.39554,0.000151518
2.72249,1.39554,0.000154687
2.72285,1.39554,0.000155059
2.72321,1.39554,0.000151921
2.72356,1.39554,0.000145977
2.72392,1.39553,0.000140198
2.72428,1.39552,0.000138239
2.72464,1.39551,0.000141226
2.72499,1.3955,0.000146728
2.72535,1.39549,0.000151516
2.72571,1.39549,0.000154602
2.72607,1.39548,0.00015731
2.72643,1.39548,0.00016085
2.72679,1.39548,0.000164659
2.72714,1.39548,0.000167295
2.7275,1.39547,0.000168453
2.72786,1.39547,0.000169236
2.72822,1.39547,0.000170678
2.72858,1.39546,0.000172492
2.72894,1.39546,0.000173839
2.7293,1.39546,0.000174637
2.72966,1.39545,0.000175672
2.73002,1.39545,0.000177303
2.73038,1.39545,0.000178957
2.73074,1.39544,0.000179964
2.7311,1.39544,0.000180615
2.73145,1.39544,0.000181673
2.73181,1.39543,0.000183251
2.73217,1.39543,0.000184654
2.73253,1.39543,0.000185552
2.73289,1.39542,0.000186484
2.73325,1.39542,0.000187854
2.73361,1.39542,0.000188711
2.73398,1.39542,0.000187525
2.73434,1.39542,0.000184274
2.7347,1.39541,0.000181327
2.73506,1.3954,0.000181514
2.73542,1.39539,0.000185291
2.73578,1.39539,0.000190423
2.73614,1.39539,0.000194516
2.7365,1.39539,0.000196997
2.73686,1.39538,0.000198564
2.73722,1.39538,0.000199531
2.73758,1.39538,0.000199365
2.73795,1.39538,0.000197783
2.73831,1.39538,0.000195465
2.73867,1.39538,0.00019335
2.73903,1.39537,0.000191525
2.73939,1.39537,0.000189574
2.73975,1.39536,0.000187837
2.74012,1.39535,0.00018771
2.74048,1.39534,0.000190097
2.74084,1.39534,0.000194114
2.7412,1.39533,0.000197863
2.74156,1.39533,0.000200486
2.74193,1.39532,0.000202781
2.74229,1.39532,0.00020593
2.74265,1.39532,0.000209869
2.74302,1.39532,0.000213443
2.74338,1.39531,0.000215732
2.74374,1.39531,0.000216917
2.7441,1.39531,0.000217682
2.74447,1.39531,0.000218376
2.74483,1.39531,0.000218847
2.74519,1.39531,0.000219074
2.74556,1.3953,0.000219357
2.74592,1.3953,0.000219984
2.74628,1.3953,0.000220803
2.74665,1.39529,0.000221464
2.74701,1.39529,0.000221806
2.74738,1.39529,0.000221976
2.74774,1.39529,0.0002221
2.7481,1.39528,0.000222167
2.74847,1.39528,0.000222151
2.74883,1.39528,0.000222212
2.7492,1.39527,0.000222531
2.74956,1.39527,0.000223096
2.74993,1.39527,0.000223647
2.75029,1.39527,0.000223871
2.75066,1.39526,0.000223587
2.75102,1.39526,0.00022283
2.75138,1.39526,0.000221909
2.75175,1.39525,0.000221342
2.75212,1.39525,0.000221617
2.75248,1.39524,0.000222793
2.75285,1.39524,0.000224383
2.75321,1.39524,0.000225532
2.75358,1.39524,0.000225387
2.75394,1.39524,0.000223257
2.75431,1.39524,0.000218925
2.75467,1.39523,0.000213043
2.75504,1.39522,0.000207496
2.75541,1.39522,0.000204739
2.75577,1.3952,0.0002063
2.75614,1.39519,0.00021149
2.7565,1.39519,0.000218002
2.75687,1.39519,0.000223573
2.75724,1.39518,0.000227264
2.7576,1.39518,0.000229304
2.75797,1.39518,0.000230393
2.75834,1.39518,0.000231068
2.7587,1.39518,0.000231657
2.75907,1.39517,0.000232255
2.75944,1.39517,0.000232773
2.75981,1.39517,0.000233013
2.76017,1.39517,0.000232983
2.76054,1.39516,0.000232877
2.76091,1.39516,0.000232713
2.76128,1.39516,0.000231986
2.76164,1.39516,0.00023011
2.76201,1.39515,0.000227264
2.76238,1.39515,0.000224684
2.76275,1.39514,0.000223737
2.76312,1.39513,0.000224659
2.76348,1.39513,0.000226437
2.76385,1.39512,0.00022797
2.76422,1.39512,0.000229103
2.76459,1.39512,0.000230319
2.76496,1.39512,0.000231721
2.76533,1.39511,0.00023267
2.76569,1.39511,0.000232581
2.76606,1.39511,0.000231712
2.76643,1.3951,0.000230898
2.7668,1.3951,0.000230448
2.76717,1.3951,0.000229801
2.76754,1.39509,0.000228431
2.76791,1.39509,0.000226992
2.76828,1.39508,0.000226946
2.76865,1.39507,0.000228871
2.76902,1.39507,0.000231295
2.76939,1.39507,0.000231842
2.76976,1.39507,0.000229466
2.77013,1.39506,0.000225639
2.7705,1.39505,0.000223089
2.77087,1.39505,0.000223383
2.77124,1.39504,0.00022562
2.77161,1.39504,0.000227814
2.77198,1.39503,0.000228889
2.77235,1.39503,0.00022934
2.77272,1.39502,0.000230094
2.77309,1.39502,0.000231374
2.77346,1.39501,0.000232606
2.77383,1.39501,0.000233317
2.7742,1.395,0.000233549
2.77457,1.395,0.000233653
2.77495,1.39499,0.000233782
2.77532,1.39499,0.000233914
2.77569,1.39499,0.000234014
2.77606,1.39498,0.000234135
2.77643,1.39497,0.000234289
2.7768,1.39497,0.000234522
2.77718,1.39496,0.000235009
2.77755,1.39496,0.000235944
2.77792,1.39495,0.000237225
2.77829,1.39495,0.000238464
2.77866,1.39494,0.000239461
2.77904,1.39494,0.000240482
2.77941,1.39493,0.000241893
2.77978,1.39493,0.000243517
2.78015,1.39492,0.000244754
2.78053,1.39492,0.000245332
2.7809,1.39491,0.000245839
2.78127,1.3949,0.000247082
2.78164,1.3949,0.000249205
2.78202,1.39489,0.000251531
2.78239,1.39489,0.000253522
2.78276,1.39488,0.000255327
2.78314,1.39488,0.000257467
2.78351,1.39487,0.000260023
2.78389,1.39487,0.00026267
2.78426,1.39486,0.000265128
2.78463,1.39486,0.00026738
2.78501,1.39486,0.00026916
2.78538,1.39485,0.000269917
2.78575,1.39485,0.000269469
2.78613,1.39484,0.000268747
2.7865,1.39484,0.000269165
2.78688,1.39483,0.000271251
2.78725,1.39482,0.0002741
2.78763,1.39481,0.000276614
2.788,1.39481,0.000278828
2.78838,1.3948,0.000281732
2.78875,1.3948,0.000285787
2.78913,1.39479,0.00029019
2.7895,1.39479,0.000293763
2.78988,1.39478,0.000296235
2.79025,1.39478,0.000298308
2.79063,1.39478,0.000300644
2.791,1.39477,0.000303215
2.79138,1.39477,0.000305647
2.79175,1.39476,0.000307881
2.79213,1.39476,0.000310128
2.79251,1.39475,0.000312461
2.79288,1.39475,0.000314723
2.79326,1.39474,0.000316941
2.79364,1.39474,0.000319384
2.79401,1.39473,0.000322204
2.79439,1.39473,0.000325102
2.79476,1.39473,0.000327717
2.79514,1.39472,0.000330075
2.79552,1.39472,0.000332583
2.79589,1.39471,0.000335422
2.79627,1.39471,0.000338388
2.79665,1.3947,0.000341196
2.79703,1.3947,0.000343933
2.7974,1.39469,0.000346826
2.79778,1.39469,0.000349934
2.79816,1.39468,0.000353056
2.79854,1.39468,0.000356133
2.79891,1.39467,0.00035927
2.79929,1.39467,0.000362527
2.79967,1.39466,0.000365728
2.80005,1.39466,0.000368796
2.80042,1.39466,0.000371895
2.8008,1.39465,0.000375161
2.80118,1.39465,0.00037821
2.80156,1.39465,0.000380446
2.80194,1.39464,0.000381824
2.80232,1.39464,0.000383227
2.8027,1.39463,0.000385694
2.80307,1.39462,0.000389465
2.80345,1.39461,0.000393923
2.80383,1.39461,0.000398562
2.80421,1.3946,0.000403518
2.80459,1.3946,0.000409087
2.80497,1.39459,0.000414977
2.80535,1.39459,0.000420445
2.80573,1.39459,0.000425131
2.80611,1.39459,0.000429433
2.80649,1.39458,0.000433979
2.80687,1.39458,0.00043888
2.80725,1.39457,0.000443766
2.80763,1.39457,0.000448348
2.80801,1.39457,0.000452785
2.80839,1.39456,0.000457355
2.80877,1.39456,0.000462164
2.80915,1.39456,0.00046711
2.80953,1.39455,0.000472175
2.80991,1.39455,0.000477334
2.81029,1.39455,0.000482474
2.81067,1.39455,0.000487386
2.81105,1.39454,0.000492103
2.81143,1.39454,0.000496869
2.81182,1.39454,0.000501875
2.8122,1.39454,0.000506934
2.81258,1.39453,0.000511759
2.81296,1.39453,0.000516287
2.81334,1.39453,0.000520753
2.81372,1.39453,0.000525265
2.8141,1.39453,0.000529685
2.81449,1.39453,0.00053386
2.81487,1.39452,0.000538001
2.81525,1.39452,0.000542496
2.81563,1.39452,0.00054746
2.81601,1.39452,0.000552566
2.8164,1.39452,0.00055743
2.81678,1.39452,0.000561978
2.81716,1.39452,0.000566354
2.81755,1.39452,0.000570561
2.81793,1.39452,0.000574408
2.81831,1.39452,0.000577827
2.81869,1.39451,0.000581088
2.81908,1.39452,0.000584576
2.81946,1.39451,0.000588394
2.81984,1.39451,0.00059234
2.82023,1.39451,0.000596217
2.82061,1.39451,0.000600088
2.82099,1.39451,0.0006041
2.82138,1.39451,0.000608266
2.82176,1.39451,0.000612395
2.82215,1.39451,0.000616344
2.82253,1.39451,0.000620095
2.82291,1.39451,0.000623727
2.8233,1.39451,0.000627234
2.82368,1.39451,0.000630591
2.82407,1.39451,0.000633777
2.82445,1.39451,0.00063685
2.82484,1.39451,0.000639835
2.82522,1.39451,0.000642757
2.82561,1.39451,0.000645595
2.82599,1.39451,0.000648339
2.82638,1.39451,0.000650894
2.82676,1.39451,0.000653191
2.82715,1.39451,0.000655248
2.82753,1.39451,0.000657294
2.82792,1.39451,0.000659544
2.8283,1.39451,0.000662045
2.82869,1.39451,0.00066457
2.82908,1.39452,0.000666895
2.82946,1.39452,0.000668939
2.82985,1.39452,0.000670808
2.83023,1.39452,0.000672574
2.83062,1.39452,0.00067423
2.83101,1.39452,0.00067573
2.83139,1.39452,0.000677116
2.83178,1.39452,0.000678448
2.83217,1.39452,0.00067973
2.83255,1.39452,0.00068089
2.83294,1.39452,0.000681894
2.83333,1.39452,0.000682803
2.83371,1.39452,0.000683714
2.8341,1.39452,0.000684667
2.83449,1.39452,0.000685625
2.83488,1.39452,0.000686559
2.83526,1.39452,0.000687468
2.83565,1.39452,0.000688376
2.83604,1.39452,0.000689242
2.83643,1.39452,0.000690002
2.83681,1.39453,0.00069056
2.8372,1.39452,0.000690903
2.83759,1.39453,0.000691073
2.83798,1.39452,0.000691231
2.83837,1.39453,0.000691526
2.83876,1.39452,0.000692052
2.83914,1.39453,0.000692704
2.83953,1.39452,0.00069329
2.83992,1.39453,0.000693608
2.84031,1.39453,0.000693624
2.8407,1.39453,0.000693394
2.84109,1.39453,0.00069304
2.84148,1.39453,0.00069262
2.84187,1.39453,0.000692183
2.84226,1.39453,0.000691725
2.84265,1.39453,0.000691251
2.84304,1.39453,0.000690712
2.84343,1.39453,0.000690091
2.84382,1.39453,0.000689379
2.84421,1.39453,0.000688604
2.8446,1.39453,0.000687758
2.84499,1.39453,0.000686824
2.84538,1.39453,0.000685782
2.84577,1.39452,0.000684657
2.84616,1.39453,0.000683489
2.84655,1.39452,0.000682302
2.84694,1.39452,0.000681096
2.84733,1.39452,0.000679851
2.84772,1.39452,0.000678529
2.84811,1.39452,0.000677064
2.8485,1.39452,0.000675446
2.84889,1.39452,0.000673756
2.84929,1.39452,0.000672202
2.84968,1.39451,0.000670939
2.85007,1.39451,0.000669959
2.85046,1.39451,0.000669045
2.85085,1.39451,0.000667993
2.85124,1.39451,0.000666724
2.85164,1.39451,0.000665338
2.85203,1.3945,0.000663919
2.85242,1.3945,0.000662486
2.85281,1.3945,0.000660964
2.85321,1.3945,0.000659335
2.8536,1.3945,0.000657625
2.85399,1.3945,0.00065595
2.85438,1.39449,0.000654409
2.85478,1.39449,0.000653116
2.85517,1.39449,0.000652086
2.85556,1.39449,0.000651265
2.85596,1.39448,0.000650481
2.85635,1.39448,0.000649611
2.85674,1.39448,0.000648613
2.85714,1.39448,0.000647574
2.85753,1.39447,0.000646555
2.85792,1.39447,0.000645569
2.85832,1.39447,0.000644542
2.85871,1.39446,0.000643463
2.85911,1.39446,0.000642359
2.8595,1.39446,0.000641319
2.85989,1.39445,0.000640395
2.86029,1.39445,0.000639622
2.86068,1.39445,0.000638983
2.86108,1.39445,0.000638451
2.86147,1.39444,0.000637979
2.86187,1.39444,0.000637547
2.86226,1.39443,0.000637156
2.86266,1.39443,0.000636827
2.86305,1.39443,0.000636562
2.86345,1.39443,0.000636347
2.86384,1.39442,0.000636193
2.86424,1.39442,0.000636136
2.86464,1.39441,0.000636229
2.86503,1.39441,0.000636438
2.86543,1.39441,0.000636688
2.86582,1.39441,0.000636896
2.86622,1.3944,0.000637106
2.86661,1.3944,0.000637428
2.86701,1.39439,0.000637989
2.86741,1.39439,0.000638776
2.8678,1.39439,0.000639705
2.8682,1.39439,0.000640638
2.8686,1.39438,0.000641558
2.86899,1.39438,0.000642488
2.86939,1.39438,0.000643494
2.86979,1.39437,0.000644532
2.87019,1.39437,0.000645531
2.87058,1.39437,0.000646409
2.87098,1.39437,0.00064722
2.87138,1.39436,0.000648075
2.87178,1.39436,0.000649099
2.87217,1.39436,0.000650272
2.87257,1.39436,0.000651499
2.87297,1.39436,0.000652662
2.87337,1.39435,0.00065375
2.87376,1.39435,0.000654807
2.87416,1.39435,0.000655882
2.87456,1.39435,0.000656958
2.87496,1.39434,0.00065798
2.87536,1.39434,0.000658912
2.87576,1.39434,0.000659747
2.87616,1.39434,0.000660485
2.87655,1.39434,0.000661111
2.87695,1.39434,0.000661627
2.87735,1.39434,0.000662062
2.87775,1.39434,0.000662479
2.87815,1.39433,0.000662907
2.87855,1.39433,0.000663326
2.87895,1.39433,0.000663664
2.87935,1.39433,0.000663883
2.87975,1.39433,0.000663965
2.88015,1.39433,0.000663947
2.88055,1.39433,0.000663829
2.88095,1.39433,0.000663615
2.88135,1.39433,0.000663268
2.88175,1.39433,0.000662795
2.88215,1.39433,0.000662207
2.88255,1.39433,0.000661552
2.88295,1.39432,0.000660821
2.88335,1.39432,0.000660006
2.88375,1.39432,0.000659061
2.88416,1.39432,0.000658018
2.88456,1.39432,0.000656914
2.88496,1.39432,0.000655815
2.88536,1.39432,0.000654693
2.88576,1.39432,0.000653492
2.88616,1.39432,0.000652118
2.88656,1.39432,0.000650565
2.88697,1.39431,0.000648851
2.88737,1.39432,0.000647043
2.88777,1.39431,0.000645167
2.88817,1.39431,0.000643264
2.88857,1.39431,0.000641338
2.88898,1.39431,0.000639401
2.88938,1.39431,0.000637419
2.88978,1.39431,0.000635364
2.89018,1.3943,0.000633218
2.89059,1.3943,0.00063101
2.89099,1.3943,0.000628772
2.89139,1.3943,0.000626517
2.8918,1.3943,0.000624231
2.8922,1.39429,0.000621908
2.8926,1.39429,0.000619568
2.89301,1.39429,0.000617227
2.89341,1.39429,0.000614888
2.89381,1.39429,0.000612525
2.89422,1.39428,0.000610148
2.89462,1.39428,0.000607768
2.89503,1.39428,0.000605416
2.89543,1.39428,0.000603062
2.89583,1.39427,0.000600688
2.89624,1.39427,0.000598275
2.89664,1.39427,0.000595879
2.89705,1.39426,0.000593513
2.89745,1.39426,0.000591181
2.89786,1.39426,0.000588828
2.89826,1.39425,0.000586473
2.89867,1.39425,0.000584113
2.89907,1.39425,0.00058175
2.89948,1.39425,0.000579268
2.89988,1.39424,0.000576608
2.90029,1.39424,0.000573818
2.90069,1.39424,0.000571135
2.9011,1.39423,0.000568747
2.90151,1.39423,0.000566686
2.90191,1.39423,0.00056475
2.90232,1.39422,0.000562736
2.90272,1.39422,0.000560547
2.90313,1.39421,0.000558239
2.90354,1.39421,0.000555862
2.90394,1.39421,0.000553428
2.90435,1.39421,0.000550937
2.90476,1.3942,0.00054845
2.90516,1.3942,0.000546053
2.90557,1.39419,0.000543766
2.90598,1.39419,0.000541526
2.90639,1.39418,0.000539253
2.90679,1.39418,0.00053694
2.9072,1.39418,0.000534629
2.90761,1.39417,0.00053236
2.90802,1.39417,0.000530104
2.90842,1.39417,0.000527843
2.90883,1.39416,0.000525561
2.90924,1.39416,0.000523297
2.90965,1.39415,0.00052105
2.91006,1.39415,0.000518823
2.91046,1.39414,0.000516586
2.91087,1.39414,0.00051435
2.91128,1.39414,0.000512106
2.91169,1.39413,0.000509878
2.9121,1.39413,0.000507664
2.91251,1.39412,0.0005055
2.91292,1.39412,0.000503362
2.91333,1.39411,0.000501228
2.91374,1.39411,0.000499029
2.91414,1.39411,0.000496782
2.91455,1.3941,0.000494515
2.91496,1.3941,0.000492303
2.91537,1.39409,0.00049013
2.91578,1.39409,0.000487962
