"Wavelength, µm","n","k"
2.76842,1.25777,0.0049083
2.76879,1.25765,0.00497132
2.76916,1.25753,0.00503426
2.76953,1.25741,0.00509547
2.7699,1.25728,0.00515502
2.77027,1.25716,0.00521516
2.77064,1.25703,0.0052786
2.77101,1.2569,0.00534598
2.77138,1.25678,0.00541555
2.77175,1.25665,0.00548486
2.77212,1.25653,0.00555289
2.77249,1.25641,0.00562017
2.77286,1.25628,0.00568759
2.77323,1.25616,0.00575537
2.7736,1.25603,0.00582344
2.77397,1.25591,0.00589202
2.77434,1.25578,0.00596171
2.77471,1.25565,0.00603272
2.77509,1.25552,0.00610496
2.77546,1.2554,0.00617814
2.77583,1.25527,0.00625226
2.7762,1.25514,0.00632705
2.77657,1.25501,0.00640196
2.77694,1.25489,0.00647633
2.77732,1.25476,0.00655019
2.77769,1.25463,0.00662416
2.77806,1.2545,0.00669913
2.77843,1.25437,0.00677588
2.7788,1.25424,0.00685494
2.77918,1.25411,0.00693611
2.77955,1.25398,0.00701828
2.77992,1.25385,0.00709974
2.78029,1.25373,0.00717966
2.78067,1.2536,0.00725892
2.78104,1.25346,0.00733943
2.78141,1.25334,0.00742234
2.78179,1.2532,0.00750725
2.78216,1.25307,0.00759292
2.78253,1.25294,0.00767875
2.78291,1.25281,0.00776473
2.78328,1.25268,0.00785093
2.78365,1.25255,0.00793715
2.78403,1.25242,0.00802365
2.7844,1.25229,0.00811126
2.78477,1.25215,0.00820063
2.78515,1.25202,0.00829111
2.78552,1.25189,0.0083814
2.7859,1.25175,0.00847097
2.78627,1.25162,0.00856094
2.78664,1.25148,0.00865287
2.78702,1.25135,0.00874716
2.78739,1.25121,0.00884271
2.78777,1.25108,0.00893835
2.78814,1.25094,0.009034
2.78852,1.25081,0.00913066
2.78889,1.25067,0.00922919
2.78927,1.25053,0.00932975
2.78964,1.2504,0.00943178
2.79002,1.25027,0.00953468
2.79039,1.25013,0.0096379
2.79077,1.25,0.00974114
2.79114,1.24986,0.00984427
2.79152,1.24973,0.00994756
2.7919,1.24959,0.0100514
2.79227,1.24946,0.0101563
2.79265,1.24933,0.0102624
2.79302,1.24919,0.0103696
2.7934,1.24905,0.0104778
2.79378,1.24891,0.0105868
2.79415,1.24878,0.0106968
2.79453,1.24864,0.0108079
2.79491,1.24851,0.0109202
2.79528,1.24837,0.011033
2.79566,1.24823,0.0111459
2.79604,1.2481,0.0112587
2.79641,1.24796,0.0113723
2.79679,1.24782,0.0114876
2.79717,1.24769,0.0116048
2.79754,1.24755,0.0117233
2.79792,1.24741,0.0118422
2.7983,1.24727,0.0119614
2.79868,1.24714,0.0120815
2.79905,1.247,0.0122033
2.79943,1.24686,0.012327
2.79981,1.24672,0.0124518
2.80019,1.24659,0.0125768
2.80057,1.24645,0.0127015
2.80094,1.24631,0.0128264
2.80132,1.24617,0.0129526
2.8017,1.24604,0.0130804
2.80208,1.2459,0.0132098
2.80246,1.24576,0.0133399
2.80284,1.24562,0.0134706
2.80322,1.24548,0.0136022
2.80359,1.24535,0.013735
2.80397,1.24521,0.0138693
2.80435,1.24507,0.0140052
2.80473,1.24493,0.0141425
2.80511,1.24479,0.0142817
2.80549,1.24465,0.0144225
2.80587,1.24452,0.0145642
2.80625,1.24438,0.0147064
2.80663,1.24424,0.0148486
2.80701,1.24411,0.0149911
2.80739,1.24398,0.0151341
2.80777,1.24384,0.0152781
2.80815,1.2437,0.0154236
2.80853,1.24356,0.0155712
2.80891,1.24343,0.0157207
2.80929,1.24329,0.0158713
2.80967,1.24316,0.0160221
2.81005,1.24302,0.0161731
2.81043,1.24288,0.016325
2.81081,1.24275,0.0164787
2.81119,1.24261,0.0166341
2.81158,1.24248,0.0167905
2.81196,1.24235,0.0169472
2.81234,1.24221,0.0171044
2.81272,1.24208,0.0172628
2.8131,1.24194,0.017423
2.81348,1.24181,0.017585
2.81386,1.24168,0.0177485
2.81425,1.24155,0.0179129
2.81463,1.24141,0.0180779
2.81501,1.24128,0.0182437
2.81539,1.24115,0.0184106
2.81577,1.24102,0.0185792
2.81616,1.24089,0.0187492
2.81654,1.24076,0.0189201
2.81692,1.24063,0.0190915
2.8173,1.2405,0.0192638
2.81769,1.24037,0.0194374
2.81807,1.24024,0.0196124
2.81845,1.24012,0.0197883
2.81884,1.23999,0.0199645
2.81922,1.23986,0.0201409
2.8196,1.23973,0.0203181
2.81999,1.23961,0.0204967
2.82037,1.23947,0.0206776
2.82075,1.23935,0.0208613
2.82114,1.23922,0.0210473
2.82152,1.2391,0.0212338
2.8219,1.23898,0.0214196
2.82229,1.23885,0.0216044
2.82267,1.23873,0.0217899
2.82306,1.23861,0.0219782
2.82344,1.23849,0.0221695
2.82382,1.23836,0.0223624
2.82421,1.23825,0.022555
2.82459,1.23813,0.0227467
2.82498,1.23801,0.0229388
2.82536,1.23789,0.0231328
2.82575,1.23777,0.023329
2.82613,1.23765,0.0235262
2.82652,1.23754,0.0237232
2.8269,1.23742,0.0239204
2.82729,1.2373,0.0241191
2.82767,1.23718,0.0243205
2.82806,1.23707,0.0245244
2.82845,1.23696,0.0247292
2.82883,1.23684,0.0249337
2.82922,1.23673,0.0251381
2.8296,1.23663,0.0253438
2.82999,1.2365,0.0255519
2.83038,1.23641,0.0257618
2.83076,1.23628,0.0259721
2.83115,1.23619,0.0261818
2.83154,1.23608,0.0263909
2.83192,1.23597,0.0266002
2.83231,1.23587,0.0268105
2.8327,1.23576,0.027022
2.83308,1.23566,0.0272349
2.83347,1.23556,0.0274488
2.83386,1.23545,0.0276634
2.83424,1.23534,0.0278787
2.83463,1.23525,0.0280956
2.83502,1.23513,0.0283148
2.83541,1.23504,0.0285361
2.83579,1.23494,0.028758
2.83618,1.23484,0.0289789
2.83657,1.23475,0.0291981
2.83696,1.23465,0.0294167
2.83735,1.23454,0.029636
2.83773,1.23446,0.0298567
2.83812,1.23435,0.0300794
2.83851,1.23426,0.0303041
2.8389,1.23417,0.0305305
2.83929,1.23407,0.0307583
2.83968,1.23397,0.0309871
2.84007,1.23388,0.0312168
2.84045,1.23379,0.0314476
2.84084,1.2337,0.0316787
2.84123,1.23362,0.0319091
2.84162,1.23352,0.0321385
2.84201,1.23345,0.0323678
2.8424,1.23334,0.0325989
2.84279,1.23325,0.0328325
2.84318,1.23317,0.0330677
2.84357,1.23308,0.0333032
2.84396,1.233,0.0335386
2.84435,1.23292,0.0337744
2.84474,1.23282,0.0340111
2.84513,1.23274,0.0342489
2.84552,1.23266,0.0344876
2.84591,1.23258,0.0347276
2.8463,1.23249,0.0349695
2.84669,1.23241,0.0352131
2.84708,1.23233,0.0354577
2.84747,1.23225,0.0357021
2.84786,1.23217,0.0359462
2.84826,1.2321,0.0361905
2.84865,1.23202,0.0364362
2.84904,1.23192,0.0366842
2.84943,1.23187,0.0369344
2.84982,1.23178,0.0371856
2.85021,1.23171,0.0374367
2.8506,1.23164,0.0376872
2.851,1.23157,0.037938
2.85139,1.23149,0.0381902
2.85178,1.23142,0.0384444
2.85217,1.23134,0.0386998
2.85256,1.23128,0.0389556
2.85296,1.2312,0.0392121
2.85335,1.23114,0.0394698
2.85374,1.23106,0.0397288
2.85413,1.23101,0.0399884
2.85453,1.23093,0.0402484
2.85492,1.23087,0.0405092
2.85531,1.23081,0.0407724
2.85571,1.23073,0.0410384
2.8561,1.23067,0.0413065
2.85649,1.23062,0.0415755
2.85689,1.23054,0.0418444
2.85728,1.2305,0.0421131
2.85767,1.23044,0.0423819
2.85807,1.23038,0.0426512
2.85846,1.23033,0.0429213
2.85886,1.23026,0.043193
2.85925,1.23021,0.0434668
2.85964,1.23015,0.0437427
2.86004,1.23011,0.0440197
2.86043,1.23006,0.0442973
2.86083,1.23,0.0445752
2.86122,1.22995,0.044854
2.86162,1.22991,0.0451341
2.86201,1.22986,0.0454154
2.86241,1.22981,0.0456979
2.8628,1.22977,0.0459815
2.8632,1.22972,0.0462662
2.86359,1.22969,0.0465521
2.86399,1.22964,0.0468388
2.86438,1.22961,0.0471258
2.86478,1.22956,0.0474128
2.86517,1.22954,0.0477
2.86557,1.22949,0.0479883
2.86597,1.22947,0.0482783
2.86636,1.22943,0.0485698
2.86676,1.22941,0.0488616
2.86715,1.22938,0.0491528
2.86755,1.22934,0.049444
2.86795,1.22932,0.0497364
2.86834,1.22928,0.050031
2.86874,1.22926,0.0503273
2.86914,1.22926,0.0506247
2.86953,1.2292,0.0509229
2.86993,1.22922,0.051222
2.87033,1.22916,0.051522
2.87073,1.22918,0.0518224
2.87112,1.22914,0.0521232
2.87152,1.22913,0.0524255
2.87192,1.22912,0.0527304
2.87232,1.22911,0.0530373
2.87271,1.22911,0.0533431
2.87311,1.22911,0.0536452
2.87351,1.2291,0.0539441
2.87391,1.2291,0.0542436
2.87431,1.22908,0.0545476
2.87471,1.22909,0.0548566
2.8751,1.22907,0.0551678
2.8755,1.22909,0.0554782
2.8759,1.22908,0.0557872
2.8763,1.2291,0.0560965
2.8767,1.2291,0.0564075
2.8771,1.22912,0.0567197
2.8775,1.22913,0.0570305
2.8779,1.22916,0.0573377
2.8783,1.22917,0.0576419
2.87869,1.22918,0.057946
2.87909,1.22919,0.0582531
2.87949,1.22922,0.0585644
2.87989,1.2292,0.0588793
2.88029,1.22925,0.0591963
2.88069,1.22928,0.0595137
2.88109,1.2293,0.059829
2.88149,1.22934,0.0601393
2.88189,1.22937,0.0604435
2.8823,1.22941,0.0607448
2.8827,1.22943,0.0610494
2.8831,1.22944,0.0613606
2.8835,1.22947,0.0616764
2.8839,1.22952,0.0619914
2.8843,1.22955,0.0623031
2.8847,1.22957,0.0626151
2.8851,1.2296,0.0629326
2.8855,1.22965,0.0632562
2.8859,1.22969,0.0635819
2.88631,1.22973,0.0639049
2.88671,1.2298,0.0642238
2.88711,1.22984,0.0645396
2.88751,1.22991,0.0648525
2.88791,1.22995,0.0651625
2.88832,1.23002,0.0654713
2.88872,1.23007,0.0657824
2.88912,1.2301,0.0660978
2.88952,1.23016,0.0664156
2.88993,1.23023,0.0667323
2.89033,1.23029,0.0670468
2.89073,1.23034,0.0673609
2.89113,1.2304,0.067676
2.89154,1.23048,0.0679911
2.89194,1.23055,0.0683042
2.89234,1.2306,0.0686161
2.89275,1.23068,0.0689297
2.89315,1.23073,0.0692467
2.89355,1.23081,0.0695659
2.89396,1.23088,0.0698843
2.89436,1.23093,0.0702008
2.89477,1.23105,0.0705166
2.89517,1.23109,0.0708333
2.89557,1.23118,0.0711508
2.89598,1.23127,0.0714677
2.89638,1.23136,0.0717822
2.89679,1.23143,0.0720933
2.89719,1.23153,0.0724018
2.8976,1.2316,0.0727096
2.898,1.2317,0.0730177
2.89841,1.23177,0.0733259
2.89881,1.23187,0.0736338
2.89922,1.23193,0.0739425
2.89962,1.23203,0.0742549
2.90003,1.23209,0.0745725
2.90043,1.2322,0.0748935
2.90084,1.23229,0.0752144
2.90124,1.23236,0.0755334
2.90165,1.23246,0.0758518
2.90206,1.23258,0.0761702
2.90246,1.23267,0.0764876
2.90287,1.23276,0.0768029
2.90328,1.23286,0.0771183
2.90368,1.23299,0.0774376
2.90409,1.23305,0.0777603
2.90449,1.23321,0.0780807
2.9049,1.23328,0.0783931
2.90531,1.23344,0.0786985
2.90572,1.23351,0.0790038
2.90612,1.23361,0.079315
2.90653,1.23373,0.0796324
2.90694,1.23385,0.0799519
2.90734,1.23394,0.0802694
2.90775,1.23406,0.0805823
2.90816,1.2342,0.08089
2.90857,1.23431,0.0811962
2.90898,1.2344,0.0815076
2.90938,1.23452,0.0818286
2.90979,1.23462,0.0821542
2.9102,1.23477,0.0824722
2.91061,1.23488,0.0827754
2.91102,1.23502,0.0830717
2.91143,1.23509,0.0833785
2.91183,1.23521,0.0837073
2.91224,1.2353,0.0840527
2.91265,1.23545,0.0843992
2.91306,1.2356,0.0847348
2.91347,1.23573,0.085057
2.91388,1.23587,0.0853694
2.91429,1.23604,0.0856773
2.9147,1.23612,0.0859872
2.91511,1.23628,0.0863054
2.91552,1.2364,0.0866333
2.91593,1.23652,0.0869642
2.91634,1.23669,0.087289
2.91675,1.23681,0.0876064
2.91716,1.23696,0.0879246
2.91757,1.23709,0.0882517
2.91798,1.23721,0.0885867
2.91839,1.23735,0.0889227
2.9188,1.23752,0.0892562
2.91921,1.23767,0.0895904
2.91962,1.23781,0.089928
2.92003,1.23797,0.0902651
2.92044,1.23816,0.0905957
2.92086,1.23832,0.0909197
2.92127,1.23846,0.0912431
2.92168,1.23864,0.0915706
2.92209,1.23878,0.0919008
2.9225,1.23896,0.092231
2.92291,1.2391,0.0925639
2.92333,1.23929,0.0929047
2.92374,1.23945,0.093252
2.92415,1.23962,0.0935964
2.92456,1.23981,0.0939293
2.92498,1.24001,0.0942527
2.92539,1.24019,0.0945777
2.9258,1.24034,0.0949122
2.92621,1.24052,0.095254
2.92663,1.24074,0.0955948
2.92704,1.24093,0.0959303
2.92745,1.24111,0.0962636
2.92787,1.24132,0.0965989
2.92828,1.2415,0.0969352
2.92869,1.24172,0.0972677
2.92911,1.24193,0.0975941
2.92952,1.24208,0.0979173
2.92993,1.24234,0.098243
2.93035,1.24249,0.0985751
2.93076,1.24268,0.0989149
2.93118,1.2429,0.0992621
2.93159,1.24311,0.0996149
2.932,1.24331,0.0999686
2.93242,1.24356,0.100316
2.93283,1.24377,0.100652
2.93325,1.24402,0.100981
2.93366,1.24422,0.10131
2.93408,1.24446,0.101648
2.93449,1.24466,0.101993
2.93491,1.24493,0.102336
2.93532,1.24515,0.102671
2.93574,1.24541,0.103001
2.93616,1.24562,0.103334
2.93657,1.24587,0.10368
2.93699,1.2461,0.104039
2.9374,1.24634,0.104405
2.93782,1.24663,0.104767
2.93823,1.2469,0.105116
2.93865,1.2472,0.105442
2.93907,1.24754,0.105743
2.93948,1.24775,0.106031
2.9399,1.24807,0.10632
2.94032,1.24823,0.106624
2.94073,1.24853,0.106949
2.94115,1.24872,0.10729
2.94157,1.24897,0.107644
2.94199,1.24925,0.108008
2.9424,1.24951,0.108378
2.94282,1.24984,0.108743
2.94324,1.25016,0.109092
2.94366,1.25045,0.109426
2.94407,1.25078,0.109753
2.94449,1.25107,0.110082
2.94491,1.25141,0.110413
2.94533,1.2517,0.110741
2.94575,1.25206,0.111064
2.94616,1.25236,0.111384
2.94658,1.25273,0.111695
2.947,1.25306,0.111987
2.94742,1.25342,0.112255
2.94784,1.25371,0.11251
2.94826,1.254,0.112784
2.94868,1.25426,0.1131
2.9491,1.25451,0.113457
2.94952,1.25483,0.113828
2.94994,1.25522,0.114184
2.95036,1.25559,0.114514
2.95078,1.25594,0.114825
2.9512,1.25632,0.115132
2.95162,1.25665,0.115442
2.95204,1.25705,0.115752
2.95246,1.2574,0.116056
2.95288,1.25781,0.11635
2.9533,1.25819,0.116636
2.95372,1.25851,0.11692
2.95414,1.25897,0.1172
2.95456,1.2593,0.117475
2.95498,1.25968,0.117745
2.9554,1.26007,0.118017
2.95582,1.26044,0.118298
2.95624,1.26079,0.118588
2.95666,1.26121,0.118876
2.95709,1.26157,0.119153
2.95751,1.262,0.119422
2.95793,1.26235,0.119696
2.95835,1.26278,0.119981
2.95877,1.26316,0.120269
2.9592,1.26362,0.120543
2.95962,1.26403,0.1208
2.96004,1.26448,0.121052
2.96046,1.26491,0.121307
2.96089,1.26532,0.121558
2.96131,1.26577,0.121787
2.96173,1.26627,0.12199
2.96215,1.2666,0.122183
2.96258,1.26705,0.122393
2.963,1.26744,0.122629
2.96342,1.26782,0.122882
2.96385,1.26828,0.123132
2.96427,1.2687,0.12337
2.96469,1.26917,0.123601
2.96512,1.2696,0.123831
2.96554,1.2701,0.124055
2.96597,1.27059,0.124256
2.96639,1.27105,0.124417
2.96681,1.2715,0.124546
2.96724,1.27194,0.124676
2.96766,1.27231,0.124843
2.96809,1.27266,0.125058
2.96851,1.2731,0.125299
2.96894,1.27353,0.125533
2.96936,1.27401,0.125734
2.96979,1.27454,0.125908
2.97021,1.27492,0.12607
2.97064,1.27544,0.126236
2.97106,1.27581,0.126417
2.97149,1.27625,0.126614
2.97192,1.27674,0.126818
2.97234,1.2772,0.127016
2.97277,1.27773,0.127193
2.97319,1.27822,0.127345
2.97362,1.27868,0.127485
2.97405,1.27916,0.127624
2.97447,1.27969,0.127761
2.9749,1.28008,0.127894
2.97533,1.28061,0.128025
2.97575,1.28107,0.128167
2.97618,1.28152,0.128321
2.97661,1.28204,0.128473
2.97703,1.28256,0.1286
2.97746,1.28301,0.1287
2.97789,1.28358,0.12879
2.97832,1.284,0.128885
2.97874,1.28448,0.128985
2.97917,1.285,0.129082
2.9796,1.28548,0.12917
2.98003,1.28592,0.12926
2.98046,1.28641,0.129361
2.98089,1.28687,0.129468
2.98131,1.28737,0.129569
2.98174,1.28794,0.129655
2.98217,1.28837,0.129724
2.9826,1.28897,0.129778
2.98303,1.28938,0.129817
2.98346,1.28995,0.129845
2.98389,1.29036,0.129873
2.98432,1.29082,0.129908
2.98475,1.2913,0.129952
2.98518,1.29175,0.130003
2.98561,1.29216,0.130066
2.98604,1.29262,0.130149
2.98647,1.29312,0.130245
2.9869,1.29364,0.130332
2.98733,1.29414,0.130388
2.98776,1.29469,0.130409
2.98819,1.29516,0.130414
2.98862,1.29567,0.130425
2.98905,1.29613,0.130447
2.98948,1.29665,0.130469
2.98991,1.29712,0.130477
2.99034,1.29764,0.130475
2.99077,1.29812,0.130471
2.9912,1.29857,0.130474
2.99163,1.29905,0.130479
2.99207,1.29957,0.130478
2.9925,1.30006,0.130469
2.99293,1.30052,0.130456
2.99336,1.30104,0.130441
2.99379,1.3015,0.130415
2.99423,1.30203,0.130368
2.99466,1.30247,0.130303
2.99509,1.30295,0.130241
2.99552,1.30334,0.130206
2.99596,1.30381,0.130204
2.99639,1.30425,0.130214
2.99682,1.30479,0.130205
2.99725,1.30529,0.130163
2.99769,1.30575,0.130099
2.99812,1.30622,0.13003
2.99855,1.30672,0.129968
2.99899,1.30719,0.129907
2.99942,1.30762,0.12984
2.99986,1.3081,0.129767
3.00029,1.30852,0.1297
3.00072,1.309,0.129644
3.00116,1.30943,0.129596
3.00159,1.30993,0.129539
3.00203,1.31039,0.129461
3.00246,1.31089,0.129363
3.0029,1.31132,0.12926
3.00333,1.31179,0.129167
3.00377,1.31222,0.129087
3.0042,1.31264,0.129012
3.00464,1.31312,0.128932
3.00507,1.31355,0.128843
3.00551,1.31402,0.128747
3.00594,1.31452,0.128639
3.00638,1.31498,0.128516
3.00681,1.3154,0.12838
3.00725,1.31585,0.128246
3.00769,1.31622,0.128132
3.00812,1.31666,0.128044
3.00856,1.3171,0.127964
3.00899,1.31752,0.12787
3.00943,1.31798,0.127754
3.00987,1.31847,0.127621
3.01031,1.3189,0.127487
3.01074,1.31931,0.127359
3.01118,1.31975,0.127231
3.01162,1.32023,0.127094
3.01205,1.32067,0.126941
3.01249,1.32107,0.126778
3.01293,1.32151,0.126616
3.01337,1.32188,0.126465
3.0138,1.32231,0.126331
3.01424,1.32271,0.126201
3.01468,1.32317,0.126061
3.01512,1.3236,0.125898
3.01556,1.32399,0.12572
3.016,1.32439,0.12554
3.01643,1.32481,0.125372
3.01687,1.32519,0.12522
3.01731,1.32556,0.125079
3.01775,1.32596,0.12494
3.01819,1.32641,0.124794
3.01863,1.32684,0.12464
3.01907,1.32723,0.124477
3.01951,1.32769,0.124306
3.01995,1.32809,0.124122
3.02039,1.32854,0.123923
3.02083,1.32896,0.123709
3.02127,1.3293,0.123491
3.02171,1.32977,0.123278
3.02215,1.3301,0.12307
3.02259,1.33049,0.122853
3.02303,1.3309,0.122621
3.02347,1.33126,0.122381
3.02391,1.33157,0.122152
3.02435,1.33192,0.121945
3.02479,1.33222,0.121754
3.02523,1.33256,0.121565
3.02568,1.33295,0.121375
3.02612,1.33322,0.121199
3.02656,1.33356,0.121046
3.027,1.33395,0.120904
3.02744,1.33433,0.120741
3.02788,1.33477,0.120537
3.02833,1.33514,0.120299
3.02877,1.33552,0.120056
3.02921,1.33585,0.119832
3.02965,1.33616,0.119628
3.0301,1.33652,0.119432
3.03054,1.33684,0.119235
3.03098,1.3372,0.119039
3.03142,1.33762,0.118841
3.03187,1.33791,0.11863
3.03231,1.33837,0.118396
3.03275,1.33865,0.118145
3.0332,1.33906,0.117899
3.03364,1.33933,0.11767
3.03408,1.33966,0.117451
3.03453,1.34004,0.117222
3.03497,1.34036,0.116976
3.03542,1.34072,0.116725
3.03586,1.34103,0.116486
3.03631,1.34133,0.116256
3.03675,1.34169,0.116019
3.03719,1.342,0.115763
3.03764,1.34231,0.115497
3.03808,1.34266,0.11524
3.03853,1.34287,0.115001
3.03897,1.34324,0.114775
3.03942,1.34347,0.114549
3.03987,1.34386,0.114317
3.04031,1.34412,0.114081
3.04076,1.34443,0.113842
3.0412,1.34476,0.113604
3.04165,1.34507,0.113366
3.04209,1.34535,0.113128
3.04254,1.34567,0.112883
3.04299,1.34601,0.112627
3.04343,1.34632,0.112362
3.04388,1.34659,0.1121
3.04433,1.3469,0.111846
3.04477,1.34718,0.111597
3.04522,1.34751,0.111335
3.04567,1.34779,0.111054
3.04612,1.3481,0.110764
3.04656,1.34834,0.110486
3.04701,1.34862,0.110225
3.04746,1.34889,0.109977
3.04791,1.34914,0.109726
3.04835,1.34942,0.109467
3.0488,1.34972,0.109204
3.04925,1.35,0.108943
3.0497,1.35025,0.108688
3.05015,1.35055,0.108432
3.0506,1.35082,0.108165
3.05104,1.35113,0.107882
3.05149,1.35138,0.107586
3.05194,1.35166,0.107289
3.05239,1.35188,0.107004
3.05284,1.35216,0.106732
3.05329,1.35239,0.106463
3.05374,1.35268,0.106187
3.05419,1.35293,0.105905
3.05464,1.35315,0.105626
3.05509,1.35341,0.105352
3.05554,1.3537,0.105069
3.05599,1.35396,0.104768
3.05644,1.35418,0.104454
3.05689,1.35442,0.104146
3.05734,1.3546,0.103858
3.05779,1.35484,0.103585
3.05824,1.35504,0.103315
3.05869,1.3553,0.103038
3.05915,1.3555,0.10276
3.0596,1.35576,0.102484
3.06005,1.35597,0.102208
3.0605,1.35623,0.101924
3.06095,1.35646,0.101631
3.0614,1.35667,0.101335
3.06185,1.35688,0.10104
3.06231,1.35715,0.100748
3.06276,1.3573,0.100455
3.06321,1.35756,0.10016
3.06366,1.35778,0.0998637
3.06412,1.35796,0.0995688
3.06457,1.35819,0.0992748
3.06502,1.35838,0.0989793
3.06548,1.35861,0.0986813
3.06593,1.35882,0.0983816
3.06638,1.35899,0.0980819
3.06683,1.35919,0.0977826
3.06729,1.35942,0.0974833
3.06774,1.3596,0.0971822
3.0682,1.35984,0.0968777
3.06865,1.35996,0.0965691
3.0691,1.3602,0.0962588
3.06956,1.36038,0.0959504
3.07001,1.36053,0.0956457
3.07047,1.36073,0.0953432
3.07092,1.36089,0.0950398
3.07138,1.36109,0.0947352
3.07183,1.36123,0.0944324
3.07229,1.36143,0.0941339
3.07274,1.36158,0.0938387
3.0732,1.36178,0.093542
3.07365,1.36196,0.0932392
3.07411,1.36211,0.0929293
3.07456,1.36228,0.0926141
3.07502,1.36247,0.0922969
3.07548,1.36263,0.0919809
3.07593,1.36276,0.0916689
3.07639,1.36292,0.0913632
3.07684,1.36305,0.0910634
3.0773,1.36323,0.0907652
3.07776,1.36336,0.0904633
3.07821,1.36355,0.0901539
3.07867,1.36368,0.0898373
3.07913,1.36385,0.0895171
3.07958,1.36399,0.0891981
3.08004,1.3641,0.0888835
3.0805,1.36423,0.0885749
3.08096,1.36438,0.0882713
3.08142,1.36451,0.0879701
3.08187,1.36463,0.0876677
3.08233,1.36477,0.0873611
3.08279,1.36495,0.087049
3.08325,1.36502,0.0867326
3.08371,1.36521,0.0864143
3.08416,1.36527,0.0860971
3.08462,1.36545,0.0857827
3.08508,1.3655,0.0854717
3.08554,1.36568,0.085163
3.086,1.36575,0.084855
3.08646,1.36587,0.0845467
3.08692,1.366,0.0842382
3.08738,1.36611,0.0839294
3.08784,1.3662,0.0836188
3.0883,1.36632,0.0833035
3.08876,1.36645,0.082983
3.08922,1.36655,0.0826613
3.08968,1.36662,0.0823457
3.09014,1.36673,0.0820391
3.0906,1.36681,0.0817366
3.09106,1.36693,0.081428
3.09152,1.36701,0.0811081
3.09198,1.36712,0.0807813
3.09244,1.3672,0.0804582
3.0929,1.36725,0.0801461
3.09336,1.36732,0.0798437
3.09383,1.36741,0.0795442
3.09429,1.3675,0.0792418
3.09475,1.36756,0.0789356
3.09521,1.36763,0.0786283
3.09567,1.36773,0.0783227
3.09613,1.3678,0.0780199
3.0966,1.36786,0.0777181
3.09706,1.36795,0.0774139
3.09752,1.36801,0.0771044
3.09798,1.36809,0.0767905
3.09845,1.36815,0.0764772
3.09891,1.36817,0.0761697
3.09937,1.36828,0.0758682
3.09984,1.3683,0.0755682
3.1003,1.36836,0.0752653
3.10076,1.36843,0.0749599
3.10123,1.36849,0.0746556
3.10169,1.36852,0.074354
3.10215,1.36859,0.0740525
3.10262,1.36862,0.0737482
3.10308,1.36868,0.0734421
3.10355,1.3687,0.0731391
3.10401,1.36875,0.0728421
3.10448,1.36878,0.0725493
3.10494,1.36884,0.0722558
3.10541,1.36887,0.0719578
3.10587,1.36893,0.0716551
3.10634,1.36895,0.0713499
3.1068,1.369,0.0710449
3.10727,1.36903,0.0707421
3.10773,1.36904,0.0704422
3.1082,1.36907,0.0701447
3.10866,1.36908,0.069848
3.10913,1.3691,0.069551
3.1096,1.36915,0.0692545
3.11006,1.36912,0.06896
3.11053,1.36918,0.0686685
3.111,1.36915,0.0683789
3.11146,1.36921,0.0680898
3.11193,1.36919,0.0678006
3.1124,1.3692,0.0675114
3.11286,1.36923,0.0672224
3.11333,1.36922,0.0669337
3.1138,1.36925,0.0666455
3.11427,1.36925,0.0663576
3.11473,1.36924,0.0660694
3.1152,1.36925,0.0657807
3.11567,1.36923,0.0654931
3.11614,1.36923,0.065209
3.1166,1.36925,0.0649297
3.11707,1.3692,0.0646527
3.11754,1.36925,0.064374
3.11801,1.3692,0.0640916
3.11848,1.36924,0.0638077
3.11895,1.36919,0.0635257
3.11942,1.36918,0.0632469
3.11989,1.36918,0.0629699
3.12036,1.36917,0.0626927
3.12083,1.36913,0.0624153
3.1213,1.36911,0.0621387
3.12176,1.36911,0.0618637
3.12223,1.36909,0.0615905
3.1227,1.36904,0.0613199
3.12318,1.36903,0.0610523
3.12365,1.36899,0.0607862
3.12412,1.36899,0.0605184
3.12459,1.36895,0.0602467
3.12506,1.36894,0.0599724
3.12553,1.36889,0.0597002
3.126,1.36886,0.0594343
3.12647,1.36882,0.0591749
3.12694,1.36877,0.0589185
3.12741,1.36874,0.0586605
3.12789,1.36873,0.0583986
3.12836,1.36869,0.0581338
3.12883,1.36864,0.0578691
3.1293,1.3686,0.0576077
3.12977,1.36855,0.0573505
3.13025,1.3685,0.0570958
3.13072,1.36849,0.0568414
3.13119,1.36841,0.0565865
3.13166,1.36836,0.0563327
3.13214,1.36833,0.0560816
3.13261,1.36827,0.055833
3.13308,1.36823,0.0555849
3.13356,1.36818,0.0553359
3.13403,1.36812,0.0550862
3.1345,1.36806,0.0548373
3.13498,1.36802,0.0545903
3.13545,1.36797,0.0543449
3.13592,1.3679,0.0541009
3.1364,1.36785,0.0538584
3.13687,1.36778,0.0536177
3.13735,1.36773,0.0533783
3.13782,1.36766,0.0531389
3.1383,1.36762,0.0528984
3.13877,1.36754,0.0526569
3.13925,1.36749,0.0524158
3.13972,1.36741,0.0521768
3.1402,1.36736,0.0519412
3.14067,1.36729,0.0517083
3.14115,1.36721,0.0514767
3.14162,1.36714,0.0512453
3.1421,1.36708,0.0510141
3.14258,1.36701,0.0507842
3.14305,1.36693,0.0505562
3.14353,1.36687,0.0503298
3.14401,1.36679,0.0501036
3.14448,1.36673,0.0498771
