"Wavelength, µm","n","k"
0.668464,1.35887,9.04583e-8
0.67027,1.35883,9.115e-8
0.672087,1.35879,9.06404e-8
0.673913,1.35875,9.13608e-8
0.675749,1.35871,9.38927e-8
0.677596,1.35866,9.28161e-8
0.679452,1.35862,9.47643e-8
0.681319,1.35858,9.30223e-8
0.683196,1.35854,9.47743e-8
0.685083,1.3585,9.67649e-8
0.686981,1.35846,9.50346e-8
0.688889,1.35842,9.59715e-8
0.690808,1.35838,9.78784e-8
0.692737,1.35833,9.97595e-8
0.694678,1.35829,9.84478e-8
0.696629,1.35825,9.85394e-8
0.698592,1.35821,9.9226e-8
0.700565,1.35817,9.93833e-8
0.70255,1.35813,1.02603e-7
0.704545,1.35809,1.02069e-7
0.706553,1.35805,1.03809e-7
0.708571,1.35801,1.04372e-7
0.710602,1.35797,1.0531e-7
0.712644,1.35793,1.07855e-7
0.714697,1.35789,1.09792e-7
0.716763,1.35785,1.09569e-7
0.718841,1.35781,1.11363e-7
0.72093,1.35777,1.12452e-7
0.723032,1.35773,1.14107e-7
0.725146,1.35769,1.17492e-7
0.727273,1.35765,1.20028e-7
0.729412,1.35761,1.25782e-7
0.731563,1.35757,1.32187e-7
0.733728,1.35753,1.40405e-7
0.735905,1.35749,1.52022e-7
0.738095,1.35745,1.65905e-7
0.740298,1.35742,1.69755e-7
0.742515,1.35738,1.70077e-7
0.744745,1.35734,1.62413e-7
0.746988,1.3573,1.54041e-7
0.749245,1.35726,1.49913e-7
0.751515,1.35722,1.48482e-7
0.753799,1.35718,1.48124e-7
0.756098,1.35714,1.4847e-7
0.75841,1.3571,1.4883e-7
0.760736,1.35707,1.52171e-7
0.763077,1.35703,1.53427e-7
0.765432,1.35699,1.52953e-7
0.767802,1.35695,1.54574e-7
0.770186,1.35691,1.52819e-7
0.772586,1.35688,1.54842e-7
0.775,1.35684,1.52598e-7
0.777429,1.3568,1.50481e-7
0.779874,1.35676,1.50079e-7
0.782334,1.35673,1.49313e-7
0.78481,1.35669,1.51013e-7
0.787302,1.35665,1.5185e-7
0.789809,1.35661,1.52192e-7
0.792332,1.35658,1.527e-7
0.794872,1.35654,1.54619e-7
0.797428,1.3565,1.56972e-7
0.8,1.35646,1.60847e-7
0.802589,1.35643,1.64109e-7
0.805195,1.35639,1.70448e-7
0.807818,1.35635,1.71936e-7
