"Wavelength, µm","T"
1.40909,0.99999577111118
1.41714,0.9999956682764233
1.42529,0.9999952398688359
1.43353,0.9999947698830919
1.44186,0.9999943114469946
1.45029,0.9999935374670087
1.45882,0.9999927066181777
1.46746,0.999991970848782
1.47619,0.9999914429459454
1.48503,0.9999908092098282
1.49398,0.9999903312642803
1.50303,0.9999899958803186
1.5122,0.9999898061675735
1.52147,0.9999896596137869
1.53086,0.9999895300876932
1.54037,0.9999893083671064
1.55,0.999988929688708
1.55975,0.9999884202985228
1.56962,0.9999878486219356
1.57962,0.9999874940565857
1.58974,0.9999876488549788
1.6,0.9999883300409881
1.61039,0.9999893268315091
1.62091,0.9999905113734762
1.63158,0.9999916264750739
1.64238,0.9999925014769513
1.65333,0.999993037653098
1.66443,0.9999930687128782
1.67568,0.9999908563213467
1.68707,0.9999845398792582
1.69863,0.9999830347335075
1.71034,0.9999852254358821
1.72222,0.999985532455929
1.73427,0.9999832232421714
1.74648,0.9999884144530563
1.75887,0.9999889596562641
1.77143,0.99999000007273
1.78417,0.9999919177807784
1.7971,0.999992884708664
1.81022,0.9999934517526465
1.82353,0.9999937106254698
1.83704,0.999994620384209
1.85075,0.9999954593458837
1.86466,0.9999963434358531
1.87879,0.9999964394399103
1.89313,0.9999960428885027
1.90769,0.9999957703560289
1.92248,0.9999950299921171
1.9375,0.9999942791299302
1.95276,0.9999940648470762
1.96825,0.9999941841096943
1.984,0.999994049119161
2,0.9999929386922565
2.00485,0.9999923496020247
2.00972,0.9999916585913766
2.01462,0.9999907618122719
2.01954,0.9999896426821511
2.02449,0.9999884134996213
2.02946,0.9999871242372446
2.03445,0.9999856180653575
2.03947,0.9999837854239202
2.04452,0.9999817388181544
2.04959,0.9999796579886632
2.05468,0.9999777185297091
2.0598,0.9999758063382715
2.06495,0.9999741576516286
2.07012,0.9999727098615083
2.07531,0.9999717390689592
2.08054,0.9999713259603228
2.08579,0.9999714099409429
2.09106,0.9999719450784286
2.09637,0.9999727371193633
2.10169,0.9999737143411265
2.10705,0.9999746475098747
2.11244,0.9999756905038792
2.11785,0.9999768943080026
2.12329,0.9999781066106793
2.12876,0.9999791753518449
2.13425,0.9999801268142813
2.13978,0.9999810358118429
2.14533,0.999981884295179
2.15091,0.9999826591186042
2.15652,0.9999832917125278
2.16216,0.9999837034187627
2.16783,0.9999839177394172
2.17353,0.9999840040845257
2.17926,0.9999841212194274
2.18502,0.9999844616725028
2.19081,0.9999847532801045
2.19663,0.9999847707935308
2.20249,0.9999846232610683
2.20837,0.9999843315508448
2.21429,0.9999837817617725
2.22023,0.9999829255756183
2.22621,0.9999816097278895
2.23222,0.9999796729528581
2.23827,0.9999766732093901
2.24434,0.9999724517219303
2.25045,0.9999655751753437
2.2566,0.9999529094618717
2.26277,0.9999319499736687
2.26898,0.9999133625993901
2.27523,0.9999126004295903
2.28151,0.9999199128980404
2.28782,0.9999263869856407
2.29417,0.9999247000299623
2.30056,0.9999109422121049
2.30698,0.9998919493656082
2.31343,0.9999107771706479
2.31993,0.9999300937228459
2.32645,0.9999415623180664
2.33302,0.999948950927394
2.33962,0.9999501081953693
2.34626,0.9999443158813395
2.35294,0.9999389252898725
2.35966,0.99994698114817
2.36641,0.999955210768807
2.37321,0.999958461166111
2.38004,0.9999598348204282
2.38691,0.9999605559434519
2.39382,0.999958946247141
2.40077,0.999956801138884
2.40777,0.9999558153171427
2.4148,0.9999552119977404
2.42188,0.9999555599068785
2.42899,0.9999554384622745
2.43615,0.999952937479406
2.44335,0.9999482847832158
2.45059,0.9999415283116538
2.45788,0.9999334491435794
2.46521,0.9999305548895954
2.47258,0.9999326344715382
2.48,0.999933095030102
2.48746,0.9999336862603457
2.49497,0.9999369281234701
2.50252,0.9999391980734431
2.51012,0.9999428933605887
2.51777,0.9999492387950154
2.52546,0.9999560680783132
2.5332,0.9999622668753754
2.54098,0.9999672155531297
2.54882,0.9999714683432923
2.5567,0.9999745432861927
2.56463,0.9999764560759389
2.57261,0.9999769429264371
2.58065,0.9999757973262544
2.58873,0.9999736322941117
2.59686,0.9999730597475178
2.60504,0.9999740217790937
2.61328,0.9999740089625145
2.62156,0.9999729033575363
2.6299,0.9999718921299032
2.6383,0.999971121436969
2.64674,0.9999698875790655
2.65525,0.9999685423766851
2.6638,0.9999676212922827
2.67241,0.9999658253939013
2.68108,0.999965841979498
2.6898,0.9999660874455853
2.69859,0.999955656795017
2.70742,0.9999484102485259
2.71632,0.9999397734280795
2.72527,0.9999422053200202
2.73429,0.9999288534409884
2.74336,0.9998970872628964
2.7525,0.9998694369711166
2.76169,0.9998308006542138
2.77095,0.9997857957924491
2.78027,0.9997138466013941
2.78965,0.9996313766401432
2.7991,0.9995110551581087
2.80861,0.9993742544887745
2.81818,0.9992088829716931
2.82782,0.9989870963485422
2.83753,0.9987363543372083
2.8473,0.9984628449084944
2.85714,0.9981268245704251
2.86705,0.9978008512277933
2.87703,0.9974258638056813
2.88708,0.9970158634557804
2.8972,0.9965888125983807
2.90739,0.9961414219040864
2.91765,0.9956986846001847
2.92798,0.9952546593500781
2.93839,0.9948015594081409
2.94887,0.99432917426495
2.95943,0.9939615576220294
2.97006,0.9935941999890862
2.98077,0.9933578329964329
2.99156,0.9932589375151558
3.00242,0.9932651210659085
3.01337,0.9933626828912103
3.02439,0.9935255892916214
3.0355,0.9937750192215332
3.04668,0.9940706928897955
3.05795,0.9943785872669512
3.06931,0.9947493870487986
3.08075,0.9951344551904462
3.09227,0.995547295753325
3.10388,0.9959902777791717
3.11558,0.9964011911000473
3.12736,0.9967860158756613
3.13924,0.9971664571067872
3.15121,0.9974996430319918
3.16327,0.9977986567794007
3.17542,0.9980556727343157
3.18766,0.9982832390106173
3.2,0.9984857297636112
3.21244,0.9986533918698167
3.22497,0.9987925309682035
3.2376,0.9989084444336218
3.25033,0.9990041807963588
3.26316,0.9990821625008413
3.27609,0.9991319633425889
3.28912,0.9991572662657149
3.30226,0.9991468543380182
3.31551,0.9990717921403245
3.32886,0.9988428543018024
3.34232,0.998060035663119
3.35589,0.994553808735819
3.36957,0.9944662752329482
3.38336,0.9974554714908337
3.39726,0.9975195986915878
3.41128,0.9969710415292476
3.42541,0.9970837526683396
3.43967,0.9970204666467001
3.45404,0.9965660237519609
3.46853,0.9964644520315842
3.48315,0.9968634934302832
3.49788,0.9977690791102223
3.51275,0.9982758483976139
3.52774,0.9985581523582601
3.54286,0.9988041001967293
3.55811,0.99896009329819
3.57349,0.9991534738347952
3.589,0.9992843337261186
3.60465,0.9993471593430406
3.62044,0.9993695672336896
3.63636,0.9993643445079636
3.65243,0.9993852697181353
3.66864,0.9994162184203361
3.68499,0.9994853102565537
3.70149,0.9995337798465618
3.71814,0.9996031626848768
3.73494,0.9996653504803845
3.75189,0.999710819259573
3.769,0.9997345844030491
3.78626,0.9997441822629137
3.80368,0.9997511932438815
3.82126,0.9997630952562353
3.83901,0.9997787993110572
3.85692,0.9997849079521387
3.875,0.9997787253474874
3.89325,0.9997887994733762
3.91167,0.9997720395574813
3.93027,0.9997513566491216
3.94904,0.9997539094790148
3.968,0.9997702075027901
3.98714,0.9997746139989924
4.00646,0.9997857097081994
4.02597,0.9998088432100357
4.04568,0.9998358344943554
4.06557,0.9998630208374569
4.08567,0.9998874362706573
4.10596,0.9998910514414016
4.12646,0.9998790242611959
4.14716,0.9998683307912865
4.16807,0.999884183980285
4.18919,0.9999056964479994
4.21053,0.9999176064342498
4.23208,0.9999371730899342
4.25386,0.9999400292283727
4.27586,0.9999583181222238
4.29809,0.9999496885360459
4.32056,0.9999473915881666
4.34326,0.9999459098176726
4.3662,0.9999466815816496
4.38938,0.9999396077327992
4.41281,0.9999218598149502
4.43649,0.9999100885049852
4.46043,0.9999261173396675
4.48463,0.9999318637159164
4.50909,0.9999356988719202
4.53382,0.999930605792917
4.55882,0.999934948802454
4.5841,0.9999328701307021
4.60967,0.9999346817699262
4.63551,0.9999349846032127
4.66165,0.9999261402395686
4.68809,0.9999127598070288
4.71483,0.9999330065479624
4.74187,0.9999407187688621
4.76923,0.999938536882242
4.79691,0.9999432111351941
4.8249,0.9999489759874058
4.85323,0.9999579667215878
4.88189,0.9999627038350042
4.91089,0.999964250036379
4.94024,0.9999617586462672
4.96994,0.9999578829105044
5,0.9999564060994303
5.0101,0.9999594794238454
5.02024,0.9999553504109796
5.03043,0.9999499823780211
5.04065,0.9999412964182063
5.05092,0.9999427333113861
5.06123,0.9999379302036546
5.07158,0.9999417976313805
5.08197,0.9999326741137528
5.0924,0.9999385139312016
5.10288,0.999938707675062
5.1134,0.9999337656685098
5.12397,0.9999322082444934
5.13457,0.999928555467649
5.14523,0.999921058085983
5.15593,0.9999003534630355
5.16667,0.9998763351824613
5.17745,0.9998416220754403
5.18829,0.9998150910554234
5.19916,0.9998140189819764
5.21008,0.9998407116635722
5.22105,0.9998679121859849
5.23207,0.9998908726173039
5.24313,0.9999024923277751
5.25424,0.9999170682247038
5.26539,0.9999261370345239
5.2766,0.9999309742697782
5.28785,0.9999329694042065
5.29914,0.9999350884033708
5.31049,0.9999387314466257
5.32189,0.9999397665215534
5.33333,0.9999409356814913
5.34483,0.9999428655002893
5.35637,0.9999441517012614
5.36797,0.9999433880073634
5.37961,0.999944721373064
5.3913,0.9999451838485766
5.40305,0.9999475412761923
5.41485,0.9999460014669712
5.4267,0.999948595609761
5.4386,0.9999453227869567
5.45055,0.9999483811242877
5.46256,0.9999502037618754
5.47461,0.999942126603789
5.48672,0.9999405366923239
5.49889,0.9999378192071618
5.51111,0.9999383524390552
5.52338,0.9999431681245399
5.53571,0.9999349268816272
5.5481,0.9999360764282318
5.56054,0.9999306816438126
5.57303,0.9999285642579783
5.58558,0.999925169902943
5.5982,0.9999190134676753
5.61086,0.9999211812619141
5.62358,0.9999156037122131
5.63636,0.9999118999863986
5.6492,0.999906848764855
5.6621,0.9998996684866118
5.67506,0.999899654935239
5.68807,0.9998954822936964
5.70115,0.9998968156749629
5.71429,0.9998998477239756
5.72748,0.9999073088060116
5.74074,0.9999064517072138
5.75406,0.9999090567955947
5.76744,0.9999162019967559
5.78088,0.9999061161712326
5.79439,0.9999066872233919
5.80796,0.9999046102541593
5.8216,0.999909729371462
5.83529,0.9998982676401259
5.84906,0.9998946794293192
5.86288,0.9998954497505356
5.87678,0.9998895068572924
5.89074,0.9998865900909375
5.90476,0.9998733479027411
5.91885,0.9998743337872766
5.93301,0.9998808294784687
5.94724,0.9998670418461022
5.96154,0.9998580522499446
5.9759,0.9998585257844171
5.99034,0.999855259976689
6.00484,0.9998464677830498
6.01942,0.9998462063420134
6.03406,0.9998455279142573
6.04878,0.9998610175118238
6.06357,0.999847571810845
6.07843,0.9998499920537899
6.09337,0.9998454638368237
6.10837,0.9998557667518704
6.12345,0.9998544032741453
6.13861,0.9998554120629752
6.15385,0.9998520149488528
6.16915,0.9998499737825356
6.18454,0.9998588623592826
6.2,0.9998498869188684
6.21554,0.9998455133898212
6.23115,0.9998447849061668
6.24685,0.999847770385795
6.26263,0.9998441008931546
6.27848,0.9998381779006181
6.29441,0.9998414957479238
6.31043,0.9998291554625817
6.32653,0.9998270235472542
6.34271,0.9998381017978558
6.35897,0.9998109886424658
6.37532,0.9998087793537455
6.39175,0.9998000507820117
6.40827,0.9998103110500556
6.42487,0.9997890887569261
6.44156,0.9997788330375262
6.45833,0.9997591682332219
6.4752,0.9997488477429509
6.49214,0.9997642233529791
6.50919,0.9997292889786499
6.52632,0.9997086936945924
6.54353,0.9996951084410393
6.56084,0.9996798030791263
6.57825,0.9996669798298288
6.59574,0.9996362154060201
6.61333,0.9996088682228439
6.63101,0.9995809921157272
6.64879,0.9995292567924037
6.66667,0.9994786481676506
6.68463,0.9994185198093068
6.7027,0.999294367276892
6.72087,0.9991393565304761
6.73913,0.9990786202578801
6.75749,0.9990608454335967
6.77596,0.9990330629548043
6.79452,0.9989612174693203
6.81319,0.9988474202120984
6.83195,0.9986996654852726
6.85083,0.9985089773473922
6.86981,0.9983778142508346
6.88889,0.9984218753491358
6.90808,0.9984375091441241
6.92738,0.9985205835194146
6.94678,0.998560415552659
6.96629,0.9985413052561047
6.98591,0.9985055385594066
7.00565,0.998474086738998
7.0255,0.9984606068201097
7.04545,0.9984719007626065
7.06552,0.9984868079509045
7.08572,0.9985249732816993
7.10602,0.9985690920629978
7.12644,0.9986086917011854
7.14697,0.9986325442746202
7.16763,0.9986129033680089
7.18841,0.9985417876406624
7.2093,0.9983413360685855
7.23032,0.9980688554867856
7.25146,0.9979938212016525
7.27273,0.9981902008477571
7.29412,0.9985174485531962
7.31564,0.9988637972530215
7.33728,0.9990014138135479
7.35905,0.999012408102971
7.38095,0.9990006075621789
7.40299,0.9989793185070804
7.42515,0.9989429878756928
7.44745,0.9988910753764088
7.46988,0.998848139294866
7.49245,0.9988147784866204
7.51515,0.9988044440527329
7.53799,0.998815633914117
7.56097,0.9988405001159774
7.5841,0.9988830902635727
7.60736,0.9989322696875905
7.63077,0.998996320128918
7.65432,0.9990648123696242
7.67802,0.9991448761235406
7.70186,0.9992092957784877
7.72586,0.9992609844233803
7.75,0.9992812026248041
7.7743,0.9992839621993336
7.79874,0.9992422998325754
7.82334,0.9991519168988073
7.8481,0.9991006172609036
7.87302,0.999173408733841
7.89809,0.9993009811263789
7.92332,0.9994016360890933
7.94871,0.9994738683002725
7.97428,0.9995277025914391
8,0.9995578149540865
8.02589,0.9995818060336628
8.05195,0.9995958983621264
8.07818,0.9996195460289783
8.10457,0.9996388074998531
8.13115,0.9996493656047498
8.1579,0.9996502903258403
8.18482,0.9996614564240728
8.21192,0.9996654585569439
8.2392,0.9996834322415875
8.26667,0.9996811073787252
8.29432,0.9996943111859471
8.32215,0.9996880422730741
8.35017,0.9996908581638616
8.37838,0.9996968528963535
8.40678,0.9996975719959798
8.43537,0.999697768824356
8.46416,0.9996908680638481
8.49315,0.9996881453746086
8.52234,0.9996828690002048
8.55172,0.9996686780256822
8.58131,0.9996416902985682
8.61111,0.9996153474583822
8.64112,0.9995769340252424
8.67133,0.9995523104434451
8.70175,0.9995405432967558
8.7324,0.9995228122695945
8.76325,0.9995109987276526
8.79432,0.9994762040863661
8.82562,0.9994512900881118
8.85714,0.9993938691655669
8.88889,0.9993463274362646
8.92086,0.9993067140798493
8.95307,0.9992417440228348
8.98551,0.9991144023466271
9.01818,0.9988737193764796
9.05109,0.9984180140017922
9.08425,0.9974991209695648
9.11765,0.9960111990098476
9.15129,0.9948359410517001
9.18518,0.9945848904658747
9.21933,0.995493378214965
9.25373,0.9964393508724487
9.28839,0.9972494780759266
9.32331,0.9977121779581034
9.35849,0.9979041952312289
9.39394,0.9976634585082788
9.42966,0.9967088155070332
9.46565,0.9939323695975711
9.50192,0.9907090063240018
9.53846,0.9901582888813004
9.57529,0.9930397188432035
9.6124,0.9958687821980587
9.64981,0.9975410908726609
9.6875,0.9984059168337857
9.72549,0.998889580952026
9.76378,0.9992485458728502
9.80237,0.9993632905509131
9.84127,0.9995244913739344
9.88048,0.9996084853511306
9.92,0.9996546162110311
9.95984,0.9996915912047876
10,0.999721686087574
10.0338,0.9997797917725116
10.0679,0.999836372854341
10.1022,0.999851114358167
10.1367,0.9998632650413739
10.1714,0.9998735138168523
10.2064,0.9998840837228569
10.2416,0.9998934514035818
10.2771,0.9998999015202571
10.3128,0.9999059511193293
10.3488,0.9999117716701019
10.385,0.999915539647706
10.4215,0.9999179396554203
10.4582,0.9999191467449143
