Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
1448.7607,0.00709767,0.0264593,0.0208045,0.0120617,-1.17549e-38,-1.17549e-38,0.00336933,-1.17549e-38,0.00765491,0.0085408,0.00419142
1449.2429,0.00786336,0.0250735,0.0205073,0.0101779,0.000819336,-1.17549e-38,0.0041181,-1.17549e-38,0.00384047,0.0076965,0.00354787
1449.725,0.00828175,0.0224005,0.0189317,0.0092001,0.00339963,0.00236469,0.00511305,-1.17549e-38,0.000216499,0.00709226,0.00264956
1450.2072,0.00818101,0.0191693,0.0161863,0.00939171,0.00586024,0.0062226,0.00639604,-1.17549e-38,-1.17549e-38,0.00623825,0.00172502
1450.6892,0.00774158,0.0159453,0.0126683,0.0103786,0.00804498,0.00870867,0.00774349,-1.17549e-38,-1.17549e-38,0.00478095,0.00138498
1451.1714,0.00732967,0.0131922,0.00898771,0.011304,0.0100855,0.00932518,0.00877313,-1.17549e-38,-1.17549e-38,0.00265119,0.00229161
1451.6534,0.00728381,0.0112827,0.00578317,0.0113107,0.0122206,0.00826786,0.00919719,-1.17549e-38,-1.17549e-38,7.0546e-05,0.00467009
1452.1356,0.00773442,0.0104022,0.00344171,0.0101589,0.014527,0.00640457,0.00904185,0.000601666,0.000931645,-1.17549e-38,0.00794688
1452.6177,0.00857344,0.0104521,0.00193308,0.00844134,0.0167416,0.00481043,0.00860349,0.00171463,0.00319317,-1.17549e-38,0.0108992
1453.0999,0.00959848,0.011093,0.000955132,0.00710651,0.0183348,0.00412957,0.00815738,0.00266464,0.00507154,-1.17549e-38,0.0122916
1453.5819,0.0106929,0.0119133,0.000274512,0.006742,0.0187546,0.0042908,0.00771924,0.00305381,0.00636139,-1.17549e-38,0.0114803
1454.0641,0.0118991,0.0125756,-1.17549e-38,0.00725636,0.0176266,0.00472072,0.0070657,0.00243644,0.00695467,-1.17549e-38,0.00859788
1454.5461,0.0133685,0.012846,0.00048652,0.00807786,0.0148322,0.00476669,0.00593334,0.000545785,0.00674288,-1.17549e-38,0.00442092
1455.0283,0.0152256,0.0125126,0.00240705,0.0085908,0.0105699,0.00405083,0.00423233,-1.17549e-38,0.00563076,-1.17549e-38,0.000212748
1455.5104,0.0173423,0.0112727,0.00614382,0.00856269,0.00555473,0.00268942,0.00221037,-1.17549e-38,0.00371398,0.00229641,-1.17549e-38
1455.9926,0.0190384,0.00876074,0.0112462,0.00842313,0.00134198,0.00137602,0.000543635,-1.17549e-38,0.00161757,0.0107623,-1.17549e-38
1456.4746,0.019045,0.00500883,0.0157329,0.00907777,0.000169769,0.00111157,0.000156304,-1.17549e-38,0.000680544,0.0195738,0.00356829
1456.9568,0.0164978,0.00120621,0.0168711,0.0108549,0.00324626,0.00229367,0.00147153,-1.17549e-38,0.00214642,0.0252678,0.0107283
1457.4388,0.0124284,-1.17549e-38,0.0140593,0.0125785,0.00874417,0.00400836,0.00372948,0.00606097,0.00555854,0.0258709,0.0157969
1457.921,0.0091764,0.000536447,0.00982521,0.0126777,0.0133046,0.00495305,0.00568099,0.0112887,0.00891857,0.0229962,0.016385
1458.4031,0.00823654,0.00399575,0.00697264,0.0108663,0.0153144,0.00469434,0.00672705,0.0135709,0.0106884,0.0196473,0.0134337
1458.8853,0.00957858,0.00823675,0.00643607,0.00807608,0.0153879,0.00356073,0.00695314,0.0134255,0.0106527,0.0176318,0.0091248
1459.3673,0.0123182,0.0118654,0.00758729,0.00551909,0.01495,0.00202691,0.00663588,0.0117572,0.00937877,0.0172829,0.00513536
1459.8495,0.0154035,0.0139783,0.00924891,0.00405059,0.015092,0.000486841,0.00599257,0.00919515,0.00756979,0.0181434,0.00231859
1460.3315,0.0179998,0.0142725,0.0104361,0.00393584,0.0160845,-1.17549e-38,0.00517814,0.00609803,0.00575436,0.0194977,0.00092397
1460.8137,0.0196633,0.0130099,0.0107299,0.0048795,0.0173819,-1.17549e-38,0.00434415,0.00276764,0.00423911,0.0206227,0.000805475
1461.2958,0.0203437,0.0108144,0.0103148,0.00624792,0.0180164,0.000429302,0.00365264,-1.17549e-38,0.00319559,0.0208903,0.00152918
1461.778,0.0202327,0.00834747,0.00973454,0.00739751,0.0172042,0.00352949,0.00322763,-1.17549e-38,0.00275118,0.0198238,0.00247309
1462.26,0.0195416,0.00604136,0.00953586,0.00794683,0.0148181,0.00823964,0.00309716,-1.17549e-38,0.00298756,0.0171492,0.00301381
1462.7422,0.0183416,0.00407491,0.0100322,0.00784608,0.0114601,0.0137906,0.00319399,-1.17549e-38,0.00384596,0.0128537,0.0027841
1463.2242,0.0165605,0.0026012,0.0112819,0.00725272,0.00820404,0.0190037,0.00343519,-1.17549e-38,0.00502154,0.00729268,0.00190193
1463.7064,0.0141419,0.00204743,0.0131634,0.00635691,0.00624316,0.0225299,0.00384765,-1.17549e-38,0.00595386,0.00138355,0.00106342
1464.1885,0.0113171,0.0031739,0.0153792,0.00530431,0.00647424,0.0232414,0.00466426,0.000373463,0.00604956,-1.17549e-38,0.00130707
1464.6707,0.00878154,0.00654479,0.0173935,0.00427985,0.00893212,0.0209425,0.00623903,0.00528143,0.0051964,-1.17549e-38,0.0032103
1465.1527,0.00739573,0.0116664,0.0185694,0.00363936,0.0125107,0.0168662,0.00869204,0.011093,0.00410602,-1.17549e-38,0.00599954
1465.6349,0.00753481,0.0170337,0.0185824,0.00383416,0.0156876,0.012904,0.0116298,0.0164811,0.00375355,-1.17549e-38,0.00795332
1466.1169,0.00893531,0.0213029,0.0176294,0.00514472,0.0175739,0.0102182,0.0143372,0.0202792,0.00443518,0.0025301,0.00792219
1466.5991,0.0111429,0.024025,0.0162213,0.00751525,0.0180376,0.00891873,0.0161297,0.0219597,0.00561237,0.00389425,0.006035
1467.0812,0.0138402,0.0253894,0.0149224,0.0105354,0.0172068,0.0086313,0.0164972,0.0215315,0.00641243,0.00381817,0.00324159
1467.5634,0.0168169,0.0257234,0.0142086,0.0134822,0.015192,0.00895238,0.0151823,0.0193803,0.00614842,0.00302262,0.000618409
1468.0454,0.0198182,0.0252076,0.0143266,0.0155044,0.0121897,0.00954872,0.0123699,0.0162194,0.00468485,0.00236481,-1.17549e-38
1468.5276,0.0225073,0.0238321,0.0151335,0.0160327,0.00870315,0.0101228,0.00883643,0.0129306,0.00256633,0.00241837,-1.17549e-38
1469.0096,0.024604,0.0215145,0.0160827,0.015175,0.00554772,0.0104344,0.00575636,0.0101802,0.000746995,0.00326947,-1.17549e-38
1469.4918,0.0260576,0.0182468,0.0164546,0.0136917,0.00354522,0.0103927,0.00418518,0.008084,5.7172e-05,0.00465112,-1.17549e-38
1469.9739,0.0270707,0.014151,0.0156593,0.0125513,0.00315756,0.0101108,0.00463165,0.00624383,0.00085466,0.0062563,-1.17549e-38
1470.4561,0.0279698,0.0094643,0.0134133,0.0124882,0.00429962,0.00986247,0.00696448,0.00409547,0.00304998,0.0079105,-1.17549e-38
1470.9381,0.0290315,0.00457985,0.00983463,0.0138119,0.0062988,0.00995748,0.010476,0.00132196,0.00626188,0.00948241,-1.17549e-38
1471.4203,0.0302986,0.000233306,0.00562252,0.0163547,0.00793625,0.010548,0.0138955,-1.17549e-38,0.00981708,0.0106449,-1.17549e-38
1471.9023,0.0313909,-1.17549e-38,0.00222166,0.0193861,0.00782668,0.0113946,0.0155628,-1.17549e-38,0.0126246,0.0107599,-1.17549e-38
1472.3845,0.0315438,-1.17549e-38,0.00127814,0.0216643,0.00551711,0.0118712,0.0143779,-1.17549e-38,0.0134611,0.00930015,-1.17549e-38
1472.8666,0.0302044,0.00200609,0.00309155,0.0220715,0.00239661,0.0115816,0.0111345,-1.17549e-38,0.0120308,0.00664748,-1.17549e-38
1473.3488,0.0276101,0.00746325,0.00607886,0.020375,0.000524309,0.0109652,0.00804907,0.00186541,0.00948106,0.00396969,-1.17549e-38
1473.8308,0.0244665,0.0128667,0.00842531,0.0170455,0.000731,0.0109073,0.00672126,0.00522262,0.00733464,0.0021114,-1.17549e-38
1474.313,0.0213727,0.0173318,0.00944235,0.0126506,0.00259784,0.0120196,0.00738947,0.00774277,0.00646154,0.00114991,-1.17549e-38
1474.795,0.0187489,0.0206598,0.00949469,0.00777012,0.00544118,0.0143832,0.00950232,0.00947183,0.00702997,0.000796817,-1.17549e-38
1475.2772,0.0170086,0.0228937,0.0095201,0.00328051,0.00885797,0.0175154,0.0121893,0.0105066,0.00873871,0.00084892,0.0013899
1475.7593,0.0165634,0.0241475,0.01058,0.000460086,0.0127045,0.0203768,0.0144118,0.0107054,0.0109201,0.0013931,0.00454242
1476.2415,0.0175209,0.0246553,0.0132452,0.000450115,0.016755,0.0217166,0.0152535,0.00980779,0.0127095,0.00270562,0.00703976
1476.7235,0.0193677,0.0247965,0.0170533,0.00325932,0.0203928,0.0209061,0.0144949,0.00786423,0.0134827,0.00486226,0.00824335
1477.2057,0.0211811,0.0249258,0.0207765,0.00752045,0.0227584,0.018486,0.0128499,0.00547084,0.0132178,0.00744323,0.00794655
1477.6877,0.0222595,0.0251603,0.0233551,0.0115135,0.023244,0.0156841,0.0114186,0.00345758,0.0123143,0.00972038,0.00649388
1478.1699,0.0224649,0.0253501,0.024438,0.0142152,0.0217929,0.0135502,0.0109575,0.00242511,0.0111495,0.0110787,0.00452063
1478.652,0.0221006,0.0251924,0.0242361,0.0154816,0.0188723,0.012578,0.0115659,0.00256554,0.00989517,0.0112742,0.00268691
1479.1342,0.021632,0.024367,0.0231731,0.0157125,0.0153199,0.0127688,0.0127084,0.00372562,0.00863263,0.0105097,0.00155196
1479.6162,0.0214265,0.0226728,0.0216491,0.0154599,0.0121237,0.0137923,0.013416,0.00555438,0.00753916,0.00941231,0.00148535
1480.0984,0.0215481,0.0201557,0.0199445,0.0151156,0.0100892,0.0151155,0.0127136,0.00766943,0.00693859,0.00885849,0.00255075
1480.5804,0.0216896,0.0171478,0.0182186,0.014736,0.00949348,0.0161288,0.0102269,0.00977272,0.00711534,0.0095811,0.00443051
1481.0626,0.0213497,0.0141278,0.0165502,0.0141063,0.0099892,0.0163012,0.00658077,0.0116228,0.00800684,0.0117108,0.00650079
1481.5447,0.0201817,0.0114682,0.0149633,0.0130265,0.0108821,0.015341,0.00313754,0.0128939,0.00908993,0.0146032,0.00805558
1482.0269,0.0182446,0.00928175,0.0134187,0.0115909,0.0115367,0.0133082,0.00117354,0.0131241,0.00964917,0.0171318,0.00854395
1482.5089,0.0159573,0.00749895,0.0118199,0.0102212,0.0115715,0.0106374,0.00113202,0.0119092,0.00923037,0.0182386,0.00771018
1482.9911,0.0138182,0.00607379,0.010079,0.0094348,0.0108103,0.00804574,0.00245881,0.00924034,0.00791012,0.0173903,0.00564387
1483.4731,0.0120964,0.00510837,0.0082094,0.00952082,0.00920687,0.00630939,0.00401798,0.00571302,0.00619802,0.0147454,0.00277079
1483.9553,0.0106754,0.00477117,0.00634976,0.0103325,0.00689011,0.0059475,0.00475433,0.00238799,0.00467234,0.011007,-1.17549e-38
1484.4374,0.00913133,0.00506502,0.00467047,0.0113312,0.00425842,0.00695596,0.00421242,0.00033518,0.0036238,0.00705079,-1.17549e-38
1484.9196,0.00699933,0.00563218,0.00322811,0.0118619,0.00195889,0.0087526,0.00266547,0.000146208,0.00295824,0.00353032,-1.17549e-38
1485.4016,0.00409173,0.00576707,0.0019065,0.0115062,0.000677337,0.0103675,0.000881432,0.00170295,0.00240006,0.000682986,-1.17549e-38
1485.8838,0.000735608,0.00470249,0.000531911,0.0103468,0.000789434,0.0107976,-1.17549e-38,0.00425114,0.00182251,-1.17549e-38,-1.17549e-38
1486.3658,-1.17549e-38,0.00213866,-1.17549e-38,0.00902879,0.00200841,0.00945703,-1.17549e-38,0.00668169,0.00145636,-1.17549e-38,-1.17549e-38
1486.848,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00847598,0.00332267,0.00658904,0.000937254,0.00797116,0.00176463,-1.17549e-38,-1.17549e-38
1487.3301,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00927657,0.00355222,0.0032503,0.00244422,0.00765549,0.0029902,-1.17549e-38,-1.17549e-38
1487.8123,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0112175,0.0022564,0.000642699,0.00324297,0.00597368,0.00479175,-1.17549e-38,-1.17549e-38
1488.2943,0.00224841,-1.17549e-38,0.000949316,0.013454,0.000126676,-1.17549e-38,0.0025598,0.00354116,0.00636685,-1.17549e-38,0.00265188
1488.7765,0.00517197,0.00474726,0.00288489,0.0150591,-1.17549e-38,-1.17549e-38,0.000171876,0.000976625,0.00686442,-1.17549e-38,0.0070344
1489.2585,0.00743811,0.0115543,0.00391186,0.0154451,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00572512,0.00164561,0.0120013
1489.7407,0.00878949,0.0172086,0.00361501,0.0145749,0.00199129,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00295586,0.00320781,0.0160609
1490.2228,0.0091435,0.0195821,0.00255957,0.0129685,0.00647591,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.003886,0.017533
1490.705,0.00864037,0.0182447,0.00198802,0.0112965,0.0104636,-1.17549e-38,-1.17549e-38,2.94015e-05,-1.17549e-38,0.00406118,0.0158651
1491.187,0.00770274,0.0147915,0.00268434,0.00980361,0.0126208,0.000340558,-1.17549e-38,0.002602,-1.17549e-38,0.00442604,0.0121425
1491.6692,0.00691549,0.0113314,0.00437519,0.008251,0.013112,0.00114875,-1.17549e-38,0.00510692,-1.17549e-38,0.00542033,0.00802965
1492.1512,0.00680725,0.0091553,0.00620853,0.00633423,0.0128547,0.00225505,-1.17549e-38,0.00705307,-1.17549e-38,0.00702689,0.00467426
1492.6334,0.00765704,0.00858459,0.00745811,0.00401355,0.012582,0.00343813,0.000138129,0.00824871,-1.17549e-38,0.00889495,0.00252348
1493.1155,0.00936096,0.00933684,0.0078958,0.00156164,0.0124973,0.00450217,0.00202735,0.00866059,-1.17549e-38,0.0105102,0.00158392
1493.5977,0.0114248,0.0108694,0.00781425,-1.17549e-38,0.0124002,0.00528282,0.00349824,0.00830553,0.00272548,0.0113319,0.00165297
1494.0797,0.0131313,0.0125952,0.00779501,-1.17549e-38,0.0119904,0.00562082,0.00471219,0.00718864,0.00556028,0.010901,0.00242778
1494.5619,0.0138265,0.0139623,0.00835589,-1.17549e-38,0.0111163,0.0053771,0.00566632,0.00529449,0.00750175,0.00893658,0.00351932
1495.0439,0.0132404,0.0144241,0.00961552,-1.17549e-38,0.00984753,0.00455987,0.00612075,0.00267904,0.00824545,0.00548731,0.00442197
1495.5261,0.0117677,0.0134518,0.0111134,0.00021473,0.00836393,0.00355043,0.00574088,-1.17549e-38,0.0078902,0.00116868,0.00456946
1496.0082,0.0104198,0.0107846,0.0120455,0.00262753,0.00676483,0.0031454,0.0045025,-1.17549e-38,0.00699038,-1.17549e-38,0.00363588
1496.4904,0.0100971,0.00678067,0.0119881,0.00513626,0.00503227,0.00403161,0.00298987,-1.17549e-38,0.0062535,-1.17549e-38,0.0018875
1496.9724,0.0107512,0.00235122,0.0113484,0.00737699,0.00327828,0.00608758,0.00204651,-1.17549e-38,0.00604039,-1.17549e-38,2.31041e-05
1497.4546,0.0114711,-1.17549e-38,0.0109053,0.0092466,0.00196926,0.00841226,0.00213513,-1.17549e-38,0.00626297,-1.17549e-38,-1.17549e-38
1497.9366,0.0112241,-1.17549e-38,0.0110993,0.0107121,0.00179709,0.00995236,0.00315923,-1.17549e-38,0.00668839,-1.17549e-38,-1.17549e-38
1498.4188,0.00945463,-1.17549e-38,0.0117774,0.0116612,0.00321846,0.0100806,0.00470043,0.00149766,0.00716919,-1.17549e-38,-1.17549e-38
1498.9009,0.0064001,-1.17549e-38,0.0123814,0.0119922,0.00590328,0.00894312,0.00632214,0.00308922,0.00763344,-1.17549e-38,-1.17549e-38
1499.3831,0.00303546,0.00387493,0.012386,0.0118224,0.00863889,0.00739499,0.00778794,0.00371442,0.00797027,-1.17549e-38,-1.17549e-38
1499.8651,0.000512333,0.0092509,0.0116504,0.0115034,0.0100813,0.00636819,0.00907135,0.00341585,0.00798353,-1.17549e-38,-1.17549e-38
1500.3473,-1.17549e-38,0.0136326,0.0103525,0.0113472,0.0096925,0.00619183,0.0101494,0.00260834,0.0074604,-1.17549e-38,-1.17549e-38
1500.8293,0.000193935,0.016015,0.00868037,0.0113515,0.00794632,0.00649861,0.0108189,0.00181799,0.00626437,-1.17549e-38,-1.17549e-38
1501.3115,0.00219763,0.0160914,0.00670153,0.0111712,0.00587359,0.00661052,0.0107428,0.00146211,0.00439399,0.000417009,-1.17549e-38
1501.7936,0.00502609,0.0141839,0.0045279,0.0103479,0.00444244,0.00600302,0.00972094,0.00172294,0.00201938,0.0033166,0.0016905
1502.2758,0.00808058,0.0111298,0.00257034,0.0086845,0.00404476,0.00461728,0.00798471,0.00248312,-1.17549e-38,0.00658472,0.00546946
1502.7578,0.0108526,0.00797096,0.00157231,0.00648531,0.00435022,0.0028569,0.00619644,0.0033825,-1.17549e-38,0.00949981,0.0094382
1503.24,0.013057,0.00550448,0.00234015,0.00439683,0.00468765,0.00127515,0.00506224,0.0040161,-1.17549e-38,0.0114886,0.0129073
1503.722,0.0145683,0.00405782,0.00545479,0.00299159,0.00462711,0.000274065,0.0049186,0.0041204,-1.17549e-38,0.0124454,0.0154046
1504.2042,0.0151888,0.00362996,0.0111962,0.00246431,0.00430767,8.75142e-05,0.00561368,0.00361744,-1.17549e-38,0.0127268,0.0167918
1504.6863,0.0144171,0.00417595,0.0195279,0.00253593,0.00446032,0.000976465,0.00658345,0.0025669,-1.17549e-38,0.0129763,0.0172509
1505.1685,0.0114321,0.00578872,0.0297672,0.00244031,0.00622225,0.00337247,0.0068989,0.00114101,0.00212892,0.0139043,0.0172648
1505.6505,0.00579114,0.0085617,0.0396904,0.00109264,0.0104225,0.00755769,0.00535452,-1.17549e-38,0.00967888,0.0158222,0.0174657
1506.1327,-1.17549e-38,0.0119042,0.0451135,-1.17549e-38,0.0158756,0.0124932,0.00118295,-1.17549e-38,0.0177283,0.01775,0.0179002
1506.6147,-1.17549e-38,0.0140728,0.0430521,-1.17549e-38,0.0187858,0.0152826,-1.17549e-38,-1.17549e-38,0.0220273,0.0174417,0.0171182
1507.0969,-1.17549e-38,0.0136802,0.0359757,-1.17549e-38,0.0168232,0.0140531,-1.17549e-38,-1.17549e-38,0.0209361,0.0139056,0.0134092
1507.579,0.00664677,0.0112333,0.0285739,-1.17549e-38,0.0119937,0.0102323,-1.17549e-38,-1.17549e-38,0.0171592,0.00860453,0.00702293
1508.0612,0.013402,0.00819975,0.0228705,-1.17549e-38,0.00753134,0.00639693,-1.17549e-38,0.000947918,0.0136976,0.00343929,-1.17549e-38
1508.5432,0.017739,0.00586295,0.0186519,0.00137983,0.00526728,0.00418224,-1.17549e-38,0.00255622,0.0116462,-1.17549e-38,-1.17549e-38
1509.0254,0.019129,0.00506036,0.0152879,0.00400199,0.00553936,0.0039764,-1.17549e-38,0.00427731,0.0107688,-1.17549e-38,-1.17549e-38
1509.5074,0.0181629,0.00615791,0.012451,0.00571149,0.00777156,0.0052101,-1.17549e-38,0.00573289,0.0104453,-1.17549e-38,-1.17549e-38
1509.9896,0.0159975,0.00902953,0.0100931,0.00653611,0.0109902,0.00679032,0.00523191,0.00657377,0.0102532,-1.17549e-38,-1.17549e-38
1510.4717,0.0138668,0.0130998,0.00824893,0.00680193,0.0142002,0.00760938,0.0102342,0.00664457,0.0101574,-1.17549e-38,-1.17549e-38
1510.9539,0.0127186,0.0174576,0.00692585,0.0070502,0.0165957,0.00700828,0.0133156,0.00603512,0.0103716,-1.17549e-38,-1.17549e-38
1511.4359,0.0129972,0.0210441,0.00611818,0.0078486,0.0176562,0.00508914,0.0138064,0.00500007,0.0110257,-1.17549e-38,-1.17549e-38
1511.9181,0.0145544,0.0229694,0.00586418,0.00945695,0.0172237,0.00275577,0.01186,0.00378078,0.0118556,-1.17549e-38,-1.17549e-38
1512.4001,0.0167583,0.0229066,0.00623533,0.0115261,0.0155488,0.00131553,0.00855994,0.00242608,0.0122141,-1.17549e-38,-1.17549e-38
1512.8823,0.0188495,0.0212464,0.00722793,0.0132073,0.0131775,0.00174345,0.00546926,0.000770405,0.0115177,-1.17549e-38,-1.17549e-38
1513.3644,0.0203452,0.018773,0.00866842,0.0137373,0.0106699,0.00418013,0.00383333,-1.17549e-38,0.00975101,-1.17549e-38,-1.17549e-38
1513.8466,0.0211738,0.0161585,0.0102545,0.0129843,0.00838335,0.00807405,0.00410853,-1.17549e-38,0.00751327,0.00556462,-1.17549e-38
1514.3286,0.0215309,0.0137618,0.0117061,0.0115085,0.0064988,0.0126584,0.00608275,-1.17549e-38,0.00562283,0.0112616,0.00267795
1514.8108,0.0216974,0.0118239,0.0129257,0.0102461,0.00522491,0.0172421,0.00923989,-1.17549e-38,0.00467139,0.0159412,0.00699012
1515.2928,0.0219804,0.010828,0.0141173,0.0101243,0.00502085,0.0211675,0.0130032,-1.17549e-38,0.00475432,0.0199361,0.0116918
1515.775,0.0227515,0.0117283,0.0158236,0.011716,0.006669,0.0236208,0.0167796,-1.17549e-38,0.0053889,0.0236901,0.0164659
1516.2571,0.0244319,0.0156228,0.0187133,0.0149076,0.0109051,0.0236894,0.0199352,-1.17549e-38,0.00570387,0.0270519,0.0203243
1516.7393,0.0272367,0.0225433,0.0229394,0.0187705,0.0174426,0.0210811,0.0219448,0.00685925,0.00511062,0.0289856,0.0216497
1517.2213,0.0308384,0.0304845,0.0275924,0.0221352,0.0244042,0.0169716,0.0227484,0.0157117,0.00408038,0.0285421,0.0194129
1517.7035,0.0345474,0.0367206,0.031311,0.0245364,0.0296077,0.0133906,0.0227972,0.0222782,0.00384629,0.0262294,0.0144272
1518.1855,0.03791,0.0400035,0.0334158,0.0262744,0.032238,0.0116188,0.0225757,0.0257468,0.00526586,0.0236892,0.00873768
1518.6677,0.04093,0.040743,0.0340747,0.0277492,0.0327599,0.0117338,0.022261,0.026754,0.0084195,0.022357,0.00427919
1519.1498,0.0439051,0.0399306,0.0338255,0.0291352,0.0319676,0.0132067,0.0218025,0.0261818,0.0129682,0.0228555,0.00251039
1519.632,0.0473033,0.038501,0.0333265,0.0305532,0.0304668,0.0154119,0.0211718,0.0246018,0.0184121,0.0250138,0.00463314
1520.114,0.0517549,0.037365,0.0334652,0.0324367,0.0286368,0.0177969,0.0206762,0.0223243,0.0239489,0.0278203,0.0113645
1520.5962,0.0578436,0.0377185,0.035459,0.0357374,0.0267944,0.0199512,0.0212765,0.0197337,0.028112,0.0292805,0.0214775
1521.0782,0.0652329,0.0408509,0.0401519,0.0412103,0.0253469,0.0217609,0.0242744,0.017592,0.0290299,0.0272128,0.0299672
1521.5604,0.071892,0.0467631,0.0464935,0.0477674,0.0246613,0.0234732,0.029685,0.0166432,0.0262216,0.0216511,0.0306871
1522.0425,0.0755536,0.0535161,0.0519473,0.052859,0.024775,0.0253217,0.0354819,0.0167412,0.0215755,0.0153406,0.0233375
1522.5247,0.0756828,0.05906,0.0550392,0.0551913,0.0255651,0.0272196,0.0396146,0.0171026,0.0171727,0.0105492,0.0131015
1523.0067,0.0730509,0.0625723,0.0560126,0.0554232,0.0271251,0.0289657,0.0414033,0.0171999,0.0136622,0.00757061,0.00446722
1523.4889,0.0687352,0.0641528,0.0558522,0.0550291,0.0298207,0.0304608,0.041063,0.016979,0.0108051,0.00586259,-1.17549e-38
1523.9709,0.0639834,0.0644153,0.0556856,0.0554575,0.0340926,0.0317041,0.0391225,0.0166619,0.0082853,0.00503689,-1.17549e-38
1524.4531,0.0604031,0.0644119,0.056585,0.0576519,0.0400908,0.0327037,0.0362799,0.01655,0.00608621,0.00505262,-1.17549e-38
1524.9352,0.0597776,0.065459,0.059254,0.0615618,0.0472117,0.0334259,0.0333567,0.0168568,0.0045785,0.00596076,-1.17549e-38
1525.4174,0.0632452,0.0685226,0.0635793,0.065976,0.0539639,0.0338741,0.0310457,0.0175927,0.00433079,0.00751682,-1.17549e-38
1525.8994,0.0704897,0.0735303,0.0686266,0.0693246,0.0586905,0.0342841,0.0295616,0.0186255,0.00566691,0.00909087,-1.17549e-38
1526.3816,0.0800439,0.0794985,0.0734186,0.0710237,0.0607006,0.0352194,0.0286751,0.0199135,0.00834534,0.0101102,-1.17549e-38
1526.8636,0.090444,0.0854493,0.0777394,0.0719118,0.0606181,0.0373901,0.0282256,0.0216414,0.0116936,0.0105809,-1.17549e-38
1527.3458,0.100826,0.0910542,0.082121,0.0734119,0.0597755,0.041294,0.0285472,0.0240878,0.0149949,0.0111156,-1.17549e-38
1527.8279,0.110567,0.0964848,0.0871888,0.0763988,0.0594755,0.0468866,0.0303428,0.0273652,0.0177997,0.0124693,-1.17549e-38
1528.3101,0.11878,0.101864,0.0930283,0.0806452,0.0605957,0.0534689,0.034066,0.0312708,0.0200795,0.0149374,-1.17549e-38
1528.7921,0.124424,0.106928,0.0990683,0.0851387,0.0634977,0.059966,0.0393108,0.0353865,0.0221881,0.0180482,0.0061279
1529.2743,0.126979,0.111204,0.104541,0.0889657,0.0681011,0.0654863,0.044821,0.0393323,0.0245884,0.0208465,0.0133929
1529.7563,0.126949,0.114485,0.109043,0.0919715,0.0739957,0.0697117,0.0491919,0.0429095,0.0274944,0.0225508,0.0204979
1530.2385,0.125699,0.117105,0.112695,0.0947124,0.0805093,0.0728505,0.0516534,0.0460145,0.0306848,0.0230248,0.0270013
1530.7206,0.124872,0.119836,0.11592,0.0979747,0.0867704,0.0753536,0.0524067,0.0484854,0.0335804,0.0227953,0.0328424
1531.2028,0.125832,0.123556,0.119147,0.10235,0.0918704,0.077708,0.0524938,0.0500888,0.0354882,0.0227691,0.0380832
1531.6848,0.129319,0.128872,0.122692,0.108047,0.0951784,0.0804044,0.053409,0.0507146,0.0359002,0.0238727,0.0425791
1532.167,0.135267,0.135747,0.126776,0.114823,0.0967714,0.0839737,0.0565544,0.0507159,0.0348131,0.026684,0.0456472
1532.649,0.142652,0.143184,0.131548,0.121855,0.0977902,0.0888748,0.0624938,0.0511715,0.0330311,0.0310188,0.0459378
1533.1312,0.149565,0.149317,0.13691,0.127733,0.10018,0.095065,0.0701806,0.0535586,0.032149,0.0356344,0.042055
1533.6133,0.15409,0.152557,0.142267,0.131125,0.105257,0.101584,0.07719,0.058467,0.0336536,0.0387182,0.0341178
1534.0955,0.155693,0.153092,0.146717,0.131971,0.11225,0.107019,0.0816731,0.0645943,0.0375934,0.0393175,0.0245231
1534.5775,0.155385,0.152634,0.149728,0.131605,0.119059,0.110614,0.0838898,0.0697908,0.0426008,0.0380543,0.0162202
1535.0597,0.154485,0.152692,0.151432,0.131541,0.124231,0.112566,0.085301,0.072825,0.047228,0.0362137,0.0106836
1535.5417,0.153766,0.153702,0.152341,0.132565,0.127615,0.113459,0.0869873,0.0737312,0.0507456,0.0347166,0.00784239
1536.0239,0.15351,0.155318,0.152977,0.134712,0.129816,0.113796,0.0891594,0.0731551,0.05303,0.0339157,0.00699574
1536.506,0.153805,0.156958,0.153664,0.137602,0.131593,0.11394,0.0914748,0.0717521,0.0542563,0.0338183,0.00747874
1536.9882,0.154666,0.158136,0.154371,0.14078,0.133579,0.114245,0.0935012,0.0699113,0.0547561,0.0343266,0.00893582
1537.4702,0.155942,0.158537,0.154537,0.143969,0.136237,0.1152,0.0950571,0.0677456,0.055052,0.0354212,0.0113952
1537.9524,0.157034,0.157926,0.152844,0.147182,0.139864,0.117504,0.0963926,0.0653347,0.0560181,0.0373372,0.0152155
