Wavelength (nm)	Transmittance
1243	0.0405564
1244	0.044324
1245	0.0487609
1246	0.0540211
1247	0.0603075
1248	0.0678833
1249	0.0771012
1250	0.08843
1251	0.1025097
1252	0.1202063
1253	0.1427099
1254	0.1716386
1255	0.2091233
1256	0.2578168
1257	0.3204384
1258	0.3983268
1259	0.4877975
1260	0.5746832
1261	0.6326395
1262	0.6366321
1263	0.585328
1264	0.502272
1265	0.4141493
1266	0.3361357
1267	0.2727173
1268	0.2230092
1269	0.1844874
1270	0.1546017
1271	0.1312338
1272	0.1127772
1273	0.0980308
1274	0.0861181
1275	0.0763879
1276	0.0683617
1277	0.061678
1278	0.0560662
1279	0.0513172
1280	0.0472717
1281	0.043804
1282	0.0408159
1283	0.0382284
1284	0.0359793
1285	0.0340178
1286	0.0323023
1287	0.0307997
1288	0.0294816
1289	0.0283256
1290	0.0273121
1291	0.0264256
1292	0.0256524
1293	0.0249817
1294	0.0244039
1295	0.0239115
1296	0.0234977
1297	0.0231574
1298	0.0228862
1299	0.0226805
1300	0.0225378
1301	0.0224561
1302	0.022434
1303	0.0224709
1304	0.0225667
1305	0.0227221
1306	0.0229326
1307	0.0232048
1308	0.0235418
1309	0.0239468
1310	0.0244236
1311	0.024977
1312	0.0256126
1313	0.0263374
1314	0.0271592
1315	0.0280875
1316	0.0291337
1317	0.0303105
1318	0.0316337
1319	0.0331212
1320	0.0347949
1321	0.0366798
1322	0.0388069
1323	0.041212
1324	0.0439395
1325	0.0470416
1326	0.050583
1327	0.0546414
1328	0.059314
1329	0.0647188
1330	0.0710056
1331	0.0783587
1332	0.0870131
1333	0.0972673
1334	0.1094975
1335	0.12419
1336	0.1419584
1337	0.1635887
1338	0.1900508
1339	0.2225233
1340	0.2623082
1341	0.3106461
1342	0.3681527
1343	0.4338228
1344	0.5033733
1345	0.567796
1346	0.6138881
1347	0.6291517
1348	0.6090907
1349	0.5603132
1350	0.4958966
1351	0.428239
1352	0.3652175
1353	0.3103217
1354	0.2641891
1355	0.2261134
1356	0.1948953
1357	0.1693165
1358	0.1482848
1359	0.1309036
1360	0.1164447
1361	0.1043385
1362	0.0941314
1363	0.0854674
1364	0.0780683
1365	0.0717103
1366	0.0662178
1367	0.0614477
1368	0.0572864
1369	0.0536399
1370	0.0504331
1371	0.0476026
1372	0.0450975
1373	0.042874
1374	0.0408969
1375	0.0391354
1376	0.0375646
1377	0.0361625
1378	0.0348565
1379	0.0336073
1380	0.0324894
1381	0.0314901
1382	0.0305979
1383	0.0298037
1384	0.0290991
1385	0.0284771
1386	0.0279316
1387	0.0274576
1388	0.0270506
1389	0.0267069
1390	0.0264235
1391	0.0261979
1392	0.026028
1393	0.0259124
1394	0.0258498
1395	0.0258398
1396	0.0258821
1397	0.0259769
1398	0.0261247
1399	0.0263267
1400	0.0265842
1401	0.0268993
1402	0.0272744
1403	0.0277124
1404	0.0282169
1405	0.0287922
1406	0.0294431
1407	0.0301754
1408	0.0309958
1409	0.0319119
1410	0.0329329
1411	0.0340686
1412	0.0353315
1413	0.0367352
1414	0.0382964
1415	0.0400333
1416	0.0419686
1417	0.0441274
1418	0.0465408
1419	0.0492439
1420	0.05228
1421	0.0556995
1422	0.0595633
1423	0.0639434
1424	0.0689282
1425	0.0746252
1426	0.0811634
1427	0.088704
1428	0.0974418
1429	0.1076214
1430	0.1195405
1431	0.1335731
1432	0.1501732
1433	0.1699029
1434	0.1934262
1435	0.2215219
1436	0.2550179
1437	0.2946998
1438	0.3410225
1439	0.3936712
1440	0.4507773
1441	0.5080893
1442	0.5585161
1443	0.5931048
1444	0.6041118
1445	0.5887649
1446	0.5508459
1447	0.4985846
1448	0.4407742
1449	0.3840835
1450	0.3323157
1451	0.287027
1452	0.2483567
1453	0.2157685
1454	0.1884519
1455	0.1655802
1456	0.1463904
1457	0.1302292
1458	0.1165581
1459	0.1048918
1460	0.0948546
1461	0.086231
1462	0.0787844
1463	0.0723204
1464	0.0666833
1465	0.061744
1466	0.0573984
1467	0.0535589
1468	0.0501547
1469	0.0471253
1470	0.0444213
1471	0.0420006
1472	0.0398274
1473	0.0378721
1474	0.0361087
1475	0.0345156
1476	0.0330738
1477	0.0317674
1478	0.0305821
1479	0.029506
1480	0.0285285
1481	0.0276402
1482	0.0268332
1483	0.0261008
1484	0.0254365
1485	0.0248353
1486	0.0242922
1487	0.0238031
1488	0.0233645
1489	0.0229732
1490	0.0226263
1491	0.0223218
1492	0.0220573
1493	0.021831
1494	0.0216415
1495	0.0214875
1496	0.021368
1497	0.0212822
1498	0.0212295
1499	0.0212096
1500	0.0212223
1501	0.0212676
1502	0.0213457
1503	0.0214571
1504	0.0216024
1505	0.0217824
1506	0.0219982
1507	0.0222511
1508	0.0225427
1509	0.0228746
1510	0.0232492
1511	0.0236688
1512	0.0241363
1513	0.0246548
1514	0.0252281
1515	0.0258602
1516	0.0265561
1517	0.0273209
1518	0.0281609
1519	0.0290832
1520	0.0300956
1521	0.0312074
1522	0.0324289
1523	0.0337724
1524	0.0352512
1525	0.0368819
1526	0.0386823
1527	0.0406745
1528	0.0428829
1529	0.0453374
1530	0.0480717
1531	0.0511264
1532	0.0545495
1533	0.0583989
1534	0.0627421
1535	0.0676615
1536	0.0732568
1537	0.0796466
1538	0.0869783
1539	0.0954281
1540	0.1052157
1541	0.1166069
1542	0.1299293
1543	0.1455769
1544	0.1640315
1545	0.1858529
1546	0.211688
1547	0.2422111
1548	0.2780513
1549	0.3195635
1550	0.3664958
1551	0.417423
1552	0.4690862
1553	0.5160337
1554	0.5510923
1555	0.567388
1556	0.561214
1557	0.5339363
1558	0.4912862
1559	0.4406447
1560	0.3884752
1561	0.3390756
1562	0.2946747
1563	0.2559912
1564	0.2228997
1565	0.1948533
1566	0.1711699
1567	0.1511783
1568	0.1342638
1569	0.1199057
1570	0.1076622
1571	0.0971745
1572	0.0881447
1573	0.0803332
1574	0.0735414
1575	0.0676095
1576	0.0624043
1577	0.057818
1578	0.0537597
1579	0.0501555
1580	0.0469423
1581	0.0440683
1582	0.0414894
1583	0.0391683
1584	0.0370738
1585	0.0351785
1586	0.0334597
1587	0.0318972
1588	0.0304742
1589	0.0291757
1590	0.0279888
1591	0.0269025
1592	0.0259069
1593	0.0249932
1594	0.024154
1595	0.0233824
1596	0.0226727
1597	0.0220196
1598	0.0214185
1599	0.0208654
1600	0.0203564
1601	0.0198885
1602	0.0194586
1603	0.0190642
1604	0.0187031
1605	0.018373
1606	0.0180722
1607	0.0177991
1608	0.0175521
1609	0.01733
1610	0.0171317
1611	0.0169561
1612	0.0168024
1613	0.0166697
1614	0.0165575
1615	0.0164651
1616	0.0163922
1617	0.0163383
1618	0.0163032
1619	0.0162867
1620	0.0162887
1621	0.0163091
1622	0.0163481
1623	0.0164058
1624	0.0164824
1625	0.0165781
1626	0.0166935
1627	0.0168291
1628	0.0169853
1629	0.0171629
1630	0.0173628
1631	0.0175855
1632	0.0178325
1633	0.0181049
1634	0.0184039
1635	0.0187312
1636	0.0190883
1637	0.0194772
1638	0.0199001
1639	0.0203591
1640	0.020857
1641	0.0213969
1642	0.021982
1643	0.0226158
