Wavelength (nm)	Transmittance
830	0.0032678
831	0.0037895
832	0.0044716
833	0.0053864
834	0.0066517
835	0.0084706
836	0.0112166
837	0.0156358
838	0.0233892
839	0.0387423
840	0.0748668
841	0.1790005
842	0.3761473
843	0.2130185
844	0.0849107
845	0.0417539
846	0.0242622
847	0.015738
848	0.0110077
849	0.0081289
850	0.0062538
851	0.0049675
852	0.0040484
853	0.0033699
854	0.0028553
855	0.0024562
856	0.0021421
857	0.0018899
858	0.0016844
859	0.0015151
860	0.0013741
861	0.0012557
862	0.0011555
863	0.0010701
864	0.0009969
865	0.0009338
866	0.0008793
867	0.0008321
868	0.0007911
869	0.0007555
870	0.0007246
871	0.0006977
872	0.0006746
873	0.0006546
874	0.0006377
875	0.0006234
876	0.0006117
877	0.0006023
878	0.000595
879	0.0005899
880	0.0005868
881	0.0005856
882	0.0005865
883	0.0005894
884	0.0005943
885	0.0006013
886	0.0006102
887	0.0006211
888	0.0006345
889	0.0006505
890	0.0006696
891	0.0006919
892	0.0007179
893	0.000748
894	0.0007829
895	0.0008233
896	0.00087
897	0.0009242
898	0.0009873
899	0.001061
900	0.0011476
901	0.00125
902	0.001372
903	0.0015188
904	0.0016972
905	0.0019167
906	0.0021907
907	0.0025387
908	0.0029896
909	0.0035879
910	0.0044054
911	0.0055636
912	0.00728
913	0.0099776
914	0.0145633
915	0.0232568
916	0.0425506
917	0.0959755
918	0.2522419
919	0.2319641
920	0.0862923
921	0.038626
922	0.0211562
923	0.0132034
924	0.0089866
925	0.0065011
926	0.0049196
927	0.0038539
928	0.003103
929	0.0025547
930	0.0021426
931	0.0018254
932	0.0015762
933	0.001377
934	0.0012154
935	0.0010826
936	0.0009722
937	0.0008795
938	0.0008011
939	0.0007341
940	0.0006765
941	0.0006267
942	0.0005834
943	0.0005456
944	0.0005125
945	0.0004833
946	0.0004574
947	0.0004346
948	0.0004143
949	0.0003963
950	0.0003802
951	0.000366
952	0.0003533
953	0.000342
954	0.0003321
955	0.0003239
956	0.0003166
957	0.0003103
958	0.000305
959	0.0003004
960	0.0002966
961	0.0002936
962	0.0002913
963	0.0002898
964	0.0002889
965	0.0002886
966	0.0002891
967	0.0002902
968	0.000292
969	0.0002946
970	0.0002978
971	0.0003019
972	0.0003067
973	0.0003124
974	0.000319
975	0.0003266
976	0.0003353
977	0.0003451
978	0.0003562
979	0.0003688
980	0.0003829
981	0.0003988
982	0.0004168
983	0.000437
984	0.0004599
985	0.0004858
986	0.0005152
987	0.0005487
988	0.0005871
989	0.0006313
990	0.0006823
991	0.0007417
992	0.0008112
993	0.000893
994	0.0009905
995	0.0011078
996	0.0012508
997	0.0014272
998	0.0016483
999	0.0019308
1000	0.0022991
