Wavelength (nm)	Transmittance
769	0.8771115
770	0.877009
771	0.8769116
772	0.8768156
773	0.876721
774	0.8766278
775	0.876536
776	0.8764456
777	0.8763566
778	0.876269
779	0.8761827
780	0.8760979
781	0.8760143
782	0.8759321
783	0.8758513
784	0.8757717
785	0.8756935
786	0.8756166
787	0.875541
788	0.8754667
789	0.8753937
790	0.8753219
791	0.8752515
792	0.8751822
793	0.8751143
794	0.8750476
795	0.8749821
796	0.8749179
797	0.8748548
798	0.874793
799	0.8747324
800	0.874673
801	0.8746148
802	0.8745578
803	0.8745019
804	0.8744473
805	0.8743937
806	0.8743414
807	0.8742902
808	0.8742401
809	0.8741911
810	0.8741433
811	0.8740926
812	0.8740431
813	0.8739946
814	0.8739472
815	0.8739009
816	0.8738557
817	0.8738115
818	0.8737684
819	0.8737263
820	0.8736852
821	0.8736492
822	0.8736142
823	0.8735803
824	0.8735474
825	0.8735155
826	0.8734846
827	0.8734548
828	0.8734259
829	0.873398
830	0.8733711
831	0.8733411
832	0.8733121
833	0.873284
834	0.8732569
835	0.8732307
836	0.8732054
837	0.8731811
838	0.8731577
839	0.8731352
840	0.8731136
841	0.8730971
842	0.8730815
843	0.8730668
844	0.8730529
845	0.87304
846	0.8730279
847	0.8730168
848	0.8730064
849	0.872997
850	0.8729884
851	0.8729807
852	0.8729738
853	0.8729678
854	0.8729626
855	0.8729583
856	0.8729547
857	0.872952
858	0.8729501
859	0.872949
860	0.8729487
861	0.872945
862	0.8729421
863	0.8729399
864	0.8729385
865	0.8729379
866	0.872938
867	0.8729389
868	0.8729405
869	0.8729429
870	0.8729461
871	0.8729542
872	0.8729631
873	0.8729727
874	0.8729831
875	0.8729941
876	0.8730059
877	0.8730184
878	0.8730316
879	0.8730456
880	0.8730602
881	0.8730712
882	0.8730828
883	0.8730951
884	0.8731082
885	0.8731218
886	0.8731362
887	0.8731512
888	0.8731668
889	0.8731831
890	0.8732
891	0.8732176
892	0.8732358
893	0.8732546
894	0.8732741
895	0.8732942
896	0.8733149
897	0.8733362
898	0.8733581
899	0.8733806
900	0.8734037
901	0.8734318
902	0.8734605
903	0.8734898
904	0.8735197
905	0.8735502
906	0.8735812
907	0.8736129
908	0.873645
909	0.8736778
910	0.8737111
911	0.8737406
912	0.8737706
913	0.8738011
914	0.8738322
915	0.8738638
916	0.8738959
917	0.8739286
918	0.8739618
919	0.8739955
920	0.8740298
921	0.874069
922	0.8741087
923	0.8741489
924	0.8741897
925	0.8742309
926	0.8742726
927	0.8743149
928	0.8743576
929	0.8744008
930	0.8744445
931	0.8744842
932	0.8745243
933	0.874565
934	0.8746061
935	0.8746476
936	0.8746896
937	0.8747321
938	0.874775
939	0.8748184
940	0.8748622
941	0.8749065
942	0.8749512
943	0.8749963
944	0.8750418
945	0.8750878
946	0.8751342
947	0.8751811
948	0.8752283
949	0.875276
950	0.875324
951	0.875377
952	0.8754304
953	0.8754842
954	0.8755384
955	0.875593
956	0.875648
957	0.8757034
958	0.8757592
959	0.8758154
960	0.8758719
961	0.8759243
962	0.8759771
963	0.8760302
964	0.8760838
965	0.8761376
966	0.8761919
967	0.8762465
968	0.8763014
969	0.8763567
970	0.8764124
971	0.8764684
972	0.8765247
973	0.8765814
974	0.8766384
975	0.8766958
976	0.8767535
977	0.8768115
978	0.8768699
979	0.8769286
980	0.8769876
981	0.8770515
982	0.8771157
983	0.8771802
984	0.877245
985	0.8773102
986	0.8773756
987	0.8774414
988	0.8775074
989	0.8775738
990	0.8776405
991	0.8777029
992	0.8777655
993	0.8778285
994	0.8778918
995	0.8779553
996	0.8780192
997	0.8780833
998	0.8781477
999	0.8782123
1000	0.8782773
1001	0.8783425
1002	0.878408
1003	0.8784737
1004	0.8785397
1005	0.878606
1006	0.8786725
1007	0.8787393
1008	0.8788063
1009	0.8788736
1010	0.8789412
1011	0.879009
1012	0.879077
1013	0.8791453
1014	0.8792138
1015	0.8792825
1016	0.8793515
1017	0.8794208
1018	0.8794902
1019	0.8795599
1020	0.8796298
1021	0.8797046
1022	0.8797795
1023	0.8798547
1024	0.8799301
1025	0.8800057
1026	0.8800815
1027	0.8801575
1028	0.8802338
1029	0.8803102
1030	0.8803869
1031	0.8804592
1032	0.8805317
1033	0.8806044
1034	0.8806773
1035	0.8807504
1036	0.8808238
1037	0.8808972
1038	0.8809709
1039	0.8810448
1040	0.8811189
1041	0.8811932
1042	0.8812676
1043	0.8813423
1044	0.8814171
1045	0.8814921
1046	0.8815672
1047	0.8816426
1048	0.8817181
1049	0.8817938
1050	0.8818697
1051	0.8819457
1052	0.882022
1053	0.8820983
1054	0.8821749
1055	0.8822516
1056	0.8823285
1057	0.8824055
1058	0.8824827
1059	0.88256
1060	0.8826375
1061	0.8827152
1062	0.882793
1063	0.8828709
1064	0.882949
1065	0.8830273
1066	0.8831057
1067	0.8831842
1068	0.8832629
1069	0.8833417
1070	0.8834207
1071	0.8835044
1072	0.8835882
1073	0.8836721
1074	0.8837561
1075	0.8838403
1076	0.8839246
1077	0.8840091
1078	0.8840937
1079	0.8841784
1080	0.8842632
1081	0.8843436
1082	0.8844241
1083	0.8845047
1084	0.8845855
1085	0.8846664
1086	0.8847474
1087	0.8848285
1088	0.8849097
1089	0.884991
1090	0.8850725
1091	0.885154
1092	0.8852357
1093	0.8853175
1094	0.8853993
1095	0.8854813
1096	0.8855634
1097	0.8856456
1098	0.8857279
1099	0.8858103
1100	0.8858928
1101	0.8859753
1102	0.886058
1103	0.8861408
1104	0.8862237
1105	0.8863066
1106	0.8863897
1107	0.8864728
1108	0.886556
1109	0.8866394
1110	0.8867228
1111	0.8868063
1112	0.8868898
1113	0.8869735
1114	0.8870572
1115	0.887141
1116	0.8872249
1117	0.8873089
1118	0.887393
1119	0.8874771
1120	0.8875613
1121	0.8876456
1122	0.8877299
1123	0.8878143
1124	0.8878988
1125	0.8879834
1126	0.888068
1127	0.8881527
1128	0.8882375
1129	0.8883223
1130	0.8884072
1131	0.8884967
1132	0.8885862
1133	0.8886757
1134	0.8887654
1135	0.888855
1136	0.8889448
1137	0.8890346
1138	0.8891244
1139	0.8892143
1140	0.8893042
1141	0.8893898
1142	0.8894753
1143	0.889561
1144	0.8896466
1145	0.8897324
1146	0.8898181
1147	0.889904
1148	0.8899898
1149	0.8900758
1150	0.8901617
1151	0.8902477
1152	0.8903338
1153	0.8904199
1154	0.890506
1155	0.8905922
1156	0.8906784
1157	0.8907647
1158	0.8908509
1159	0.8909373
1160	0.8910236
1161	0.89111
1162	0.8911965
1163	0.891283
1164	0.8913695
1165	0.891456
1166	0.8915426
1167	0.8916292
1168	0.8917158
1169	0.8918025
1170	0.8918891
1171	0.8919759
1172	0.8920626
1173	0.8921494
1174	0.8922362
1175	0.892323
1176	0.8924098
1177	0.8924967
1178	0.8925836
1179	0.8926705
1180	0.8927574
1181	0.8928444
1182	0.8929313
1183	0.8930183
1184	0.8931053
1185	0.8931924
1186	0.8932794
1187	0.8933664
1188	0.8934535
1189	0.8935406
1190	0.8936277
1191	0.8937148
1192	0.8938019
1193	0.8938891
1194	0.8939762
1195	0.8940634
1196	0.8941505
1197	0.8942377
1198	0.8943249
1199	0.8944121
1200	0.8944993
1201	0.8945909
1202	0.8946825
1203	0.894774
1204	0.8948656
1205	0.8949572
1206	0.8950488
1207	0.8951403
1208	0.8952319
1209	0.8953235
1210	0.895415
1211	0.8955023
1212	0.8955895
1213	0.8956767
1214	0.8957639
1215	0.8958511
1216	0.8959383
1217	0.8960255
1218	0.8961127
1219	0.8962
1220	0.8962871
1221	0.8963743
1222	0.8964615
1223	0.8965487
1224	0.8966359
1225	0.896723
1226	0.8968102
1227	0.8968973
1228	0.8969845
1229	0.8970716
1230	0.8971587
1231	0.8972458
1232	0.8973329
1233	0.89742
1234	0.8975071
1235	0.8975941
1236	0.8976812
1237	0.8977682
1238	0.8978552
1239	0.8979422
1240	0.8980292
1241	0.8981162
1242	0.8982031
1243	0.8982901
1244	0.898377
1245	0.8984639
1246	0.8985508
1247	0.8986377
1248	0.8987245
1249	0.8988114
1250	0.8988982
1251	0.898985
1252	0.8990717
1253	0.8991585
1254	0.8992452
1255	0.8993319
1256	0.8994186
1257	0.8995052
1258	0.8995919
1259	0.8996785
1260	0.8997651
1261	0.8998516
1262	0.8999382
1263	0.9000247
1264	0.9001112
1265	0.9001977
1266	0.9002841
1267	0.9003705
1268	0.9004569
1269	0.9005432
1270	0.9006296
1271	0.9007201
1272	0.9008105
1273	0.900901
1274	0.9009914
1275	0.9010818
1276	0.9011721
1277	0.9012624
1278	0.9013527
1279	0.9014429
1280	0.9015331
1281	0.9016191
1282	0.901705
1283	0.901791
1284	0.9018768
1285	0.9019626
1286	0.9020485
1287	0.9021342
1288	0.90222
1289	0.9023056
1290	0.9023913
1291	0.9024769
1292	0.9025625
1293	0.9026481
1294	0.9027336
1295	0.9028191
1296	0.9029045
1297	0.9029899
1298	0.9030753
1299	0.9031606
1300	0.9032459
1301	0.9033312
1302	0.9034164
1303	0.9035016
1304	0.9035867
1305	0.9036718
1306	0.9037568
1307	0.9038419
1308	0.9039268
1309	0.9040118
1310	0.9040967
1311	0.9041815
1312	0.9042663
1313	0.9043511
1314	0.9044358
1315	0.9045205
1316	0.9046051
1317	0.9046897
1318	0.9047743
1319	0.9048588
1320	0.9049432
1321	0.9050276
1322	0.905112
1323	0.9051963
1324	0.9052806
1325	0.9053648
1326	0.905449
1327	0.9055332
1328	0.9056173
1329	0.9057013
1330	0.9057853
1331	0.9058693
1332	0.9059532
1333	0.9060371
1334	0.9061209
1335	0.9062046
1336	0.9062884
1337	0.906372
1338	0.9064557
1339	0.9065392
1340	0.9066227
1341	0.9067062
1342	0.9067897
1343	0.906873
1344	0.9069564
1345	0.9070396
1346	0.9071229
1347	0.907206
1348	0.9072892
1349	0.9073722
1350	0.9074553
1351	0.9075422
1352	0.9076292
1353	0.9077161
1354	0.9078029
1355	0.9078897
1356	0.9079764
1357	0.908063
1358	0.9081496
1359	0.9082362
1360	0.9083226
1361	0.9084051
1362	0.9084874
1363	0.9085697
1364	0.908652
1365	0.9087342
1366	0.9088164
1367	0.9088985
1368	0.9089805
1369	0.9090625
1370	0.9091444
1371	0.9092263
1372	0.9093081
1373	0.9093899
1374	0.9094716
1375	0.9095533
1376	0.9096349
1377	0.9097164
1378	0.9097979
1379	0.9098793
1380	0.9099607
1381	0.910042
1382	0.9101233
1383	0.9102045
1384	0.9102857
1385	0.9103667
1386	0.9104478
1387	0.9105288
1388	0.9106097
1389	0.9106905
1390	0.9107713
1391	0.9108521
1392	0.9109328
1393	0.9110134
1394	0.911094
1395	0.9111745
1396	0.9112549
1397	0.9113353
1398	0.9114157
1399	0.9114959
1400	0.9115762
1401	0.9116563
1402	0.9117364
1403	0.9118165
1404	0.9118964
1405	0.9119763
1406	0.9120562
1407	0.912136
1408	0.9122157
1409	0.9122954
1410	0.912375
1411	0.9124585
1412	0.9125418
1413	0.9126251
1414	0.9127084
1415	0.9127915
1416	0.9128746
1417	0.9129576
1418	0.9130406
1419	0.9131235
1420	0.9132063
1421	0.9132853
1422	0.9133641
1423	0.9134429
1424	0.9135216
1425	0.9136003
1426	0.9136789
1427	0.9137575
1428	0.913836
1429	0.9139144
1430	0.9139927
1431	0.914071
1432	0.9141493
1433	0.9142274
1434	0.9143055
1435	0.9143836
1436	0.9144616
1437	0.9145395
1438	0.9146173
1439	0.9146951
1440	0.9147729
1441	0.9148505
1442	0.9149281
1443	0.9150057
1444	0.9150831
1445	0.9151605
1446	0.9152379
1447	0.9153152
1448	0.9153924
1449	0.9154695
1450	0.9155466
1451	0.9156237
1452	0.9157006
1453	0.9157775
1454	0.9158544
1455	0.9159311
1456	0.9160078
1457	0.9160845
1458	0.916161
1459	0.9162375
1460	0.916314
1461	0.9163904
1462	0.9164667
1463	0.9165429
1464	0.9166191
1465	0.9166952
1466	0.9167713
1467	0.9168473
1468	0.9169232
1469	0.9169991
1470	0.9170749
1471	0.9171506
1472	0.9172262
1473	0.9173018
1474	0.9173774
1475	0.9174528
1476	0.9175282
1477	0.9176036
1478	0.9176788
1479	0.917754
1480	0.9178292
1481	0.9179079
1482	0.9179866
1483	0.9180653
1484	0.9181438
1485	0.9182223
1486	0.9183007
1487	0.918379
1488	0.9184573
1489	0.9185355
1490	0.9186136
1491	0.918688
1492	0.9187623
1493	0.9188366
1494	0.9189107
1495	0.9189849
1496	0.9190589
1497	0.9191329
1498	0.9192068
1499	0.9192807
1500	0.9193544
1501	0.9194282
1502	0.9195018
1503	0.9195754
1504	0.9196489
1505	0.9197224
1506	0.9197958
1507	0.9198691
1508	0.9199423
1509	0.9200155
1510	0.9200886
1511	0.9201617
1512	0.9202347
1513	0.9203076
1514	0.9203804
1515	0.9204532
1516	0.9205259
1517	0.9205986
1518	0.9206711
1519	0.9207437
1520	0.9208161
1521	0.9208885
1522	0.9209608
1523	0.921033
1524	0.9211052
1525	0.9211773
1526	0.9212494
1527	0.9213213
1528	0.9213933
1529	0.9214651
1530	0.9215369
1531	0.9216121
1532	0.9216873
1533	0.9217625
1534	0.9218375
1535	0.9219125
1536	0.9219874
1537	0.9220623
1538	0.922137
1539	0.9222117
1540	0.9222864
1541	0.9223574
1542	0.9224283
1543	0.9224992
1544	0.92257
1545	0.9226407
1546	0.9227114
1547	0.922782
1548	0.9228525
1549	0.922923
1550	0.9229934
1551	0.9230637
1552	0.923134
1553	0.9232042
1554	0.9232743
1555	0.9233444
1556	0.9234144
1557	0.9234843
1558	0.9235542
1559	0.923624
1560	0.9236937
1561	0.9237634
1562	0.923833
1563	0.9239025
1564	0.923972
1565	0.9240414
1566	0.9241107
1567	0.9241799
1568	0.9242491
1569	0.9243183
1570	0.9243873
1571	0.9244563
1572	0.9245252
1573	0.9245941
1574	0.9246629
1575	0.9247316
1576	0.9248002
1577	0.9248688
1578	0.9249373
1579	0.9250058
1580	0.9250742
1581	0.9251459
1582	0.9252176
1583	0.9252892
1584	0.9253608
1585	0.9254322
1586	0.9255036
1587	0.925575
1588	0.9256462
1589	0.9257174
1590	0.9257885
1591	0.9258561
1592	0.9259237
1593	0.9259912
1594	0.9260586
1595	0.9261259
1596	0.9261932
1597	0.9262604
1598	0.9263276
1599	0.9263947
1600	0.9264617
1601	0.9265286
1602	0.9265955
1603	0.9266623
1604	0.9267291
1605	0.9267958
1606	0.9268624
1607	0.926929
1608	0.9269954
1609	0.9270619
