Wavelength (nm)	Transmittance
741	0.0495264
742	0.049074
743	0.0486417
744	0.0482291
745	0.0478355
746	0.0474605
747	0.0471036
748	0.0467642
749	0.046442
750	0.0461365
751	0.0458473
752	0.0455942
753	0.0453714
754	0.0451633
755	0.0449694
756	0.0447895
757	0.0446233
758	0.0444705
759	0.0443309
760	0.0442042
761	0.0440892
762	0.0439865
763	0.0438959
764	0.0438171
765	0.04375
766	0.0436943
767	0.0436498
768	0.0436164
769	0.0435939
770	0.043582
771	0.043582
772	0.0435925
773	0.0436132
774	0.043644
775	0.0436847
776	0.0437358
777	0.0437965
778	0.0438665
779	0.0439458
780	0.0440341
781	0.0441313
782	0.0442372
783	0.0443516
784	0.0444744
785	0.0446053
786	0.0447441
787	0.0448907
788	0.0450449
789	0.0452064
790	0.045375
791	0.0455504
792	0.0457325
793	0.0459209
794	0.0461154
795	0.0463157
796	0.0465216
797	0.0467326
798	0.0469485
799	0.047169
800	0.0473964
801	0.0476536
802	0.0479144
803	0.0481783
804	0.048445
805	0.0487141
806	0.048985
807	0.0492573
808	0.0495305
809	0.049804
810	0.0500774
811	0.0503474
812	0.0506162
813	0.050883
814	0.0511473
815	0.0514085
816	0.0516659
817	0.0519189
818	0.0521668
819	0.0524088
820	0.0526444
821	0.052875
822	0.0530976
823	0.0533115
824	0.0535159
825	0.0537102
826	0.0538935
827	0.0540923
828	0.0543149
829	0.054525
830	0.0547217
831	0.0549028
832	0.0550695
833	0.055221
834	0.0553569
835	0.0554764
836	0.0555792
837	0.0556646
838	0.0557323
839	0.0557818
840	0.0558128
841	0.0558255
842	0.0558189
843	0.0557928
844	0.0557469
845	0.0556813
846	0.0555958
847	0.0554906
848	0.0553656
849	0.055221
850	0.055057
851	0.0548738
852	0.0546718
853	0.0544513
854	0.0542127
855	0.0539565
856	0.0536959
857	0.0534196
858	0.053127
859	0.052819
860	0.0524959
861	0.0521602
862	0.051811
863	0.051449
864	0.0510749
865	0.0506895
866	0.0502934
867	0.0498874
868	0.0494723
869	0.0490486
870	0.0486173
871	0.0481767
872	0.0477298
873	0.0472772
874	0.0468197
875	0.0463578
876	0.0458924
877	0.045424
878	0.0449532
879	0.0444806
880	0.0440069
881	0.043535
882	0.0430629
883	0.0425913
884	0.0421205
885	0.0416511
886	0.0411748
887	0.0406876
888	0.0402034
889	0.0397226
890	0.0392455
891	0.0387724
892	0.0383036
893	0.0378393
894	0.0373798
895	0.0369253
896	0.036476
897	0.036032
898	0.0355936
899	0.0351608
900	0.0347337
901	0.0343106
902	0.0338935
903	0.0334824
904	0.0330776
905	0.032679
906	0.0322866
907	0.0319005
908	0.0315208
909	0.0311473
910	0.0307802
911	0.030421
912	0.0300681
913	0.0297213
914	0.0293807
915	0.0290463
916	0.0287179
917	0.0283956
918	0.0280793
919	0.027772
920	0.0274727
921	0.0271777
922	0.0268885
923	0.0266048
924	0.0263268
925	0.0260543
926	0.0257871
927	0.0255254
928	0.0252689
929	0.0250176
930	0.0247715
931	0.0245315
932	0.0242963
933	0.0240661
934	0.0238406
935	0.0236198
936	0.0234037
937	0.0231921
938	0.022985
939	0.0227823
940	0.0225839
941	0.0223898
942	0.0221999
943	0.022014
944	0.0218323
945	0.0216545
946	0.0214806
947	0.0213106
948	0.0211443
949	0.0209818
950	0.0208229
951	0.020667
952	0.0205146
953	0.0203658
954	0.0202251
955	0.0201005
956	0.019979
957	0.0198604
958	0.0197447
959	0.019632
960	0.019522
961	0.0194153
962	0.0193113
963	0.0192099
964	0.0191112
965	0.0190151
966	0.0189215
967	0.0188304
968	0.0187418
969	0.0186556
970	0.0185719
971	0.0184905
972	0.0184114
973	0.0183346
974	0.0182601
975	0.0181877
976	0.0181176
977	0.0180497
978	0.0179838
979	0.0179201
980	0.0178584
981	0.0177987
982	0.017741
983	0.0176853
984	0.0176316
985	0.0175798
986	0.01753
987	0.017482
988	0.017436
989	0.0173918
990	0.0173494
991	0.0173088
992	0.0172697
993	0.0172295
994	0.017191
995	0.0171542
996	0.0171192
997	0.0170858
998	0.0170541
999	0.0170241
1000	0.0169957
