Wavelength (nm)	Transmittance
1143	0.0231454
1144	0.0230992
1145	0.0230531
1146	0.0230072
1147	0.0229614
1148	0.0229158
1149	0.0228702
1150	0.0228248
1151	0.0227796
1152	0.0227344
1153	0.0226894
1154	0.0226445
1155	0.0225998
1156	0.0225552
1157	0.0225107
1158	0.0224663
1159	0.0224221
1160	0.0223779
1161	0.0223339
1162	0.0222901
1163	0.0222463
1164	0.0222027
1165	0.0221592
1166	0.0221158
1167	0.0220726
1168	0.0220294
1169	0.0219864
1170	0.0219435
1171	0.0219007
1172	0.0218581
1173	0.0218156
1174	0.0217732
1175	0.0217309
1176	0.0216887
1177	0.0216466
1178	0.0216047
1179	0.0215629
1180	0.0215212
1181	0.0214786
1182	0.0214323
1183	0.0213862
1184	0.0213401
1185	0.0212943
1186	0.0212485
1187	0.0212029
1188	0.0211574
1189	0.0211121
1190	0.0210669
1191	0.0210219
1192	0.0209769
1193	0.0209322
1194	0.0208875
1195	0.020843
1196	0.0207986
1197	0.0207544
1198	0.0207103
1199	0.0206663
1200	0.0206225
1201	0.0205788
1202	0.0205352
1203	0.0204918
1204	0.0204485
1205	0.0204053
1206	0.0203622
1207	0.0203193
1208	0.0202765
1209	0.0202339
1210	0.0201913
1211	0.0201489
1212	0.0201067
1213	0.0200645
1214	0.0200225
1215	0.0199806
1216	0.0199388
1217	0.0198972
1218	0.0198556
1219	0.0198142
1220	0.019773
1221	0.0197318
1222	0.0196908
1223	0.0196499
1224	0.0196091
1225	0.0195684
1226	0.0195278
1227	0.0194874
1228	0.0194471
1229	0.0194069
1230	0.0193668
1231	0.0193269
1232	0.0192871
1233	0.0192473
1234	0.0192077
1235	0.0191683
1236	0.0191289
1237	0.0190896
1238	0.0190505
1239	0.0190115
1240	0.0189736
1241	0.0189416
1242	0.0189098
1243	0.018878
1244	0.0188463
1245	0.0188146
1246	0.0187831
1247	0.0187516
1248	0.0187202
1249	0.0186889
1250	0.0186576
1251	0.0186264
1252	0.0185953
1253	0.0185643
1254	0.0185334
1255	0.0185025
1256	0.0184717
1257	0.018441
1258	0.0184103
1259	0.0183797
1260	0.0183492
1261	0.0183188
1262	0.0182884
1263	0.0182582
1264	0.018228
1265	0.0181978
1266	0.0181678
1267	0.0181378
1268	0.0181079
1269	0.018078
1270	0.0180482
1271	0.0180185
1272	0.0179889
1273	0.0179593
1274	0.0179299
1275	0.0179004
1276	0.0178711
1277	0.0178418
1278	0.0178126
1279	0.0177835
1280	0.0177544
1281	0.0177254
1282	0.0176965
1283	0.0176676
1284	0.0176388
1285	0.0176101
1286	0.0175814
1287	0.0175528
1288	0.0175243
1289	0.0174959
1290	0.0174675
1291	0.0174392
1292	0.0174109
1293	0.0173827
1294	0.0173546
1295	0.0173266
1296	0.0172986
1297	0.0172707
1298	0.0172428
1299	0.017215
1300	0.0171873
1301	0.0171597
1302	0.0171321
1303	0.0171045
1304	0.0170771
1305	0.0170497
1306	0.0170207
1307	0.0169917
1308	0.0169626
1309	0.0169337
1310	0.0169048
1311	0.0168761
1312	0.0168473
1313	0.0168187
1314	0.0167901
1315	0.0167616
1316	0.0167332
1317	0.0167048
1318	0.0166765
1319	0.0166483
1320	0.0166201
1321	0.016592
1322	0.016564
1323	0.0165361
1324	0.0165082
1325	0.0164804
1326	0.0164526
1327	0.016425
1328	0.0163974
1329	0.0163698
1330	0.0163423
1331	0.0163149
1332	0.0162876
1333	0.0162603
1334	0.0162331
1335	0.016206
1336	0.0161789
1337	0.0161519
1338	0.016125
1339	0.0160981
1340	0.0160713
1341	0.0160446
1342	0.0160179
1343	0.0159913
1344	0.0159647
1345	0.0159383
1346	0.0159118
1347	0.0158855
1348	0.0158592
1349	0.015833
1350	0.0158068
1351	0.0157807
1352	0.0157547
1353	0.0157287
1354	0.0157028
1355	0.015677
1356	0.0156512
1357	0.0156255
1358	0.0155998
1359	0.0155742
1360	0.0155487
1361	0.0155232
1362	0.0154978
1363	0.0154724
1364	0.0154471
1365	0.0154219
1366	0.0153967
1367	0.0153716
1368	0.0153465
1369	0.0153216
1370	0.0152966
1371	0.0152717
1372	0.0152469
1373	0.0152222
1374	0.0151975
1375	0.0151728
1376	0.0151483
1377	0.0151237
1378	0.015099
1379	0.0150738
1380	0.0150488
1381	0.0150238
1382	0.0149988
1383	0.0149739
1384	0.0149491
1385	0.0149243
1386	0.0148996
1387	0.0148749
1388	0.0148503
1389	0.0148258
1390	0.0148013
1391	0.0147769
1392	0.0147526
1393	0.0147283
1394	0.014704
1395	0.0146799
1396	0.0146558
1397	0.0146317
1398	0.0146077
1399	0.0145838
1400	0.0145599
1401	0.014536
1402	0.0145123
1403	0.0144886
1404	0.0144649
1405	0.0144413
1406	0.0144178
1407	0.0143943
1408	0.0143709
1409	0.0143475
1410	0.0143242
1411	0.0143009
1412	0.0142777
1413	0.0142546
1414	0.0142315
1415	0.0142084
1416	0.0141855
1417	0.0141625
1418	0.0141397
1419	0.0141168
1420	0.0140941
1421	0.0140714
1422	0.0140487
1423	0.0140261
1424	0.0140036
1425	0.0139811
1426	0.0139586
1427	0.0139362
1428	0.0139139
1429	0.0138916
1430	0.0138694
1431	0.0138472
1432	0.0138251
1433	0.013803
1434	0.013781
1435	0.013759
1436	0.0137371
1437	0.0137153
1438	0.0136935
1439	0.0136717
1440	0.01365
1441	0.0136283
1442	0.0136067
1443	0.0135852
1444	0.0135636
1445	0.0135422
1446	0.0135208
1447	0.0134994
1448	0.0134781
1449	0.0134569
1450	0.0134357
1451	0.0134145
1452	0.0133934
1453	0.0133723
1454	0.0133513
1455	0.0133303
1456	0.0133094
1457	0.0132886
1458	0.0132677
1459	0.0132456
1460	0.0132209
1461	0.0131963
1462	0.0131718
1463	0.0131474
1464	0.013123
1465	0.0130986
1466	0.0130744
1467	0.0130502
1468	0.013026
1469	0.013002
1470	0.012978
1471	0.012954
1472	0.0129302
1473	0.0129064
1474	0.0128826
1475	0.012859
1476	0.0128353
1477	0.0128118
1478	0.0127883
1479	0.0127649
1480	0.0127415
1481	0.0127182
1482	0.012695
1483	0.0126718
1484	0.0126487
1485	0.0126256
1486	0.0126027
1487	0.0125797
1488	0.0125569
1489	0.0125341
1490	0.0125113
1491	0.0124886
1492	0.012466
1493	0.0124434
1494	0.0124209
1495	0.0123985
1496	0.0123761
1497	0.0123538
1498	0.0123315
1499	0.0123093
1500	0.0122871
1501	0.0122651
1502	0.012243
1503	0.012221
1504	0.0121991
1505	0.0121773
1506	0.0121555
1507	0.0121337
1508	0.012112
1509	0.0120904
1510	0.0120688
1511	0.0120473
1512	0.0120258
1513	0.0120044
1514	0.0119831
1515	0.0119618
1516	0.0119406
1517	0.0119194
1518	0.0118982
1519	0.0118772
1520	0.0118561
1521	0.0118352
1522	0.0118143
1523	0.0117934
1524	0.0117726
1525	0.0117519
1526	0.0117312
1527	0.0117105
1528	0.0116899
1529	0.0116694
1530	0.0116489
1531	0.0116285
1532	0.0116081
1533	0.0115878
1534	0.0115675
1535	0.0115473
1536	0.0115271
1537	0.011507
1538	0.0114869
1539	0.0114669
1540	0.011447
1541	0.011427
1542	0.0114072
1543	0.0113874
1544	0.0113676
1545	0.0113479
1546	0.0113282
1547	0.0113086
1548	0.0112891
1549	0.0112695
1550	0.0112509
1551	0.0112357
1552	0.0112205
1553	0.0112054
1554	0.0111903
1555	0.0111753
1556	0.0111602
1557	0.0111452
1558	0.0111302
1559	0.0111153
1560	0.0111004
1561	0.0110855
1562	0.0110706
1563	0.0110558
1564	0.011041
1565	0.0110262
1566	0.0110115
1567	0.0109968
1568	0.0109821
1569	0.0109675
1570	0.0109529
1571	0.0109383
1572	0.0109237
1573	0.0109092
1574	0.0108947
1575	0.0108802
1576	0.0108658
1577	0.0108513
1578	0.0108369
1579	0.0108226
1580	0.0108083
1581	0.010794
1582	0.0107797
1583	0.0107654
