Wavelength (nm)	Transmittance
985	6.47e-05
986	6.45e-05
987	6.43e-05
988	6.41e-05
989	6.39e-05
990	6.37e-05
991	6.35e-05
992	6.34e-05
993	6.31e-05
994	6.29e-05
995	6.27e-05
996	6.25e-05
997	6.23e-05
998	6.21e-05
999	6.19e-05
1000	6.17e-05
1001	6.15e-05
1002	6.13e-05
1003	6.11e-05
1004	6.09e-05
1005	6.08e-05
1006	6.06e-05
1007	6.04e-05
1008	6.02e-05
1009	6e-05
1010	5.98e-05
1011	5.96e-05
1012	5.94e-05
1013	5.92e-05
1014	5.9e-05
1015	5.89e-05
1016	5.87e-05
1017	5.85e-05
1018	5.83e-05
1019	5.81e-05
1020	5.79e-05
1021	5.78e-05
1022	5.76e-05
1023	5.74e-05
1024	5.72e-05
1025	5.7e-05
1026	5.69e-05
1027	5.67e-05
1028	5.65e-05
1029	5.63e-05
1030	5.62e-05
1031	5.6e-05
1032	5.58e-05
1033	5.56e-05
1034	5.54e-05
1035	5.51e-05
1036	5.48e-05
1037	5.45e-05
1038	5.42e-05
1039	5.39e-05
1040	5.36e-05
1041	5.33e-05
1042	5.3e-05
1043	5.28e-05
1044	5.25e-05
1045	5.22e-05
1046	5.19e-05
1047	5.17e-05
1048	5.14e-05
1049	5.11e-05
1050	5.08e-05
1051	5.06e-05
1052	5.03e-05
1053	5.01e-05
1054	4.98e-05
1055	4.95e-05
1056	4.93e-05
1057	4.9e-05
1058	4.88e-05
1059	4.85e-05
1060	4.83e-05
1061	4.8e-05
1062	4.78e-05
1063	4.75e-05
1064	4.73e-05
1065	4.7e-05
1066	4.68e-05
1067	4.65e-05
1068	4.63e-05
1069	4.61e-05
1070	4.58e-05
1071	4.56e-05
1072	4.54e-05
1073	4.51e-05
1074	4.49e-05
1075	4.47e-05
1076	4.45e-05
1077	4.42e-05
1078	4.4e-05
1079	4.38e-05
1080	4.36e-05
1081	4.34e-05
1082	4.32e-05
1083	4.3e-05
1084	4.28e-05
1085	4.26e-05
1086	4.24e-05
1087	4.22e-05
1088	4.2e-05
1089	4.18e-05
1090	4.16e-05
1091	4.14e-05
1092	4.12e-05
1093	4.1e-05
1094	4.08e-05
1095	4.06e-05
1096	4.04e-05
1097	4.02e-05
1098	4e-05
1099	3.98e-05
1100	3.97e-05
1101	3.95e-05
1102	3.93e-05
1103	3.91e-05
1104	3.89e-05
1105	3.88e-05
1106	3.86e-05
1107	3.84e-05
1108	3.82e-05
1109	3.8e-05
1110	3.79e-05
1111	3.77e-05
1112	3.75e-05
1113	3.74e-05
1114	3.72e-05
1115	3.7e-05
1116	3.68e-05
1117	3.67e-05
1118	3.65e-05
1119	3.63e-05
1120	3.62e-05
1121	3.6e-05
1122	3.59e-05
1123	3.57e-05
1124	3.55e-05
1125	3.54e-05
1126	3.52e-05
1127	3.51e-05
1128	3.49e-05
1129	3.48e-05
1130	3.46e-05
1131	3.45e-05
1132	3.43e-05
1133	3.42e-05
1134	3.41e-05
1135	3.39e-05
1136	3.38e-05
1137	3.36e-05
1138	3.35e-05
1139	3.34e-05
1140	3.32e-05
1141	3.31e-05
1142	3.3e-05
1143	3.28e-05
1144	3.27e-05
1145	3.26e-05
1146	3.24e-05
1147	3.23e-05
1148	3.22e-05
1149	3.2e-05
1150	3.19e-05
1151	3.18e-05
1152	3.17e-05
1153	3.15e-05
1154	3.14e-05
1155	3.13e-05
1156	3.12e-05
1157	3.1e-05
1158	3.09e-05
1159	3.08e-05
1160	3.07e-05
1161	3.05e-05
1162	3.04e-05
1163	3.03e-05
1164	3.02e-05
1165	3.01e-05
1166	3e-05
1167	2.98e-05
1168	2.97e-05
1169	2.96e-05
1170	2.95e-05
1171	2.94e-05
1172	2.93e-05
1173	2.91e-05
1174	2.9e-05
1175	2.89e-05
1176	2.88e-05
1177	2.87e-05
1178	2.86e-05
1179	2.85e-05
1180	2.84e-05
1181	2.83e-05
1182	2.83e-05
1183	2.82e-05
1184	2.82e-05
1185	2.82e-05
1186	2.82e-05
1187	2.82e-05
1188	2.82e-05
1189	2.82e-05
1190	2.82e-05
1191	2.81e-05
1192	2.81e-05
1193	2.81e-05
1194	2.81e-05
1195	2.81e-05
1196	2.81e-05
1197	2.81e-05
1198	2.8e-05
1199	2.8e-05
1200	2.8e-05
1201	2.8e-05
1202	2.8e-05
1203	2.8e-05
1204	2.8e-05
1205	2.79e-05
1206	2.79e-05
1207	2.79e-05
1208	2.79e-05
1209	2.79e-05
1210	2.79e-05
1211	2.79e-05
1212	2.79e-05
1213	2.78e-05
1214	2.78e-05
1215	2.78e-05
1216	2.78e-05
1217	2.78e-05
1218	2.78e-05
1219	2.78e-05
1220	2.77e-05
1221	2.77e-05
1222	2.77e-05
1223	2.77e-05
1224	2.77e-05
1225	2.77e-05
1226	2.77e-05
1227	2.77e-05
1228	2.76e-05
1229	2.76e-05
1230	2.76e-05
1231	2.76e-05
1232	2.76e-05
1233	2.76e-05
1234	2.76e-05
1235	2.75e-05
1236	2.75e-05
1237	2.75e-05
1238	2.75e-05
1239	2.75e-05
1240	2.75e-05
1241	2.77e-05
1242	2.79e-05
1243	2.81e-05
1244	2.83e-05
1245	2.85e-05
1246	2.87e-05
1247	2.9e-05
1248	2.92e-05
1249	2.94e-05
1250	2.96e-05
1251	2.98e-05
1252	3e-05
1253	3.02e-05
1254	3.05e-05
1255	3.07e-05
1256	3.09e-05
1257	3.11e-05
1258	3.13e-05
1259	3.16e-05
1260	3.18e-05
1261	3.2e-05
1262	3.23e-05
1263	3.25e-05
1264	3.27e-05
1265	3.29e-05
1266	3.32e-05
1267	3.34e-05
1268	3.37e-05
1269	3.39e-05
1270	3.41e-05
1271	3.44e-05
1272	3.46e-05
1273	3.49e-05
1274	3.51e-05
1275	3.53e-05
1276	3.56e-05
1277	3.58e-05
1278	3.61e-05
1279	3.63e-05
1280	3.66e-05
1281	3.68e-05
1282	3.71e-05
1283	3.74e-05
1284	3.76e-05
1285	3.79e-05
1286	3.81e-05
1287	3.84e-05
1288	3.87e-05
1289	3.89e-05
1290	3.92e-05
1291	3.95e-05
1292	3.97e-05
1293	4e-05
1294	4.03e-05
1295	4.05e-05
1296	4.08e-05
1297	4.11e-05
1298	4.14e-05
1299	4.16e-05
1300	4.19e-05
1301	4.22e-05
1302	4.25e-05
1303	4.28e-05
1304	4.31e-05
1305	4.34e-05
1306	4.36e-05
1307	4.39e-05
1308	4.42e-05
1309	4.44e-05
1310	4.47e-05
1311	4.5e-05
1312	4.53e-05
1313	4.56e-05
1314	4.58e-05
1315	4.61e-05
1316	4.64e-05
1317	4.67e-05
1318	4.7e-05
1319	4.73e-05
1320	4.75e-05
1321	4.78e-05
1322	4.81e-05
1323	4.84e-05
1324	4.87e-05
1325	4.9e-05
1326	4.93e-05
1327	4.96e-05
1328	4.99e-05
1329	5.02e-05
1330	5.05e-05
1331	5.08e-05
1332	5.11e-05
1333	5.14e-05
1334	5.17e-05
1335	5.2e-05
1336	5.23e-05
1337	5.27e-05
1338	5.3e-05
1339	5.33e-05
1340	5.36e-05
1341	5.39e-05
1342	5.42e-05
1343	5.45e-05
1344	5.49e-05
1345	5.52e-05
1346	5.55e-05
1347	5.58e-05
1348	5.62e-05
1349	5.65e-05
1350	5.68e-05
1351	5.72e-05
1352	5.75e-05
1353	5.78e-05
1354	5.82e-05
1355	5.85e-05
1356	5.88e-05
1357	5.92e-05
1358	5.95e-05
1359	5.99e-05
1360	6.02e-05
1361	6.05e-05
1362	6.09e-05
1363	6.12e-05
1364	6.16e-05
1365	6.19e-05
1366	6.23e-05
1367	6.26e-05
1368	6.3e-05
1369	6.34e-05
