Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb),Int deg30 (arb)
2249.0745,0.036741,0.101584,0.257359,0.502486,0.856185,1.21163,1.3699,1.35144,1.22982,0.948752,0.702854,0.535617,0.454912,0.415942,0.392618,0.395295,0.412843,0.434474,0.500129,0.597706,0.858146,1.06606,1.27473,1.34237,1.22899,1.00256,0.703264,0.422546,0.198017,0.0908518
2249.5566,0.0376451,0.106865,0.266033,0.516226,0.869197,1.21729,1.36358,1.33388,1.20587,0.919492,0.677557,0.519339,0.441811,0.406117,0.381789,0.383685,0.403058,0.420819,0.488143,0.578113,0.829262,1.03511,1.25049,1.32882,1.22601,1.00757,0.714316,0.433565,0.206355,0.0966146
2250.0388,0.0375265,0.111803,0.274271,0.529655,0.881874,1.22221,1.35611,1.31527,1.18219,0.889948,0.653764,0.504004,0.42932,0.397264,0.372002,0.3722,0.392587,0.406606,0.476778,0.558993,0.800344,1.00329,1.22527,1.31343,1.22296,1.01099,0.725249,0.444002,0.215537,0.101355
2250.521,0.036502,0.116233,0.282426,0.542541,0.894547,1.22594,1.34776,1.29604,1.15891,0.860438,0.631811,0.489372,0.417297,0.388967,0.36336,0.361357,0.381682,0.392625,0.46544,0.540556,0.771704,0.971105,1.19909,1.29636,1.21943,1.01319,0.735545,0.453637,0.225022,0.104758
2251.0029,0.0348691,0.120333,0.290911,0.554974,0.907148,1.22776,1.33876,1.27666,1.13581,0.831527,0.611567,0.475187,0.405702,0.380641,0.355842,0.351559,0.371176,0.379845,0.453938,0.523108,0.743949,0.939379,1.17234,1.27817,1.21506,1.01466,0.744444,0.462652,0.234098,0.107089
2251.4851,0.0330838,0.124446,0.299961,0.567292,0.919259,1.22722,1.32926,1.25752,1.11244,0.8039,0.592557,0.461279,0.394668,0.371835,0.349371,0.342927,0.361949,0.369043,0.442375,0.506812,0.717799,0.908954,1.14551,1.25955,1.20966,1.0157,0.751356,0.471512,0.242187,0.10898
2251.9673,0.0317053,0.128829,0.309513,0.579834,0.930363,1.22449,1.31923,1.23886,1.08842,0.778135,0.574247,0.447616,0.384439,0.362502,0.343812,0.335239,0.354357,0.360507,0.430899,0.491543,0.693808,0.880314,1.11893,1.24102,1.20322,1.01639,0.756291,0.480654,0.249113,0.111069
2252.4495,0.0312664,0.133517,0.319297,0.592719,0.940093,1.22048,1.30849,1.22071,1.06362,0.754475,0.556285,0.434284,0.37521,0.353028,0.338884,0.328047,0.348015,0.35395,0.419527,0.476979,0.672122,0.853446,1.09265,1.22276,1.19583,1.0166,0.759946,0.490203,0.255143,0.11372
2252.9314,0.032083,0.138415,0.329057,0.605769,0.948369,1.21644,1.29669,1.20293,1.03823,0.732736,0.538578,0.421444,0.366971,0.343989,0.334087,0.320946,0.342027,0.348682,0.408152,0.462874,0.652397,0.827967,1.06656,1.20455,1.18753,1.01607,0.763335,0.499888,0.260807,0.117002
2253.4136,0.0341022,0.143475,0.338728,0.618605,0.955335,1.2133,1.28345,1.18513,1.01264,0.712386,0.521227,0.409305,0.359452,0.335804,0.328747,0.313833,0.335505,0.3439,0.396673,0.44932,0.633922,0.803414,1.04048,1.18588,1.17838,1.01452,0.767172,0.509178,0.266608,0.120861
2253.8958,0.0369017,0.14877,0.348457,0.630838,0.961209,1.2111,1.26856,1.1668,0.987218,0.692735,0.504436,0.398083,0.352193,0.32851,0.322226,0.306977,0.328043,0.338962,0.385114,0.436737,0.615865,0.779452,1.01424,1.1662,1.16853,1.01158,0.771448,0.517538,0.272789,0.125295
2254.3779,0.0398723,0.154374,0.358456,0.642236,0.966161,1.209,1.25213,1.14734,0.962255,0.673169,0.488474,0.387949,0.344715,0.321806,0.314226,0.300836,0.319887,0.333498,0.373653,0.425573,0.597539,0.755876,0.98767,1.14518,1.15823,1.00691,0.775501,0.52463,0.279274,0.130374
2254.8599,0.0424928,0.160154,0.368815,0.652807,0.970291,1.20577,1.23468,1.12636,0.937874,0.653355,0.473669,0.378946,0.336711,0.315298,0.304993,0.295728,0.311748,0.327377,0.362555,0.415913,0.578605,0.732487,0.960703,1.12294,1.14778,1.00041,0.778529,0.530403,0.285784,0.136105
2255.342,0.0445403,0.165696,0.379418,0.6628,0.973668,1.20049,1.21707,1.10386,0.914043,0.633342,0.460355,0.370948,0.328174,0.308774,0.295307,0.291584,0.304401,0.320595,0.352112,0.407302,0.559174,0.709047,0.933445,1.10004,1.13726,0.992415,0.780144,0.535071,0.292042,0.142293
2255.8242,0.0461273,0.170505,0.390012,0.672606,0.976363,1.19305,1.20007,1.08036,0.890572,0.613548,0.448724,0.363674,0.319406,0.3023,0.286202,0.287938,0.298301,0.313163,0.342617,0.398926,0.539794,0.685427,0.906265,1.07727,1.12646,0.983733,0.780592,0.539039,0.29794,0.148531
2256.3064,0.047577,0.174352,0.400367,0.682582,0.978422,1.18412,1.1841,1.05671,0.867146,0.59457,0.438653,0.356786,0.310891,0.296114,0.278556,0.284179,0.293405,0.305074,0.334348,0.390029,0.521308,0.661846,0.879722,1.05521,1.11486,0.975344,0.780494,0.542786,0.303595,0.154363
2256.7883,0.0492359,0.17752,0.410396,0.692859,0.979829,1.17464,1.16894,1.0338,0.843459,0.576883,0.429645,0.349985,0.303092,0.290414,0.272742,0.279869,0.289238,0.296358,0.327497,0.380273,0.504572,0.638957,0.854319,1.03396,1.10199,0.967984,0.780349,0.546719,0.309264,0.159471
2257.2705,0.0513298,0.180716,0.420175,0.703212,0.98051,1.16524,1.1539,1.01217,0.819401,0.560547,0.420943,0.343067,0.296269,0.285193,0.26853,0.274939,0.285146,0.287199,0.322046,0.369824,0.490111,0.617597,0.830212,1.01308,1.08762,0.961811,0.780153,0.55103,0.315183,0.163788
2257.7527,0.0539024,0.1847,0.429859,0.713093,0.980428,1.1559,1.13813,0.991808,0.795194,0.545115,0.411812,0.335917,0.290408,0.280234,0.265279,0.269646,0.280582,0.278065,0.317675,0.359154,0.477873,0.598299,0.807076,0.991934,1.07202,0.956375,0.7794,0.555639,0.321404,0.167465
2258.2349,0.0568215,0.189878,0.43959,0.721845,0.979689,1.14613,1.12111,0.972245,0.771353,0.529838,0.401824,0.328484,0.285287,0.275259,0.262305,0.264359,0.275299,0.269721,0.313811,0.348765,0.467233,0.580899,0.784248,0.970049,1.05577,0.950892,0.777417,0.560251,0.327712,0.170786
2258.7168,0.0598298,0.196147,0.449424,0.728986,0.978575,1.13543,1.10285,0.952809,0.74846,0.514097,0.391028,0.320789,0.280635,0.270108,0.259204,0.259344,0.269399,0.263057,0.309843,0.339015,0.457274,0.564541,0.761101,0.947388,1.0395,0.944614,0.77379,0.5645,0.333673,0.17407
2259.199,0.0626348,0.20306,0.459325,0.734417,0.977428,1.1237,1.08382,0.932921,0.72688,0.497809,0.379904,0.312962,0.276251,0.264856,0.255945,0.254667,0.263244,0.258746,0.305372,0.330119,0.447204,0.548137,0.73741,0.924329,1.0236,0.937114,0.768634,0.568083,0.338819,0.177608
2259.6812,0.0650285,0.210151,0.469178,0.738432,0.97646,1.11145,1.06467,0.91228,0.706593,0.481524,0.369141,0.305255,0.272024,0.259794,0.252715,0.250262,0.257316,0.256882,0.300332,0.3222,0.436653,0.531001,0.713518,0.901434,1.00811,0.92835,0.762585,0.57079,0.342883,0.18157
2260.1633,0.066992,0.217164,0.478821,0.741538,0.97559,1.09953,1.04588,0.89089,0.687257,0.466112,0.359352,0.297978,0.267845,0.255288,0.249651,0.246073,0.252062,0.256819,0.294896,0.315312,0.425699,0.513246,0.690175,0.879183,0.992766,0.918584,0.756545,0.572475,0.345978,0.185902
2260.6453,0.068714,0.224041,0.48806,0.744215,0.974461,1.08868,1.02759,0.868991,0.668437,0.452221,0.350839,0.291376,0.263518,0.251584,0.246674,0.242166,0.247777,0.257341,0.289266,0.309386,0.414638,0.495706,0.668146,0.85782,0.977159,0.908232,0.751322,0.573033,0.348594,0.190288
2261.1274,0.0704845,0.230778,0.49669,0.746765,0.972607,1.07912,1.00963,0.846948,0.64983,0.439853,0.343498,0.285522,0.258786,0.248664,0.243534,0.238717,0.244543,0.257114,0.283521,0.304196,0.403697,0.479458,0.647798,0.837332,0.960967,0.89771,0.747303,0.572476,0.351396,0.194258
2261.6096,0.0725106,0.237296,0.504525,0.749295,0.969682,1.07037,0.991768,0.825136,0.631369,0.428356,0.336891,0.280308,0.253487,0.246209,0.240032,0.235902,0.242214,0.255173,0.277633,0.299406,0.3929,0.465271,0.628902,0.817494,0.94409,0.887296,0.744291,0.571017,0.354879,0.197458
2262.0918,0.0747678,0.243485,0.511443,0.751783,0.965597,1.0615,0.973877,0.803804,0.613172,0.416854,0.330455,0.275541,0.247749,0.243725,0.236229,0.233746,0.240468,0.251227,0.271606,0.294688,0.382148,0.45328,0.610771,0.797931,0.926718,0.877028,0.74159,0.569063,0.359082,0.199907
2262.5737,0.0769919,0.249334,0.517451,0.754127,0.960492,1.05156,0.956061,0.782982,0.59541,0.404828,0.323744,0.271064,0.242077,0.24075,0.232466,0.232042,0.238903,0.245676,0.26558,0.289823,0.371423,0.443024,0.592666,0.778219,0.90929,0.866696,0.738326,0.567031,0.363529,0.202059
2263.0559,0.0788265,0.255018,0.522723,0.756158,0.954614,1.04,0.938563,0.762474,0.578196,0.392479,0.316612,0.266805,0.237201,0.237058,0.229173,0.230419,0.237146,0.239388,0.259783,0.284728,0.360932,0.433712,0.574253,0.758066,0.89236,0.855974,0.733857,0.565079,0.367465,0.204566
2263.5381,0.0800414,0.260828,0.527582,0.757634,0.948186,1.02687,0.921584,0.741991,0.561536,0.380607,0.30925,0.262723,0.233731,0.232724,0.226585,0.228526,0.234916,0.233392,0.25438,0.279402,0.3511,0.424542,0.555809,0.737503,0.876403,0.844642,0.728054,0.56297,0.370279,0.207872
2264.0203,0.0806944,0.267001,0.532392,0.758307,0.941358,1.01264,0.905097,0.721378,0.545332,0.370103,0.302078,0.258708,0.231797,0.228023,0.224557,0.226229,0.232037,0.228554,0.24937,0.273888,0.342387,0.414939,0.538052,0.716953,0.861634,0.832762,0.721287,0.560204,0.371861,0.211897
2264.5022,0.081149,0.273584,0.537383,0.758053,0.934224,0.997873,0.888794,0.700777,0.529431,0.361385,0.295536,0.254556,0.230903,0.223237,0.222622,0.223677,0.228417,0.225303,0.244645,0.268275,0.335066,0.404683,0.521672,0.69706,0.847928,0.820689,0.714131,0.556401,0.372641,0.216042
2264.9844,0.0819465,0.280416,0.542515,0.756983,0.926825,0.982898,0.872203,0.680589,0.513724,0.354149,0.289883,0.25005,0.23011,0.218523,0.220259,0.221173,0.224068,0.223456,0.24015,0.262733,0.32907,0.393952,0.506891,0.678321,0.834865,0.808882,0.706989,0.55166,0.373292,0.219521
2265.4666,0.0835936,0.287233,0.547477,0.755422,0.919134,0.967703,0.854921,0.661242,0.498253,0.347585,0.285083,0.245112,0.228484,0.213941,0.217221,0.218916,0.219191,0.222242,0.235999,0.257506,0.323989,0.383252,0.493351,0.660762,0.821899,0.797636,0.69992,0.546654,0.374267,0.221818
2265.9487,0.0863563,0.293786,0.55187,0.753741,0.911042,0.952097,0.836838,0.642934,0.483287,0.340895,0.280812,0.239904,0.225546,0.209609,0.213701,0.216791,0.21425,0.220617,0.232394,0.252827,0.319231,0.373202,0.480404,0.643903,0.808528,0.786916,0.692747,0.542354,0.375508,0.222972
2266.4307,0.0901412,0.299909,0.555476,0.752129,0.902426,0.935985,0.818204,0.62553,0.469274,0.333756,0.276577,0.234788,0.221463,0.205841,0.210226,0.21438,0.209933,0.217779,0.229431,0.248823,0.314262,0.364228,0.467594,0.627078,0.794426,0.776375,0.685347,0.539555,0.37652,0.223548
2266.9128,0.0945124,0.305549,0.558444,0.750472,0.893292,0.919531,0.79948,0.608726,0.456638,0.326439,0.271891,0.230171,0.216867,0.203096,0.207325,0.211217,0.206933,0.213624,0.226953,0.245472,0.30881,0.356312,0.454956,0.609904,0.779472,0.765539,0.677849,0.538459,0.376757,0.224308
2267.395,0.0988502,0.310772,0.561243,0.748436,0.883886,0.903113,0.781064,0.592316,0.445519,0.319519,0.266471,0.226325,0.212436,0.201727,0.205173,0.207145,0.205611,0.208825,0.224618,0.242646,0.302936,0.349007,0.442919,0.592574,0.763707,0.754041,0.670583,0.538549,0.376031,0.225806
2267.8772,0.102597,0.315794,0.564389,0.745692,0.874656,0.887117,0.763074,0.57637,0.435631,0.31342,0.260367,0.22329,0.208534,0.201666,0.203452,0.20253,0.205734,0.204427,0.222156,0.240176,0.296916,0.341727,0.43191,0.575745,0.747263,0.741773,0.663817,0.538789,0.374639,0.228113
2268.3591,0.105491,0.320947,0.568092,0.742137,0.866027,0.871735,0.745332,0.561149,0.426349,0.308112,0.25398,0.220897,0.205133,0.202291,0.201551,0.198174,0.206484,0.201195,0.219605,0.237883,0.291016,0.33415,0.421986,0.560077,0.730302,0.728922,0.657502,0.538017,0.373127,0.230789
2268.8413,0.107673,0.326568,0.57208,0.737949,0.858128,0.856903,0.727596,0.546846,0.417037,0.303141,0.24792,0.218863,0.202051,0.202613,0.198999,0.194947,0.206773,0.199154,0.21733,0.235548,0.28531,0.326428,0.412775,0.545746,0.712989,0.715883,0.651236,0.53535,0.371883,0.233102
2269.3235,0.109617,0.332818,0.57569,0.733457,0.850661,0.842394,0.709848,0.533361,0.407396,0.297957,0.24276,0.216894,0.199274,0.201715,0.195845,0.193348,0.205737,0.197639,0.215779,0.232899,0.279656,0.319031,0.403745,0.532256,0.695513,0.70311,0.644439,0.530457,0.370864,0.234366
2269.8057,0.111918,0.339553,0.578193,0.728912,0.843026,0.827972,0.692433,0.520296,0.397606,0.29227,0.238798,0.214748,0.197071,0.199221,0.192685,0.193228,0.20313,0.195819,0.215147,0.229681,0.27385,0.312347,0.394547,0.518665,0.678116,0.690945,0.636626,0.523623,0.369656,0.234231
2270.2876,0.115029,0.346339,0.579151,0.724345,0.834644,0.813506,0.675888,0.507185,0.388146,0.286197,0.235948,0.212269,0.195797,0.1955,0.190304,0.19385,0.19942,0.193298,0.215173,0.225786,0.267849,0.30635,0.38516,0.504102,0.661104,0.679485,0.627589,0.515616,0.367802,0.232812
2270.7698,0.119088,0.35264,0.578595,0.71958,0.825253,0.799007,0.660555,0.49377,0.379407,0.28012,0.233836,0.209435,0.195521,0.191504,0.189143,0.194223,0.195554,0.190368,0.215208,0.221343,0.261892,0.300614,0.375756,0.488234,0.644781,0.668568,0.617415,0.507389,0.365139,0.230604
2271.252,0.123878,0.358048,0.576942,0.714383,0.814992,0.784581,0.646214,0.480126,0.371368,0.27439,0.23201,0.206378,0.195795,0.188305,0.188978,0.193552,0.192519,0.187757,0.214495,0.216675,0.256448,0.294659,0.366457,0.471455,0.629332,0.657869,0.606406,0.49974,0.36192,0.228243
2271.7341,0.128951,0.362436,0.574722,0.708643,0.804217,0.770344,0.632053,0.46657,0.363568,0.269113,0.23014,0.203357,0.195758,0.186596,0.189048,0.191569,0.190947,0.186091,0.212503,0.212121,0.252003,0.288323,0.357243,0.454694,0.6147,0.647086,0.595005,0.493054,0.358664,0.226259
2272.2161,0.133813,0.365952,0.572297,0.702458,0.793216,0.756293,0.617033,0.453436,0.355404,0.264149,0.22807,0.200647,0.194565,0.186407,0.188554,0.188602,0.190894,0.185471,0.209144,0.20789,0.248822,0.281866,0.348076,0.439008,0.600592,0.636092,0.583737,0.487251,0.355842,0.224921
2272.6982,0.138114,0.368893,0.569726,0.696096,0.782012,0.742187,0.600509,0.440882,0.346526,0.259315,0.225722,0.198383,0.191839,0.187144,0.187151,0.185384,0.191856,0.185449,0.204801,0.204047,0.246798,0.275721,0.33908,0.425165,0.58662,0.624963,0.573151,0.481945,0.353615,0.224245
2273.1804,0.141741,0.371554,0.566844,0.689858,0.7704,0.727539,0.582709,0.428842,0.337063,0.254578,0.222974,0.196482,0.187882,0.18791,0.1851,0.182708,0.192974,0.185362,0.200192,0.20065,0.24545,0.270132,0.330565,0.413426,0.572531,0.613863,0.5637,0.476709,0.351729,0.224088
2273.6626,0.144798,0.374123,0.563476,0.683925,0.758163,0.711799,0.564741,0.417124,0.327524,0.250106,0.219656,0.194711,0.183525,0.187914,0.183002,0.18111,0.193317,0.184752,0.196132,0.197868,0.244078,0.264984,0.322813,0.403572,0.558353,0.602883,0.55559,0.471273,0.349609,0.224238
2274.1445,0.147492,0.376628,0.55963,0.678268,0.74533,0.69473,0.548073,0.405577,0.318475,0.246108,0.215673,0.192903,0.179739,0.186786,0.18135,0.180722,0.192189,0.183594,0.193244,0.195942,0.24199,0.259948,0.315816,0.395118,0.544346,0.591946,0.54868,0.465558,0.346617,0.224438
2274.6267,0.149998,0.378922,0.555544,0.672637,0.732292,0.676764,0.533764,0.394242,0.310247,0.242617,0.211172,0.191139,0.177249,0.184665,0.18027,0.181292,0.189379,0.182217,0.19173,0.194987,0.23876,0.254784,0.30921,0.387557,0.530797,0.580826,0.542495,0.45955,0.342362,0.224388
2275.1089,0.152396,0.380725,0.55155,0.666645,0.71969,0.65905,0.521889,0.383423,0.302873,0.239389,0.206568,0.189746,0.176305,0.182065,0.179586,0.182335,0.185281,0.181022,0.191271,0.194794,0.234382,0.249525,0.302532,0.380514,0.5178,0.569274,0.536366,0.453137,0.336966,0.223779
2275.5911,0.154697,0.38175,0.547852,0.659904,0.708122,0.643036,0.511536,0.373605,0.296259,0.23603,0.202387,0.189056,0.176667,0.179611,0.179092,0.183296,0.180807,0.180202,0.191146,0.194834,0.229273,0.244396,0.295594,0.37375,0.505201,0.557137,0.529622,0.446058,0.331099,0.222426
2276.073,0.156933,0.381885,0.544384,0.65216,0.697813,0.629727,0.501357,0.365236,0.29041,0.232259,0.199003,0.189079,0.17773,0.177756,0.17874,0.183685,0.177077,0.179618,0.190523,0.194498,0.224071,0.239606,0.288673,0.367067,0.492724,0.544429,0.521764,0.438023,0.32573,0.220392
2276.5552,0.159224,0.381355,0.540835,0.643388,0.688438,0.619046,0.490313,0.358428,0.285485,0.228142,0.196463,0.189365,0.178737,0.176617,0.178587,0.183174,0.174975,0.178878,0.188832,0.193412,0.219329,0.235226,0.282328,0.36023,0.480172,0.53132,0.512595,0.428932,0.321635,0.21802
2277.0374,0.161756,0.380702,0.536827,0.633822,0.679223,0.609755,0.478144,0.352748,0.281633,0.2241,0.19453,0.189185,0.179023,0.175983,0.17861,0.181678,0.174755,0.177557,0.186014,0.191603,0.215269,0.231282,0.276952,0.352981,0.46754,0.518086,0.502276,0.419062,0.318948,0.215777
2277.5195,0.164691,0.38055,0.532103,0.623909,0.669313,0.600019,0.465298,0.347284,0.278743,0.220684,0.192899,0.187963,0.178259,0.175473,0.178591,0.179391,0.17591,0.175442,0.182541,0.189408,0.211731,0.227936,0.272437,0.34516,0.454971,0.505048,0.49131,0.409093,0.317041,0.213995
2278.0015,0.168062,0.38125,0.526618,0.614197,0.658217,0.588319,0.452452,0.341008,0.276321,0.218244,0.191416,0.185641,0.176568,0.174772,0.178241,0.176737,0.177416,0.172669,0.17918,0.18723,0.208345,0.225525,0.268224,0.336831,0.442644,0.492507,0.480409,0.399899,0.314851,0.212653
2278.4836,0.171749,0.382625,0.520477,0.605178,0.646058,0.574146,0.440034,0.333298,0.273629,0.216714,0.190139,0.182705,0.174452,0.173807,0.177441,0.174205,0.17824,0.169689,0.176632,0.185318,0.204811,0.224341,0.263718,0.3283,0.430703,0.480667,0.470255,0.392196,0.31148,0.211368
2278.9658,0.175551,0.383998,0.513827,0.597122,0.633469,0.558092,0.428067,0.324288,0.270013,0.215633,0.189212,0.179843,0.17251,0.172786,0.176384,0.172133,0.177876,0.167062,0.175199,0.183694,0.201109,0.224279,0.258736,0.319977,0.419267,0.469561,0.461255,0.38619,0.306658,0.209612
2279.448,0.179296,0.384515,0.506799,0.589965,0.621186,0.541363,0.416394,0.314813,0.265231,0.214373,0.188681,0.177489,0.171125,0.172062,0.175454,0.170579,0.176575,0.165193,0.174649,0.18221,0.197513,0.224669,0.253631,0.312144,0.408455,0.459016,0.453403,0.381434,0.300794,0.207021
2279.9299,0.182913,0.383577,0.499546,0.583308,0.609595,0.52511,0.404992,0.305967,0.259566,0.212424,0.188403,0.175602,0.1703,0.171904,0.174938,0.169367,0.175153,0.164163,0.174349,0.180627,0.194438,0.22446,0.248986,0.304789,0.398332,0.448688,0.44634,0.377005,0.294601,0.203596
2280.4121,0.186412,0.381128,0.492297,0.576576,0.598562,0.509998,0.394076,0.298538,0.253672,0.209586,0.18811,0.173823,0.169757,0.172321,0.174799,0.168287,0.174453,0.163747,0.173599,0.178679,0.192212,0.222731,0.245133,0.297609,0.388792,0.438182,0.439559,0.37194,0.288621,0.19968
2280.8943,0.189793,0.377639,0.485334,0.569267,0.587623,0.496206,0.383898,0.292659,0.248247,0.205992,0.187536,0.171849,0.169208,0.173023,0.174714,0.167293,0.174814,0.163612,0.172031,0.176153,0.190901,0.21919,0.241881,0.290194,0.379516,0.427226,0.432618,0.365721,0.282971,0.195733
2281.3765,0.192954,0.37383,0.478882,0.561184,0.576383,0.483664,0.374478,0.287859,0.243699,0.202011,0.186513,0.169706,0.168561,0.17357,0.174345,0.166546,0.175857,0.163548,0.169838,0.173015,0.190265,0.214361,0.23866,0.282276,0.370102,0.415825,0.425239,0.358528,0.277455,0.192059
2281.8584,0.195652,0.370293,0.472978,0.552511,0.564785,0.472262,0.365545,0.283421,0.240006,0.198112,0.184962,0.167692,0.167902,0.173605,0.173616,0.166262,0.176722,0.163591,0.167694,0.169532,0.189832,0.209315,0.234956,0.2739,0.360329,0.404306,0.41726,0.351098,0.271856,0.188661
2282.3406,0.197566,0.367228,0.467449,0.543686,0.553066,0.461869,0.356759,0.278785,0.236804,0.194725,0.18284,0.166105,0.167298,0.173046,0.172784,0.166496,0.176613,0.163951,0.166366,0.166262,0.189078,0.205097,0.230681,0.265436,0.35036,0.393219,0.408577,0.344272,0.266129,0.1853
2282.8228,0.198436,0.364399,0.462016,0.535152,0.541473,0.452221,0.348043,0.273755,0.233644,0.192117,0.180144,0.16499,0.166626,0.17212,0.172239,0.167049,0.175267,0.164818,0.166237,0.163832,0.187637,0.202203,0.226209,0.257451,0.340687,0.383107,0.399145,0.338505,0.260374,0.181698
2283.3049,0.198207,0.361298,0.456449,0.52716,0.53001,0.442883,0.339675,0.268468,0.230253,0.190285,0.176976,0.164156,0.165615,0.171234,0.172195,0.16756,0.173077,0.166175,0.167024,0.162626,0.185452,0.20038,0.222072,0.250516,0.331815,0.374238,0.389074,0.333645,0.254651,0.177746
2283.7869,0.197095,0.357427,0.450644,0.519716,0.518451,0.433367,0.33207,0.263224,0.226635,0.188925,0.173615,0.163391,0.164096,0.170766,0.172506,0.167718,0.170814,0.167732,0.16789,0.162574,0.182814,0.19885,0.218584,0.245024,0.323907,0.366466,0.378682,0.329081,0.248872,0.173585
2284.269,0.195519,0.352561,0.444582,0.512675,0.5066,0.423344,0.325392,0.258315,0.222971,0.187521,0.170485,0.16266,0.162254,0.170877,0.172741,0.167435,0.169151,0.169015,0.167906,0.163211,0.180214,0.196787,0.215638,0.241047,0.316634,0.359287,0.368432,0.32412,0.242861,0.16951
2284.7512,0.193897,0.346875,0.438221,0.505859,0.49455,0.412782,0.319349,0.253937,0.219397,0.185588,0.168002,0.162067,0.160655,0.171435,0.172469,0.166843,0.16832,0.169553,0.166589,0.163969,0.178095,0.193787,0.212806,0.23828,0.309367,0.352104,0.358732,0.318329,0.236516,0.165757
2285.2334,0.192435,0.340881,0.431462,0.499081,0.482696,0.401895,0.31335,0.250164,0.215841,0.182932,0.16637,0.161639,0.159962,0.172081,0.171575,0.166162,0.168086,0.169064,0.164196,0.164494,0.17661,0.190068,0.209602,0.2361,0.301586,0.344529,0.34974,0.311645,0.22994,0.162307
2285.7153,0.191032,0.335174,0.424206,0.492088,0.471467,0.390964,0.306902,0.246937,0.212065,0.179776,0.165473,0.161153,0.16054,0.172391,0.170385,0.165543,0.16801,0.167577,0.161566,0.164755,0.175549,0.186294,0.205756,0.233783,0.293214,0.336561,0.341335,0.304237,0.22341,0.158845
2286.1975,0.189416,0.330115,0.416479,0.484517,0.460992,0.380175,0.299931,0.244065,0.207898,0.176624,0.164916,0.160252,0.162212,0.172078,0.169514,0.165022,0.16778,0.165423,0.159628,0.16488,0.174481,0.183172,0.201333,0.230818,0.284655,0.3285,0.333275,0.296301,0.21725,0.154922
2286.6797,0.187445,0.325644,0.408486,0.475979,0.450997,0.369588,0.292768,0.241255,0.203488,0.173946,0.164206,0.158789,0.164342,0.171113,0.169496,0.164597,0.167359,0.163117,0.158878,0.164894,0.173029,0.181049,0.196706,0.227155,0.276534,0.320691,0.325431,0.287978,0.211688,0.150252
2287.1619,0.185356,0.321333,0.400525,0.466257,0.441039,0.359239,0.285849,0.238181,0.199362,0.171889,0.162936,0.157109,0.166177,0.169743,0.170447,0.164361,0.166911,0.161156,0.159159,0.164574,0.171097,0.179758,0.192418,0.223215,0.269325,0.313287,0.31788,0.279428,0.206795,0.144965
2287.6438,0.183756,0.316689,0.392836,0.45547,0.430901,0.349253,0.279394,0.2346,0.196205,0.170249,0.160928,0.155969,0.167196,0.168378,0.171966,0.164564,0.166599,0.159824,0.159827,0.163553,0.168916,0.178767,0.188985,0.219599,0.263123,0.306196,0.310793,0.270938,0.202501,0.139634
2288.126,0.183304,0.311486,0.385481,0.444044,0.420809,0.339855,0.273325,0.23044,0.194472,0.168717,0.15828,0.156075,0.167253,0.167405,0.173382,0.165552,0.166491,0.159089,0.160168,0.1616,0.166882,0.177502,0.186682,0.216645,0.257684,0.299243,0.304183,0.262911,0.198623,0.135006
2288.6082,0.184268,0.305938,0.378357,0.432484,0.411287,0.331275,0.267438,0.225834,0.19409,0.1672,0.155373,0.157537,0.166499,0.167029,0.174184,0.167594,0.166628,0.158646,0.159769,0.158861,0.165321,0.175621,0.185388,0.214123,0.252644,0.292361,0.297759,0.255667,0.19493,0.131563
2289.0903,0.186239,0.300562,0.371304,0.421114,0.402709,0.32363,0.261613,0.221075,0.194419,0.165947,0.152815,0.159685,0.165202,0.167216,0.174373,0.170695,0.167179,0.158095,0.158652,0.155919,0.164317,0.173097,0.184577,0.211319,0.247767,0.285637,0.291009,0.249224,0.191241,0.129179
2289.5723,0.188235,0.295832,0.3642,0.409975,0.394905,0.316878,0.255856,0.216506,0.194514,0.165342,0.151299,0.161397,0.163653,0.167753,0.174466,0.174473,0.168471,0.157164,0.157162,0.153619,0.163718,0.170135,0.18353,0.207476,0.243046,0.27918,0.283514,0.243223,0.187538,0.127125
2290.0544,0.189151,0.291856,0.356967,0.398979,0.387114,0.310858,0.25017,0.212386,0.193523,0.165523,0.151344,0.16174,0.162156,0.168375,0.175148,0.178196,0.170798,0.155849,0.155744,0.152739,0.163277,0.167046,0.181687,0.20234,0.23864,0.272932,0.275251,0.237116,0.184,0.124471
2290.5366,0.188291,0.288288,0.349508,0.388153,0.37837,0.305371,0.244435,0.208794,0.191016,0.166118,0.153026,0.16048,0.161054,0.168867,0.176808,0.180992,0.174099,0.154411,0.15475,0.153633,0.162823,0.164184,0.178947,0.196427,0.234692,0.266626,0.266687,0.230505,0.180863,0.120677
