Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb),Int deg30 (arb)
3105.314,0.0555852,0.0962823,0.126573,0.213886,0.304322,0.420337,0.561779,0.763334,1.04082,1.34506,1.70344,2.10994,2.43999,2.72201,2.5964,2.2041,2.03419,1.75572,1.48468,1.22872,0.984987,0.793944,0.626851,0.481646,0.364815,0.26288,0.178002,0.120384,0.0668423,0.0546107
3105.7959,0.0553975,0.100587,0.128565,0.213989,0.308037,0.426181,0.568426,0.773479,1.06121,1.37014,1.73825,2.15518,2.49198,2.78261,2.65223,2.2514,2.07638,1.78985,1.51542,1.25029,1.00426,0.806541,0.635663,0.486864,0.365276,0.267651,0.179673,0.125521,0.0653199,0.0530119
3106.2781,0.052849,0.103714,0.129307,0.213024,0.31112,0.430731,0.578867,0.783849,1.08136,1.39687,1.77405,2.20109,2.54488,2.8462,2.71297,2.29893,2.11858,1.82555,1.54478,1.27372,1.02418,0.818598,0.645269,0.490757,0.365003,0.271182,0.182476,0.130123,0.0650461,0.0510975
3106.7603,0.0482128,0.104789,0.128386,0.210925,0.313209,0.433667,0.592213,0.794007,1.10109,1.42551,1.81133,2.2476,2.59852,2.91183,2.77794,2.34747,2.16183,1.8626,1.57351,1.29851,1.04404,0.82974,0.655483,0.494358,0.36488,0.272998,0.185192,0.133059,0.0661864,0.049704
3107.2424,0.0426193,0.103787,0.126241,0.207888,0.314672,0.435328,0.606684,0.803968,1.12069,1.45566,1.85029,2.2949,2.65295,2.97858,2.84513,2.39772,2.20716,1.90053,1.60268,1.32413,1.0633,0.8401,0.666224,0.498456,0.365471,0.273163,0.186765,0.133836,0.0685538,0.049232
3107.7244,0.0376897,0.101441,0.123955,0.204417,0.316081,0.436572,0.620274,0.814351,1.14047,1.48639,1.89071,2.34315,2.7084,3.04596,2.91203,2.44979,2.25504,1.93921,1.63322,1.35031,1.08184,0.850365,0.677198,0.50304,0.366966,0.272126,0.186748,0.13269,0.0714712,0.0494838
3108.2065,0.0347463,0.0987272,0.122662,0.201222,0.317697,0.438386,0.631526,0.826099,1.16035,1.51663,1.93201,2.3923,2.76521,3.11388,2.97692,2.50324,2.30517,1.97912,1.66566,1.37723,1.09983,0.861517,0.687744,0.507443,0.369477,0.27053,0.185394,0.130466,0.0738563,0.0499096
3108.6887,0.034088,0.0962988,0.122947,0.198987,0.319392,0.441432,0.640026,0.839905,1.17987,1.54582,1.97356,2.4421,2.82357,3.18244,3.0397,2.55752,2.3567,2.02123,1.70002,1.40527,1.11742,0.874381,0.697096,0.511062,0.373295,0.269085,0.183428,0.128324,0.0746091,0.0500461
3109.1709,0.0348506,0.0942569,0.124621,0.198118,0.32098,0.445775,0.646383,0.85576,1.19869,1.57423,2.01494,2.49245,2.88334,3.25177,3.10187,2.61248,2.40872,2.0664,1.73594,1.43463,1.13462,0.889223,0.704914,0.514024,0.378803,0.26845,0.181704,0.127352,0.073159,0.0498114
3109.6528,0.035604,0.0923453,0.127009,0.198611,0.322576,0.45095,0.65174,0.872914,1.21708,1.60285,2.05606,2.54358,2.94405,3.32193,3.16567,2.66854,2.46081,2.11472,1.77289,1.46508,1.1514,0.905615,0.711675,0.517236,0.386052,0.269011,0.180898,0.128156,0.0698632,0.0494691
3110.135,0.0353259,0.0903292,0.129513,0.200147,0.324599,0.456291,0.657147,0.890301,1.2361,1.63292,2.09717,2.59591,3.00515,3.39292,3.23295,2.72644,2.51321,2.16539,1.81049,1.49601,1.1681,0.922615,0.718562,0.521779,0.39436,0.270672,0.181356,0.130615,0.0659621,0.0493407
3110.6172,0.0341052,0.0882178,0.132018,0.202376,0.327416,0.461317,0.663161,0.907134,1.25718,1.66523,2.1386,2.64974,3.06643,3.4647,3.30438,2.78673,2.56666,2.217,1.84876,1.52686,1.18571,0.939157,0.726827,0.528105,0.40231,0.272833,0.183057,0.133921,0.0630334,0.0495137
3111.0994,0.0330949,0.0861734,0.134819,0.205213,0.330935,0.465926,0.669844,0.92328,1.28138,1.69977,2.18066,2.70484,3.12811,3.53701,3.37933,2.84936,2.62199,2.26836,1.88814,1.55748,1.20552,0.954466,0.737024,0.535677,0.408255,0.274717,0.185687,0.136969,0.0622019,0.0497583
3111.5813,0.0337404,0.0842554,0.138161,0.208919,0.334528,0.470329,0.677087,0.939201,1.3087,1.73574,2.22352,2.76053,3.19073,3.60939,3.45636,2.91369,2.6797,2.31906,1.92922,1.5883,1.22846,0.968331,0.748613,0.543329,0.411075,0.275909,0.188757,0.1389,0.0635581,0.0496919
3112.0635,0.0368077,0.0823052,0.141781,0.21387,0.337414,0.474825,0.684941,0.955541,1.33805,1.77206,2.26731,2.81615,3.25483,3.68129,3.53393,2.97875,2.73971,2.3696,1.97238,1.62007,1.2545,0.981183,0.760278,0.550065,0.410719,0.276725,0.191742,0.139508,0.0661605,0.0490595
3112.5457,0.0418643,0.0801429,0.144865,0.220157,0.339238,0.479622,0.693703,0.972629,1.36766,1.8079,2.31217,2.87163,3.32058,3.75252,3.61097,3.04381,2.80147,2.42092,2.01738,1.65333,1.28254,0.993954,0.770791,0.555713,0.408208,0.278102,0.194185,0.139234,0.0686427,0.0479417
3113.0278,0.0475261,0.0779299,0.146505,0.227283,0.340437,0.484812,0.703711,0.990223,1.39603,1.84314,2.35821,2.92768,3.3878,3.82352,3.68717,3.10881,2.86427,2.47382,2.0635,1.68817,1.31111,1.00777,0.779904,0.560973,0.405098,0.280998,0.19576,0.138757,0.070048,0.0467694
3113.5098,0.0522299,0.0763348,0.146321,0.234217,0.342093,0.490456,0.715024,1.0076,1.42251,1.87832,2.40541,2.98539,3.45613,3.89545,3.76301,3.17442,2.92757,2.52855,2.10992,1.72412,1.33911,1.02356,0.788642,0.566894,0.402797,0.285678,0.196327,0.138459,0.07035,0.0461461
3113.9919,0.0549678,0.0762478,0.144785,0.23978,0.345331,0.496653,0.727277,1.02393,1.44755,1.91433,2.45349,3.0455,3.52523,3.96964,3.83948,3.24165,2.99128,2.58488,2.1562,1.7605,1.36631,1.04165,0.79876,0.5742,0.402139,0.291357,0.195993,0.138185,0.0703323,0.0465744
3114.4741,0.0555437,0.0781544,0.14301,0.243139,0.350639,0.503508,0.739815,1.03863,1.47229,1.95188,2.50202,3.10777,3.59481,4.04679,3.91765,3.3113,3.05563,2.6424,2.20251,1.79677,1.39312,1.06165,0.811645,0.582947,0.403428,0.296454,0.195176,0.137478,0.0709425,0.0482114
3114.9563,0.0543333,0.081612,0.142138,0.244123,0.357531,0.511027,0.752017,1.05175,1.49799,1.99112,2.55063,3.17098,3.6645,4.1264,3.99813,3.38334,3.12091,2.7009,2.24941,1.83281,1.42001,1.08258,0.827351,0.592638,0.406765,0.299321,0.194573,0.136131,0.0725862,0.050762
3115.4382,0.051884,0.0852963,0.142722,0.24319,0.364786,0.519077,0.763582,1.06397,1.52542,2.03162,2.59934,3.23351,3.73373,4.20683,4.08067,3.45677,3.18717,2.7603,2.2975,1.86899,1.44709,1.10336,0.844427,0.602618,0.412298,0.299074,0.194932,0.134619,0.0748516,0.0535624
3115.9204,0.0487171,0.087712,0.144476,0.241147,0.371134,0.527454,0.774593,1.07641,1.55465,2.07258,2.6486,3.29419,3.80199,4.28608,4.16422,3.53008,3.2542,2.82055,2.3471,1.90601,1.4742,1.12338,0.860719,0.612407,0.420139,0.296075,0.196699,0.133997,0.0768361,0.0558251
3116.4026,0.045416,0.0881384,0.146495,0.238838,0.375944,0.535991,0.785356,1.09029,1.58518,2.1133,2.69892,3.35292,3.86909,4.3629,4.24738,3.60211,3.32185,2.8814,2.39819,1.94467,1.5013,1.14278,0.874641,0.621771,0.430013,0.291841,0.199738,0.135265,0.0778017,0.0569339
3116.8848,0.0427701,0.0871414,0.14778,0.236994,0.379447,0.5446,0.796166,1.10643,1.61623,2.1535,2.75057,3.41056,3.93541,4.43731,4.32907,3.6727,3.39037,2.94245,2.45061,1.98557,1.52888,1.16231,0.886059,0.630594,0.441003,0.288428,0.203367,0.138638,0.0776631,0.056651
3117.3667,0.0416767,0.086269,0.147735,0.236207,0.38235,0.55319,0.807148,1.12505,1.64712,2.19348,2.8033,3.46829,4.00172,4.51041,4.40897,3.74278,3.46042,3.00335,2.50407,2.02883,1.55785,1.18278,0.896223,0.638759,0.451694,0.287632,0.206752,0.143277,0.0769841,0.0551637
3117.8489,0.0427338,0.0871112,0.146419,0.236904,0.385149,0.561556,0.818252,1.14574,1.67743,2.23385,2.85657,3.52698,4.06866,4.58339,4.48744,3.8136,3.53263,3.06401,2.55821,2.07394,1.58902,1.20455,0.906852,0.646179,0.460736,0.290338,0.209401,0.147729,0.0765635,0.0529951
3118.3311,0.0457674,0.0903142,0.144476,0.239192,0.387668,0.569369,0.829356,1.16774,1.70708,2.27518,2.90984,3.58678,4.13626,4.65674,4.56504,3.88588,3.60691,3.12467,2.61249,2.11985,1.6226,1.22727,0.919086,0.652946,0.467469,0.296289,0.211422,0.150786,0.0769606,0.0508432
3118.8132,0.049685,0.0951516,0.142776,0.242662,0.389199,0.576312,0.840384,1.19034,1.73621,2.31761,2.96285,3.64729,4.20395,4.72991,4.64207,3.95926,3.68205,3.1857,2.66639,2.16531,1.65801,1.25018,0.932981,0.659421,0.47218,0.304335,0.213323,0.152183,0.0782837,0.0493878
3119.2952,0.0528762,0.0998997,0.141931,0.246393,0.389192,0.582268,0.851401,1.21318,1.76514,2.36077,3.0156,3.70803,4.27097,4.8019,4.71848,4.03264,3.75618,3.24745,2.71982,2.20945,1.69426,1.27266,0.947833,0.666157,0.475777,0.313047,0.215502,0.15261,0.0803032,0.0490882
3119.7773,0.0539953,0.102752,0.141951,0.249275,0.387967,0.587403,0.86265,1.23629,1.79427,2.40398,3.0681,3.76889,4.33699,4.87212,4.79427,4.10516,3.82784,3.31015,2.77338,2.25221,1.73044,1.29467,0.962956,0.67366,0.479106,0.321335,0.21784,0.153031,0.0826893,0.0500188
3120.2595,0.0526531,0.102692,0.142266,0.250548,0.386838,0.592098,0.87452,1.25982,1.82411,2.44664,3.12033,3.83017,4.40247,4.94095,4.86991,4.17698,3.89693,3.37397,2.82821,2.29453,1.76621,1.31691,0.978247,0.682151,0.482463,0.328736,0.219761,0.153846,0.085119,0.0518218
3120.7417,0.0496025,0.0998809,0.142152,0.25023,0.387498,0.596803,0.887459,1.2838,1.85536,2.4887,3.17229,3.89229,4.46832,5.00956,4.94642,4.24922,3.96481,3.43917,2.88545,2.33796,1.80188,1.34043,0.994155,0.691471,0.485627,0.335257,0.22071,0.154576,0.087196,0.0538356
3121.2236,0.0463412,0.095497,0.141298,0.249158,0.391036,0.60197,0.901822,1.30793,1.8888,2.53068,3.22432,3.95543,4.53526,5.07927,5.02485,4.32324,4.03349,3.50601,2.94556,2.38396,1.83818,1.36612,1.01117,0.701175,0.488321,0.341013,0.220677,0.154296,0.0883608,0.0553687
3121.7058,0.0443668,0.0912239,0.140148,0.248581,0.397279,0.608058,0.917723,1.3317,1.92499,2.57351,3.2771,4.01928,4.60336,5.15085,5.10547,4.3996,4.10437,3.57449,3.00799,2.4332,1.87585,1.39421,1.02937,0.710752,0.490666,0.345964,0.220303,0.152495,0.0880105,0.0559976
3122.188,0.044467,0.0886237,0.139724,0.249503,0.40492,0.615521,0.934948,1.3547,1.96384,2.61802,3.33135,4.08323,4.67198,5.22424,5.18742,4.47776,4.17747,3.6442,3.07147,2.48513,1.91526,1.42411,1.04835,0.719893,0.493225,0.349947,0.220438,0.14969,0.0858422,0.055722
3122.6702,0.0463876,0.0885577,0.140957,0.252136,0.412384,0.62464,0.953004,1.37694,2.00435,2.66456,3.38734,4.14673,4.74018,5.29878,5.26911,4.55647,4.25162,3.71427,3.13471,2.53824,1.95618,1.45458,1.06761,0.728694,0.496654,0.352899,0.221474,0.147294,0.0821745,0.0548812
3123.1521,0.0490323,0.0908278,0.143996,0.255791,0.418815,0.635256,0.971279,1.39895,2.04482,2.71281,3.44464,4.20965,4.80735,5.37362,5.34913,4.63472,4.32547,3.78379,3.1971,2.59092,1.99783,1.48418,1.08695,0.737699,0.501273,0.355017,0.223001,0.146779,0.077943,0.0539056
3123.6343,0.051053,0.0942043,0.14801,0.259261,0.424457,0.646592,0.989239,1.42149,2.08362,2.76204,3.50233,4.27224,4.8735,5.44805,5.42724,4.71234,4.39852,3.85237,3.25884,2.64243,2.03926,1.51181,1.10653,0.747728,0.506959,0.356687,0.224107,0.148725,0.0743094,0.0531068
3124.1165,0.0514847,0.0969032,0.151689,0.261448,0.43019,0.65739,1.00654,1.44522,2.12007,2.81167,3.55966,4.33485,4.93905,5.52141,5.50434,4.7899,4.47135,3.92046,3.32068,2.6935,2.07982,1.53714,1.12658,0.759494,0.513375,0.358271,0.224119,0.152427,0.0721602,0.0526578
3124.5986,0.0501156,0.0973709,0.154091,0.261891,0.436668,0.666401,1.02306,1.47029,2.15495,2.8617,3.6165,4.39767,5.00456,5.5931,5.58176,4.86795,4.5451,3.98908,3.38336,2.74603,2.11956,1.56076,1.14707,0.773179,0.520238,0.359943,0.223206,0.156291,0.071848,0.0527074
3125.0806,0.0474813,0.0950519,0.155259,0.260958,0.44374,0.673013,1.03883,1.49632,2.19012,2.91282,3.67331,4.46056,5.07037,5.66265,5.66013,4.94646,4.62066,4.05923,3.44727,2.80206,2.15918,1.58404,1.16761,0.788148,0.527343,0.361692,0.222392,0.158717,0.0732844,0.0534308
3125.5627,0.0445651,0.0907411,0.156145,0.259689,0.450555,0.677688,1.054,1.52272,2.22745,2.96589,3.73069,4.52323,5.13655,5.72996,5.73887,5.02476,4.69818,4.13115,3.51234,2.86262,2.19965,1.60865,1.1878,0.803038,0.534395,0.36344,0.222953,0.15891,0.0761879,0.0548918
3126.0449,0.0423758,0.0862605,0.157905,0.259381,0.456216,0.681906,1.06885,1.54906,2.26768,3.02123,3.78879,4.58544,5.20298,5.79549,5.81645,5.10199,4.77711,4.2042,3.57823,2.92703,2.24165,1.63599,1.20768,0.816303,0.540941,0.365127,0.225599,0.157208,0.0801881,0.056817
3126.5271,0.0415822,0.0835575,0.160996,0.261109,0.460455,0.687551,1.08375,1.57539,2.30998,3.07798,3.8472,4.64711,5.26937,5.85998,5.89133,5.17771,4.85669,4.27731,3.6445,2.99309,2.28526,1.66666,1.22792,0.827013,0.546657,0.366725,0.229999,0.154803,0.084685,0.0585452
3127.009,0.0423203,0.0837148,0.164735,0.265336,0.463811,0.69603,1.09911,1.6021,2.35256,3.13422,3.90533,4.70826,5.33518,5.92385,5.96286,5.25216,4.9363,4.34982,3.71072,3.05805,2.3301,1.70036,1.2496,0.835483,0.551795,0.368229,0.234948,0.153087,0.0886753,0.0593208
3127.4912,0.0441949,0.0864601,0.167609,0.271764,0.467234,0.707608,1.11531,1.6296,2.39393,3.18784,3.96301,4.76888,5.39954,5.98672,6.03144,5.32603,5.01558,4.42209,3.77665,3.11986,2.37577,1.73615,1.27351,0.843284,0.557325,0.369718,0.23901,0.153006,0.0908867,0.0587937
3127.9734,0.0464304,0.0904293,0.168142,0.279431,0.471458,0.721342,1.1325,1.65788,2.43393,3.23766,4.02061,4.82884,5.46135,6.04747,6.09803,5.4,5.09442,4.4952,3.84233,3.1778,2.42215,1.773,1.29958,0.852558,0.564429,0.371452,0.241207,0.154722,0.0903338,0.0573502
3128.4556,0.0481194,0.0939522,0.16575,0.287037,0.476599,0.735659,1.15056,1.68661,2.47382,3.28408,4.07881,4.88801,5.51968,6.10489,6.16344,5.47438,5.17278,4.57019,3.90811,3.23249,2.46939,1.8102,1.32668,0.864966,0.573618,0.373855,0.241355,0.157661,0.0869989,0.0559782
3128.9375,0.0485389,0.0958583,0.161098,0.293373,0.482236,0.749236,1.16916,1.71546,2.51523,3.3289,4.13795,4.94636,5.5743,6.15867,6.22793,5.54906,5.25063,4.64713,3.9746,3.28531,2.51755,1.84746,1.35312,0.880874,0.584143,0.377335,0.23999,0.160815,0.082119,0.0557084
3129.4197,0.0474699,0.0958941,0.155799,0.297727,0.487813,0.761671,1.18801,1.7446,2.559,3.37427,4.19763,5.00403,5.62591,6.20977,6.29139,5.62364,5.32787,4.72499,4.04244,3.33792,2.56637,1.88473,1.37752,0.899235,0.594342,0.382034,0.238067,0.163154,0.0777462,0.0569987
3129.9019,0.0453838,0.0946455,0.151684,0.300095,0.49307,0.773544,1.2072,1.77473,2.60454,3.42148,4.25684,5.06122,5.67604,6.2601,6.35372,5.69764,5.4042,4.80231,4.11203,3.39188,2.61546,1.92191,1.39961,0.918227,0.602791,0.387733,0.236663,0.164012,0.0757569,0.0594733
3130.384,0.0433378,0.0931368,0.150081,0.301122,0.498217,0.785838,1.22727,1.80666,2.65026,3.47056,4.31456,5.11797,5.72635,6.31145,6.41506,5.77062,5.47907,4.87821,4.18346,3.44858,2.66474,1.95885,1.42039,0.936266,0.60948,0.394023,0.236764,0.163333,0.0769195,0.0621557
3130.866,0.0425391,0.0923688,0.151426,0.301789,0.503789,0.799132,1.24898,1.84058,2.69472,3.52069,4.37031,5.17404,5.77786,6.36453,6.47559,5.84239,5.55184,4.95288,4.25644,3.50904,2.71479,1.99555,1.44159,0.952751,0.616018,0.400594,0.23909,0.16172,0.0806246,0.063983
3131.3481,0.0437477,0.0929742,0.155276,0.303021,0.510291,0.813116,1.27279,1.87574,2.73765,3.57121,4.42445,5.22899,5.83048,6.41855,6.53516,5.91298,5.6222,5.02728,4.33041,3.57366,2.76661,2.03244,1.46474,0.968178,0.624631,0.407386,0.243874,0.160235,0.0854082,0.0642489
3131.8303,0.0468404,0.0950476,0.160573,0.305371,0.517836,0.826794,1.29832,1.91075,2.78004,3.62235,4.47793,5.28245,5.88313,6.47174,6.5932,5.98256,5.69049,5.10222,4.40456,3.64185,2.82106,2.07037,1.49044,0.983629,0.636586,0.414444,0.250651,0.159998,0.0898553,0.0627783
3132.3125,0.0508285,0.098159,0.165982,0.308898,0.525956,0.839224,1.32427,1.94453,2.82343,3.67519,4.53189,5.33431,5.93447,6.5222,6.64893,6.05121,5.75773,5.17761,4.4779,3.71201,2.87806,2.11022,1.51831,1.00005,0.651197,0.421626,0.258231,0.161692,0.0932749,0.0598837
3132.7944,0.0543746,0.101561,0.170221,0.313222,0.533727,0.850262,1.34903,1.97701,2.86883,3.73096,4.58721,5.38492,5.98364,6.56879,6.70182,6.11859,5.82511,5.25251,4.54944,3.78204,2.93648,2.15243,1.54752,1.01778,0.666155,0.428478,0.265029,0.165182,0.0957695,0.0562466
3133.2766,0.0565202,0.104541,0.172389,0.317704,0.54019,0.86072,1.37156,2.00929,2.91611,3.79018,4.64423,5.43488,6.03065,6.61142,6.75196,6.184,5.89335,5.3259,4.61861,3.85027,2.99465,2.19655,1.57752,1.03654,0.678976,0.434459,0.2697,0.169508,0.0977943,0.0527814
3133.7588,0.0571441,0.106736,0.172258,0.321672,0.544917,0.871817,1.39211,2.04287,2.96426,3.85229,4.70268,5.48474,6.07611,6.65081,6.79991,6.2467,5.96227,5.39747,4.6857,3.91626,3.05132,2.24146,1.60827,1.05576,0.688488,0.439347,0.271763,0.173313,0.0996453,0.0504281
3134.241,0.0568389,0.108209,0.170421,0.324638,0.548356,0.884354,1.41212,2.0786,3.01222,3.91601,4.76169,5.53473,6.12067,6.68804,6.84632,6.30648,6.0311,5.4679,4.752,3.98093,3.1064,2.28597,1.64,1.07495,0.695297,0.443455,0.271788,0.175522,0.101286,0.0498504
3134.7229,0.0563329,0.109218,0.168162,0.326441,0.551727,0.898293,1.43337,2.11612,3.0597,3.97984,4.8201,5.58467,6.16456,6.72406,6.89146,6.36404,6.09902,5.53837,4.81947,4.046,3.16093,2.32949,1.67273,1.09382,0.701057,0.44744,0.271007,0.175863,0.102568,0.0511637
3135.2051,0.0559159,0.109861,0.167018,0.327301,0.556418,0.913039,1.45689,2.15414,3.10726,4.04253,4.87672,5.63426,6.2076,6.75949,6.93514,6.42079,6.16575,5.6097,4.88989,4.113,3.21642,2.3724,1.70611,1.11221,0.707284,0.451834,0.270574,0.174923,0.103555,0.0538923
3135.6873,0.0553045,0.109929,0.168153,0.327705,0.563234,0.928146,1.48242,2.19137,3.15584,4.10314,4.93089,5.68329,6.24955,6.79452,6.97682,6.47823,6.23163,5.68187,4.96408,4.18246,3.27392,2.41578,1.73969,1.12994,0.714633,0.456675,0.270934,0.173694,0.104586,0.0572473
3136.1694,0.054028,0.109113,0.171822,0.328196,0.571937,0.943795,1.50859,2.22741,3.20593,4.16094,4.98272,5.73183,6.2904,6.8288,7.0159,6.53701,6.29724,5.75399,5.04139,4.25363,3.33349,2.46081,1.77349,1.14688,0.722995,0.461513,0.271714,0.172937,0.105991,0.0605745
3136.6514,0.0520185,0.10745,0.17721,0.32913,0.581416,0.960599,1.53385,2.26297,3.25722,4.21544,5.03305,5.78,6.33021,6.86146,7.05194,6.59644,6.36285,5.82482,5.11996,4.32503,3.39426,2.50802,1.80803,1.16314,0.73206,0.465745,0.272181,0.17278,0.107649,0.0636622
3137.1335,0.0499225,0.105583,0.182778,0.330598,0.590427,0.978846,1.55742,2.29942,3.30864,4.26655,5.08289,5.82761,6.36869,6.8912,7.08469,6.65465,6.42804,5.89339,5.19749,4.39524,3.45502,2.55701,1.844,1.17918,0.741711,0.46902,0.271965,0.172835,0.108778,0.0666755
3137.6157,0.0488548,0.104549,0.18697,0.332545,0.598411,0.997823,1.57969,2.3378,3.35903,4.3147,5.13282,5.87393,6.4048,6.91673,7.1141,6.70939,6.49162,5.95931,5.2721,4.46369,3.51501,2.60669,1.88158,1.19587,0.751942,0.471421,0.271522,0.172711,0.108212,0.0697832
3138.0979,0.0497402,0.105116,0.188905,0.334998,0.605824,1.01585,1.602,2.37817,3.40773,4.36075,5.18269,5.91771,6.43715,6.93722,7.14034,6.75894,6.55195,6.02279,5.34295,4.53092,3.57421,2.65588,1.92005,1.21421,0.762561,0.473425,0.271993,0.172505,0.10507,0.0728081
3138.5798,0.0527052,0.107139,0.188711,0.338175,0.613765,1.03112,1.62581,2.41957,3.45491,4.40578,5.2318,5.95775,6.4647,6.95265,7.16381,6.80285,6.60741,6.08436,5.41028,4.59821,3.63323,2.70401,1.95817,1.23491,0.773136,0.475761,0.274547,0.172863,0.0994248,0.0752157
3139.062,0.0569426,0.109443,0.187334,0.342375,0.623194,1.04292,1.65196,2.46062,3.50136,4.45084,5.27952,5.99345,6.48766,6.96383,7.18502,6.84185,6.65696,6.14451,5.47513,4.66679,3.69269,2.75135,1.99496,1.25811,0.783355,0.479294,0.27964,0.174559,0.0924962,0.0764603
3139.5442,0.0611307,0.110418,0.185995,0.347699,0.634313,1.05221,1.68037,2.50042,3.5481,4.49687,5.32578,6.02518,6.50755,6.97205,7.2043,6.87734,6.70072,6.2035,5.53894,4.73717,3.75278,2.79888,2.03032,1.28329,0.793473,0.484858,0.286664,0.177927,0.0861781,0.0763969
3140.0264,0.064103,0.108986,0.185583,0.353893,0.646518,1.06135,1.71022,2.53907,3.59597,4.54468,5.37109,6.05407,6.52641,6.97862,7.22164,6.91067,6.74013,6.2613,5.6031,4.80888,3.81327,2.84774,2.06503,1.30946,0.804328,0.492955,0.294211,0.182592,0.0821255,0.0754086
3140.5083,0.0653334,0.105337,0.186326,0.360441,0.658873,1.07294,1.74059,2.57762,3.64537,4.59485,5.41609,6.08154,6.54556,6.9844,7.23665,6.94261,6.77759,6.31783,5.66864,4.88075,3.87391,2.89879,2.10023,1.33562,0.816793,0.503373,0.300736,0.187676,0.0809643,0.0741419
3140.9905,0.0649795,0.100945,0.187862,0.366877,0.670693,1.08858,1.77085,2.61742,3.69623,4.64746,5.461,6.10868,6.56476,6.98969,7.24893,6.97321,6.81551,6.3733,5.73591,4.95162,3.93501,2.95232,2.13668,1.36116,0.831038,0.51502,0.305245,0.192295,0.0821283,0.073059
3141.4727,0.0635616,0.0978762,0.189629,0.37302,0.681833,1.1082,1.80097,2.65934,3.74807,4.70188,5.5054,6.13597,6.58247,6.99419,7.25834,7.00204,6.85522,6.42828,5.80444,5.02087,3.9975,3.0081,2.17447,1.3861,0.846233,0.526246,0.307677,0.19597,0.0844197,0.07215
3141.9548,0.0615707,0.0977875,0.191306,0.378929,0.692573,1.13034,1.83132,2.70332,3.80013,4.75683,5.54852,6.16331,6.59693,6.99721,7.26513,7.02864,6.89628,6.48355,5.87309,5.08861,4.06242,3.06546,2.21325,1.41105,0.860987,0.535602,0.30886,0.198693,0.0868996,0.0710036
3142.4368,0.0592792,0.101194,0.193029,0.384614,0.703321,1.15305,1.86233,2.74841,3.85158,4.81078,5.58967,6.19027,6.60741,6.99797,7.26966,7.05279,6.9368,6.53943,5.9405,5.15549,4.13014,3.12345,2.25275,1.43688,0.874255,0.542607,0.310169,0.200719,0.0894794,0.0691647
3142.9189,0.0568213,0.107335,0.195239,0.389797,0.714382,1.17491,1.89422,2.7934,3.90176,4.8626,5.62862,6.21633,6.61473,6.9958,7.27199,7.07462,6.97454,6.59531,6.00571,5.22221,4.19988,3.18102,2.29309,1.46419,0.886051,0.547979,0.312982,0.202314,0.0928012,0.0665179
3143.4011,0.0544044,0.114615,0.198272,0.394005,0.72589,1.19556,1.92689,2.83735,3.95038,4.91193,5.66549,6.24106,6.62066,6.99047,7.27173,7.09454,7.00812,6.64962,6.06863,5.28911,4.26998,3.23729,2.33472,1.493,0.897481,0.553119,0.318124,0.20366,0.0975171,0.063451
3143.8833,0.0524373,0.121313,0.201963,0.396993,0.737834,1.21551,1.96011,2.87994,3.99758,4.95915,5.70057,6.26412,6.62675,6.98225,7.26823,7.11302,7.03765,6.7005,6.12994,5.35609,4.33887,3.29189,2.37812,1.52269,0.910097,0.559218,0.325436,0.204906,0.103525,0.0607247
3144.3652,0.051454,0.126182,0.205593,0.399151,0.750036,1.23555,1.99375,2.92138,4.04379,5.00505,5.73402,6.28531,6.63345,6.97181,7.26125,7.1305,7.0643,6.7467,6.1906,5.42275,4.40589,3.34529,2.42343,1.55236,0.925069,0.566623,0.333706,0.206206,0.109746,0.0591518
3144.8474,0.0518678,0.128739,0.208232,0.401534,0.762147,1.25618,2.02792,2.96216,4.08947,5.05031,5.76598,6.30445,6.63997,6.95996,7.25142,7.14731,7.08932,6.78834,6.25111,5.48864,4.47156,3.39873,2.47038,1.58125,0.942667,0.574894,0.341089,0.207659,0.114615,0.059271
3145.3296,0.0537054,0.12922,0.209301,0.405396,0.773772,1.27741,2.06284,3.00283,4.13505,5.09529,5.7967,6.32133,6.64502,6.94726,7.24007,7.16361,7.11316,6.82676,6.31116,5.55348,4.53695,3.45373,2.5184,1.60913,0.962278,0.583419,0.345953,0.209214,0.116941,0.0611607
3145.8118,0.0564849,0.128327,0.208969,0.411504,0.784759,1.29908,2.0986,3.04394,4.1809,5.14002,5.8267,6.33564,6.6476,6.9338,7.22859,7.17928,7.13532,6.86368,6.36973,5.6173,4.60282,3.51132,2.56678,1.63636,0.982805,0.592028,0.347745,0.210666,0.11654,0.064447
3146.2937,0.0593302,0.126885,0.20811,0.419683,0.795461,1.32123,2.13491,3.08598,4.22742,5.18427,5.85658,6.34706,6.64749,6.91917,7.21753,7.19384,7.15488,6.90028,6.42573,5.68047,4.6691,3.57146,2.61486,1.66368,1.00316,0.601105,0.347362,0.211824,0.114281,0.0684712
