Wavenumber (cm-1),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
3583.5737,4.3915,4.33191,4.47382,4.62998,4.7956,5.66169,6.28793,7.02879,7.07484,6.68117,5.53738,4.15189,2.50705,1.32107
3584.0557,4.32187,4.27939,4.42469,4.57525,4.74792,5.61269,6.24128,6.9989,7.06486,6.67578,5.55104,4.17836,2.52625,1.33417
3584.5378,4.25755,4.23327,4.38028,4.52454,4.70625,5.56683,6.19813,6.97444,7.06204,6.67319,5.56557,4.20861,2.54677,1.34633
3585.02,4.20303,4.19461,4.34225,4.48047,4.67122,5.52599,6.15955,6.95268,7.06026,6.67119,5.57823,4.23993,2.56953,1.35758
3585.5022,4.15972,4.16286,4.30992,4.44444,4.6425,5.49082,6.12427,6.92835,7.05133,6.66585,5.5862,4.26813,2.59437,1.36841
3585.9841,4.12565,4.13584,4.27996,4.41606,4.61906,5.46062,6.08929,6.89601,7.02832,6.65375,5.58785,4.28872,2.6198,1.3801
3586.4663,4.09644,4.11015,4.24781,4.39291,4.59927,5.43342,6.05125,6.85262,6.98872,6.63356,5.58305,4.29847,2.64308,1.3943
3586.9485,4.06721,4.08194,4.21024,4.37093,4.58032,5.40593,6.00802,6.79861,6.93547,6.60558,5.57245,4.2965,2.66105,1.41166
3587.4307,4.03443,4.04771,4.16704,4.34557,4.55774,5.37371,5.95927,6.73681,6.87469,6.57033,5.55656,4.28449,2.67162,1.43066
3587.9126,3.99632,4.00513,4.1203,4.31298,4.52598,5.33236,5.90596,6.67068,6.81242,6.52858,5.53615,4.26638,2.67509,1.44807
3588.3948,3.9522,3.95403,4.07224,4.27106,4.4807,5.27956,5.84966,6.60396,6.75315,6.48349,5.51393,4.24779,2.67453,1.46112
3588.877,3.90217,3.897,4.02403,4.22008,4.42164,5.21701,5.79225,6.54118,6.70045,6.4418,5.49501,4.23487,2.67472,1.46957
3589.3591,3.8473,3.83854,3.97604,4.16267,4.35352,5.15015,5.73568,6.48701,6.65715,6.41123,5.48469,4.23215,2.67992,1.47587
3589.8411,3.78965,3.78303,3.92877,4.10285,4.28386,5.08563,5.68141,6.44424,6.62437,6.39595,5.48538,4.24077,2.69214,1.4834
3590.3232,3.73164,3.73273,3.88287,4.04458,4.21954,5.02847,5.62985,6.41223,6.60048,6.3939,5.49528,4.2583,2.71073,1.49445
3590.8054,3.67525,3.68726,3.83865,3.99076,4.1646,4.9807,5.58045,6.38682,6.58121,6.39769,5.50945,4.28008,2.73324,1.50948
3591.2876,3.62149,3.6443,3.79554,3.94276,4.11958,4.94159,5.53237,6.3619,6.56102,6.39792,5.52229,4.30114,2.75649,1.52744
3591.7695,3.57047,3.6012,3.7522,3.9003,4.08199,4.90858,5.48547,6.33187,6.53533,6.38756,5.53009,4.31793,2.77779,1.5467
3592.2517,3.52181,3.55663,3.70758,3.86171,4.04788,4.87855,5.44082,6.29432,6.50285,6.36557,5.53259,4.32953,2.79574,1.56592
3592.7339,3.47528,3.51136,3.66205,3.8247,4.01384,4.84886,5.39995,6.25119,6.46605,6.33719,5.53228,4.33739,2.8106,1.58457
3593.2161,3.43127,3.46726,3.6176,3.7875,3.97861,4.8177,5.36322,6.20686,6.42894,6.30987,5.53154,4.3436,2.82354,1.60256
3593.698,3.39062,3.42547,3.57653,3.74947,3.94294,4.7837,5.32858,6.16468,6.39376,6.28776,5.52994,4.34908,2.83546,1.6195
3594.1802,3.35409,3.38535,3.53975,3.71101,3.90799,4.74552,5.29229,6.12484,6.35968,6.26953,5.5244,4.35314,2.84631,1.63425
3594.6624,3.32151,3.3452,3.50586,3.67289,3.87379,4.70243,5.25135,6.08522,6.32445,6.25075,5.51208,4.35486,2.8556,1.64549
3595.1445,3.29135,3.30391,3.47191,3.6357,3.83906,4.65532,5.20587,6.04401,6.28725,6.22823,5.49361,4.35449,2.86343,1.65271
3595.6265,3.2608,3.26198,3.43518,3.5996,3.80245,4.607,5.15927,6.00158,6.24971,6.20266,5.47346,4.35367,2.87111,1.65705
3596.1086,3.2267,3.22084,3.39474,3.56432,3.76386,4.56072,5.11572,5.96004,6.21437,6.17741,5.45715,4.35415,2.88071,1.66088
3596.5908,3.18684,3.1814,3.3516,3.52942,3.72488,4.51827,5.07696,5.92117,6.18219,6.15546,5.44785,4.3565,2.89389,1.66659
3597.073,3.14102,3.14342,3.30784,3.49438,3.68791,4.47916,5.04148,5.88511,6.152,6.13732,5.44535,4.36002,2.91098,1.67564
3597.5549,3.09156,3.10608,3.26548,3.45873,3.65491,4.44147,5.00618,5.85049,6.12193,6.12136,5.44733,4.36371,2.93081,1.68819
3598.0371,3.04287,3.06917,3.22583,3.42217,3.62654,4.40354,4.96894,5.81561,6.09129,6.10509,5.45106,4.36701,2.9511,1.7033
3598.5193,2.99972,3.03354,3.18907,3.38459,3.6017,4.36512,4.9299,5.77926,6.06087,6.08615,5.45411,4.36984,2.96926,1.71944
3599.0015,2.96485,3.00038,3.15413,3.34612,3.57791,4.32734,4.89068,5.74088,6.03144,6.06259,5.45401,4.37206,2.98318,1.73501
3599.4834,2.93728,2.96979,3.11904,3.30726,3.5521,4.29152,4.85238,5.70023,6.002,6.03316,5.44801,4.373,2.99203,1.7489
3599.9656,2.91259,2.94014,3.08186,3.26884,3.52191,4.25796,4.81434,5.65749,5.96969,5.998,5.43398,4.3719,2.99643,1.76092
3600.4478,2.88544,2.90875,3.04184,3.23192,3.48659,4.22546,4.77496,5.61356,5.93192,5.95933,5.41194,4.36856,2.99818,1.77175
3600.9299,2.85249,2.87356,3.00002,3.19712,3.44725,4.19191,4.73359,5.57002,5.88867,5.92091,5.3847,4.36363,2.99936,1.78243
3601.4119,2.81388,2.83434,2.95881,3.16395,3.40602,4.1552,4.69144,5.52811,5.84267,5.88607,5.35655,4.35813,3.0015,1.79365
3601.894,2.7722,2.79264,2.92063,3.13066,3.36469,4.11407,4.65047,5.48763,5.79723,5.85574,5.33098,4.35282,3.00526,1.80539
3602.3762,2.7304,2.75085,2.8867,3.09506,3.32399,4.06851,4.61156,5.44687,5.75414,5.82858,5.30949,4.34841,3.01082,1.81715
3602.8584,2.69022,2.71135,2.85677,3.05601,3.28375,4.01998,4.57385,5.40407,5.71341,5.80289,5.29214,4.34622,3.01847,1.82856
3603.3403,2.65207,2.67602,2.82943,3.01458,3.24387,3.97124,4.53591,5.35914,5.67475,5.77853,5.27889,4.34835,3.02863,1.83977
3603.8225,2.6159,2.64598,2.80284,2.97377,3.20489,3.92547,4.49741,5.31413,5.63886,5.757,5.26993,4.35659,3.04141,1.85121
3604.3047,2.58181,2.62111,2.77507,2.9369,3.16788,3.88493,4.45971,5.27191,5.60711,5.73972,5.26507,4.37076,3.05608,1.86301
3604.7869,2.5502,2.59969,2.74452,2.90567,3.13371,3.85001,4.4247,5.23431,5.5801,5.72635,5.26293,4.38789,3.0712,1.87448
3605.2688,2.52127,2.57848,2.7103,2.87919,3.10246,3.81927,4.3931,5.20122,5.55666,5.71477,5.26129,4.40311,3.08544,1.88432
3605.751,2.49471,2.55384,2.67307,2.85457,3.07349,3.79057,4.36356,5.17117,5.53434,5.70264,5.25845,4.41211,3.0985,1.89134
3606.2332,2.46968,2.52361,2.63528,2.82892,3.04613,3.76266,4.33344,5.14275,5.51101,5.68896,5.25426,4.41344,3.11125,1.89538
3606.7153,2.4452,2.48863,2.60025,2.8014,3.02035,3.73595,4.30066,5.11528,5.48586,5.67351,5.24938,4.40874,3.12439,1.89749
3607.1973,2.42051,2.45235,2.57015,2.77372,2.99658,3.71154,4.26486,5.08785,5.45838,5.65431,5.2427,4.4003,3.13665,1.8993
3607.6794,2.39526,2.41857,2.54425,2.74844,2.97456,3.68904,4.22691,5.05781,5.42657,5.62598,5.2299,4.38838,3.14433,1.90202
3608.1616,2.36937,2.38901,2.51918,2.72639,2.95219,3.66526,4.18749,5.02089,5.38691,5.58259,5.20582,4.37155,3.14348,1.90629
3608.6438,2.34305,2.36216,2.49129,2.70518,2.92575,3.63543,4.14645,4.97436,5.33788,5.52472,5.17032,4.35023,3.13415,1.91265
3609.1257,2.31676,2.33471,2.45983,2.68073,2.89227,3.59699,4.10375,4.92086,5.28394,5.46365,5.13198,4.32968,3.12241,1.92193
3609.6079,2.291,2.30432,2.42746,2.65053,2.8521,3.55222,4.06071,4.86788,5.23437,5.41549,5.10337,4.31767,3.11677,1.93483
3610.0901,2.26592,2.27132,2.39769,2.61543,2.8087,3.50661,4.0199,4.82265,5.19693,5.38977,5.09167,4.31871,3.12188,1.9511
3610.5723,2.24125,2.238,2.37193,2.57841,2.7665,3.46527,3.98384,4.78792,5.17325,5.38431,5.09425,4.33102,3.13598,1.96935
3611.0542,2.21645,2.2072,2.34881,2.54249,2.72919,3.43085,3.95402,4.76168,5.15871,5.38817,5.10112,4.34775,3.15276,1.98745
3611.5364,2.19112,2.18134,2.32519,2.50954,2.69902,3.40321,3.93023,4.73899,5.14496,5.38724,5.09985,4.35997,3.16495,2.00318
3612.0186,2.1653,2.16148,2.29789,2.47984,2.67622,3.37953,3.90993,4.71411,5.1232,5.36999,5.08128,4.36023,3.16793,2.01496
3612.5007,2.13959,2.14622,2.2656,2.45221,2.65818,3.35504,3.88832,4.68276,5.08814,5.33296,5.04497,4.3463,3.16277,2.02276
3612.9827,2.11474,2.13177,2.22989,2.42497,2.63996,3.32495,3.86013,4.64386,5.04077,5.28231,5.00009,4.32257,3.15588,2.02798
3613.4648,2.09111,2.11388,2.19397,2.39711,2.61679,3.28719,3.82251,4.59936,4.98679,5.22859,4.95895,4.29656,3.15403,2.03224
3613.947,2.06852,2.09048,2.16042,2.36874,2.58668,3.24338,3.77642,4.55236,4.9322,5.17934,4.9289,4.27377,3.15935,2.0361
3614.4292,2.04651,2.06244,2.13027,2.34033,2.55094,3.19765,3.72553,4.50565,4.88073,5.13684,4.91024,4.25601,3.16911,2.03929
3614.9111,2.02468,2.03257,2.10357,2.31178,2.5129,3.15453,3.67427,4.4614,4.83433,5.1006,4.89945,4.24319,3.17889,2.0418
3615.3933,2.00274,2.00409,2.08017,2.28234,2.47634,3.11727,3.62626,4.42113,4.79422,5.06991,4.89251,4.23523,3.18583,2.04464
3615.8755,1.98053,1.97927,2.05998,2.25136,2.44435,3.08693,3.5836,4.38545,4.76096,5.04407,4.88626,4.23217,3.18967,2.0495
3616.3577,1.95815,1.95883,2.04279,2.21931,2.41877,3.06242,3.54692,4.35391,4.73384,5.02149,4.8782,4.23322,3.19206,2.05765
3616.8396,1.93616,1.94203,2.0281,2.18822,2.40013,3.04144,3.51612,4.32541,4.71073,4.99924,4.86619,4.23585,3.19492,2.06863
3617.3218,1.91539,1.92721,2.01506,2.16096,2.38758,3.02174,3.49108,4.29892,4.68861,4.97399,4.84849,4.23586,3.19899,2.07966
3617.804,1.89639,1.91238,2.00252,2.13928,2.37852,3.00155,3.4715,4.27357,4.66446,4.94336,4.82397,4.22856,3.20325,2.08625
3618.2861,1.87861,1.89574,1.98885,2.12174,2.36822,2.97935,3.45573,4.24782,4.63567,4.90681,4.79213,4.21067,3.20547,2.08427
3618.7681,1.8604,1.87627,1.97215,2.10351,2.35075,2.95315,3.43979,4.21853,4.60029,4.8653,4.75315,4.18238,3.20357,2.0729
3619.2502,1.84025,1.85409,1.95082,2.07933,2.32189,2.92093,3.41844,4.18178,4.55751,4.82035,4.70834,4.14786,3.19712,2.05612
3619.7324,1.81847,1.8304,1.92458,2.04764,2.28228,2.88209,3.38808,4.13555,4.50849,4.7734,4.66079,4.1134,3.18764,2.04098
3620.2146,1.79734,1.80667,1.8949,2.01182,2.23746,2.8385,3.34909,4.0818,4.45641,4.72603,4.61484,4.08409,3.17739,2.03329
3620.6965,1.77928,1.78375,1.86435,1.9774,2.19465,2.79369,3.30495,4.02543,4.40508,4.68001,4.57425,4.06155,3.16785,2.03475
3621.1787,1.76494,1.76166,1.8354,1.94837,2.15894,2.75097,3.25974,3.97137,4.35714,4.63695,4.54046,4.04424,3.15914,2.04323
3621.6609,1.75262,1.74,1.80951,1.92566,2.13149,2.71209,3.21625,3.92238,4.31306,4.59787,4.51223,4.02932,3.15051,2.05504
3622.1431,1.73928,1.7186,1.78678,1.90779,2.10992,2.67707,3.1757,3.87872,4.27146,4.56307,4.48674,4.01456,3.14115,2.06702
3622.625,1.72224,1.69779,1.76611,1.89231,2.08994,2.64482,3.1384,3.83908,4.23041,4.53216,4.46137,3.99931,3.13067,2.07752
3623.1072,1.70069,1.67812,1.7457,1.87691,2.06736,2.61409,3.10428,3.80188,4.18868,4.50394,4.43497,3.98427,3.11926,2.08617
3623.5894,1.67613,1.65972,1.72388,1.85978,2.03986,2.58406,3.07283,3.76602,4.14648,4.47623,4.40815,3.97019,3.10753,2.09307
3624.0715,1.65155,1.64189,1.70004,1.83948,2.00784,2.55456,3.04263,3.73105,4.10524,4.44633,4.38253,3.95685,3.09674,2.09811
3624.5535,1.62978,1.62345,1.67522,1.81508,1.97408,2.52591,3.01145,3.69701,4.06696,4.41241,4.36008,3.94323,3.08913,2.10116
3625.0356,1.61221,1.60375,1.65196,1.78681,1.94246,2.49872,2.97725,3.66442,4.03358,4.37538,4.34284,3.92892,3.08802,2.10283
3625.5178,1.59851,1.58355,1.63333,1.7566,1.91636,2.47374,2.93958,3.6345,4.00658,4.33953,4.33308,3.91533,3.09686,2.105
3626.0,1.58741,1.56516,1.62171,1.72793,1.89754,2.45172,2.9003,3.60894,3.98692,4.31085,4.33272,3.90526,3.11735,2.11009
3626.4819,1.57769,1.55171,1.61801,1.70465,1.88604,2.43335,2.86302,3.58934,3.97483,4.29392,4.34197,3.90072,3.14766,2.11941
3626.9641,1.56868,1.54623,1.62157,1.68974,1.88053,2.41896,2.83192,3.57614,3.96943,4.28879,4.35713,3.90031,3.18117,2.1314
3627.4463,1.56008,1.55048,1.62991,1.68431,1.87843,2.408,2.81049,3.5673,3.96738,4.28869,4.36771,3.89719,3.20527,2.14031
3627.9285,1.55139,1.56273,1.63783,1.68605,1.87537,2.39801,2.79969,3.55663,3.96075,4.2787,4.35484,3.87891,3.20209,2.13624
3628.4104,1.54135,1.57457,1.63712,1.6878,1.86524,2.38395,2.79478,3.53418,3.93696,4.24055,4.29863,3.83394,3.15767,2.11045
3628.8926,1.52861,1.57277,1.62113,1.68007,1.8441,2.36079,2.7849,3.49332,3.88751,4.16947,4.20055,3.76662,3.08141,2.06688
3629.3748,1.5134,1.55101,1.59212,1.65936,1.8153,2.32893,2.76158,3.43938,3.81968,4.08556,4.09361,3.70068,3.00792,2.02439
3629.8569,1.49744,1.51605,1.55909,1.63092,1.78645,2.29389,2.72661,3.38452,3.75074,4.0145,4.01202,3.65698,2.96493,1.99907
3630.3389,1.48221,1.47869,1.52876,1.60159,1.76245,2.26045,2.68737,3.33606,3.69249,3.9657,3.96469,3.63832,2.95438,1.99288
3630.821,1.4682,1.44572,1.50297,1.57508,1.74401,2.23029,2.64963,3.29467,3.64786,3.93488,3.94282,3.63682,2.9644,1.9998
3631.3032,1.45542,1.41977,1.48111,1.55282,1.72987,2.2032,2.61596,3.25846,3.61522,3.91411,3.93435,3.64324,2.98236,2.01322
3631.7854,1.44405,1.40122,1.46234,1.53569,1.71831,2.17843,2.58656,3.22563,3.59099,3.89632,3.92945,3.64961,2.99844,2.02781
3632.2673,1.43467,1.38934,1.44629,1.52461,1.70771,2.15524,2.56,3.19513,3.57009,3.87607,3.92105,3.6491,3.00542,2.03901
3632.7495,1.42799,1.38245,1.43298,1.5198,1.69662,2.13291,2.53389,3.1663,3.54623,3.84986,3.90483,3.63669,2.9991,2.04278
3633.2317,1.42391,1.37815,1.42225,1.51959,1.68389,2.11061,2.50601,3.13825,3.51415,3.81684,3.87988,3.61159,2.98007,2.03693
3633.7139,1.42056,1.37401,1.41318,1.5201,1.66866,2.08759,2.47595,3.10975,3.47309,3.77936,3.84888,3.57889,2.95444,2.02307
3634.1958,1.41471,1.36859,1.40427,1.51713,1.65041,2.06346,2.44561,3.07984,3.42782,3.74158,3.8164,3.54714,2.93082,2.0066
3634.678,1.4036,1.36163,1.39424,1.5085,1.629,2.03849,2.41777,3.04865,3.38539,3.70701,3.78593,3.52283,2.91515,1.99372
3635.1602,1.38679,1.35355,1.38271,1.49466,1.60491,2.0135,2.39419,3.01736,3.35052,3.67694,3.75829,3.50685,2.90801,1.98816
3635.6423,1.3666,1.34469,1.37021,1.47757,1.57945,1.98939,2.37469,2.98751,3.32374,3.6507,3.73206,3.49535,2.90578,1.98996
3636.1243,1.34738,1.33505,1.35773,1.45924,1.55476,1.96672,2.35766,2.96009,3.30232,3.62666,3.70511,3.48304,2.90342,1.99619
3636.6064,1.33384,1.32444,1.34624,1.44112,1.53329,1.94531,2.34101,2.93502,3.28236,3.603,3.67594,3.46633,2.89691,2.00254
3637.0886,1.32879,1.31272,1.3363,1.42426,1.51672,1.92428,2.32318,2.91108,3.26071,3.5781,3.64467,3.44528,2.8849,2.00519
3637.5708,1.3313,1.30012,1.32788,1.40971,1.50477,1.90262,2.30377,2.8865,3.23628,3.55094,3.61327,3.42314,2.86887,2.00254
3638.0527,1.33668,1.28742,1.32051,1.39862,1.49506,1.87998,2.28334,2.85995,3.2099,3.52147,3.58471,3.40379,2.85185,1.99579
3638.5349,1.33906,1.27586,1.31352,1.39157,1.48445,1.85708,2.26253,2.83129,3.18326,3.49083,3.56133,3.38876,2.83635,1.98786
3639.0171,1.33461,1.26686,1.30624,1.3878,1.47088,1.83527,2.24127,2.80155,3.15749,3.4609,3.54346,3.37628,2.82318,1.98134
3639.4993,1.32324,1.26157,1.29813,1.385,1.45434,1.81554,2.21869,2.77232,3.13275,3.43335,3.52913,3.36282,2.81183,1.97704
3639.9812,1.30794,1.26045,1.28892,1.38013,1.43644,1.79782,2.19383,2.74509,3.10851,3.4086,3.51486,3.3455,2.80153,1.97383
3640.4634,1.29289,1.26295,1.27881,1.37083,1.41923,1.78107,2.16657,2.72082,3.08403,3.38519,3.49701,3.32353,2.79205,1.96961
3640.9456,1.28143,1.26749,1.2686,1.35674,1.40416,1.76388,2.13806,2.69951,3.05852,3.36021,3.47306,3.29815,2.78343,1.96258
3641.4277,1.27475,1.27177,1.25948,1.33971,1.39168,1.74538,2.11039,2.67996,3.03106,3.33066,3.4425,3.27157,2.7753,1.95231
3641.9097,1.2717,1.27351,1.25237,1.32285,1.38146,1.72564,2.08544,2.65992,3.00057,3.29535,3.40689,3.24587,2.7666,1.94014
3642.3918,1.26972,1.27116,1.24725,1.30866,1.37297,1.7055,2.06366,2.63695,2.96639,3.25607,3.36924,3.22244,2.75621,1.92858
3642.874,1.26624,1.26441,1.24302,1.2978,1.36584,1.68582,2.04379,2.60989,2.92909,3.21693,3.33297,3.2023,2.74426,1.92009
3643.3562,1.25996,1.25403,1.23826,1.28924,1.35989,1.66707,2.0238,2.57986,2.89088,3.18235,3.30102,3.18633,2.7327,1.9159
3643.8381,1.25117,1.24134,1.23225,1.28163,1.35498,1.64937,2.00234,2.54996,2.85514,3.15494,3.27536,3.17521,2.72441,1.9156
3644.3203,1.24125,1.2277,1.22549,1.27444,1.35096,1.63304,1.97972,2.52377,2.82515,3.13488,3.25686,3.16885,2.7214,1.9176
3644.8025,1.23194,1.21433,1.21943,1.26818,1.34766,1.61905,1.95769,2.50368,2.80299,3.12057,3.24519,3.1658,2.72327,1.91999
3645.2847,1.2247,1.20244,1.21577,1.26368,1.3448,1.60896,1.93864,2.48974,2.78879,3.10968,3.23867,3.16303,2.72685,1.9211
3645.7666,1.2203,1.19333,1.21548,1.26116,1.34174,1.60429,1.9244,2.47927,2.78045,3.09984,3.23427,3.15641,2.72711,1.92004
3646.2488,1.21848,1.18803,1.21808,1.25965,1.33733,1.60512,1.91508,2.46755,2.77403,3.08906,3.22846,3.14221,2.7196,1.91681
3646.731,1.21792,1.18666,1.2215,1.25733,1.33044,1.60881,1.9085,2.45018,2.76553,3.07627,3.219,3.11981,2.70379,1.9122
3647.2131,1.21693,1.18788,1.22325,1.25293,1.3211,1.61036,1.90141,2.42628,2.75362,3.0616,3.20672,3.0932,2.68463,1.90676
3647.6951,1.21454,1.1896,1.22218,1.24692,1.31134,1.60531,1.89196,2.39945,2.74071,3.04588,3.19438,3.06866,2.66917,1.89974
3648.1772,1.21096,1.19028,1.21914,1.2409,1.30442,1.59257,1.88096,2.37494,2.73038,3.0292,3.18291,3.04975,2.66052,1.88892
3648.6594,1.20692,1.18955,1.21572,1.23572,1.30283,1.57471,1.87054,2.35554,2.72303,3.00965,3.16835,3.03403,2.65497,1.87203
3649.1416,1.20265,1.18754,1.21263,1.23034,1.30632,1.55587,1.86147,2.33964,2.71338,2.98354,3.14272,3.014,2.64405,1.84895
3649.6235,1.19747,1.18377,1.20874,1.22225,1.31083,1.53911,1.85145,2.3223,2.69208,2.94763,3.09932,2.9816,2.62007,1.82326
3650.1057,1.19052,1.17695,1.20169,1.20975,1.31,1.52413,1.83617,2.29884,2.65226,2.90256,3.03969,2.93462,2.5821,1.80119
3650.5879,1.18188,1.16617,1.18986,1.19391,1.29928,1.50774,1.81301,2.26861,2.59645,2.8538,2.97479,2.87955,2.53741,1.78699
3651.0701,1.17297,1.15223,1.1737,1.1778,1.27904,1.48701,1.78358,2.23504,2.53534,2.80775,2.91671,2.82675,2.49547,1.77963
3651.552,1.16548,1.13758,1.15522,1.16389,1.25325,1.46203,1.75219,2.20206,2.47976,2.76745,2.87043,2.78327,2.46176,1.77455
3652.0342,1.16039,1.12501,1.13668,1.15281,1.22637,1.43573,1.72268,2.17151,2.43504,2.73218,2.83386,2.75086,2.43717,1.76801
3652.5164,1.15776,1.11651,1.11995,1.14403,1.20165,1.41193,1.69691,2.14335,2.40128,2.69997,2.80285,2.72833,2.42097,1.75925
3652.9985,1.15707,1.11282,1.10649,1.13701,1.18114,1.39357,1.67487,2.117,2.37602,2.66967,2.77503,2.71384,2.41267,1.74994
3653.4805,1.15762,1.11331,1.09732,1.13188,1.166,1.38169,1.65553,2.09223,2.35643,2.64164,2.75058,2.7056,2.41179,1.74232
3653.9626,1.1588,1.11615,1.09302,1.12934,1.15664,1.37522,1.63758,2.06946,2.3403,2.61691,2.73079,2.70111,2.41647,1.73725
3654.4448,1.16012,1.11843,1.09347,1.12999,1.15257,1.3714,1.61983,2.04913,2.32604,2.59586,2.71581,2.69608,2.42196,1.73298
3654.927,1.16095,1.11642,1.09747,1.13327,1.15207,1.36662,1.6015,2.03093,2.31216,2.57673,2.7027,2.68394,2.42029,1.72522
3655.4089,1.16037,1.10682,1.10229,1.13659,1.15229,1.35787,1.58236,2.01304,2.29689,2.5554,2.6854,2.65803,2.40287,1.70913
3655.8911,1.15734,1.0893,1.10418,1.13599,1.15048,1.34479,1.56305,1.99262,2.27869,2.52797,2.65868,2.61731,2.36736,1.68387
3656.3733,1.15154,1.0682,1.10046,1.12913,1.14604,1.33019,1.54492,1.96814,2.2575,2.49499,2.62394,2.57035,2.32267,1.65528
3656.8555,1.14374,1.04988,1.09136,1.1175,1.14069,1.3174,1.52908,1.94112,2.23479,2.46192,2.58906,2.52962,2.28285,1.63179
3657.3374,1.13502,1.03803,1.0791,1.10472,1.13614,1.3073,1.51578,1.91477,2.21187,2.43404,2.56134,2.50174,2.25576,1.61756
3657.8196,1.12595,1.03257,1.0659,1.09346,1.13236,1.29837,1.50447,1.89165,2.18866,2.41265,2.54261,2.48509,2.24008,1.61116
3658.3018,1.11655,1.03139,1.0533,1.08449,1.12801,1.28856,1.49423,1.87272,2.16402,2.39528,2.52999,2.47405,2.22984,1.60837
3658.7839,1.10659,1.03209,1.04258,1.07724,1.12192,1.2766,1.48405,1.85752,2.13696,2.37789,2.5187,2.46302,2.21906,1.60492
3659.2659,1.0961,1.03304,1.03506,1.07081,1.11444,1.26264,1.47299,1.84447,2.10766,2.3572,2.50449,2.44872,2.2043,1.59791
3659.748,1.08556,1.03385,1.03162,1.06464,1.10761,1.24796,1.46057,1.83145,2.078,2.3325,2.48533,2.43069,2.1853,1.58654
3660.2302,1.07583,1.03526,1.03202,1.05885,1.10372,1.23407,1.44693,1.81662,2.05066,2.30594,2.4618,2.41027,2.16404,1.57212
3660.7124,1.06774,1.03817,1.03464,1.05393,1.10312,1.22178,1.43278,1.79927,2.02751,2.28081,2.43599,2.38883,2.14287,1.55714
3661.1943,1.06172,1.04265,1.03725,1.05026,1.10332,1.21111,1.41895,1.77986,2.00862,2.25925,2.40989,2.36683,2.12333,1.54393
3661.6765,1.05778,1.04755,1.03819,1.04787,1.10038,1.20181,1.40606,1.75952,1.99248,2.24125,2.38451,2.34441,2.10616,1.53371
3662.1587,1.05559,1.05106,1.03701,1.04645,1.09147,1.19391,1.39444,1.73919,1.97711,2.22527,2.36011,2.32258,2.09177,1.52609
3662.6409,1.05478,1.05176,1.03431,1.04562,1.07691,1.18769,1.38417,1.71921,1.96105,2.20958,2.33652,2.30333,2.08029,1.51925
3663.1228,1.05511,1.04926,1.0309,1.04484,1.06018,1.18313,1.37518,1.69942,1.94365,2.19305,2.31325,2.28839,2.07099,1.51076
3663.605,1.05654,1.04419,1.02702,1.04334,1.04602,1.17955,1.36726,1.67982,1.92496,2.17513,2.28955,2.27755,2.06215,1.49886
3664.0872,1.05912,1.03754,1.02221,1.0401,1.03791,1.17572,1.35988,1.66116,1.90533,2.15541,2.26485,2.26821,2.05175,1.48373
3664.5693,1.06274,1.03011,1.01604,1.0342,1.03657,1.1706,1.35229,1.64488,1.88531,2.13349,2.2396,2.25678,2.0388,1.46769
3665.0513,1.06694,1.0223,1.00899,1.02547,1.0402,1.16396,1.34381,1.63232,1.86574,2.10941,2.21561,2.24102,2.02405,1.45401
3665.5334,1.07088,1.01444,1.00268,1.01489,1.04603,1.15652,1.3342,1.62355,1.84767,2.08411,2.19544,2.22151,2.00938,1.44498
3666.0156,1.07357,1.00696,0.999162,1.00445,1.05175,1.14938,1.32395,1.61697,1.83211,2.05946,2.18105,2.20121,1.99654,1.44064
3666.4978,1.07412,1.0003,0.999878,0.996406,1.05593,1.14343,1.31416,1.60986,1.81965,2.03766,2.17277,2.18365,1.98636,1.43904
3666.9797,1.07207,0.9946,1.0049,0.992444,1.05756,1.13911,1.30606,1.59967,1.81019,2.0204,2.16916,2.17118,1.97903,1.43759
3667.4619,1.06759,0.989602,1.01275,0.993017,1.05559,1.13653,1.30038,1.58531,1.80284,2.00817,2.16768,2.16398,1.9749,1.43447
3667.9441,1.06172,0.984937,1.02087,0.997189,1.04913,1.13585,1.29675,1.56791,1.79597,1.99979,2.16561,2.15988,1.97464,1.42941
3668.4263,1.0563,0.980739,1.02638,1.00308,1.03825,1.13747,1.29327,1.55049,1.78737,1.99245,2.16046,2.15455,1.97789,1.42321
3668.9082,1.05343,0.978056,1.02693,1.00877,1.02482,1.14165,1.28678,1.53634,1.77453,1.98245,2.14965,2.14199,1.98077,1.41633
3669.3904,1.05428,0.978365,1.02144,1.01306,1.01239,1.14748,1.27398,1.52681,1.75534,1.96665,2.1299,2.11603,1.97463,1.4077
3669.8726,1.05767,0.982047,1.01063,1.01547,1.00449,1.1519,1.2535,1.51985,1.72953,1.94445,2.09827,2.07399,1.94966,1.39502
3670.3547,1.05986,0.987121,0.997275,1.01567,1.00204,1.15048,1.228,1.51125,1.70023,1.91902,2.05585,2.02148,1.90419,1.37727
3670.8367,1.05701,0.990454,0.985054,1.0132,1.0024,1.14054,1.20327,1.49841,1.67305,1.89549,2.00977,1.97155,1.85007,1.35673
