Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb),Int deg30 (arb)
1853.7388,0.174881,0.270308,0.356029,0.406402,0.423092,0.414829,0.348354,0.298714,0.255805,0.226027,0.185675,0.175691,0.164945,0.17285,0.174704,0.172553,0.174244,0.179269,0.183939,0.193493,0.219046,0.236439,0.295395,0.327693,0.356958,0.366068,0.361182,0.313185,0.228519,0.166986
1854.2209,0.168807,0.26698,0.346026,0.395254,0.411322,0.404741,0.34296,0.293129,0.250715,0.220325,0.183759,0.174488,0.16397,0.172374,0.172985,0.172296,0.173593,0.178285,0.179591,0.189679,0.214609,0.231913,0.288579,0.321696,0.347822,0.359073,0.350092,0.304722,0.22306,0.162788
1854.703,0.163242,0.263495,0.337274,0.384704,0.399344,0.394599,0.338625,0.288524,0.24481,0.21477,0.181597,0.173393,0.162041,0.171326,0.170926,0.171647,0.172339,0.177581,0.176073,0.186677,0.210344,0.226668,0.281727,0.313952,0.339186,0.352681,0.339357,0.296184,0.216752,0.160549
1855.1852,0.159423,0.259441,0.330418,0.375166,0.388109,0.384363,0.334426,0.28393,0.238434,0.2096,0.179343,0.171854,0.159514,0.168994,0.168979,0.17046,0.17072,0.176498,0.172933,0.184842,0.206844,0.221211,0.275213,0.30481,0.330652,0.34663,0.329956,0.287756,0.209991,0.159712
1855.6672,0.157702,0.254444,0.325335,0.366868,0.378485,0.374119,0.329423,0.278578,0.232269,0.204775,0.177083,0.169413,0.157077,0.165171,0.1671,0.168861,0.16918,0.174567,0.169741,0.184085,0.20459,0.216192,0.269068,0.295115,0.321845,0.340639,0.322458,0.279807,0.203632,0.159064
1856.1494,0.157384,0.248401,0.32125,0.35968,0.370629,0.363992,0.323005,0.272295,0.22703,0.200151,0.174719,0.165982,0.155325,0.160377,0.164953,0.167071,0.168018,0.171731,0.166354,0.183918,0.203596,0.212067,0.263231,0.285785,0.312782,0.334368,0.316756,0.272748,0.198423,0.157432
1856.6315,0.157158,0.241625,0.317107,0.353148,0.363866,0.354046,0.315161,0.265578,0.22309,0.195713,0.172106,0.161888,0.154375,0.155601,0.162324,0.165184,0.167138,0.168334,0.162971,0.183711,0.203326,0.208933,0.257782,0.277473,0.30401,0.327421,0.312079,0.26679,0.194446,0.154367
1857.1136,0.15585,0.234762,0.311991,0.346732,0.357125,0.344284,0.306526,0.25932,0.220233,0.191677,0.169285,0.157711,0.153787,0.151728,0.159402,0.163119,0.166062,0.16491,0.159975,0.183037,0.202897,0.206555,0.252886,0.270445,0.29638,0.319453,0.307298,0.261796,0.191006,0.150364
1857.5957,0.153003,0.228482,0.305413,0.340084,0.349597,0.334752,0.29812,0.254338,0.217739,0.188356,0.166607,0.154046,0.152839,0.149061,0.156704,0.160782,0.164224,0.161913,0.157691,0.181867,0.201477,0.20452,0.248533,0.264642,0.290549,0.310386,0.301452,0.257328,0.187098,0.146458
1858.0779,0.14896,0.223098,0.297376,0.33316,0.341128,0.325685,0.290875,0.250936,0.214747,0.185898,0.164607,0.151298,0.150985,0.147261,0.154739,0.158297,0.161381,0.159515,0.156214,0.180459,0.19867,0.202422,0.244388,0.259782,0.286502,0.300566,0.294174,0.252894,0.182147,0.143444
1858.5599,0.1445,0.218388,0.288253,0.326104,0.332135,0.317545,0.28516,0.248722,0.210725,0.184127,0.163718,0.149574,0.14821,0.145723,0.153669,0.156055,0.157858,0.157561,0.155367,0.179004,0.194694,0.199996,0.239982,0.255432,0.283417,0.290733,0.2858,0.248211,0.176474,0.141266
1859.0421,0.140346,0.213756,0.278593,0.31906,0.323221,0.310832,0.280591,0.24679,0.205744,0.182651,0.163984,0.14869,0.145058,0.144066,0.153208,0.154497,0.154425,0.155689,0.154802,0.177321,0.19026,0.19717,0.235157,0.25108,0.280026,0.281742,0.277069,0.243334,0.171104,0.139013
1859.5242,0.136906,0.208637,0.268976,0.312078,0.314831,0.30573,0.276257,0.244157,0.200395,0.181162,0.165,0.148275,0.142315,0.142393,0.152805,0.153759,0.151859,0.15353,0.154152,0.174873,0.186183,0.19405,0.23034,0.246312,0.275266,0.274215,0.268658,0.238552,0.167035,0.135558
1860.0063,0.134313,0.202873,0.259958,0.305198,0.307165,0.301792,0.271246,0.24025,0.195439,0.179663,0.166064,0.147911,0.140584,0.141149,0.151947,0.153495,0.150475,0.150902,0.153167,0.171173,0.182942,0.190847,0.226341,0.241039,0.268838,0.268333,0.260901,0.234141,0.164497,0.13038
1860.4884,0.132582,0.196784,0.25206,0.298578,0.300269,0.297957,0.265161,0.235156,0.191415,0.178377,0.166442,0.147268,0.139991,0.140753,0.150378,0.153029,0.149941,0.147884,0.151781,0.16629,0.180462,0.187806,0.223719,0.235639,0.261301,0.263874,0.253832,0.230125,0.162769,0.123992
1860.9706,0.131667,0.190908,0.2457,0.292483,0.294117,0.292973,0.258317,0.229536,0.188437,0.177423,0.165587,0.146169,0.140172,0.141265,0.148146,0.151755,0.149514,0.144755,0.150125,0.161046,0.178251,0.185137,0.222209,0.230848,0.253675,0.260405,0.247439,0.226197,0.160676,0.117675
1861.4526,0.131384,0.185627,0.241044,0.287096,0.288565,0.286101,0.251519,0.224272,0.18624,0.176545,0.163278,0.144594,0.140492,0.142315,0.145522,0.149517,0.14852,0.141836,0.148458,0.156676,0.17584,0.182969,0.220666,0.227376,0.246831,0.257465,0.241839,0.221833,0.157401,0.112702
1861.9348,0.131329,0.18098,0.237872,0.282305,0.283307,0.277674,0.245572,0.220039,0.184386,0.175182,0.159665,0.142658,0.140324,0.143263,0.142874,0.146703,0.146764,0.139309,0.147049,0.154128,0.173216,0.181298,0.217674,0.225489,0.241071,0.254607,0.237199,0.216549,0.153032,0.109594
1862.4169,0.130979,0.176767,0.235589,0.277675,0.277961,0.269093,0.240833,0.217027,0.182463,0.172849,0.155253,0.140607,0.139264,0.143477,0.14054,0.143991,0.144589,0.137145,0.146016,0.153458,0.170926,0.179946,0.212415,0.224781,0.236141,0.251352,0.233504,0.210162,0.148463,0.107913
1862.899,0.12993,0.172859,0.233451,0.272661,0.272292,0.262157,0.237076,0.214914,0.180211,0.169525,0.15078,0.138811,0.137207,0.142543,0.138726,0.141941,0.142565,0.135165,0.145215,0.153768,0.169694,0.178578,0.205195,0.224346,0.231597,0.247189,0.230411,0.20291,0.144761,0.106687
1863.3811,0.128114,0.169423,0.230882,0.266924,0.266393,0.258048,0.2337,0.213087,0.177546,0.165698,0.146982,0.137701,0.13432,0.140372,0.13743,0.140689,0.141062,0.133228,0.144278,0.153748,0.169818,0.176806,0.197254,0.22321,0.227205,0.241731,0.227345,0.195371,0.142472,0.105123
1863.8633,0.125807,0.166885,0.227703,0.26049,0.260644,0.256611,0.230118,0.210938,0.174559,0.162026,0.144309,0.137601,0.130973,0.137204,0.136455,0.139924,0.140026,0.131386,0.142819,0.152436,0.170764,0.174373,0.190038,0.220787,0.223088,0.234956,0.223789,0.188246,0.141342,0.103063
1864.3453,0.123425,0.165671,0.224129,0.253651,0.255462,0.25637,0.226044,0.208113,0.171493,0.158908,0.142741,0.13849,0.127664,0.133576,0.135525,0.139112,0.13909,0.129917,0.140706,0.149671,0.171321,0.171316,0.184468,0.217107,0.219565,0.227386,0.219547,0.182126,0.140565,0.100903
1864.8275,0.12129,0.165885,0.22057,0.246723,0.251005,0.255269,0.22155,0.204604,0.168702,0.15633,0.141813,0.13986,0.124932,0.130226,0.13448,0.137795,0.137886,0.129182,0.138225,0.146016,0.170244,0.167979,0.180661,0.212739,0.216874,0.220049,0.214821,0.17739,0.13929,0.0991326
1865.3096,0.119508,0.16712,0.217379,0.239844,0.247058,0.251718,0.216915,0.200686,0.166536,0.154057,0.140869,0.140815,0.12323,0.127908,0.133423,0.135832,0.13631,0.129402,0.135988,0.142276,0.166985,0.164841,0.178142,0.208497,0.215,0.214145,0.210102,0.174207,0.137017,0.0979097
1865.7917,0.117995,0.16848,0.214713,0.232962,0.243155,0.245373,0.212425,0.196741,0.165185,0.151984,0.139423,0.140448,0.122768,0.127117,0.132688,0.133482,0.134551,0.130478,0.134594,0.139008,0.162058,0.162226,0.176319,0.205036,0.213711,0.210545,0.205939,0.172602,0.133722,0.0969941
1866.2738,0.116583,0.168811,0.212519,0.225986,0.238866,0.237255,0.208244,0.193049,0.16457,0.150301,0.137421,0.138317,0.123413,0.127835,0.132616,0.131325,0.13288,0.131992,0.134243,0.136316,0.156752,0.160075,0.174846,0.202507,0.21272,0.20936,0.202704,0.172474,0.129728,0.0960794
1866.756,0.115071,0.16707,0.210598,0.218975,0.234079,0.22918,0.204425,0.189663,0.164364,0.149328,0.135252,0.134695,0.124699,0.129476,0.133251,0.130033,0.1314,0.133347,0.134574,0.134007,0.152399,0.157971,0.173735,0.200421,0.211814,0.209836,0.200444,0.173536,0.125525,0.0952132
1867.238,0.11324,0.162694,0.208652,0.212258,0.229114,0.222917,0.201011,0.18644,0.164147,0.149177,0.133495,0.130427,0.125998,0.131088,0.13416,0.130057,0.129954,0.133959,0.134857,0.131903,0.149677,0.155414,0.173218,0.197847,0.210837,0.210656,0.198859,0.175221,0.121654,0.0949141
1867.7202,0.110862,0.155929,0.206274,0.206424,0.224659,0.2195,0.198112,0.183207,0.163581,0.149529,0.13256,0.126451,0.126742,0.131742,0.134526,0.131317,0.128269,0.133361,0.134419,0.130029,0.148382,0.152204,0.17353,0.193899,0.209573,0.210487,0.197443,0.176636,0.118654,0.0958046
1868.2023,0.107831,0.148003,0.203014,0.202185,0.221508,0.218889,0.19589,0.179944,0.162506,0.149734,0.132394,0.123311,0.126644,0.130951,0.133517,0.133009,0.126228,0.131279,0.133045,0.128574,0.14771,0.148705,0.174688,0.18839,0.207653,0.208564,0.195752,0.176735,0.11694,0.0979156
1868.6844,0.104349,0.140888,0.198608,0.200057,0.220126,0.219975,0.19443,0.17684,0.160911,0.149207,0.132411,0.120944,0.125811,0.128962,0.130809,0.133784,0.124054,0.127792,0.131114,0.127708,0.146869,0.145757,0.176325,0.182257,0.204662,0.205052,0.193701,0.174788,0.116531,0.100168
1869.1665,0.100969,0.136405,0.193282,0.199956,0.220215,0.221036,0.193626,0.174131,0.158856,0.147836,0.131785,0.11895,0.124643,0.126682,0.12693,0.132458,0.122191,0.123541,0.129342,0.127463,0.145622,0.144185,0.177691,0.177228,0.200418,0.20092,0.191617,0.170933,0.116844,0.100706
1869.6487,0.0983214,0.135094,0.187758,0.201066,0.220717,0.2206,0.19323,0.171874,0.156418,0.145991,0.130005,0.11715,0.123523,0.125142,0.123011,0.128868,0.120919,0.119686,0.128296,0.127804,0.144366,0.144214,0.177954,0.174631,0.195181,0.197219,0.189854,0.166224,0.116907,0.0981374
1870.1307,0.0967067,0.135929,0.182799,0.202199,0.220395,0.218155,0.193009,0.16991,0.15371,0.144126,0.127223,0.11587,0.122525,0.124863,0.12008,0.124034,0.120089,0.117436,0.128124,0.128764,0.143689,0.14536,0.176638,0.174398,0.18951,0.194344,0.188269,0.161913,0.115932,0.0926068
1870.6129,0.0959537,0.137121,0.178687,0.202361,0.218475,0.214161,0.192828,0.168079,0.150923,0.142397,0.124115,0.115682,0.121417,0.125644,0.11855,0.119462,0.119282,0.117467,0.128657,0.130415,0.143878,0.146848,0.173849,0.175203,0.18394,0.191924,0.186131,0.158615,0.11372,0.0856486
1871.095,0.0955995,0.137135,0.175123,0.201051,0.214854,0.209543,0.192524,0.166417,0.148299,0.140686,0.121483,0.116895,0.11989,0.126772,0.11826,0.116304,0.118185,0.119616,0.129614,0.132661,0.144747,0.148073,0.170179,0.175438,0.178802,0.189293,0.182543,0.156055,0.110591,0.0792103
1871.5771,0.0951326,0.135193,0.17151,0.198248,0.209922,0.205146,0.191734,0.165147,0.146049,0.138847,0.119929,0.119244,0.117793,0.127342,0.118793,0.114942,0.116868,0.122908,0.130623,0.135054,0.145739,0.148746,0.166453,0.174099,0.174293,0.186013,0.177061,0.153404,0.107084,0.0747623
1872.0592,0.0941372,0.131309,0.167401,0.19426,0.204292,0.20137,0.189865,0.164482,0.144255,0.136913,0.119687,0.121889,0.115242,0.126539,0.119746,0.115005,0.115808,0.125851,0.131118,0.136808,0.146114,0.14882,0.163443,0.171155,0.170619,0.182152,0.170113,0.149854,0.103703,0.0728617
1872.5414,0.0923527,0.126103,0.162861,0.189552,0.198578,0.198037,0.186335,0.164377,0.142839,0.135106,0.120576,0.123747,0.112575,0.123934,0.120858,0.115641,0.115639,0.127006,0.130385,0.137088,0.145206,0.148361,0.16157,0.167373,0.168051,0.178246,0.162981,0.145134,0.10083,0.0731228
1873.0234,0.0897134,0.120532,0.158497,0.184581,0.193261,0.194538,0.181004,0.164447,0.141635,0.133664,0.122075,0.124023,0.110177,0.119752,0.122018,0.115963,0.116742,0.125665,0.127889,0.135446,0.142754,0.147464,0.160693,0.163752,0.166809,0.174994,0.157211,0.139719,0.0987395,0.0745324
1873.5056,0.08639,0.115581,0.155085,0.179676,0.188634,0.190289,0.174476,0.164161,0.140527,0.13264,0.123524,0.122651,0.108288,0.114902,0.123162,0.115484,0.118893,0.122252,0.123714,0.132102,0.139132,0.146219,0.160144,0.160884,0.166861,0.172848,0.153744,0.134567,0.097623,0.0759797
1873.9877,0.0827964,0.112002,0.152999,0.175011,0.184793,0.185224,0.167953,0.163191,0.139544,0.131847,0.124363,0.120309,0.106934,0.110646,0.124138,0.114301,0.121248,0.118055,0.118733,0.127816,0.135259,0.144697,0.159043,0.1587,0.167771,0.17175,0.152387,0.130536,0.0975213,0.0767039
1874.4698,0.0795036,0.110152,0.151898,0.170666,0.181624,0.179977,0.162663,0.16163,0.138782,0.130991,0.12426,0.117982,0.106016,0.10803,0.124615,0.112912,0.122713,0.114462,0.114258,0.12344,0.132155,0.142923,0.156715,0.156777,0.168762,0.171181,0.152058,0.127882,0.0981801,0.0763988
1874.9519,0.0770408,0.109952,0.150924,0.166666,0.178779,0.175562,0.159217,0.159866,0.138238,0.129863,0.123114,0.116373,0.105447,0.107421,0.124147,0.111847,0.122461,0.112225,0.111374,0.119526,0.130375,0.140848,0.152976,0.154866,0.168985,0.170424,0.151549,0.126216,0.0989644,0.0750273
1875.4341,0.075652,0.110928,0.149273,0.162959,0.17573,0.172762,0.157356,0.158232,0.137685,0.128441,0.121017,0.115563,0.1052,0.108395,0.12238,0.111346,0.120317,0.111241,0.11041,0.116241,0.129673,0.138358,0.148189,0.153146,0.16787,0.168833,0.150224,0.124865,0.0990006,0.0726335
1875.9161,0.0751632,0.112355,0.14672,0.159387,0.171983,0.171638,0.156215,0.156697,0.13675,0.126855,0.118232,0.115087,0.105222,0.110023,0.119306,0.11127,0.116821,0.110868,0.110907,0.113576,0.129175,0.13534,0.143111,0.152007,0.165383,0.165987,0.148168,0.123362,0.0975706,0.0693609
1876.3983,0.0750944,0.113487,0.143737,0.155764,0.167404,0.171497,0.154941,0.15486,0.135143,0.125289,0.115178,0.114331,0.105337,0.111358,0.115356,0.111242,0.112967,0.110463,0.112059,0.111587,0.127984,0.131799,0.138648,0.151574,0.162019,0.161741,0.145809,0.121699,0.094551,0.065618
1876.8804,0.0749904,0.113784,0.141106,0.152073,0.16242,0.171362,0.153198,0.152264,0.132884,0.123915,0.112361,0.112968,0.105276,0.111829,0.111246,0.110925,0.109775,0.109747,0.113276,0.11044,0.125841,0.127945,0.135565,0.151435,0.158517,0.15625,0.143403,0.120227,0.0905778,0.0621458
1877.3625,0.0747401,0.113002,0.139319,0.148632,0.15789,0.170585,0.151225,0.148777,0.13034,0.122879,0.110221,0.111127,0.104831,0.111333,0.107647,0.110244,0.107916,0.108824,0.11439,0.110229,0.123348,0.124197,0.134252,0.150838,0.155458,0.150025,0.140825,0.119294,0.086764,0.059798
1877.8446,0.0746251,0.111139,0.138202,0.146022,0.154636,0.169164,0.149478,0.144767,0.128048,0.122297,0.108987,0.109243,0.104045,0.11008,0.104926,0.109443,0.107529,0.107963,0.115427,0.110746,0.121537,0.121057,0.134591,0.149206,0.153003,0.143941,0.137796,0.118933,0.0841128,0.0590951
1878.3268,0.0750196,0.108291,0.137012,0.144725,0.152936,0.167571,0.148172,0.14094,0.126456,0.122215,0.108617,0.107715,0.103235,0.108399,0.10313,0.108917,0.10826,0.107406,0.116217,0.111444,0.121095,0.118929,0.135968,0.146566,0.150933,0.139085,0.134291,0.118763,0.0829907,0.0598465
1878.8088,0.0759443,0.104583,0.134915,0.144695,0.15231,0.16625,0.14713,0.137962,0.125745,0.122537,0.108883,0.106654,0.102826,0.106679,0.102211,0.108945,0.109444,0.107302,0.116281,0.111664,0.121781,0.117961,0.137489,0.143538,0.14896,0.136383,0.130754,0.118163,0.0829874,0.0611545
1879.291,0.0768211,0.100205,0.131534,0.145184,0.151786,0.165202,0.146007,0.136125,0.125816,0.122985,0.109514,0.10587,0.103084,0.105371,0.102237,0.109459,0.110359,0.10771,0.115146,0.110982,0.122534,0.118003,0.138311,0.140915,0.147055,0.136145,0.127915,0.11655,0.0832295,0.0618732
1879.7731,0.0766654,0.0955014,0.127206,0.145056,0.150484,0.163945,0.14465,0.135244,0.126391,0.123152,0.110299,0.105057,0.103938,0.104932,0.103377,0.110031,0.110471,0.108557,0.112808,0.109437,0.122204,0.118718,0.137968,0.139151,0.145523,0.137799,0.126347,0.113619,0.0829109,0.0612672
1880.2552,0.0746437,0.0910118,0.122814,0.143419,0.148126,0.161857,0.143259,0.134813,0.127126,0.122643,0.111079,0.104005,0.105023,0.105593,0.105621,0.110097,0.109604,0.109544,0.109923,0.1075,0.1204,0.119764,0.136504,0.138148,0.144741,0.140047,0.1261,0.109466,0.0816836,0.0594386
1880.7373,0.0706398,0.0873572,0.11932,0.140158,0.145136,0.158617,0.142194,0.134269,0.127675,0.121232,0.111673,0.102682,0.105868,0.107122,0.108492,0.109307,0.107972,0.110145,0.107494,0.105808,0.117795,0.120961,0.134358,0.137416,0.144711,0.141393,0.126645,0.104577,0.0796945,0.0572329
1881.2195,0.0654409,0.0850261,0.117273,0.135963,0.1423,0.154418,0.141599,0.133192,0.127736,0.118985,0.111852,0.101174,0.106097,0.108813,0.111064,0.107759,0.106052,0.109812,0.106267,0.10487,0.115661,0.122304,0.132085,0.136437,0.144809,0.140793,0.127166,0.0997148,0.0773338,0.0556932
1881.7015,0.0603938,0.084162,0.116549,0.131831,0.140244,0.149827,0.141177,0.13139,0.127129,0.116293,0.111419,0.0996109,0.10552,0.109812,0.112381,0.105947,0.104347,0.108288,0.106307,0.104883,0.114965,0.123832,0.130078,0.134926,0.143951,0.138055,0.126963,0.0957173,0.0749425,0.0554365
1882.1837,0.0567351,0.0844695,0.11644,0.128425,0.139093,0.14546,0.140303,0.128873,0.12588,0.113787,0.110335,0.0981652,0.104135,0.109585,0.112006,0.104447,0.103165,0.105816,0.107056,0.105712,0.115707,0.125408,0.128432,0.132868,0.141159,0.133792,0.125709,0.0932446,0.0726889,0.0563541
1882.6658,0.0549957,0.085281,0.116014,0.125752,0.138466,0.141712,0.138399,0.12581,0.12424,0.112146,0.108781,0.0971035,0.102123,0.1082,0.110307,0.103539,0.102514,0.103032,0.107786,0.106988,0.116957,0.126585,0.126992,0.130401,0.136167,0.129001,0.123449,0.0925347,0.0706292,0.0577787
1883.1479,0.0548136,0.0857533,0.114553,0.123363,0.137764,0.138696,0.135311,0.122521,0.122565,0.11181,0.107088,0.096755,0.0998594,0.106187,0.108232,0.103041,0.102187,0.100611,0.108071,0.108226,0.117534,0.126679,0.125496,0.127712,0.129685,0.124559,0.120427,0.0932733,0.0688066,0.0589347
1883.63,0.0552339,0.0851266,0.111867,0.120844,0.136519,0.136345,0.131442,0.119462,0.121099,0.112723,0.105559,0.0973304,0.0978698,0.104101,0.106723,0.10245,0.101948,0.0989028,0.107922,0.108959,0.11681,0.125078,0.12373,0.125014,0.12312,0.120894,0.116924,0.0946608,0.0672504,0.0593384
1884.1122,0.0552926,0.0829618,0.108334,0.118183,0.134587,0.134528,0.12757,0.117169,0.119789,0.114249,0.10431,0.0986768,0.0966426,0.102147,0.106152,0.101325,0.101708,0.0978328,0.107568,0.108884,0.11506,0.121643,0.121629,0.12253,0.117904,0.117952,0.113242,0.0956885,0.0658827,0.0589057
1884.5942,0.0545234,0.0792862,0.104663,0.115719,0.13212,0.133069,0.124488,0.116108,0.118293,0.115394,0.103245,0.100181,0.0963423,0.100176,0.106182,0.0996213,0.101537,0.0971197,0.10711,0.10799,0.113133,0.116932,0.119312,0.120425,0.114837,0.11542,0.10979,0.0955229,0.064468,0.0577726
1885.0764,0.0530951,0.0745994,0.101524,0.11379,0.12941,0.131718,0.122675,0.116465,0.1162,0.115265,0.102158,0.100981,0.0966222,0.0980585,0.106078,0.0977649,0.101518,0.0965946,0.106408,0.10661,0.11177,0.112072,0.117058,0.118704,0.113815,0.113003,0.107134,0.0938378,0.0627192,0.0560487
1885.5585,0.0515339,0.0697251,0.0992371,0.112443,0.126734,0.130184,0.122155,0.117974,0.113347,0.113539,0.100897,0.100429,0.0967479,0.0960666,0.105219,0.0963884,0.101548,0.0963437,0.105281,0.105329,0.111106,0.108257,0.115218,0.117204,0.114051,0.110633,0.105827,0.0909431,0.0605153,0.0537304
1886.0406,0.05026,0.0655416,0.0977036,0.111479,0.124286,0.128299,0.122574,0.119924,0.110004,0.110621,0.0994519,0.0985158,0.0960333,0.0948869,0.103412,0.0959224,0.101286,0.0965628,0.103829,0.104736,0.11073,0.106157,0.114078,0.115733,0.114586,0.108491,0.106075,0.0876361,0.0580347,0.0508228
1886.5227,0.0492842,0.0626953,0.0965622,0.110752,0.122173,0.12621,0.123418,0.12141,0.1068,0.107365,0.097932,0.0959334,0.0943044,0.0951951,0.100864,0.0963269,0.100313,0.0972836,0.102545,0.105122,0.11017,0.105609,0.113745,0.114279,0.114749,0.106902,0.107455,0.0848283,0.0556506,0.0475181
1887.0049,0.0482755,0.0614302,0.0954387,0.110371,0.120406,0.124417,0.124232,0.121711,0.104442,0.104552,0.0964778,0.0937115,0.0920319,0.0971307,0.0979295,0.0971418,0.0984273,0.098231,0.102096,0.106304,0.109349,0.105806,0.114104,0.113078,0.114316,0.106153,0.108965,0.08313,0.0536495,0.0442419
1887.4869,0.0469066,0.0615908,0.0941162,0.110559,0.118854,0.123566,0.124713,0.120576,0.103427,0.102494,0.0951947,0.0926797,0.0900477,0.100068,0.0949521,0.097784,0.0958462,0.0989208,0.102924,0.107644,0.108619,0.105822,0.114878,0.112447,0.113406,0.106346,0.109409,0.0825919,0.0520127,0.0415208
1887.9691,0.0452002,0.0627319,0.0925723,0.111265,0.117193,0.124073,0.124691,0.118309,0.103881,0.101012,0.094161,0.0930653,0.0890671,0.102799,0.0922977,0.0978745,0.0931972,0.0988999,0.104898,0.108244,0.108385,0.105113,0.115701,0.112488,0.112282,0.107311,0.107924,0.0826816,0.050451,0.0397666
1888.4512,0.0436236,0.0642446,0.0909457,0.111858,0.114955,0.12573,0.124073,0.115645,0.105497,0.0996916,0.0934887,0.0943693,0.08931,0.104019,0.0904806,0.0974282,0.0912719,0.0979788,0.107201,0.107278,0.108635,0.103775,0.116176,0.11285,0.111223,0.108603,0.104432,0.0824927,0.0486935,0.0390753
1888.9333,0.0428104,0.0654924,0.0894887,0.111267,0.111762,0.127528,0.122848,0.113438,0.107566,0.0982512,0.0933657,0.0955654,0.0904114,0.102951,0.0901138,0.0968237,0.090599,0.0963499,0.108546,0.104419,0.108713,0.102456,0.115922,0.112789,0.110472,0.109629,0.0997943,0.0811792,0.0468478,0.0391204
1889.4154,0.0430142,0.0659984,0.088489,0.108672,0.107706,0.127986,0.121174,0.112241,0.109179,0.096743,0.094,0.0956306,0.0916931,0.0998444,0.091552,0.0965298,0.0910424,0.0945094,0.107767,0.10018,0.107631,0.101941,0.114675,0.111614,0.11018,0.109914,0.0954486,0.0785027,0.0455121,0.039238
1889.8976,0.0437447,0.0656331,0.0881226,0.104251,0.103537,0.125994,0.119403,0.112003,0.109624,0.0954422,0.0954522,0.0941792,0.0926465,0.0959345,0.0944708,0.0967236,0.0917997,0.0929666,0.104526,0.095798,0.10482,0.102614,0.112432,0.109255,0.11035,0.109382,0.0925575,0.0751024,0.0454094,0.0387578
1890.3796,0.0440458,0.0646404,0.0882982,0.099182,0.10036,0.121555,0.117944,0.112162,0.108739,0.0945248,0.0974757,0.0917051,0.0932244,0.092708,0.0978673,0.0971209,0.0919434,0.0919257,0.0995406,0.0925659,0.100663,0.1042,0.109506,0.106396,0.110816,0.108358,0.0913076,0.072129,0.0467854,0.0373914
1890.8618,0.043229,0.0634554,0.0886259,0.0948113,0.0990321,0.115753,0.117022,0.112077,0.106937,0.0938825,0.0995117,0.0892085,0.0936942,0.0910657,0.100571,0.0971939,0.0910702,0.0912032,0.0941229,0.0911434,0.0963035,0.105981,0.10642,0.103993,0.111327,0.107269,0.0909891,0.0705009,0.0491509,0.0353745
1891.3439,0.0413784,0.0624689,0.0885539,0.0918215,0.0997375,0.110082,0.116517,0.111394,0.104916,0.093247,0.100852,0.0875825,0.0942796,0.0910174,0.101807,0.0965689,0.0895193,0.0904212,0.0895061,0.0913861,0.0929711,0.107194,0.103723,0.102665,0.111635,0.106323,0.0906674,0.0704146,0.0515764,0.0333035
1891.826,0.0392633,0.0618879,0.0876014,0.0900644,0.101956,0.105761,0.116007,0.11014,0.1033,0.0924633,0.100891,0.0872186,0.0949525,0.0919338,0.101413,0.0952888,0.0881068,0.0892983,0.0864519,0.0926422,0.0914098,0.107303,0.101848,0.102435,0.111552,0.105432,0.0897826,0.0713698,0.0532153,0.0318589
1892.3081,0.0378152,0.0616924,0.0855899,0.0889753,0.104701,0.103361,0.114954,0.108605,0.102399,0.0916791,0.0994005,0.0879456,0.0954744,0.0930107,0.0997294,0.0938086,0.0876442,0.0878703,0.0851849,0.0941636,0.0916613,0.10611,0.101014,0.10288,0.110948,0.104366,0.0883264,0.0725275,0.0536921,0.0315611
1892.7903,0.0375322,0.061642,0.0827693,0.0881357,0.106895,0.102754,0.112974,0.107156,0.102097,0.0913256,0.0967187,0.0892211,0.0955744,0.0936838,0.0973304,0.0927469,0.0884916,0.0865453,0.085494,0.0953918,0.0931587,0.103778,0.10118,0.103469,0.109755,0.10297,0.08666,0.0731414,0.0531936,0.0325938
1893.2723,0.0381849,0.0613297,0.0797351,0.0875757,0.107737,0.103307,0.110046,0.106064,0.101939,0.09189,0.0937059,0.090463,0.0951098,0.0938467,0.0947549,0.0925072,0.090332,0.0859326,0.0868936,0.0960433,0.0950307,0.100787,0.102047,0.103866,0.10799,0.101296,0.0851958,0.0728625,0.0522559,0.0347196
1893.7545,0.0390487,0.0603012,0.0771381,0.08762,0.106951,0.104234,0.10656,0.105391,0.101382,0.0935873,0.0913866,0.0913612,0.0941206,0.0937847,0.0923559,0.0929814,0.0923,0.0864831,0.0887974,0.0960257,0.0964866,0.0978044,0.103135,0.104022,0.105785,0.0995446,0.0841722,0.0717824,0.0513829,0.0373312
1894.2366,0.0395166,0.0582367,0.0753418,0.0884237,0.104789,0.104926,0.103152,0.104988,0.10014,0.096121,0.0904388,0.0919832,0.0927827,0.093865,0.0903197,0.0935451,0.0934352,0.0881351,0.0906549,0.0953137,0.0971194,0.095456,0.10391,0.104028,0.103382,0.0978702,0.0836476,0.0702236,0.0507445,0.0396351
