Wavenumber (cm-1),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb)
7199.4492,1.36693,1.72988,5.09196,9.51585,15.0638,18.6989,20.1028,20.0777,19.6214,17.3502,12.064,10.0281,9.08815
7199.9312,1.37048,1.76633,5.11551,9.60046,15.1184,18.7732,20.032,20.0347,19.4943,17.2946,12.0055,9.98003,9.06033
7200.4136,1.39365,1.80843,5.14011,9.68436,15.1706,18.8498,19.9658,20.0039,19.3938,17.2348,11.9392,9.92508,9.0712
7200.8955,1.40732,1.85082,5.16378,9.75326,15.2219,18.9099,19.9027,19.9688,19.3067,17.1538,11.8472,9.86788,9.10044
7201.3774,1.38602,1.88691,5.18056,9.79254,15.2746,18.9433,19.836,19.9195,19.2236,17.0412,11.731,9.81321,9.11975
7201.8599,1.32134,1.90615,5.18697,9.79994,15.3288,18.9528,19.7644,19.862,19.149,16.8989,11.6119,9.76037,9.10609
7202.3418,1.22548,1.89824,5.18701,9.79173,15.3782,18.9504,19.6957,19.815,19.098,16.7393,11.5169,9.70102,9.0518
7202.8237,1.12395,1.86152,5.19113,9.79619,15.4087,18.9481,19.6415,19.7986,19.0844,16.579,11.4597,9.62266,8.96615
7203.3062,1.04322,1.80768,5.20926,9.83751,15.4055,18.9495,19.6077,19.8202,19.1065,16.4308,11.4321,9.51619,8.86865
7203.7881,1.0008,1.75721,5.24318,9.92035,15.364,18.9482,19.5892,19.8689,19.1445,16.2996,11.4085,9.3828,8.7792
7204.2705,1.00146,1.72781,5.28458,10.0259,15.2988,18.9333,19.5736,19.9209,19.1696,16.1815,11.3614,9.2355,8.71004
7204.7524,1.03893,1.72402,5.32142,10.1231,15.2417,18.8963,19.5513,19.9526,19.1601,16.0658,11.2752,9.09385,8.66161
7205.2344,1.10019,1.73657,5.34843,10.1875,15.227,18.8375,19.5224,19.9522,19.1114,15.9409,11.1517,8.97499,8.62275
7205.7168,1.16979,1.7515,5.37289,10.215,15.2734,18.7654,19.4969,19.921,19.0332,15.8003,11.005,8.887,8.57498
7206.1987,1.2334,1.76126,5.41054,10.2212,15.3758,18.693,19.4857,19.8671,18.9387,15.6478,10.8516,8.82798,8.50047
7206.6807,1.28055,1.76902,5.47492,10.2295,15.5097,18.6337,19.4922,19.797,18.8358,15.4974,10.704,8.78958,8.39173
7207.1631,1.30701,1.78436,5.56812,10.2579,15.6445,18.5983,19.5085,19.7136,18.7257,15.3675,10.5677,8.76113,8.25934
7207.645,1.31592,1.81495,5.6792,10.3114,15.7557,18.593,19.5207,19.6203,18.608,15.27,10.4426,8.73256,8.13276
7208.1274,1.31628,1.85979,5.79088,10.3835,15.8318,18.6186,19.5175,19.5268,18.4856,15.2028,10.3256,8.69691,8.05012
7208.6094,1.31756,1.90807,5.88949,10.4627,15.8746,18.6696,19.4988,19.4501,18.3652,15.15,10.2138,8.65335,8.03889
7209.0913,1.32289,1.94362,5.97069,10.5398,15.8954,18.7369,19.4763,19.4085,18.2534,15.0924,10.1083,8.60943,8.0979
7209.5737,1.32519,1.95203,6.03704,10.6124,15.9101,18.8117,19.4651,19.4129,18.1531,15.0213,10.0142,8.57933,8.19404
7210.0557,1.31002,1.92666,6.09103,10.6847,15.9351,18.8891,19.4722,19.4583,18.0638,14.943,9.93895,8.5766,8.27765
7210.5376,1.26448,1.8712,6.13055,10.7637,15.9842,18.9671,19.4894,19.5238,17.9845,14.8717,9.88581,8.60365,8.30766
7211.02,1.18768,1.79871,6.15111,10.8548,16.0633,19.0415,19.4963,19.5792,17.9173,14.8142,9.84995,8.64417,8.27134
7211.502,1.09647,1.72719,6.15208,10.9575,16.1667,19.1012,19.4725,19.5959,17.8667,14.7615,9.81825,8.66501,8.18736
7211.9844,1.02182,1.67293,6.14038,11.0639,16.2758,19.1269,19.4106,19.56,17.836,14.6936,9.77526,8.63037,8.09017
7212.4663,0.995876,1.6445,6.12754,11.1614,16.3653,19.1002,19.3222,19.4775,17.8235,14.595,9.71138,8.52241,8.00585
7212.9482,1.03641,1.64124,6.12234,11.2381,16.4135,19.0163,19.2311,19.3711,17.8214,14.4689,9.62768,8.35493,7.93595
7213.4307,1.13765,1.65722,6.12654,11.2899,16.4115,18.8935,19.1595,19.2681,17.8189,14.3366,9.53415,8.16927,7.86112
7213.9126,1.27221,1.68734,6.13792,11.3229,16.3647,18.7708,19.1174,19.1878,17.8063,14.2228,9.4442,8.0139,7.76077
7214.3945,1.40206,1.73028,6.15767,11.3521,16.288,18.6927,19.1014,19.1353,17.7788,14.1382,9.36996,7.91998,7.6338
7214.877,1.49255,1.78628,6.19465,11.3932,16.1994,18.6891,19.1013,19.1045,17.7375,14.0725,9.32053,7.88731,7.50527
7215.3589,1.52433,1.85237,6.26175,11.4543,16.1154,18.7606,19.1076,19.0854,17.6887,14.0018,9.30057,7.8879,7.41405
7215.8413,1.49896,1.92011,6.36629,11.5298,16.0489,18.8777,19.1147,19.0709,17.6405,13.9038,9.30671,7.88452,7.38859
7216.3232,1.43612,1.97838,6.50229,11.6019,16.0088,18.9956,19.1194,19.0583,17.5993,13.7707,9.32306,7.85226,7.42694
7216.8052,1.36442,2.01905,6.65064,11.6492,15.9985,19.0751,19.1186,19.0456,17.5649,13.6097,9.32136,7.78919,7.4944
7217.2876,1.31031,2.04058,6.78666,11.6583,16.0152,19.0966,19.1083,19.0278,17.5289,13.4357,9.27038,7.71136,7.53996
7217.7695,1.2901,2.04687,6.88918,11.6333,16.0506,19.0619,19.0867,18.997,17.4747,13.2631,9.15321,7.63844,7.52143
7218.2515,1.30687,2.04331,6.94635,11.5968,16.0954,18.9874,19.0566,18.9472,17.382,13.1016,8.98357,7.5811,7.42607
7218.7339,1.35249,2.03369,6.95693,11.5812,16.146,18.893,19.025,18.8795,17.2337,12.9569,8.80743,7.53784,7.27679
7219.2158,1.41335,2.02028,6.929,11.6121,16.2081,18.7947,19.0,18.8023,17.026,12.8321,8.68151,7.50128,7.11996
7219.6982,1.4768,2.00542,6.87785,11.6937,16.2929,18.7024,18.9858,18.7262,16.774,12.7263,8.6382,7.46717,7.00125
7220.1802,1.53451,1.99159,6.82377,11.808,16.4064,18.6222,18.9818,18.6566,16.5101,12.6341,8.66284,7.43766,6.94519
7220.6621,1.58159,1.97892,6.78893,11.9275,16.5421,18.5599,18.9831,18.5932,16.2749,12.5472,8.70228,7.41732,6.9499
7221.1445,1.61373,1.96354,6.79261,12.0319,16.6804,18.5214,18.9826,18.5343,16.1031,12.4595,8.69846,7.40719,6.99516
7221.6265,1.62604,1.9399,6.84541,12.118,16.7976,18.5109,18.9729,18.4825,16.0115,12.3724,8.62392,7.40299,7.05373
7222.1084,1.61465,1.90675,6.94462,12.196,16.8772,18.5271,18.9465,18.4445,15.9914,12.2955,8.49802,7.39825,7.09911
7222.5908,1.57973,1.87217,7.07406,12.2795,16.917,18.5599,18.8982,18.4265,16.0111,12.2398,8.375,7.38876,7.10961
7223.0728,1.52699,1.85246,7.20977,12.3736,16.9268,18.5909,18.8254,18.4267,16.0297,12.2088,8.31062,7.37407,7.0717
7223.5552,1.46639,1.86399,7.32926,12.4723,16.9207,18.5995,18.7296,18.4341,16.017,12.1909,8.32731,7.35516,6.98445
7224.0371,1.40907,1.91295,7.41949,12.5643,16.9083,18.572,18.6154,18.4327,15.9676,12.1624,8.39876,7.33113,6.86314
7224.519,1.36478,1.99035,7.47964,12.6434,16.894,18.5107,18.4918,18.4101,15.9013,12.0978,8.46357,7.2984,6.73821
7225.0015,1.34078,2.07616,7.51786,12.7128,16.8815,18.436,18.3736,18.3636,15.8468,11.9847,8.46061,7.25331,6.64622
7225.4834,1.34154,2.14971,7.54465,12.7813,16.8783,18.3785,18.2818,18.2993,15.8189,11.8324,8.36553,7.19475,6.61428
7225.9653,1.36767,2.19881,7.56719,12.8533,16.8938,18.3618,18.2389,18.2256,15.8048,11.6674,8.20476,7.12394,6.64613
7226.4478,1.41407,2.22096,7.58827,12.9228,16.9316,18.3888,18.2587,18.1476,15.7712,11.5198,8.03727,7.04192,6.71977
7226.9297,1.46905,2.21836,7.60972,12.9786,16.9831,18.4398,18.3381,18.0661,15.6864,11.4093,7.91762,6.94912,6.79888
7227.4121,1.51631,2.19351,7.63645,13.0143,17.0302,18.485,18.4545,17.9828,15.5428,11.3399,7.86634,6.84946,6.8503
7227.894,1.54025,2.15029,7.67659,13.0358,17.0558,18.5012,18.5745,17.9042,15.364,11.3032,7.86434,6.75594,6.85755
7228.376,1.53224,2.09803,7.73685,13.0585,17.054,18.4838,18.6678,17.8419,15.1945,11.285,7.87029,6.69102,6.82462
7228.8584,1.49444,2.05248,7.81591,13.095,17.0328,18.4468,18.718,17.8088,15.0771,11.2702,7.84784,6.67819,6.7705
7229.3403,1.43889,2.03026,7.90098,13.1423,17.0066,18.4127,18.7241,17.8124,15.0318,11.2434,7.78631,6.72763,6.71847
7229.8223,1.38251,2.03969,7.97137,13.1779,16.9857,18.3976,18.6931,17.8512,15.0458,11.1908,7.7045,6.82459,6.68548
7230.3047,1.34098,2.07497,8.00868,13.1711,16.971,18.4008,18.6304,17.9125,15.0782,11.1028,7.6371,6.92908,6.67534
7230.7866,1.32439,2.11951,8.00958,13.1051,16.9597,18.403,18.5376,17.9742,15.0771,10.9795,7.61154,6.99082,6.67736
7231.269,1.33568,2.15824,7.99257,12.9994,16.9559,18.3781,18.4208,18.0103,15.0046,10.8345,7.62799,6.97566,6.67143
7231.751,1.37152,2.18971,7.9906,12.9099,16.9751,18.3126,18.2997,18.0019,14.857,10.6918,7.65658,6.88743,6.63903
7232.2329,1.42412,2.22564,8.03093,12.8983,17.0339,18.2196,18.2053,17.9466,14.6651,10.5731,7.65629,6.76584,6.57452
7232.7153,1.48338,2.27614,8.11808,12.9912,17.1312,18.1337,18.1624,17.8595,14.4717,10.4869,7.60063,6.65894,6.48881
7233.1973,1.53876,2.33563,8.23377,13.1639,17.2415,18.0902,18.1722,17.7631,14.305,10.4265,7.48929,6.59417,6.40255
7233.6792,1.58167,2.38315,8.35102,13.3581,17.3267,18.105,18.209,17.6739,14.1675,10.3785,7.34188,6.5699,6.33489
7234.1616,1.60796,2.39637,8.44886,13.516,17.3574,18.1669,18.2326,17.5945,14.0424,10.3311,7.18569,6.56636,6.29431
7234.6436,1.61974,2.36824,8.51939,13.6091,17.3288,18.2432,18.207,17.5156,13.9095,10.278,7.04766,6.56221,6.27442
7235.126,1.62452,2.31477,8.56691,13.649,17.2625,18.2945,18.1174,17.424,13.7607,10.2176,6.95065,6.54604,6.25569
7235.6079,1.63118,2.26776,8.60212,13.6757,17.1936,18.2931,17.9788,17.3149,13.607,10.149,6.90979,6.51911,6.21397
7236.0898,1.64457,2.25542,8.63564,13.729,17.1483,18.2355,17.8302,17.198,13.4731,10.0687,6.92693,6.4906,6.13427
7236.5723,1.66254,2.28472,8.67401,13.8213,17.1287,18.1419,17.7169,17.092,13.3808,9.9711,6.98689,6.46981,6.02296
7237.0542,1.67781,2.33912,8.71932,13.9298,17.1152,18.0437,17.6706,17.012,13.3339,9.85132,7.06031,6.46036,5.91036
7237.5361,1.68305,2.39319,8.77104,14.015,17.0841,17.9686,17.6968,16.958,13.3141,9.71073,7.11427,6.45891,5.83988
7238.0186,1.67514,2.43203,8.82796,14.0492,17.0266,17.9322,17.7744,16.9154,13.2928,9.56133,7.12565,6.45758,5.84763
7238.5005,1.6557,2.46071,8.88937,14.0356,16.9557,17.9373,17.8661,16.867,13.2504,9.42633,7.09026,6.44804,5.94163
7238.9829,1.62857,2.49737,8.95598,14.0056,16.8988,17.9774,17.9342,16.8079,13.1902,9.33443,7.02198,6.42548,6.09236
7239.4648,1.59702,2.55596,9.03051,13.9944,16.8801,18.0401,17.954,16.7518,13.1357,9.30839,6.94262,6.3908,6.2426
7239.9468,1.56311,2.63292,9.11697,14.0147,16.9063,18.1079,17.919,16.7209,13.1113,9.35261,6.86918,6.34981,6.33313
7240.4292,1.5292,2.70803,9.21757,14.0446,16.9627,18.1608,17.8365,16.7283,13.1207,9.44544,6.80726,6.30943,6.33003
7240.9111,1.49923,2.75857,9.32744,14.0409,17.02,18.1799,17.7214,16.7635,13.1362,9.54019,6.75336,6.27304,6.2396
7241.3931,1.478,2.77654,9.43015,13.9678,17.0475,18.154,17.5922,16.7936,13.1116,9.57764,6.70193,6.23787,6.10419
7241.8755,1.4688,2.77587,9.4996,13.8289,17.0284,18.0861,17.4727,16.7832,13.0117,9.51186,6.65063,6.19687,5.97927
7242.3574,1.47249,2.78109,9.51184,13.6764,16.9695,17.9923,17.3897,16.721,12.8421,9.3394,6.59972,6.14473,5.90145
7242.8398,1.49011,2.80459,9.46102,13.5851,16.8983,17.8924,17.3633,16.6304,12.6493,9.10812,6.54786,6.08304,5.87015
7243.3218,1.52594,2.83425,9.36577,13.6079,16.8463,17.799,17.394,16.5513,12.4874,8.89235,6.49062,6.01861,5.85933
7243.8037,1.58595,2.84364,9.26168,13.7505,16.8319,17.7153,17.4595,16.5102,12.3821,8.7537,6.42449,5.95681,5.84602
7244.2861,1.67056,2.81399,9.18812,13.9753,16.8541,17.6407,17.5227,16.5041,12.322,8.71509,6.35227,5.89652,5.82846
7244.7681,1.76683,2.75047,9.17706,14.2207,16.8947,17.5778,17.546,16.5061,12.2731,8.75549,6.28456,5.83154,5.82271
7245.25,1.84725,2.68293,9.24456,14.4237,16.9279,17.5333,17.5077,16.4822,12.2041,8.82055,6.23542,5.75731,5.84513
7245.7324,1.88011,2.65016,9.38477,14.5407,16.9319,17.5124,17.4117,16.4113,12.1044,8.84582,6.21444,5.6783,5.89492
7246.2144,1.84807,2.67513,9.56981,14.5634,16.8996,17.5132,17.2854,16.2964,11.9885,8.78687,6.22059,5.60977,5.9502
7246.6968,1.7624,2.74779,9.75896,14.5194,16.8417,17.5237,17.1652,16.1619,11.8837,8.64174,6.24318,5.57096,5.98156
7247.1787,1.66027,2.82838,9.91395,14.4554,16.7795,17.5261,17.0782,16.0402,11.8109,8.45107,6.26953,5.57369,5.973
7247.6606,1.58545,2.86995,10.0132,14.4127,16.7333,17.5041,17.032,15.9556,11.7718,8.2754,6.29324,5.61456,5.93362
7248.1431,1.56463,2.84572,10.059,14.407,16.7126,17.4509,17.0149,15.9152,11.7484,8.16322,6.31653,5.67653,5.89116
7248.625,1.59416,2.76522,10.0737,14.4254,16.7146,17.3729,17.0051,15.9079,11.7136,8.12713,6.34528,5.73899,5.87248
7249.1069,1.64542,2.66969,10.0878,14.4386,16.7297,17.2893,16.9806,15.9095,11.6466,8.14074,6.38073,5.78952,5.88484
7249.5894,1.68468,2.60965,10.1234,14.423,16.7494,17.2253,16.9283,15.8937,11.5444,8.15705,6.41455,5.82889,5.91143
7250.0713,1.69327,2.61805,10.1825,14.3759,16.7702,17.2016,16.8489,15.8414,11.4241,8.13634,6.43105,5.86559,5.92364
7250.5537,1.67493,2.69458,10.2476,14.317,16.7915,17.2231,16.7569,15.7478,11.3155,8.0665,6.4154,5.90415,5.90023
7251.0356,1.64776,2.808,10.2924,14.2749,16.81,17.2737,16.6737,15.6234,11.2466,7.96582,6.36216,5.93672,5.83988
7251.5176,1.62903,2.91373,10.2994,14.2695,16.8172,17.3192,16.6164,15.4891,11.2284,7.86946,6.2788,5.94481,5.76034
7252.0,1.62441,2.97735,10.2718,14.3007,16.8021,17.3229,16.5855,15.3671,11.2458,7.80839,6.18149,5.91158,5.68629
7252.4819,1.62869,2.99183,10.2331,14.3524,16.7591,17.2663,16.5621,15.2714,11.2613,7.79252,6.08579,5.83583,5.63545
7252.9639,1.63549,2.97823,10.2131,14.4066,16.6931,17.1631,16.5211,15.204,11.2336,7.8073,5.99926,5.73644,5.61242
7253.4463,1.64607,2.97028,10.2297,14.4579,16.6191,17.0542,16.453,15.158,11.1387,7.8246,5.92175,5.64255,5.61264
7253.9282,1.66912,2.99385,10.2807,14.5165,16.5557,16.9867,16.3772,15.1247,10.983,7.81935,5.85266,5.57726,5.62993
7254.4106,1.71263,3.05425,10.3482,14.5991,16.519,16.9892,16.3357,15.0985,10.8001,7.78175,5.79784,5.54734,5.65992
7254.8926,1.7753,3.13674,10.4126,14.7158,16.5191,17.0585,16.3683,15.0768,10.6345,7.72008,5.76999,5.54507,5.69784
7255.3745,1.84464,3.21705,10.4645,14.861,16.5583,17.1622,16.4841,15.0563,10.5217,7.65453,5.78118,5.55872,5.73512
7255.8569,1.90299,3.27484,10.5077,15.0122,16.6304,17.2547,16.6488,15.0304,10.4727,7.606,5.83299,5.58225,5.75981
7256.3389,1.93737,3.30298,10.5527,15.1374,16.7182,17.2989,16.7965,14.9903,10.4696,7.58501,5.91122,5.61654,5.76171
7256.8208,1.94628,3.30861,10.6066,15.2067,16.795,17.2813,16.8625,14.9297,10.4746,7.58633,5.98974,5.66147,5.73815
7257.3032,1.93883,3.3066,10.6657,15.2031,16.8305,17.2135,16.8189,14.8496,10.4482,7.5925,6.04161,5.70655,5.69557
7257.7852,1.92727,3.31001,10.7192,15.1291,16.8024,17.1209,16.6886,14.7591,10.3673,7.58422,6.05049,5.72997,5.6455
7258.2676,1.91824,3.32309,10.7577,15.0061,16.7053,17.0276,16.5313,14.6714,10.2339,7.55137,6.01572,5.70937,5.59823
7258.7495,1.90879,3.3397,10.782,14.8667,16.5531,16.9458,16.4085,14.5958,10.0708,7.4974,5.94931,5.63739,5.55923
7259.2314,1.88933,3.34695,10.8045,14.7444,16.3712,16.8755,16.3513,14.5329,9.90786,7.43494,5.86887,5.53032,5.53026
7259.7139,1.85123,3.33134,10.8418,14.6623,16.1873,16.8108,16.3479,14.4737,9.76824,7.37628,5.79154,5.42303,5.513
7260.1958,1.79432,3.28557,10.9032,14.6276,16.0248,16.7457,16.3552,14.4054,9.66171,7.32527,5.73112,5.35289,5.51131
7260.6777,1.73044,3.2144,10.9837,14.632,15.9029,16.6767,16.3253,14.3178,9.58583,7.27592,5.69687,5.34207,5.52993
7261.1602,1.68034,3.13707,11.0647,14.6585,15.8389,16.601,16.2328,14.2087,9.53214,7.21819,5.69197,5.38838,5.57072
7261.6421,1.66491,3.08316,11.1247,14.6905,15.8442,16.5173,16.0863,14.0845,9.49202,7.1467,5.71194,5.46941,5.62964
7262.1245,1.69481,3.08125,11.153,14.7176,15.9156,16.4279,15.9197,13.9567,9.45917,7.06546,5.74507,5.55642,5.69695
7262.6064,1.76445,3.14557,11.1559,14.7356,16.0286,16.3432,15.769,13.8374,9.42912,6.98473,5.77644,5.62767,5.76034
7263.0884,1.85368,3.26836,11.1522,14.7397,16.1412,16.28,15.6546,13.7364,9.39863,6.9129,5.79341,5.67345,5.80845
7263.5708,1.93581,3.4228,11.1594,14.7214,16.2114,16.2537,15.5766,13.66,9.36626,6.85037,5.78953,5.69329,5.83301
7264.0527,1.98809,3.57434,11.1818,14.6708,16.2162,16.2678,15.5242,13.6098,9.3328,6.79027,5.76542,5.6915,5.82999
7264.5347,2.00096,3.69465,11.2065,14.5869,16.1636,16.308,15.4874,13.58,9.29966,6.72526,5.72751,5.67501,5.80109
7265.0171,1.98262,3.77098,11.2107,14.4871,16.0864,16.3473,15.4624,13.5558,9.26552,6.65539,5.68577,5.65251,5.75493
7265.499,1.95635,3.8067,11.1776,14.4074,16.0229,16.3597,15.4502,13.5172,9.22448,6.59056,5.65066,5.63199,5.70627
7265.9814,1.95034,3.81383,11.1106,14.3887,15.9943,16.3348,15.4507,13.4475,9.16872,6.54492,5.62889,5.61589,5.67123
7266.4634,1.98404,3.80375,11.0379,14.4544,15.9948,16.283,15.459,13.3442,9.0947,6.52646,5.6191,5.59729,5.6597
7266.9453,2.05818,3.78321,11.0009,14.5918,16.0006,16.2263,15.4674,13.223,9.00781,6.5298,5.61069,5.56166,5.66871
7267.4277,2.15439,3.75732,11.0335,14.7517,15.9886,16.1834,15.469,13.111,8.92027,6.5385,5.58899,5.49517,5.68181
7267.9097,2.2453,3.73497,11.1421,14.8694,15.9527,16.1588,15.4605,13.0318,8.84288,6.53618,5.54548,5.39476,5.67659
7268.3916,2.30882,3.72952,11.3018,14.8959,15.9037,16.1434,15.4408,12.9921,8.77757,6.51779,5.48623,5.27292,5.6371
7268.874,2.33788,3.75271,11.4679,14.8219,15.8584,16.1249,15.4089,12.978,8.71771,6.49223,5.4307,5.15353,5.56402
7269.356,2.3406,3.80654,11.5981,14.6793,15.826,16.097,15.3634,12.9634,8.65613,6.47408,5.39957,5.06196,5.47585
7269.8384,2.33256,3.88014,11.6704,14.5243,15.8037,16.0635,15.3049,12.9238,8.59348,6.47159,5.39978,5.01578,5.3997
7270.3203,2.32768,3.95475,11.6895,14.4101,15.7825,16.0329,15.2378,12.8478,8.53875,6.4802,5.41813,5.02094,5.35634
7270.8022,2.33304,4.01344,11.6804,14.3651,15.7559,16.0132,15.1693,12.7403,8.50045,6.48656,5.42975,5.07353,5.34805
7271.2847,2.34917,4.04876,11.6742,14.3837,15.7254,16.0072,15.1039,12.6184,8.47568,6.47952,5.41693,5.16366,5.35688
7271.7666,2.37333,4.06293,11.6944,14.4335,15.6985,16.0131,15.0387,12.5039,8.44729,6.45941,5.38434,5.27797,5.35625
7272.2485,2.40199,4.06105,11.7486,14.4742,15.6814,16.0261,14.9635,12.4142,8.39442,6.43771,5.35731,5.39966,5.32999
7272.731,2.43085,4.0437,11.8307,14.4781,15.6722,16.0402,14.868,12.356,8.30935,6.42705,5.3619,5.50845,5.28587
7273.2129,2.45398,4.00613,11.9274,14.4437,15.6617,16.048,14.7512,12.3235,8.2065,6.43024,5.40202,5.58294,5.25234
7273.6953,2.46489,3.9454,12.025,14.3936,15.6393,16.0411,14.626,12.3004,8.1143,6.43757,5.45288,5.60641,5.25938
7274.1772,2.46055,3.86951,12.1117,14.3597,15.6008,16.0114,14.514,12.2658,8.05533,6.43401,5.47696,5.57332,5.31658
7274.6592,2.44553,3.80067,12.1755,14.3647,15.5528,15.9531,14.4353,12.2009,8.02995,6.40935,5.4502,5.49273,5.40397
7275.1416,2.43258,3.76866,12.204,14.4097,15.5105,15.8655,14.398,12.0961,8.01568,6.36281,5.37886,5.38567,5.48195
7275.6235,2.43767,3.7972,12.1895,14.4732,15.4909,15.7539,14.3947,11.9552,7.98313,6.3,5.2953,5.27679,5.514
7276.1055,2.47167,3.89125,12.1364,14.5239,15.5035,15.628,14.4079,11.7952,7.91693,6.22688,5.23679,5.18446,5.48737
7276.5879,2.53401,4.03307,12.0666,14.5375,15.5443,15.4998,14.4198,11.6414,7.82659,6.14789,5.22325,5.11525,5.41849
7277.0698,2.61267,4.18975,12.014,14.5102,15.5945,15.3811,14.4196,11.5198,7.7397,6.07016,5.24938,5.06634,5.34103
7277.5522,2.69056,4.32807,12.0096,14.4576,15.6266,15.2823,14.4057,11.4494,7.68319,6.00901,5.29369,5.03362,5.28634
7278.0342,2.7539,4.4286,12.0642,14.4037,15.6159,15.2101,14.3812,11.4361,7.66589,5.98696,5.3349,5.01899,5.26979
7278.5161,2.79722,4.49179,12.1602,14.3658,15.5524,15.1671,14.3485,11.4698,7.67373,6.02373,5.36264,5.03075,5.28961
7278.9985,2.82224,4.5331,12.2591,14.3461,15.4482,15.1504,14.3072,11.5269,7.67952,6.12251,5.37716,5.07635,5.33533
7279.4805,2.83252,4.57011,12.3227,14.3344,15.3354,15.1519,14.2553,11.5778,7.66004,6.26219,5.3815,5.15256,5.39704
7279.9624,2.82872,4.60982,12.334,14.3196,15.2531,15.1612,14.1917,11.5979,7.60959,6.40188,5.37477,5.24112,5.46884
7280.4448,2.80879,4.64437,12.3039,14.2999,15.2291,15.1697,14.1189,11.5773,7.54219,6.4958,5.35193,5.31455,5.54624
7280.9268,2.77284,4.65858,12.2611,14.2846,15.2655,15.1753,14.0411,11.5238,7.48213,6.50986,5.30961,5.34956,5.62228
7281.4092,2.7284,4.64405,12.2317,14.2868,15.3366,15.1827,13.9632,11.4559,7.44921,6.43162,5.25256,5.33977,5.687
7281.8911,2.69045,4.60934,12.2251,14.3108,15.4008,15.1995,13.8893,11.391,7.44718,6.27146,5.19597,5.29941,5.73059
7282.373,2.67452,4.57832,12.2343,14.3458,15.4204,15.2292,13.8226,11.3347,7.46169,6.05824,5.1615,5.25555,5.74727
7282.8555,2.68689,4.57701,12.2468,14.3691,15.3794,15.2648,13.7663,11.279,7.46807,5.8334,5.16854,5.23355,5.73698
7283.3374,2.71891,4.61814,12.256,14.3585,15.2895,15.2907,13.7218,11.2098,7.44459,5.64343,5.22412,5.24426,5.70456
7283.8193,2.75086,4.69389,12.263,14.3066,15.1821,15.291,13.6872,11.1191,7.38356,5.52888,5.3164,5.27997,5.65819
7284.3018,2.76408,4.78158,12.2702,14.2261,15.092,15.2616,13.6562,11.0123,7.29397,5.51102,5.41594,5.32075,5.60809
7284.7837,2.75363,4.85664,12.2752,14.1441,15.0409,15.2156,13.62,10.905,7.19443,5.58189,5.48582,5.34656,5.56507
7285.2661,2.73322,4.90354,12.2724,14.0879,15.0299,15.1767,13.5714,10.8127,7.10195,5.70442,5.49716,5.34795,5.53793
7285.748,2.72883,4.91931,12.2609,14.0723,15.0421,15.1639,13.5077,10.7394,7.02391,5.8248,5.44316,5.33011,5.53021
7286.23,2.7643,4.91161,12.2515,14.0936,15.0533,15.1761,13.4304,10.675,6.95833,5.8937,5.34496,5.30901,5.53862
7286.7124,2.84657,4.89619,12.2626,14.1336,15.0438,15.1883,13.3422,10.603,6.90136,5.8878,5.24427,5.30173,5.55533
7287.1943,2.95995,4.89476,12.3067,14.1704,15.0078,15.165,13.2449,10.5143,6.85567,5.8201,5.18381,5.31626,5.57372
7287.6763,3.07435,4.93068,12.3777,14.1874,14.9538,15.083,13.1397,10.416,6.83144,5.73113,5.18559,5.34733,5.59302
7288.1587,3.1623,5.01993,12.4533,14.1775,14.8977,14.9478,13.0318,10.3272,6.83797,5.66577,5.24115,5.3812,5.61699
7288.6406,3.21288,5.16104,12.5111,14.1396,14.8528,14.7915,12.9338,10.2646,6.8723,5.65098,5.31915,5.40562,5.64727
7289.123,3.23431,5.3309,12.5465,14.0761,14.8255,14.6559,12.8636,10.23,6.91496,5.68676,5.38298,5.41713,5.6778
7289.605,3.24611,5.49177,12.5756,13.9939,14.817,14.5732,12.837,10.2097,6.93782,5.75117,5.40707,5.42096,5.69609
7290.0869,3.267,5.60775,12.6221,13.9073,14.8281,14.5562,12.859,10.1845,6.92056,5.81356,5.38511,5.42449,5.69191
7290.5693,3.30553,5.66144,12.6958,13.8382,14.8616,14.5979,12.918,10.1445,6.86574,5.84876,5.32873,5.42957,5.66687
7291.0513,3.35799,5.65979,12.7789,13.8092,14.9193,14.6792,12.9888,10.0956,6.80145,5.84662,5.25959,5.42972,5.63653
7291.5332,3.41359,5.62552,12.832,13.8331,14.9938,14.776,13.041,10.054,6.76822,5.81369,5.20003,5.41467,5.62172
7292.0156,3.46223,5.58198,12.816,13.9048,15.0626,14.8618,13.0496,10.0301,6.79671,5.76788,5.16635,5.37941,5.63424
7292.4976,3.49933,5.54298,12.7175,13.9992,15.0908,14.9077,13.0021,10.0157,6.88797,5.72883,5.16584,5.33174,5.66695
7292.98,3.52458,5.51359,12.5625,14.0788,15.0467,14.8869,12.9033,9.98367,7.00821,5.70768,5.19606,5.29264,5.69656
7293.4619,3.5362,5.49785,12.4064,14.1103,14.9238,14.7861,12.7741,9.90555,7.10555,5.70088,5.24587,5.28674,5.70034
7293.9438,3.52708,5.50359,12.302,14.0807,14.7525,14.6168,12.6418,9.77585,7.14205,5.69317,5.29875,5.32786,5.67502
