Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
557.8091,0.0788207,0.0659525,-1.17549e-38,-1.17549e-38,0.0694229,-1.17549e-38,-1.17549e-38,0.0598157,0.138542,-1.17549e-38,0.0339147,0.0514391
558.2912,0.0219996,0.0565204,-1.17549e-38,-1.17549e-38,0.103549,-1.17549e-38,-1.17549e-38,0.000534352,0.119153,-1.17549e-38,0.0480251,0.0647135
558.7733,-1.17549e-38,0.0353756,-1.17549e-38,-1.17549e-38,0.111158,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0804406,-1.17549e-38,0.0665955,0.077398
559.2554,-1.17549e-38,0.00961815,-1.17549e-38,-1.17549e-38,0.0928139,0.0206631,-1.17549e-38,-1.17549e-38,0.0348544,-1.17549e-38,0.086725,0.0934947
559.7375,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0599958,0.0387641,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.10474,0.111674
560.2197,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0298213,0.0384074,-1.17549e-38,0.00664853,-1.17549e-38,-1.17549e-38,0.116373,0.123619
560.7018,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0164339,0.0244124,-1.17549e-38,0.0517782,-1.17549e-38,-1.17549e-38,0.116651,0.118108
561.1839,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0239554,0.00779342,-1.17549e-38,0.0872995,-1.17549e-38,-1.17549e-38,0.100875,0.0887809
561.666,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0450329,-1.17549e-38,0.00627456,0.102047,0.00160615,-1.17549e-38,0.06717,0.0402603
562.1481,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0655794,-1.17549e-38,0.0297964,0.0937811,0.00374151,-1.17549e-38,0.0193138,-1.17549e-38
562.6302,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0726944,-1.17549e-38,0.0475241,0.068806,0.00173793,-1.17549e-38,-1.17549e-38,-1.17549e-38
563.1124,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0612075,-1.17549e-38,0.0573997,0.0378947,0.00307474,-1.17549e-38,-1.17549e-38,-1.17549e-38
563.5945,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0354535,-1.17549e-38,0.0606256,0.0110342,0.012722,-1.17549e-38,-1.17549e-38,-1.17549e-38
564.0766,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00584772,-1.17549e-38,0.0606193,-1.17549e-38,0.028981,-1.17549e-38,-1.17549e-38,-1.17549e-38
564.5587,-1.17549e-38,0.0160846,0.00655454,0.00939085,-1.17549e-38,-1.17549e-38,0.0607292,-1.17549e-38,0.0450799,-1.17549e-38,-1.17549e-38,0.00948676
565.0408,-1.17549e-38,0.0276889,0.0118355,0.00987582,-1.17549e-38,-1.17549e-38,0.0626153,-1.17549e-38,0.0543408,-1.17549e-38,-1.17549e-38,0.0164139
565.5229,0.00171751,0.0268304,0.0110153,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0663421,-1.17549e-38,0.0541154,-1.17549e-38,-1.17549e-38,0.00246057
566.0051,0.0116604,0.0131578,0.00651965,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0713839,-1.17549e-38,0.0456379,-1.17549e-38,-1.17549e-38,-1.17549e-38
566.4872,0.0138813,-1.17549e-38,0.00190329,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0769392,-1.17549e-38,0.0310362,-1.17549e-38,-1.17549e-38,-1.17549e-38
566.9693,0.0132239,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00292452,-1.17549e-38,0.0810194,-1.17549e-38,0.0111329,-1.17549e-38,-1.17549e-38,-1.17549e-38
567.4514,0.0155765,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0116757,-1.17549e-38,0.0796168,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
567.9335,0.0232662,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0198207,0.00841345,0.0678327,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
568.4156,0.0335416,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0271335,0.0250693,0.0432062,0.00909735,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
568.8978,0.0411835,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0313533,0.0248851,0.00902223,0.0462395,-1.17549e-38,0.00652962,-1.17549e-38,0.00234587
