Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
532.2569,0.00928192,0.0801464,-1.17549e-38,-1.17549e-38,0.174783,-1.17549e-38,0.00872003,-1.17549e-38,0.100944,0.0175834,0.0995338,0.00036214,0.0757692,-1.17549e-38,-1.17549e-38
532.739,0.0342268,0.0522351,-1.17549e-38,-1.17549e-38,0.212236,-1.17549e-38,0.0231413,-1.17549e-38,0.125802,0.0229547,0.0899159,0.0447991,0.055176,-1.17549e-38,-1.17549e-38
533.2211,0.0604549,0.0217011,-1.17549e-38,-1.17549e-38,0.21442,-1.17549e-38,0.0305378,-1.17549e-38,0.140509,0.0169542,0.0685127,0.0764299,0.0393096,0.00670749,-1.17549e-38
533.7032,0.0798016,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.179568,-1.17549e-38,0.0254439,-1.17549e-38,0.139213,-1.17549e-38,0.0448749,0.093085,0.032326,0.045074,-1.17549e-38
534.1854,0.0857969,-1.17549e-38,-1.17549e-38,0.000748535,0.119057,-1.17549e-38,0.00664777,-1.17549e-38,0.121028,-1.17549e-38,0.0281409,0.0988131,0.0352991,0.0826276,-1.17549e-38
534.6675,0.0743914,-1.17549e-38,-1.17549e-38,0.02006,0.0537772,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0884406,-1.17549e-38,0.0230742,0.100575,0.0450056,0.116284,-1.17549e-38
535.1496,0.0449836,-1.17549e-38,-1.17549e-38,0.0313614,0.00577667,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.045614,-1.17549e-38,0.0295417,0.104246,0.0550944,0.144397,-1.17549e-38
535.6317,0.00234849,-1.17549e-38,-1.17549e-38,0.0368528,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0441479,0.111353,0.0593285,0.163037,-1.17549e-38
536.1138,-1.17549e-38,-1.17549e-38,0.00828082,0.0418906,0.000555419,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0618033,0.11798,0.0550489,0.164962,0.0226406
536.5959,-1.17549e-38,-1.17549e-38,0.0509422,0.0510919,0.0269796,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0764245,0.116794,0.044443,0.14332,0.0358078
537.0781,-1.17549e-38,0.0220061,0.0787933,0.0641526,0.0481005,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0818272,0.101498,0.032469,0.0977891,0.0336715
537.5602,-1.17549e-38,0.0500845,0.0893355,0.0746455,0.0504975,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0740282,0.0710962,0.0228677,0.0380778,0.0223391
538.0423,-1.17549e-38,0.0693106,0.0898601,0.0733638,0.0331278,-1.17549e-38,0.0111371,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0543612,0.0310469,0.0154107,-1.17549e-38,0.0109909
538.5244,0.0240831,0.0687747,0.0911144,0.054409,0.00532439,-1.17549e-38,0.021135,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0310178,-1.17549e-38,0.00660861,-1.17549e-38,0.00541613
539.0065,0.0408143,0.0447131,0.0984966,0.0200368,-1.17549e-38,-1.17549e-38,0.024396,-1.17549e-38,0.00679612,-1.17549e-38,0.0168556,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00497923
539.4886,0.0284517,0.0039394,0.107386,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0241951,-1.17549e-38,0.0160372,-1.17549e-38,0.023602,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00484552
539.9708,-1.17549e-38,-1.17549e-38,0.106288,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0237931,-1.17549e-38,0.0107972,0.0141075,0.0552847,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00100724
540.4529,-1.17549e-38,-1.17549e-38,0.0858548,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0249009,-1.17549e-38,6.12641e-05,0.0355119,0.104902,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
540.935,-1.17549e-38,-1.17549e-38,0.0472679,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0272735,-1.17549e-38,-1.17549e-38,0.0520172,0.156861,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
541.4171,-1.17549e-38,-1.17549e-38,0.00345364,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0295097,-1.17549e-38,0.00648329,0.0652828,0.194214,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
541.8992,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0304381,-1.17549e-38,0.0333819,0.0764495,0.206609,-1.17549e-38,0.0225742,-1.17549e-38,-1.17549e-38
542.3813,-1.17549e-38,0.0280758,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0300687,0.00109133,0.0696519,0.0847566,0.194387,-1.17549e-38,0.0569304,0.00931149,-1.17549e-38
542.8635,0.0130287,0.0450617,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00833466,0.0294167,0.0155951,0.103681,0.0878545,0.166743,0.00683595,0.0857249,0.0267202,-1.17549e-38
543.3456,0.033725,0.0351034,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0210493,0.0294624,0.0260525,0.123781,0.0831799,0.135448,0.025473,0.104341,0.0428216,-1.17549e-38
543.8277,0.0471755,0.00130127,0.00326332,-1.17549e-38,-1.17549e-38,0.0318872,0.0302865,0.0291032,0.122645,0.06936,0.108002,0.0373352,0.110294,0.0470983,-1.17549e-38
