Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
5885.1987,11.0336,12.4701,12.1023,10.2905,7.59006,4.92246,3.79683,3.36285,3.24977,3.25302,3.04011
5885.6812,11.021,12.4388,12.074,10.2292,7.53712,4.8979,3.76774,3.35397,3.22469,3.24558,3.036
5886.1631,11.0061,12.4022,12.0526,10.1644,7.48822,4.88164,3.74099,3.35104,3.20501,3.2244,3.04129
5886.645,10.9906,12.3642,12.0312,10.092,7.43711,4.87248,3.71924,3.3498,3.19101,3.19774,3.04924
5887.1274,10.9753,12.3285,12.0015,10.0115,7.37943,4.86704,3.70431,3.34569,3.18163,3.17499,3.05105
5887.6094,10.9592,12.2969,11.9578,9.92656,7.31416,4.85912,3.69656,3.33594,3.17555,3.16216,3.04114
5888.0918,10.9407,12.2683,11.8984,9.84302,7.24285,4.84119,3.69474,3.32075,3.17197,3.15959,3.02049
5888.5737,10.9183,12.2398,11.8261,9.76546,7.16768,4.8076,3.69613,3.30309,3.17063,3.163,2.99623
5889.0557,10.8925,12.2085,11.7469,9.69523,7.09001,4.75755,3.69682,3.28719,3.17129,3.16687,2.97773
5889.5381,10.8662,12.1726,11.6674,9.63024,7.01057,4.69593,3.69262,3.27663,3.17303,3.16783,2.97173
5890.02,10.8433,12.1317,11.5937,9.56674,6.93075,4.63114,3.68058,3.27277,3.17434,3.1659,2.97913
5890.502,10.8271,12.0869,11.5295,9.50122,6.85324,4.57113,3.66063,3.27411,3.17367,3.16309,2.9949
5890.9844,10.8179,12.0402,11.4755,9.43153,6.78099,4.52007,3.63632,3.27698,3.17036,3.16074,3.01075
5891.4663,10.8131,11.9946,11.4294,9.3569,6.71496,4.47767,3.61356,3.27708,3.16502,3.15798,3.01909
5891.9487,10.8078,11.9526,11.3862,9.2774,6.65267,4.44124,3.59749,3.2712,3.15914,3.15259,3.01628
5892.4307,10.7982,11.9155,11.3402,9.19364,6.58907,4.40858,3.58919,3.25855,3.15426,3.14365,3.00406
5892.9126,10.7824,11.882,11.2874,9.1069,6.51979,4.37929,3.58437,3.2411,3.15118,3.13365,2.98861
5893.395,10.7618,11.8496,11.2272,9.01927,6.44425,4.35386,3.57547,3.223,3.14962,3.12772,2.97767
5893.877,10.7393,11.8157,11.1621,8.93348,6.36653,4.33156,3.55614,3.20913,3.14856,3.13007,2.97686
5894.3589,10.7176,11.7794,11.0961,8.85225,6.29293,4.30952,3.52563,3.20307,3.14672,3.13996,2.98696
5894.8413,10.6979,11.7413,11.0315,8.77746,6.22813,4.28399,3.49005,3.20534,3.1431,3.1505,3.00353
5895.3232,10.6795,11.703,10.9682,8.70968,6.17251,4.25296,3.4595,3.21247,3.13727,3.15181,3.01912
5895.8057,10.6605,11.6656,10.9039,8.6481,6.12239,4.21789,3.44269,3.2181,3.12944,3.13686,3.02693
5896.2876,10.6397,11.6283,10.8367,8.59091,6.07266,4.18304,3.44218,3.21582,3.12044,3.10623,3.02372
5896.7695,10.6167,11.5898,10.7676,8.53574,6.01957,4.15276,3.45321,3.20273,3.11143,3.06858,3.01064
5897.252,10.5925,11.5487,10.7006,8.48017,5.96183,4.12874,3.46661,3.18142,3.1036,3.03644,2.99165
5897.7339,10.5693,11.5049,10.6409,8.422,5.89985,4.10913,3.47376,3.15889,3.09788,3.02008,2.97111
5898.2158,10.549,11.4595,10.5916,8.35968,5.83451,4.08995,3.47056,3.14257,3.0947,3.02304,2.95201
5898.6982,10.5327,11.4139,10.5512,8.29262,5.76674,4.06739,3.45834,3.13591,3.09394,3.04148,2.93569
5899.1802,10.5199,11.3692,10.5136,8.22142,5.69806,4.03957,3.44168,3.13644,3.09502,3.0669,2.92256
5899.6626,10.5082,11.3266,10.4708,8.14779,5.63117,4.00695,3.42507,3.13794,3.09707,3.09014,2.91294
5900.1445,10.4945,11.287,10.4176,8.07394,5.56939,3.97181,3.41062,3.13538,3.09913,3.1047,2.90725
5900.6265,10.4756,11.2511,10.3537,8.00149,5.51509,3.93754,3.39789,3.12902,3.10031,3.10822,2.90568
5901.1089,10.4499,11.2185,10.2844,7.93059,5.46814,3.90784,3.38534,3.1247,3.10014,3.10245,2.90784
5901.5908,10.4175,11.1867,10.2169,7.8599,5.42579,3.88563,3.37191,3.12992,3.09875,3.09213,2.91266
5902.0728,10.3805,11.1509,10.1558,7.78775,5.38414,3.8719,3.35778,3.14826,3.09708,3.0832,2.91876
5902.5552,10.3422,11.1057,10.1011,7.71392,5.34029,3.86497,3.34404,3.17591,3.09672,3.08085,2.9251
5903.0371,10.3057,11.0482,10.0487,7.64078,5.29374,3.86108,3.33208,3.20269,3.09944,3.08778,2.93146
5903.5195,10.2734,10.9803,9.99366,7.5725,5.24621,3.8563,3.32319,3.21673,3.10646,3.10349,2.93863
5904.0015,10.247,10.9091,9.93389,7.51252,5.20023,3.84839,3.3184,3.21021,3.11761,3.12476,2.94786
5904.4834,10.2267,10.8445,9.87114,7.46078,5.15763,3.83722,3.31819,3.18289,3.13081,3.14698,2.95985
5904.9658,10.2115,10.7949,9.80925,7.4129,5.11885,3.82349,3.32198,3.14193,3.14233,3.16552,2.9739
5905.4478,10.1988,10.7632,9.75104,7.36223,5.08308,3.80691,3.3276,3.09861,3.14787,3.17665,2.98801
5905.9297,10.1852,10.7451,9.6963,7.3037,5.0488,3.78594,3.33156,3.06364,3.14441,3.17801,3.00017
5906.4121,10.1674,10.7305,9.64235,7.23686,5.01404,3.75954,3.33031,3.04333,3.1318,3.1691,3.00996
5906.894,10.144,10.7084,9.5864,7.16596,4.97631,3.7295,3.32177,3.03813,3.11329,3.15173,3.01894
5907.3765,10.1164,10.6713,9.52795,7.09691,4.93289,3.70101,3.30642,3.04373,3.09456,3.13024,3.02911
5907.8584,10.0888,10.6189,9.46927,7.03356,4.88182,3.68023,3.28687,3.05411,3.08133,3.11056,3.04032
5908.3403,10.0653,10.5573,9.41362,6.97572,4.82338,3.67039,3.26625,3.06473,3.077,3.09821,3.04888
5908.8228,10.0483,10.4958,9.36258,6.92013,4.76103,3.66938,3.24656,3.07409,3.08133,3.09591,3.04921
5909.3047,10.0361,10.4418,9.31443,6.86325,4.70084,3.67099,3.22785,3.08303,3.09101,3.10216,3.03784
5909.7866,10.0242,10.3978,9.26473,6.80336,4.64906,3.66903,3.2091,3.09244,3.10158,3.11196,3.01707
5910.269,10.0076,10.361,9.20885,6.74074,4.6091,3.66125,3.18986,3.10126,3.10963,3.11953,2.99498
5910.751,9.98322,10.3261,9.14487,6.67625,4.57967,3.6499,3.17168,3.10651,3.11416,3.12152,2.98136
5911.2334,9.9514,10.2894,9.07502,6.61003,4.55546,3.63871,3.15816,3.1053,3.11645,3.11901,2.98193
5911.7153,9.91498,10.2501,9.00471,6.54161,4.52988,3.62891,3.15349,3.09726,3.11893,3.11684,2.9951
5912.1973,9.87778,10.21,8.93979,6.47119,4.49835,3.6177,3.16036,3.0855,3.12384,3.12065,3.01361
5912.6797,9.84305,10.1711,8.88361,6.40072,4.45998,3.60051,3.17826,3.0752,3.13226,3.13328,3.02956
5913.1616,9.81281,10.1331,8.83542,6.33337,4.41703,3.57516,3.20338,3.07081,3.14383,3.15278,3.03919
5913.6436,9.78774,10.0934,8.79093,6.27192,4.3729,3.54435,3.22996,3.07375,3.15679,3.17324,3.04388
5914.126,9.76697,10.0491,8.74442,6.21689,4.3305,3.51458,3.25236,3.08206,3.16833,3.18813,3.04719
5914.6079,9.74798,9.99885,8.69119,6.1662,4.29192,3.49224,3.26694,3.09202,3.17505,3.19402,3.05094
5915.0903,9.72682,9.94374,8.62939,6.11629,4.25899,3.48001,3.27281,3.10023,3.17397,3.19245,3.0536
5915.5723,9.69958,9.88658,8.5605,6.06407,4.23358,3.47588,3.27155,3.10504,3.16389,3.18876,3.05246
5916.0542,9.66427,9.83025,8.48876,6.00824,4.21661,3.47515,3.26615,3.10659,3.14666,3.1886,3.04728
5916.5366,9.62229,9.77652,8.41976,5.94949,4.20634,3.47323,3.25976,3.10608,3.12736,3.19434,3.04215
5917.0186,9.57798,9.72596,8.35849,5.88976,4.19756,3.46727,3.25469,3.10479,3.1129,3.20358,3.04364
5917.5005,9.53642,9.6787,8.3074,5.83136,4.18311,3.45617,3.25162,3.10362,3.10917,3.21064,3.05631
5917.9829,9.50085,9.6349,8.26512,5.77631,4.15725,3.43998,3.24952,3.10295,3.11811,3.21004,3.07891
5918.4648,9.4714,9.59471,8.22679,5.72623,4.11895,3.42002,3.24623,3.10272,3.1364,3.19996,3.10423
5918.9473,9.44601,9.55782,8.18599,5.68201,4.07267,3.39934,3.23976,3.10259,3.15669,3.18362,3.12296
5919.4292,9.42256,9.5232,8.13745,5.6434,4.02601,3.38243,3.22978,3.10214,3.17093,3.16782,3.12912
5919.9111,9.40065,9.48939,8.07915,5.60852,3.98542,3.37332,3.21835,3.10123,3.174,3.15946,3.1235
5920.3936,9.38152,9.4549,8.01252,5.57385,3.95307,3.37315,3.20923,3.10025,3.16572,3.16228,3.11297
5920.8755,9.36634,9.41851,7.94089,5.53518,3.92678,3.37913,3.20586,3.1004,3.15041,3.17535,3.1063
5921.3574,9.35429,9.37927,7.86762,5.48934,3.90281,3.38627,3.20934,3.10352,3.13451,3.19444,3.10921
5921.8398,9.34193,9.33646,7.79508,5.43591,3.87925,3.39087,3.21763,3.11154,3.12392,3.21489,3.12183
5922.3218,9.32448,9.28995,7.72505,5.37765,3.8575,3.39326,3.22678,3.12561,3.12218,3.23416,3.13958
5922.8042,9.29829,9.24063,7.65952,5.31917,3.84079,3.39727,3.23328,3.14492,3.12993,3.25227,3.15645
5923.2861,9.26283,9.19044,7.60082,5.26419,3.83131,3.40685,3.236,3.16625,3.14531,3.26992,3.16811
5923.7681,9.22095,9.14152,7.55049,5.21309,3.82816,3.42215,3.23631,3.18454,3.1648,3.28618,3.17327
5924.2505,9.17735,9.095,7.5077,5.16266,3.82765,3.43826,3.23652,3.1949,3.18431,3.29783,3.17282
5924.7324,9.13613,9.05019,7.46871,5.10846,3.82539,3.4473,3.23788,3.19505,3.20056,3.30133,3.16846
5925.2144,9.09888,9.00492,7.42795,5.04861,3.8183,3.44258,3.23974,3.18691,3.21236,3.29613,3.16195
5925.6968,9.06423,8.95701,7.3804,4.9862,3.80529,3.4218,3.24027,3.1759,3.22096,3.28663,3.1554
5926.1787,9.02915,8.9057,7.32398,4.92836,3.78653,3.38778,3.23811,3.16834,3.22917,3.28061,3.15177
5926.6611,8.99089,8.85215,7.2605,4.88208,3.76276,3.34677,3.23341,3.16826,3.23933,3.2847,3.1543
5927.1431,8.94856,8.79855,7.19476,4.84955,3.73535,3.30624,3.2277,3.17581,3.25169,3.29982,3.16503
5927.625,8.90351,8.74677,7.13227,4.82618,3.70697,3.27325,3.22275,3.1881,3.26431,3.31982,3.1833
5928.1074,8.85858,8.6975,7.07673,4.80292,3.68143,3.25353,3.21974,3.2015,3.27462,3.33486,3.20563
5928.5894,8.81681,8.65052,7.02837,4.77153,3.66198,3.25052,3.21919,3.21369,3.28166,3.33736,3.22742
5929.0713,8.78054,8.60548,6.98376,4.7293,3.64903,3.26414,3.22159,3.22375,3.28698,3.32678,3.24527
5929.5537,8.75111,8.56235,6.93726,4.68033,3.63915,3.28991,3.22772,3.23086,3.29362,3.31019,3.25858
5930.0356,8.7287,8.52098,6.88356,4.63258,3.62674,3.31964,3.23815,3.23322,3.30376,3.29831,3.26936
5930.5181,8.71218,8.48025,6.82011,4.59295,3.6075,3.34405,3.25213,3.22877,3.31689,3.29963,3.28056
5931.0,8.69877,8.43775,6.74869,4.56346,3.58135,3.3563,3.26698,3.21732,3.32968,3.31639,3.29422
5931.4819,8.6841,8.39065,6.67502,4.54066,3.55256,3.35459,3.27859,3.20246,3.33784,3.34442,3.31038
5931.9644,8.66338,8.33745,6.60672,4.51833,3.52675,3.34243,3.28301,3.19102,3.33846,3.37651,3.32717
5932.4463,8.63325,8.27925,6.55027,4.49134,3.50719,3.32652,3.27814,3.18989,3.33163,3.40655,3.34164
5932.9287,8.59375,8.21963,6.50815,4.45839,3.49298,3.31358,3.26475,3.20208,3.32055,3.43206,3.35083
5933.4106,8.54865,8.16292,6.47755,4.42225,3.48046,3.30754,3.24625,3.22481,3.3104,3.45375,3.35275
5933.8926,8.50395,8.11185,6.45119,4.38759,3.4666,3.30835,3.22796,3.251,3.30682,3.47328,3.34728
5934.375,8.4649,8.06609,6.42029,4.35796,3.45173,3.31261,3.21591,3.27321,3.31423,3.49096,3.33662
5934.8569,8.43351,8.02251,6.37833,4.33341,3.43953,3.31548,3.21556,3.28738,3.3344,3.50509,3.32493
5935.3389,8.40778,7.97694,6.32399,4.31027,3.43432,3.31312,3.23005,3.29402,3.36554,3.51306,3.317
5935.8213,8.38326,7.92645,6.26147,4.2832,3.43762,3.30468,3.25853,3.2964,3.40225,3.5133,3.31629
5936.3032,8.35568,7.87078,6.19792,4.24839,3.44641,3.29309,3.29532,3.29768,3.43705,3.50673,3.32352
5936.7856,8.32306,7.81241,6.13944,4.20608,3.45428,3.28399,3.33113,3.29903,3.46283,3.4969,3.33648
5937.2676,8.28616,7.75521,6.08786,4.16068,3.45485,3.28342,3.35629,3.2999,3.4756,3.48883,3.35147
5937.7495,8.24751,7.70262,6.04064,4.11823,3.44531,3.29489,3.36488,3.29967,3.47584,3.48729,3.36524
5938.2319,8.20979,7.65614,5.99347,4.08279,3.4279,3.31743,3.3574,3.29905,3.46806,3.49523,3.37651
5938.7139,8.17476,7.61465,5.9439,4.05407,3.40844,3.34541,3.34043,3.29998,3.45851,3.51294,3.38613
5939.1958,8.14299,7.57492,5.89303,4.02791,3.39269,3.3704,3.3234,3.30443,3.45257,3.53811,3.39624
5939.6782,8.11417,7.53306,5.84413,3.99949,3.3828,3.38417,3.31419,3.31297,3.4528,3.56655,3.40893
5940.1602,8.08747,7.48628,5.79952,3.96688,3.37607,3.38169,3.31612,3.32447,3.4585,3.59341,3.42539
5940.6426,8.06169,7.43438,5.7582,3.9325,3.36683,3.36305,3.32739,3.33691,3.4668,3.61422,3.4455
5941.1245,8.0355,7.38011,5.71643,3.90142,3.35026,3.33359,3.34284,3.3487,3.47456,3.62582,3.4681
5941.6064,8.0077,7.32807,5.67073,3.87771,3.32578,3.30232,3.35665,3.35947,3.48034,3.62678,3.49133
5942.0889,7.9776,7.28244,5.62094,3.8615,3.29777,3.27883,3.3647,3.36988,3.48521,3.61777,3.51315
5942.5708,7.94506,7.24464,5.57061,3.84877,3.27319,3.26991,3.36583,3.38069,3.49216,3.60179,3.532
5943.0527,7.91032,7.21215,5.52439,3.83398,3.25795,3.27674,3.36194,3.3918,3.5041,3.5842,3.54744
5943.5352,7.87364,7.17937,5.48429,3.81353,3.254,3.29438,3.35705,3.40213,3.52152,3.57194,3.5605
5944.0171,7.83519,7.14017,5.44776,3.78773,3.25903,3.31371,3.35553,3.41045,3.54158,3.5716,3.57334
5944.4995,7.79534,7.09087,5.40917,3.76,3.26818,3.32554,3.36017,3.41672,3.5593,3.58682,3.58832
5944.9814,7.75497,7.03194,5.36364,3.73421,3.2764,3.32492,3.37082,3.423,3.57058,3.61634,3.60689
5945.4634,7.71544,6.96763,5.31037,3.71217,3.28008,3.31365,3.38459,3.43283,3.5751,3.65397,3.6289
5945.9458,7.67792,6.90385,5.25304,3.693,3.27758,3.29932,3.39739,3.44918,3.577,3.69103,3.65295
5946.4277,7.64269,6.84567,5.19723,3.67455,3.26907,3.29156,3.40625,3.47213,3.58289,3.72007,3.67732
5946.9097,7.60888,6.79571,5.14674,3.65538,3.25639,3.29712,3.41072,3.49798,3.59825,3.73787,3.70093
5947.3921,7.57497,6.75402,5.10149,3.63583,3.24257,3.31646,3.41286,3.52096,3.6247,3.74632,3.72356
5947.874,7.53983,6.7189,5.05813,3.61736,3.23085,3.34338,3.41585,3.53675,3.65974,3.75075,3.74519
5948.3564,7.50361,6.68806,5.01274,3.60102,3.22315,3.36794,3.4224,3.54552,3.69882,3.75723,3.7651
5948.8384,7.46764,6.65929,4.96331,3.58646,3.21893,3.38098,3.4338,3.552,3.73771,3.77022,3.78164
5949.3203,7.43369,6.63074,4.9107,3.5722,3.21561,3.37839,3.4498,3.56226,3.77346,3.79142,3.79309
5949.8027,7.40274,6.60089,4.85777,3.55706,3.21043,3.363,3.46885,3.57925,3.80359,3.8197,3.79911
5950.2847,7.37442,6.56842,4.8078,3.54114,3.20262,3.34361,3.48838,3.6004,3.82488,3.85159,3.80158
5950.7666,7.34712,6.53196,4.76343,3.52559,3.19417,3.33148,3.50508,3.61919,3.83353,3.88204,3.80415
5951.249,7.31896,6.48996,4.72629,3.51129,3.18849,3.33553,3.51576,3.62962,3.82736,3.90579,3.81049
5951.731,7.28875,6.44075,4.69698,3.49767,3.18781,3.35829,3.51867,3.63034,3.8084,3.91928,3.82241
5952.2134,7.25646,6.38324,4.67473,3.48287,3.19141,3.39434,3.51474,3.62552,3.78393,3.92247,3.83919
5952.6953,7.22297,6.31802,4.65692,3.46532,3.19609,3.43212,3.50775,3.62202,3.76438,3.91948,3.85836
5953.1772,7.18918,6.24824,4.63915,3.44533,3.19853,3.45878,3.50292,3.62519,3.75914,3.91708,3.87748
5953.6597,7.15524,6.17935,4.6163,3.42548,3.19772,3.4658,3.50456,3.63634,3.77264,3.92174,3.8953
5954.1416,7.12029,6.11735,4.5843,3.4091,3.19544,3.45276,3.51398,3.6533,3.80282,3.93659,3.91194
5954.6235,7.08309,6.06628,4.54173,3.39801,3.19458,3.42718,3.52889,3.673,3.84284,3.96012,3.92814
5955.106,7.04291,6.02624,4.49028,3.39121,3.19673,3.40061,3.54459,3.69361,3.88455,3.98735,3.94464
5955.5879,7.00019,5.99325,4.43398,3.38555,3.20088,3.38305,3.55627,3.71485,3.92176,4.01271,3.96214
5956.0703,6.95627,5.96131,4.37771,3.3778,3.20428,3.37899,3.5613,3.73668,3.95175,4.03295,3.98169
5956.5522,6.91249,5.92544,4.32581,3.36673,3.20472,3.38682,3.56035,3.75806,3.97487,4.04841,4.00468
5957.0342,6.86937,5.88401,4.28117,3.35355,3.20227,3.4015,3.55697,3.77697,3.99319,4.06215,4.03208
5957.5166,6.82655,5.8391,4.24472,3.34071,3.19926,3.41834,3.55585,3.79157,4.00905,4.07767,4.06339
5957.9985,6.78363,5.79465,4.21525,3.33002,3.19862,3.43516,3.56066,3.80142,4.02416,4.09677,4.09628
5958.4805,6.7411,5.75378,4.18977,3.32164,3.20173,3.45192,3.57251,3.80768,4.03904,4.11882,4.1274
5958.9629,6.70035,5.71697,4.16462,3.31439,3.20748,3.46863,3.58977,3.81239,4.05302,4.14164,4.1539
5959.4448,6.66269,5.68211,4.1371,3.30703,3.21302,3.48368,3.60944,3.8175,4.06469,4.16329,4.17468
5959.9272,6.62798,5.64643,4.1067,3.29913,3.21528,3.49399,3.62908,3.82437,4.07305,4.18331,4.19044
5960.4092,6.59416,5.60859,4.07515,3.29105,3.21248,3.49693,3.64826,3.83387,4.07876,4.20268,4.20291
5960.8911,6.55827,5.56954,4.04502,3.28302,3.20464,3.49252,3.6686,3.84644,4.08462,4.22267,4.21399
5961.3735,6.51841,5.53133,4.01788,3.27439,3.19311,3.48407,3.69223,3.862,4.09458,4.24374,4.22556
5961.8555,6.47511,5.49484,3.99326,3.26369,3.18002,3.47688,3.72001,3.87976,4.11154,4.26542,4.2397
5962.3374,6.43122,5.45819,3.96933,3.24973,3.16776,3.47565,3.75041,3.89833,4.13515,4.28735,4.25877
5962.8198,6.39041,5.41743,3.94448,3.23276,3.15903,3.48251,3.78012,3.91632,4.16133,4.31027,4.28451
5963.3018,6.35532,5.36929,3.91855,3.21487,3.15671,3.49648,3.80565,3.93292,4.18414,4.33603,4.31684
5963.7842,6.32653,5.31407,3.89256,3.19901,3.16345,3.51451,3.82514,3.94819,4.19922,4.36604,4.35318
5964.2661,6.30263,5.25653,3.86727,3.18719,3.18078,3.53322,3.83893,3.9626,4.20677,4.39939,4.38915
5964.748,6.28083,5.20352,3.84194,3.17918,3.20791,3.55018,3.84885,3.97638,4.21207,4.43226,4.42053
5965.2305,6.25767,5.15984,3.81432,3.1728,3.24112,3.5644,3.85669,3.98928,4.22308,4.45934,4.44518
5965.7124,6.22947,5.12518,3.78228,3.16583,3.27402,3.5761,3.86295,4.0008,4.24628,4.47663,4.46384
5966.1943,6.19312,5.09427,3.74552,3.15838,3.2992,3.58631,3.86686,4.01101,4.28316,4.48376,4.47926
5966.6768,6.14718,5.06028,3.70636,3.15374,3.31067,3.59648,3.86743,4.02095,4.32936,4.48433,4.49437
5967.1587,6.0928,5.0191,3.66885,3.15664,3.30621,3.608,3.86492,4.03248,4.37685,4.48418,4.51076
5967.6411,6.03362,4.97138,3.63694,3.16973,3.2884,3.62166,3.86153,4.04756,4.41783,4.48875,4.52838
5968.123,5.97443,4.92125,3.61291,3.19065,3.26375,3.63694,3.86094,4.06742,4.44813,4.50117,4.54632
5968.605,5.9191,4.87284,3.59677,3.21197,3.24023,3.6519,3.86674,4.09219,4.46815,4.52189,4.56409
5969.0874,5.86926,4.82758,3.58664,3.22464,3.22443,3.66388,3.88081,4.12104,4.4814,4.54929,4.58245
5969.5693,5.82451,4.78412,3.57951,3.22299,3.21957,3.67087,3.90254,4.1526,4.49177,4.58063,4.60332
5970.0513,5.78391,4.74063,3.57207,3.20797,3.22524,3.6728,3.92938,4.18532,4.50155,4.61274,4.62881
5970.5337,5.74751,4.69715,3.56161,3.1864,3.23837,3.67189,3.95809,4.21753,4.51139,4.64265,4.66001
5971.0156,5.71658,4.65592,3.54687,3.16674,3.25496,3.67147,3.98608,4.24747,4.52168,4.66836,4.69608
5971.498,5.69236,4.61944,3.52865,3.15426,3.2716,3.67412,4.01179,4.27348,4.53373,4.68961,4.73419
5971.98,5.67412,4.58795,3.50948,3.14881,3.28639,3.68027,4.03445,4.29458,4.54961,4.708,4.77042
5972.4619,5.65818,4.55865,3.49218,3.14639,3.29918,3.6882,4.05352,4.31118,4.5703,4.7262,4.80115
5972.9443,5.63886,4.52724,3.47806,3.14301,3.31086,3.69578,4.06868,4.32537,4.59408,4.74643,4.82456
5973.4263,5.61102,4.49078,3.46581,3.13792,3.3221,3.70236,4.08033,4.34041,4.61662,4.7694,4.84145
5973.9082,5.57278,4.44946,3.45204,3.13395,3.33203,3.70974,4.09014,4.35927,4.63354,4.79422,4.85501
5974.3906,5.52687,4.40623,3.43345,3.13506,3.33794,3.72111,4.10099,4.38296,4.64372,4.81962,4.86962
5974.8726,5.47942,4.3648,3.4089,3.14302,3.33665,3.7389,4.11614,4.40974,4.65108,4.84514,4.88919
5975.355,5.43671,4.32753,3.38024,3.15559,3.32723,3.76308,4.13797,4.4357,4.66304,4.87158,4.91569
5975.8369,5.40163,4.29481,3.35109,3.16712,3.31309,3.79113,4.16703,4.45691,4.6865,4.90019,4.94851
5976.3188,5.37195,4.26565,3.32459,3.17128,3.30176,3.81969,4.20178,4.4717,4.72376,4.93146,4.98487
5976.8013,5.34148,4.23883,3.30177,3.16427,3.30156,3.84657,4.23883,4.48188,4.77119,4.96449,5.021
5977.2832,5.30368,4.21346,3.28159,3.14701,3.31702,3.87132,4.27361,4.49177,4.82136,4.99749,5.05366
5977.7651,5.25561,4.18891,3.26242,3.12545,3.34587,3.8943,4.30117,4.50569,4.86722,5.02908,5.08125
5978.2476,5.19969,4.1646,3.24367,3.10866,3.37995,3.91516,4.31746,4.5254,4.90549,5.05915,5.10407
5978.7295,5.14239,4.14013,3.22629,3.10521,3.40945,3.93242,4.32089,4.54931,4.93735,5.08874,5.12393
5979.2119,5.09061,4.11546,3.21191,3.11913,3.42785,3.94469,4.3136,4.57422,4.96626,5.11886,5.14329
5979.6938,5.04825,4.09076,3.20138,3.14734,3.43424,3.95243,4.30171,4.59838,4.9949,5.14943,5.1646
5980.1758,5.01492,4.06585,3.19399,3.17993,3.4321,3.95858,4.29369,4.62367,5.02325,5.17898,5.18995
5980.6582,4.98734,4.03973,3.18781,3.20393,3.42611,3.96705,4.29739,4.65485,5.04894,5.20557,5.22098
5981.1401,4.96202,4.01069,3.18081,3.20906,3.41957,3.98007,4.3169,4.69608,5.0695,5.22827,5.25869
5981.6221,4.93717,3.97732,3.17179,3.19267,3.41421,3.99653,4.35089,4.74688,5.08464,5.24798,5.30292
5982.1045,4.91283,3.93943,3.16062,3.16124,3.41155,4.01273,4.39323,4.80049,5.09731,5.26717,5.35182
5982.5864,4.8896,3.89836,3.14782,3.12732,3.41395,4.02521,4.43557,4.84636,5.11258,5.28855,5.40184
5983.0688,4.86742,3.85633,3.13397,3.10337,3.42363,4.0334,4.47067,4.87563,5.13516,5.31373,5.4486
5983.5508,4.84531,3.8155,3.11943,3.0958,3.44051,4.04012,4.49488,4.886,5.16683,5.34264,5.48849
5984.0327,4.82219,3.77761,3.10431,3.10233,3.46073,4.04952,4.50907,4.88304,5.20528,5.37418,5.52038
5984.5151,4.79761,3.74407,3.08855,3.11409,3.47777,4.06418,4.51765,4.87684,5.24522,5.40733,5.54638
5984.9971,4.77178,3.7162,3.07199,3.1212,3.48586,4.08355,4.52657,4.87642,5.28116,5.44186,5.57103
5985.479,4.74482,3.6948,3.05464,3.11857,3.48377,4.10475,4.54077,4.88564,5.31035,5.47816,5.59917
5985.9614,4.71594,3.67931,3.03729,3.10868,3.47621,4.12489,4.5625,4.90308,5.33419,5.51629,5.63351
5986.4434,4.68347,3.66737,3.02196,3.09976,3.4718,4.14286,4.59083,4.92526,5.35721,5.55522,5.67322
5986.9258,4.64582,3.65558,3.01169,3.10059,3.47879,4.1595,4.62275,4.95013,5.38417,5.59285,5.71459
5987.4077,4.6027,3.64111,3.00905,3.11508,3.50083,4.17618,4.65494,4.97814,5.41714,5.62697,5.75325
5987.8896,4.55581,3.62312,3.01421,3.13986,3.53534,4.19324,4.68524,5.01048,5.45422,5.65641,5.78691
5988.3721,4.50853,3.6028,3.02367,3.16615,3.57499,4.20955,4.71288,5.04645,5.49103,5.68154,5.81683
5988.854,4.46478,3.58198,3.0311,3.18472,3.61135,4.22327,4.73769,5.08272,5.52367,5.70399,5.84713
5989.3359,4.42766,3.56156,3.03032,3.1907,3.63847,4.23318,4.75927,5.11537,5.55152,5.72597,5.88224
5989.8184,4.39842,3.54087,3.01876,3.18554,3.65449,4.23952,4.77701,5.14279,5.57769,5.74974,5.92418
5990.3003,4.37605,3.51845,2.9992,3.17522,3.66103,4.24406,4.79112,5.16709,5.60698,5.77766,5.97124
5990.7827,4.35751,3.49342,2.9785,3.16631,3.66118,4.24952,4.80361,5.19255,5.6425,5.81214,6.01902
5991.2646,4.33863,3.46624,2.96392,3.16276,3.65779,4.25891,4.81816,5.22258,5.68325,5.85505,6.06299
5991.7466,4.3153,3.43841,2.95927,3.16516,3.65295,4.27479,4.83858,5.25758,5.72442,5.90654,6.10115
5992.229,4.28482,3.41152,2.96324,3.17233,3.64859,4.29861,4.86691,5.29549,5.76016,5.96409,6.13502
5992.7109,4.24666,3.3865,2.97069,3.18349,3.64708,4.33001,4.90253,5.33425,5.78727,6.02268,6.16865
5993.1929,4.20247,3.36357,2.97573,3.19897,3.65097,4.36631,4.94292,5.37382,5.80726,6.07658,6.20619
5993.6753,4.15512,3.34246,2.97461,3.21909,3.66195,4.40291,4.98517,5.41586,5.82562,6.1218,6.24942
5994.1572,4.10755,3.32258,2.96669,3.24238,3.67998,4.43464,5.02697,5.4613,5.84875,6.15788,6.29657
5994.6396,4.06198,3.30305,2.95359,3.26501,3.70335,4.45781,5.06637,5.508,5.88055,6.18777,6.34306
