Wavenumber (cm-1),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb)
6030.3159,9.45027,8.38252,7.17998,5.67047,4.35752,3.26532,2.5744,2.16048
6030.7983,9.51695,8.45634,7.2336,5.70744,4.3941,3.27968,2.58837,2.16347
6031.2803,9.56988,8.52827,7.28714,5.7435,4.43067,3.29634,2.60538,2.16354
6031.7622,9.6126,8.59553,7.34194,5.78121,4.46517,3.31804,2.62205,2.16124
6032.2446,9.65336,8.65686,7.39837,5.82312,4.49757,3.34528,2.63687,2.15697
6032.7266,9.70186,8.71311,7.45584,5.87052,4.52952,3.3756,2.65084,2.15066
6033.209,9.76514,8.76707,7.51332,5.92276,4.5629,3.40514,2.66602,2.14237
6033.6909,9.84459,8.82257,7.56985,5.97732,4.59829,3.43098,2.68325,2.13306
6034.1729,9.93543,8.88294,7.62493,6.03074,4.63445,3.45264,2.70094,2.12474
6034.6553,10.029,8.94942,7.67875,6.08007,4.66919,3.47156,2.71602,2.11958
6035.1372,10.1168,9.02037,7.73233,6.12429,4.70116,3.48943,2.72608,2.11838
6035.6191,10.1937,9.09186,7.7875,6.16494,4.73119,3.50692,2.73107,2.11976
6036.1016,10.26,9.15962,7.84631,6.20554,4.76225,3.52372,2.73325,2.12103
6036.5835,10.3203,9.22148,7.91013,6.24991,4.79796,3.53952,2.7356,2.12024
6037.0659,10.3806,9.27883,7.97865,6.30034,4.84044,3.5547,2.74019,2.11816
6037.5479,10.4456,9.33646,8.04963,6.35662,4.88889,3.5701,2.74763,2.11839
6038.0298,10.5168,9.40065,8.11956,6.41663,4.93995,3.58639,2.75771,2.12544
6038.5122,10.5927,9.47638,8.18522,6.47779,4.98939,3.60382,2.77031,2.14176
6038.9941,10.6703,9.56508,8.24532,6.53861,5.0343,3.62278,2.78571,2.16596
6039.4761,10.7473,9.66381,8.30137,6.59893,5.07432,3.64452,2.80416,2.19321
6039.9585,10.8228,9.76643,8.35738,6.65909,5.11106,3.67094,2.82507,2.21755
6040.4404,10.8979,9.86623,8.41826,6.71859,5.14635,3.70339,2.8466,2.23449
6040.9229,10.9747,9.9586,8.48754,6.77558,5.18051,3.74126,2.866,2.24233
6041.4048,11.0547,10.0423,8.56543,6.82763,5.2121,3.78161,2.88053,2.24188
6041.8867,11.1386,10.1185,8.64826,6.87329,5.23925,3.82033,2.88877,2.2355
6042.3691,11.2252,10.1891,8.72983,6.9136,5.26171,3.85411,2.89169,2.22631
6042.8511,11.313,10.2545,8.80437,6.95231,5.28197,3.88186,2.89274,2.21792
6043.333,11.4004,10.314,8.86959,6.99471,5.30439,3.90479,2.89651,2.2141
6043.8154,11.487,10.3679,8.92802,7.04548,5.33305,3.92544,2.90642,2.21791
6044.2974,11.5741,10.4197,8.98575,7.10653,5.36958,3.94658,2.92263,2.23025
6044.7798,11.6632,10.4761,9.04902,7.17598,5.4126,3.9706,2.94178,2.24888
6045.2617,11.7558,10.5444,9.12093,7.24857,5.45901,3.99923,2.95898,2.2689
6045.7437,11.8516,10.6286,9.20013,7.31785,5.50612,4.0331,2.97089,2.28455
6046.2261,11.9492,10.7267,9.28233,7.37897,5.55306,4.07108,2.97779,2.29174
6046.708,12.0468,10.8321,9.36322,7.43099,5.6009,4.11006,2.98315,2.28993
6047.1899,12.1435,10.9367,9.44065,7.47735,5.65149,4.14583,2.9911,2.28237
6047.6724,12.2399,11.0347,9.51478,7.52413,5.70607,4.175,3.00381,2.27488
6048.1543,12.3372,11.1247,9.58659,7.57683,5.76452,4.19679,3.02076,2.27351
6048.6367,12.4362,11.2087,9.65666,7.63766,5.82535,4.21341,3.04018,2.28217
6049.1187,12.5353,11.29,9.72527,7.70473,5.88632,4.2286,3.06107,2.30104
6049.6006,12.6317,11.3711,9.79364,7.77373,5.94503,4.24535,3.08404,2.32633
6050.083,12.723,11.4535,9.8647,7.84097,5.99967,4.26463,3.11042,2.35183
6050.5649,12.8095,11.5377,9.94208,7.90566,6.04948,4.28573,3.14052,2.37143
6051.0469,12.8949,11.6238,10.0279,7.96996,6.09504,4.30799,3.17275,2.38157
6051.5293,12.9849,11.7107,10.121,8.03682,6.13801,4.33201,3.20418,2.38235
6052.0112,13.0838,11.7972,10.2175,8.10712,6.18054,4.35948,3.23196,2.37666
6052.4937,13.1924,11.8827,10.3129,8.17832,6.22445,4.39169,3.25453,2.36827
6052.9756,13.3074,11.9682,10.405,8.24568,6.27077,4.4283,3.27186,2.36017
6053.4575,13.4238,12.057,10.4943,8.3055,6.31966,4.46751,3.28515,2.35433
6053.9399,13.5382,12.1533,10.5834,8.35829,6.3707,4.50743,3.29648,2.35237
6054.4219,13.6504,12.26,10.6737,8.40956,6.42317,4.54748,3.30871,2.35623
6054.9038,13.7622,12.3768,10.7644,8.46771,6.47606,4.58831,3.32504,2.36759
6055.3862,13.8752,12.5001,10.8528,8.53996,6.52813,4.6303,3.34782,2.38648
6055.8682,13.9887,12.6249,10.9363,8.62887,6.57814,4.67194,3.37713,2.41044
6056.3506,14.1002,12.7473,11.0142,8.73121,6.62533,4.70976,3.40987,2.43507
6056.8325,14.2074,12.8654,11.0886,8.83968,6.66991,4.74019,3.44058,2.45605
6057.3145,14.3105,12.979,11.1637,8.94594,6.71322,4.76216,3.46361,2.47111
6057.7969,14.4122,13.0881,11.244,9.04331,6.75736,4.7785,3.47582,2.48058
6058.2788,14.516,13.1909,11.3329,9.128,6.80461,4.79495,3.47819,2.48651
6058.7607,14.624,13.2851,11.431,9.19908,6.85674,4.81737,3.47558,2.49131
6059.2432,14.7358,13.3696,11.5361,9.25837,6.91468,4.84897,3.47479,2.49708
6059.7251,14.8501,13.4465,11.6442,9.31058,6.97838,4.88928,3.48206,2.5057
6060.2075,14.9661,13.5223,11.7516,9.36325,7.04693,4.93519,3.50099,2.51866
6060.6895,15.0853,13.6053,11.8571,9.42538,7.1189,4.98308,3.53154,2.53618
6061.1714,15.2098,13.7029,11.9623,9.50442,7.19272,5.03047,3.57039,2.5559
6061.6538,15.3406,13.8179,12.0702,9.60268,7.26709,5.07623,3.61218,2.57276
6062.1357,15.4758,13.947,12.1829,9.71544,7.34116,5.11982,3.65137,2.58101
6062.6177,15.6113,14.0829,12.2995,9.83226,7.41442,5.16041,3.68395,2.57766
6063.1001,15.7431,14.2174,12.4168,9.94139,7.48628,5.19695,3.70857,2.56492
6063.582,15.87,14.3452,12.5313,10.035,7.55577,5.22909,3.72669,2.5497
6064.0645,15.994,14.4662,12.642,10.1123,7.62155,5.25828,3.74183,2.54008
6064.5464,16.1188,14.5841,12.7508,10.1789,7.68242,5.28783,3.75816,2.54105
6065.0283,16.2475,14.7041,12.8605,10.2433,7.73802,5.32151,3.77916,2.55232
6065.5107,16.3803,14.8296,12.9726,10.3121,7.78928,5.36147,3.80656,2.56967
6065.9927,16.515,14.9603,13.0855,10.3881,7.83841,5.40683,3.84007,2.5886
6066.4746,16.6484,15.0922,13.1959,10.4699,7.88824,5.45403,3.87754,2.60757
6066.957,16.7787,15.22,13.3009,10.5547,7.94134,5.49907,3.91564,2.62841
6067.439,16.9066,15.3401,13.4004,10.6404,7.9993,5.54031,3.95066,2.65405
6067.9214,17.0348,15.4525,13.4977,10.7269,8.06249,5.57973,3.97946,2.68512
6068.4033,17.1666,15.5614,13.5977,10.8152,8.1303,5.62176,4.00039,2.71831
6068.8853,17.304,15.674,13.7048,10.9068,8.2015,5.67012,4.0139,2.74745
6069.3677,17.447,15.7973,13.8209,11.0023,8.27458,5.72488,4.02266,2.76682
6069.8496,17.5939,15.9349,13.9445,11.1019,8.34795,5.78183,4.0309,2.77447
6070.3315,17.7426,16.0852,14.0721,11.2053,8.42024,5.83482,4.04319,2.77343
6070.814,17.8914,16.2416,14.1996,11.3129,8.49093,5.87971,4.06285,2.77032
6071.2959,18.0399,16.3953,14.3239,11.4248,8.56095,5.91716,4.09089,2.7722
6071.7783,18.1888,16.539,14.4445,11.5405,8.63278,5.95247,4.12577,2.78347
6072.2603,18.3392,16.6706,14.5634,11.6586,8.70951,5.99232,4.16438,2.80455
6072.7422,18.4918,16.7941,14.6843,11.7762,8.79309,6.04079,4.20354,2.83256
6073.2246,18.6458,16.9175,14.8101,11.8899,8.88277,6.09704,4.24147,2.8633
6073.7065,18.7989,17.0483,14.9418,11.9965,8.97484,6.15636,4.27823,2.8931
6074.1885,18.948,17.19,15.0776,12.0946,9.06414,6.21346,4.31501,2.91977
6074.6709,19.0912,17.3402,15.2138,12.1864,9.14658,6.26573,4.35268,2.94259
6075.1528,19.2283,17.4924,15.3471,12.277,9.221,6.31443,4.39052,2.96187
6075.6353,19.3623,17.6402,15.4761,12.3733,9.28952,6.36314,4.42605,2.97855
6076.1172,19.4981,17.7815,15.6018,12.4804,9.35618,6.41493,4.45623,2.99371
6076.5991,19.6409,17.9194,15.7268,12.5988,9.42502,6.47032,4.47936,3.00807
6077.0815,19.7943,18.0599,15.8536,12.7242,9.4987,6.52732,4.49657,3.02141
6077.5635,19.9584,18.2081,15.9827,12.8496,9.57806,6.58322,4.51184,3.03256
6078.0454,20.1298,18.3647,16.113,12.9699,9.6623,6.63661,4.53042,3.04026
6078.5278,20.3033,18.5255,16.2423,13.0849,9.74941,6.68816,4.55654,3.04459
6079.0098,20.4738,18.6845,16.3698,13.1986,9.83681,6.73981,4.59173,3.04798
6079.4922,20.6383,18.8371,16.4975,13.3155,9.92235,6.79329,4.63455,3.05473
6079.9741,20.7972,18.9824,16.6297,13.4368,10.0056,6.84911,4.68172,3.06918
6080.4561,20.9525,19.1229,16.7709,13.5595,10.0883,6.9068,4.72973,3.09339
6080.9385,21.1065,19.262,16.9231,13.6791,10.174,6.9657,4.7758,3.12589
6081.4204,21.2599,19.4021,17.0837,13.794,10.2656,7.02545,4.81813,3.16223
6081.9023,21.4113,19.5439,17.2458,13.9071,10.3638,7.08576,4.85571,3.19676
6082.3848,21.5584,19.6867,17.4015,14.024,10.467,7.14564,4.88837,3.22467
6082.8667,21.7001,19.8302,17.5456,14.1488,10.5724,7.20327,4.91722,3.24328
6083.3491,21.8375,19.9744,17.6785,14.2804,10.6788,7.25683,4.94493,3.25237
6083.8311,21.974,20.1192,17.805,14.4135,10.7869,7.306,4.97514,3.25409
6084.313,22.1134,20.2637,17.9316,14.5418,10.8979,7.35283,5.01106,3.25234
6084.7954,22.2582,20.4064,18.0629,14.6622,11.0111,7.40121,5.05392,3.25184
6085.2773,22.4089,20.5465,18.2007,14.7765,11.122,7.45498,5.10229,3.25677
6085.7593,22.5652,20.6848,18.3444,14.8899,11.2245,7.51591,5.15275,3.2696
6086.2417,22.726,20.8245,18.4936,15.0081,11.3147,7.58277,5.20152,3.29071
6086.7236,22.8902,20.9686,18.6487,15.1349,11.3941,7.65213,5.24628,3.31916
6087.2061,23.0557,21.1193,18.8091,15.2705,11.4697,7.72046,5.28712,3.35387
6087.688,23.2188,21.2758,18.9718,15.4125,11.5509,7.78615,5.32622,3.394
6088.1699,23.3752,21.4354,19.1304,15.5564,11.6441,7.85052,5.36657,3.43809
6088.6523,23.5223,21.5952,19.2783,15.6969,11.7505,7.91721,5.41009,3.48281
6089.1343,23.6614,21.7534,19.4122,15.8303,11.8658,7.99015,5.45613,3.52288
6089.6162,23.7974,21.9092,19.5353,15.9562,11.9844,8.07117,5.50125,3.55294
6090.0986,23.9361,22.0615,19.6562,16.0788,12.102,8.15834,5.54062,3.57048
6090.5806,24.0801,22.2087,19.7837,16.2049,12.2171,8.24612,5.57083,3.57766
6091.063,24.2265,22.3481,19.922,16.3401,12.3303,8.32762,5.59258,3.58033
6091.5449,24.3686,22.4782,20.0686,16.4844,12.4416,8.39813,5.61137,3.58488
6092.0269,24.4991,22.5998,20.2165,16.6313,12.5504,8.45804,5.63546,3.59502
6092.5093,24.6149,22.7166,20.3589,16.7709,12.656,8.51321,5.67187,3.61069
6092.9912,24.718,22.8337,20.4933,16.8955,12.7594,8.57242,5.72279,3.62968
6093.4731,24.8146,22.9552,20.6219,17.0047,12.8636,8.6428,5.78473,3.65038
6093.9556,24.9113,23.0828,20.7486,17.106,12.9726,8.72619,5.85083,3.67337
6094.4375,25.0124,23.2148,20.8761,17.2108,13.0893,8.81842,5.9147,3.70088
6094.9199,25.1186,23.348,21.0042,17.3278,13.2135,8.91191,5.97313,3.73463
6095.4019,25.2277,23.4783,21.1316,17.459,13.3427,8.99974,6.02624,3.77403
6095.8838,25.3361,23.6022,21.2577,17.5998,13.4734,9.07861,6.07548,3.81582
6096.3662,25.44,23.7172,21.3844,17.7428,13.6034,9.14924,6.12168,3.85539
6096.8481,25.5373,23.8228,21.5149,17.8821,13.7318,9.21462,6.16458,3.88875
6097.3301,25.628,23.9204,21.6509,18.0162,13.859,9.27803,6.20406,3.91408
6097.8125,25.714,24.0127,21.7912,18.1467,13.9844,9.34227,6.24163,3.93231
6098.2944,25.7975,24.1027,21.9314,18.2755,14.1064,9.41003,6.28064,3.9466
6098.7769,25.8788,24.1922,22.066,18.4026,14.2224,9.48439,6.32486,3.9612
6099.2588,25.9548,24.2807,22.1907,18.5263,14.3304,9.56801,6.37641,3.97983
6099.7407,26.0204,24.3668,22.3043,18.6452,14.43,9.66152,6.4343,4.00431
6100.2231,26.0716,24.4494,22.409,18.7602,14.5228,9.76228,6.49462,4.03394
6100.7051,26.1085,24.5296,22.5087,18.8754,14.6123,9.86505,6.5523,4.0662
6101.187,26.136,24.6098,22.6074,18.9959,14.7036,9.96457,6.60366,4.09824
6101.6694,26.1613,24.6921,22.7068,19.1255,14.8021,10.0585,6.64846,4.12864
6102.1514,26.1898,24.7765,22.8062,19.2644,14.9128,10.1485,6.69045,4.15816
6102.6338,26.2225,24.8603,22.9029,19.4082,15.0385,10.2392,6.73584,4.1892
6103.1157,26.2555,24.9395,22.9946,19.5501,15.1779,10.3345,6.79014,4.22428
6103.5977,26.2837,25.0104,23.0811,19.6832,15.3252,10.4351,6.85497,4.26436
6104.0801,26.3035,25.0716,23.1645,19.8035,15.4724,10.5379,6.92685,4.30787
6104.562,26.3147,25.1227,23.2484,19.9114,15.6122,10.638,6.99916,4.35098
6105.0439,26.3197,25.1644,23.3357,20.0114,15.7423,10.732,7.06632,4.38882
6105.5264,26.3215,25.1977,23.4266,20.11,15.8655,10.8193,7.12754,4.41743
6106.0083,26.3225,25.2246,23.5189,20.2128,15.9877,10.9024,7.18741,4.43552
6106.4907,26.3233,25.2488,23.6087,20.3215,16.1134,10.9847,7.25251,4.4456
6106.9727,26.3232,25.2747,23.6925,20.4329,16.2422,11.0681,7.32641,4.4535
6107.4546,26.3205,25.3053,23.7687,20.5405,16.3685,11.1524,7.40656,4.46664
6107.937,26.312,25.34,23.8369,20.6379,16.4847,11.2363,7.48536,4.49129
6108.4189,26.2935,25.3741,23.8977,20.7225,16.5855,11.3196,7.55481,4.5302
6108.9009,26.2603,25.4006,23.9518,20.7971,16.6713,11.4037,7.61156,4.58155
6109.3833,26.2094,25.4139,24.0002,20.8685,16.748,11.4921,7.65882,4.6397
6109.8652,26.1407,25.4127,24.0444,20.9438,16.8253,11.588,7.70415,4.6973
6110.3477,26.058,25.3996,24.0862,21.0267,16.9124,11.6927,7.75491,4.74794
6110.8296,25.968,25.3794,24.1276,21.1159,17.0151,11.8045,7.81438,4.78823
6111.3115,25.8776,25.3556,24.169,21.2064,17.1347,11.9198,7.88108,4.81871
6111.7939,25.7921,25.329,24.2092,21.2933,17.2676,12.0346,7.95096,4.84335
6112.2759,25.7138,25.2986,24.245,21.3738,17.4071,12.1458,8.02062,4.86763
6112.7578,25.6414,25.2635,24.2733,21.4485,17.5456,12.252,8.08921,4.89629
6113.2402,25.5712,25.2245,24.2921,21.5198,17.6764,12.3533,8.158,4.93144
6113.7222,25.4987,25.1838,24.3025,21.59,17.7955,12.4505,8.22842,4.97234
6114.2046,25.4194,25.1433,24.308,21.6603,17.9017,12.545,8.30045,5.01668
6114.6865,25.3301,25.1032,24.3134,21.7307,17.9962,12.6389,8.3726,5.06254
6115.1685,25.2293,25.062,24.3221,21.8005,18.0821,12.7342,8.44344,5.10961
6115.6509,25.1168,25.0173,24.334,21.869,18.1634,12.8325,8.51338,5.15863
6116.1328,24.9929,24.9675,24.3456,21.9348,18.2446,12.9341,8.58503,5.2096
6116.6147,24.8576,24.9116,24.3516,21.9966,18.3291,13.0377,8.66152,5.26032
6117.0972,24.7112,24.8489,24.3477,22.0532,18.419,13.1411,8.74381,5.3069
6117.5791,24.5547,24.7783,24.3334,22.1049,18.5138,13.2431,8.82907,5.34613
6118.0615,24.3911,24.6988,24.312,22.1532,18.6112,13.3442,8.91144,5.37813
6118.5435,24.2255,24.6106,24.2891,22.2009,18.7091,13.4467,8.98535,5.40706
6119.0254,24.0636,24.5159,24.2695,22.2505,18.8074,13.5533,9.04898,5.4389
6119.5078,23.9095,24.4188,24.2544,22.3024,18.9074,13.665,9.1058,5.47754
6119.9897,23.7627,24.3223,24.2419,22.3541,19.0109,13.7799,9.1628,5.52216
6120.4717,23.618,24.2267,24.2279,22.401,19.1168,13.8941,9.22675,5.56756
6120.9541,23.4672,24.1291,24.2084,22.4378,19.2201,14.0042,9.30087,5.60779
6121.436,23.3023,24.0253,24.1806,22.4609,19.3141,14.1092,9.38398,5.64038
6121.9185,23.1197,23.9129,24.1432,22.4697,19.3938,14.2106,9.47223,5.66858
6122.4004,22.9217,23.793,24.096,22.4676,19.4595,14.3114,9.56186,5.69993
6122.8823,22.7151,23.6694,24.0396,22.4606,19.5172,14.413,9.65102,5.74224
6123.3647,22.5084,23.5456,23.9762,22.4554,19.5751,14.5139,9.73984,5.79942
6123.8467,22.3078,23.4225,23.9092,22.4565,19.639,14.6104,9.82939,5.86963
6124.3286,22.1154,23.2975,23.8428,22.4649,19.7093,14.699,9.92064,5.94665
6124.811,21.9291,23.1662,23.7804,22.4778,19.7818,14.7791,10.0141,6.02299
6125.293,21.744,23.0258,23.7222,22.4907,19.8511,14.8548,10.1096,6.09301
6125.7754,21.5554,22.8766,23.6653,22.5002,19.9136,14.9326,10.2063,6.15431
6126.2573,21.3607,22.7218,23.6044,22.5062,19.9696,15.0189,10.3023,6.20728
6126.7393,21.16,22.5663,23.5344,22.5115,20.0221,15.116,10.3948,6.25364
6127.2217,20.9553,22.4135,23.4525,22.5195,20.0747,15.2207,10.4814,6.29529
6127.7036,20.7483,22.2643,23.3596,22.531,20.1296,15.3256,10.5622,6.33382
6128.1855,20.5394,22.1162,23.2596,22.5427,20.1872,15.4228,10.6401,6.37076
6128.668,20.3278,21.9652,23.1578,22.5481,20.2464,15.508,10.7201,6.4078
6129.1499,20.1126,21.8065,23.0589,22.5411,20.3049,15.5833,10.8064,6.44667
6129.6323,19.8942,21.6374,22.9658,22.5196,20.3602,15.6556,10.8995,6.48877
6130.1143,19.6746,21.4577,22.8784,22.487,20.41,15.7336,10.9961,6.53488
6130.5962,19.4561,21.2708,22.7942,22.45,20.4534,15.8229,11.0906,6.58529
6131.0786,19.2395,21.0823,22.7092,22.4146,20.491,15.9236,11.1789,6.64009
6131.5605,19.0231,20.8981,22.6188,22.3832,20.5247,16.0304,11.2609,6.6992
6132.0425,18.8044,20.7219,22.5194,22.3532,20.5569,16.1358,11.3401,6.76208
6132.5249,18.5821,20.5539,22.4094,22.3209,20.5888,16.2335,11.421,6.82733
6133.0068,18.3577,20.3908,22.2892,22.2844,20.6197,16.3212,11.506,6.89288
6133.4893,18.1345,20.2277,22.161,22.2458,20.6477,16.4003,11.5943,6.95687
6133.9712,17.9152,20.0601,22.0282,22.2094,20.6704,16.4744,11.6829,7.01879
6134.4531,17.6994,19.886,21.8947,22.1781,20.6868,16.5464,11.7694,7.07996
6134.9355,17.4837,19.706,21.7642,22.1502,20.6981,16.6174,11.8538,7.14262
6135.4175,17.2647,19.5226,21.6392,22.1202,20.7071,16.6867,11.9384,7.20814
6135.8994,17.0415,19.3386,21.5198,22.0818,20.7169,16.7533,12.0256,7.27562
6136.3818,16.817,19.1551,21.4035,22.0318,20.7297,16.8174,12.1156,7.34208
6136.8638,16.5958,18.9708,21.2855,21.9712,20.7453,16.8806,12.2063,7.40457
6137.3462,16.3815,18.7826,21.1606,21.9046,20.7608,16.9452,12.2948,7.46261
6137.8281,16.1748,18.5879,21.0255,21.8365,20.7723,17.013,12.38,7.5193
6138.3101,15.9734,18.3873,20.8807,21.77,20.7767,17.084,12.464,7.5799
6138.7925,15.7742,18.1853,20.7303,21.7064,20.7741,17.1561,12.5507,7.64867
6139.2744,15.5748,17.9892,20.5797,21.6465,20.7678,17.2273,12.6435,7.72597
6139.7563,15.3742,17.8057,20.4331,21.5905,20.7631,17.2969,12.7421,7.80778
6140.2388,15.1721,17.6365,20.291,21.5376,20.7652,17.366,12.8421,7.8879
6140.7207,14.9691,17.4758,20.1509,21.4843,20.7762,17.4358,12.9372,7.96146
6141.2031,14.7669,17.3125,20.0089,21.4252,20.7944,17.5061,13.0224,8.02749
6141.6851,14.5688,17.1344,19.8627,21.3544,20.815,17.5738,13.0966,8.08879
6142.167,14.3785,16.9344,19.7122,21.2698,20.8325,17.6336,13.1626,8.14952
6142.6494,14.1983,16.7138,19.5595,21.1746,20.8423,17.6821,13.2261,8.21208
6143.1313,14.0265,16.4814,19.4074,21.076,20.8423,17.7197,13.2919,8.2756
6143.6133,13.8574,16.2495,19.2573,20.9823,20.8326,17.7516,13.3628,8.3369
6144.0957,13.6833,16.0288,19.1089,20.8981,20.8146,17.7849,13.4385,8.39343
6144.5776,13.4985,15.8255,18.9605,20.8229,20.7903,17.8249,13.5172,8.44592
6145.0601,13.3015,15.6403,18.8096,20.7517,20.7616,17.8725,13.5969,8.4989
6145.542,13.0963,15.4705,18.654,20.6783,20.7306,17.9238,13.6762,8.55854
6146.0239,12.8899,15.3116,18.4929,20.5981,20.6991,17.9733,13.7547,8.62905
6146.5063,12.6903,15.1577,18.3276,20.5095,20.6692,18.0172,13.8327,8.70992
6146.9883,12.5028,15.0026,18.1614,20.4134,20.6426,18.055,13.9111,8.79598
6147.4702,12.3294,14.8399,17.9989,20.3119,20.6199,18.089,13.9905,8.88016
6147.9526,12.1678,14.6656,17.8435,20.2073,20.5999,18.1227,14.0713,8.95744
6148.4346,12.0127,14.4795,17.6956,20.1017,20.5805,18.1587,14.153,9.02715
6148.917,11.858,14.2853,17.5511,19.9978,20.559,18.1976,14.2339,9.09249
6149.3989,11.6987,14.0893,17.4031,19.8979,20.5339,18.2381,14.3116,9.15768
6149.8809,11.5336,13.8969,17.2449,19.8037,20.5058,18.2776,14.3838,9.225
6150.3633,11.3656,13.7107,17.0737,19.7147,20.4767,18.3127,14.4496,9.2938
6150.8452,11.2002,13.5301,16.8924,19.6281,20.4477,18.3409,14.5096,9.36184
6151.3271,11.0433,13.3532,16.7088,19.5395,20.4181,18.3617,14.5663,9.42772
6151.8096,10.8977,13.179,16.5316,19.4448,20.385,18.3768,14.6229,9.49233
6152.2915,10.7618,13.009,16.3666,19.3416,20.3451,18.3908,14.6824,9.55817
6152.7739,10.6296,12.846,16.2139,19.2306,20.298,18.4084,14.7468,9.62733
6153.2559,10.493,12.6925,16.0683,19.1141,20.2472,18.4327,14.8165,9.69968
6153.7378,10.3454,12.5483,15.9224,18.9955,20.1985,18.4624,14.8903,9.77276
6154.2202,10.1854,12.4096,15.7696,18.8776,20.1567,18.4927,14.9646,9.84344
6154.7021,10.0181,12.2702,15.6065,18.7616,20.1216,18.5171,15.0349,9.91022
6155.1841,9.85395,12.124,15.4331,18.6476,20.0882,18.5311,15.0967,9.97447
6155.6665,9.70445,11.9668,15.2513,18.535,20.049,18.5344,15.1482,10.04
6156.1484,9.5762,11.7976,15.0643,18.423,19.9993,18.5314,15.1914,10.1111
6156.6309,9.46768,11.6191,14.8754,18.3113,19.9401,18.5287,15.2314,10.1902
6157.1128,9.37,11.4361,14.6885,18.2004,19.8775,18.5327,15.2741,10.2763
6157.5947,9.2717,11.2547,14.5082,18.091,19.8192,18.5463,15.3229,10.366
6158.0771,9.16468,11.0809,14.3381,17.9829,19.7698,18.5686,15.3769,10.4549
6158.5591,9.04755,10.919,14.1798,17.8744,19.7281,18.5954,15.4318,10.5399
6159.041,8.92452,10.7709,14.0311,17.7624,19.6888,18.6211,15.4836,10.621
6159.5234,8.80124,10.6351,13.8877,17.6439,19.6453,18.64,15.5316,10.6997
6160.0054,8.68049,10.5067,13.7444,17.5173,19.5935,18.6479,15.5799,10.7778
6160.4878,8.56089,10.3798,13.5983,17.3845,19.5325,18.6427,15.6345,10.8545
6160.9697,8.43891,10.2494,13.4495,17.2497,19.4643,18.6259,15.6991,10.9263
6161.4517,8.31245,10.1136,13.2996,17.1176,19.3913,18.6017,15.7717,10.9895
6161.9341,8.18335,9.9745,13.1493,16.9913,19.3151,18.5764,15.8441,11.0425
6162.416,8.05725,9.83651,12.9972,16.8711,19.2371,18.5559,15.9053,11.0882
6162.8979,7.94096,9.70395,12.8405,16.7542,19.1589,18.5436,15.9471,11.1331
6163.3804,7.8391,9.57881,12.6777,16.6371,19.0825,18.5386,15.9681,11.1842
6163.8623,7.7517,9.46005,12.5103,16.5165,19.0094,18.5374,15.9744,11.2451
6164.3447,7.67377,9.34448,12.3432,16.3912,18.9395,18.5347,15.9767,11.3152
6164.8267,7.59725,9.22835,12.1815,16.2608,18.8711,18.5268,15.9853,11.39
6165.3086,7.51417,9.10862,12.0275,16.1264,18.8018,18.5123,16.006,11.4646
6165.791,7.41995,8.98357,11.8795,15.9894,18.7308,18.4925,16.039,11.5358
6166.2729,7.31518,8.85292,11.7332,15.8517,18.6599,18.4707,16.0805,11.6028
6166.7549,7.20509,8.71796,11.5851,15.7154,18.5925,18.4503,16.1256,11.6661
6167.2373,7.0969,8.58159,11.4354,15.5818,18.5312,18.4343,16.1706,11.7262
6167.7192,6.99648,8.44793,11.2874,15.4507,18.4758,18.4238,16.2134,11.7829
6168.2017,6.90608,8.32132,11.1449,15.3197,18.4224,18.4184,16.2528,11.8358
6168.6836,6.82426,8.20485,11.0092,15.1849,18.3651,18.4154,16.2873,11.8853
6169.1655,6.74783,8.09927,10.8778,15.0432,18.2989,18.4116,16.3148,11.9335
6169.6479,6.67436,8.00283,10.7462,14.895,18.2217,18.4042,16.3336,11.9835
6170.1299,6.60378,7.91206,10.6111,14.7448,18.1351,18.3918,16.3435,12.0385
6170.6118,6.53798,7.82298,10.4715,14.5998,18.043,18.3754,16.3463,12.1008
6171.0942,6.47888,7.73206,10.3293,14.4666,17.9499,18.3573,16.3458,12.1701
6171.5762,6.42612,7.63688,10.1868,14.3469,17.8595,18.3399,16.3467,12.2441
6172.0586,6.37606,7.53647,10.045,14.236,17.7734,18.3235,16.3533,12.3188
6172.5405,6.3228,7.43148,9.90363,14.125,17.6911,18.3064,16.3682,12.39
6173.0225,6.26108,7.3242,9.76258,14.0049,17.6106,18.2853,16.392,12.4551
6173.5049,6.18915,7.21785,9.62344,13.8712,17.5294,18.2566,16.4228,12.5132
6173.9868,6.11007,7.11556,9.48954,13.7257,17.4449,18.2184,16.457,12.5657
6174.4688,6.03013,7.01937,9.36438,13.5745,17.3557,18.172,16.4899,12.6139
6174.9512,5.95527,6.92988,9.24952,13.4245,17.2616,18.1217,16.517,12.659
6175.4331,5.8878,6.84677,9.14348,13.28,17.1634,18.0737,16.5347,12.7006
6175.9155,5.82544,6.76946,9.04238,13.1413,17.0623,18.0337,16.5413,12.7382
6176.3975,5.76335,6.69739,8.94175,13.0059,16.9596,18.0042,16.5371,12.7724
6176.8794,5.69774,6.62966,8.83827,12.8706,16.8572,17.9841,16.5248,12.806
6177.3618,5.6284,6.56461,8.73073,12.7328,16.7567,17.9693,16.5096,12.8436
