Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
4381.4771,3.48343,3.12791,2.55022,2.14977,1.74767,1.59144,1.47939,1.42246,1.41828,1.43411,1.40719,1.35881,1.27868,1.17026,1.11802,1.08893,1.07247,1.66847,2.04247,2.67438,3.57546
4381.959,3.45553,3.10429,2.53048,2.13168,1.74183,1.58207,1.47431,1.42038,1.41667,1.43237,1.40997,1.35494,1.27998,1.18307,1.1208,1.08944,1.06634,1.64841,2.02878,2.64711,3.53997
4382.4409,3.42504,3.08208,2.51261,2.11438,1.73881,1.57404,1.47011,1.41901,1.4163,1.42964,1.41474,1.35452,1.282,1.19413,1.12241,1.09194,1.05864,1.629,2.01073,2.61772,3.50549
4382.9233,3.39396,3.05869,2.49373,2.09841,1.73767,1.56805,1.46975,1.41881,1.41751,1.42616,1.42102,1.35693,1.28428,1.20058,1.12114,1.095,1.05213,1.61265,1.99016,2.58641,3.47185
4383.4053,3.36418,3.03258,2.47194,2.08371,1.73693,1.56496,1.47474,1.41946,1.41916,1.42356,1.42836,1.36027,1.28611,1.20105,1.11632,1.09695,1.04885,1.6013,1.96922,2.55431,3.43848
4383.8872,3.33667,3.00402,2.44712,2.06959,1.73496,1.56516,1.48391,1.42016,1.41951,1.42388,1.43636,1.3628,1.28684,1.1962,1.10867,1.09662,1.04896,1.59592,1.94972,2.52341,3.40471
4384.3696,3.31124,2.97474,2.42094,2.05499,1.73032,1.5682,1.49389,1.42005,1.41747,1.42835,1.44441,1.36418,1.28613,1.18822,1.1,1.09374,1.05084,1.59626,1.93295,2.49593,3.37013
4384.8516,3.28675,2.94683,2.39607,2.03899,1.72218,1.57262,1.50101,1.41876,1.41357,1.43672,1.45149,1.36553,1.28406,1.17954,1.09239,1.08889,1.05241,1.60066,1.91962,2.47337,3.33481
4385.334,3.26156,2.9214,2.37501,2.02141,1.71073,1.57636,1.50325,1.41683,1.40977,1.44724,1.45626,1.36822,1.28124,1.1716,1.08736,1.08301,1.05247,1.60649,1.90972,2.45575,3.29929
4385.8159,3.23416,2.89799,2.35883,2.00303,1.69749,1.57747,1.501,1.41567,1.40845,1.45744,1.45748,1.37269,1.27887,1.16453,1.08542,1.0769,1.05117,1.61081,1.9023,2.44131,3.26443
4386.2979,3.2038,2.87499,2.34657,1.98538,1.68512,1.57468,1.49622,1.41687,1.41096,1.46505,1.45467,1.37804,1.2786,1.15784,1.08604,1.07102,1.04934,1.61139,1.89547,2.42715,3.23114
4386.7803,3.17094,2.8508,2.33534,1.96996,1.67653,1.56783,1.49088,1.4211,1.41688,1.46895,1.44873,1.3829,1.28199,1.15162,1.08794,1.06561,1.04759,1.60743,1.88686,2.41045,3.19997
4387.2622,3.13718,2.8248,2.32155,1.95743,1.67348,1.55784,1.48572,1.42734,1.4243,1.46952,1.4421,1.38664,1.28957,1.14714,1.08965,1.06103,1.04588,1.59967,1.87449,2.38967,3.17084
4387.7441,3.10467,2.79761,2.30272,1.94725,1.67541,1.54639,1.48026,1.43301,1.43093,1.46833,1.43803,1.39002,1.30015,1.14637,1.09021,1.05789,1.04393,1.58999,1.8577,2.36524,3.14293
4388.2266,3.07515,2.7704,2.27888,1.93801,1.67948,1.53533,1.47369,1.4352,1.43535,1.46726,1.43906,1.39462,1.31093,1.15067,1.08978,1.05685,1.04182,1.58046,1.83768,2.3391,3.11489
4388.7085,3.04899,2.744,2.25271,1.92826,1.68183,1.52618,1.46595,1.43215,1.43753,1.46741,1.44558,1.40162,1.31874,1.15951,1.08969,1.05812,1.04014,1.57247,1.81714,2.31356,3.08541
4389.1909,3.02496,2.71829,2.22829,1.91727,1.67957,1.51984,1.45814,1.42433,1.43842,1.46853,1.4552,1.41075,1.3217,1.17017,1.09182,1.06106,1.0394,1.56636,1.79916,2.29006,3.05389
4389.6729,3.0008,2.69238,2.20899,1.90526,1.67224,1.51662,1.45197,1.41422,1.43902,1.46934,1.46389,1.42027,1.3203,1.17885,1.09726,1.06433,1.03928,1.56155,1.7859,2.26872,3.02072
4390.1548,2.97433,2.66542,2.19573,1.89311,1.66171,1.51643,1.44882,1.4052,1.43987,1.46864,1.46823,1.42785,1.3172,1.18251,1.10528,1.06654,1.03846,1.55721,1.77764,2.24877,2.98721
4390.6372,2.94449,2.6373,2.18664,1.88179,1.65072,1.51891,1.44893,1.40016,1.44098,1.46639,1.46759,1.43183,1.31566,1.18045,1.11323,1.06709,1.03541,1.55277,1.7729,2.22949,2.95492
4391.1191,2.91177,2.60897,2.17823,1.87182,1.64118,1.5234,1.4513,1.40068,1.4424,1.4639,1.46463,1.43206,1.3177,1.17472,1.11789,1.0665,1.02952,1.54811,1.76943,2.21086,2.92487
4391.6011,2.87772,2.58199,2.16725,1.86312,1.6332,1.5287,1.45418,1.40684,1.44446,1.46294,1.46375,1.42988,1.32309,1.16908,1.11739,1.06599,1.02179,1.5432,1.76553,2.19358,2.89707
4392.0835,2.84413,2.5577,2.15215,1.85509,1.62566,1.53317,1.45599,1.41733,1.44754,1.46453,1.46835,1.42737,1.32966,1.16716,1.11259,1.06659,1.01456,1.53772,1.76084,2.17845,2.87053
4392.5654,2.81228,2.53647,2.13341,1.84683,1.61756,1.53522,1.45592,1.42979,1.45153,1.46833,1.47875,1.42636,1.33468,1.17073,1.10666,1.06835,1.01038,1.53087,1.75609,2.16576,2.84384
4393.0479,2.78287,2.51746,2.11287,1.83752,1.6092,1.53403,1.45419,1.44113,1.45547,1.47309,1.49206,1.42765,1.33636,1.17896,1.10321,1.07029,1.01074,1.52185,1.75222,2.1551,2.81606
4393.5298,2.7564,2.49905,2.09247,1.82693,1.60218,1.53005,1.45176,1.44837,1.45788,1.47778,1.50409,1.43079,1.3346,1.18899,1.10403,1.07114,1.01535,1.5106,1.74933,2.14552,2.78725
4394.0117,2.7334,2.47967,2.07355,1.8157,1.59832,1.52482,1.44983,1.44977,1.45767,1.48243,1.51187,1.4345,1.33085,1.19729,1.10813,1.07037,1.02238,1.49833,1.74649,2.13598,2.75855
4394.4941,2.7142,2.45859,2.05655,1.80535,1.59822,1.52011,1.44938,1.44576,1.45495,1.48779,1.5151,1.43746,1.32718,1.20135,1.11253,1.06864,1.02927,1.48727,1.74229,2.12548,2.73157
4394.9761,2.69816,2.43618,2.04138,1.79762,1.60057,1.5169,1.451,1.43894,1.45131,1.49446,1.5158,1.43914,1.3252,1.2007,1.1143,1.06747,1.03394,1.4798,1.73565,2.11315,2.70739
4395.458,2.68319,2.41347,2.02771,1.79343,1.60261,1.51492,1.45485,1.43283,1.44906,1.50194,1.51652,1.44012,1.3253,1.19709,1.11218,1.06813,1.03568,1.47726,1.72637,2.09823,2.68579
4395.9404,2.66608,2.39138,2.01506,1.79212,1.60158,1.51308,1.46071,1.43024,1.45021,1.50879,1.51869,1.44178,1.32655,1.1937,1.10696,1.07082,1.03534,1.47927,1.71501,2.0804,2.6651
4396.4224,2.64394,2.37013,2.0028,1.79147,1.59628,1.51057,1.46797,1.43196,1.45544,1.51349,1.52199,1.44543,1.32737,1.19374,1.1004,1.07456,1.03466,1.48382,1.70247,2.06015,2.64277
4396.9048,2.61581,2.34917,1.99011,1.78879,1.58778,1.50763,1.47566,1.43692,1.46373,1.51541,1.52497,1.45146,1.3266,1.199,1.09401,1.07804,1.03501,1.48825,1.68972,2.03881,2.6165
4397.3867,2.58352,2.32777,1.97621,1.78248,1.57896,1.50555,1.48245,1.44329,1.47279,1.51504,1.52633,1.45908,1.32447,1.20895,1.08844,1.08062,1.0362,1.49034,1.67774,2.01817,2.58531
4397.8687,2.55084,2.3057,1.96068,1.773,1.57299,1.50586,1.48694,1.44978,1.47992,1.51345,1.5258,1.46683,1.32283,1.22088,1.084,1.08277,1.03627,1.48914,1.66753,1.9996,2.55007
4398.3511,2.52148,2.28339,1.94372,1.76258,1.57162,1.50914,1.48801,1.45615,1.48311,1.5115,1.52423,1.47349,1.32439,1.23109,1.08143,1.08546,1.03257,1.48523,1.65977,1.98338,2.5132
4398.833,2.497,2.26157,1.92607,1.75374,1.57429,1.51462,1.48528,1.46276,1.48191,1.50952,1.52306,1.47888,1.33129,1.23651,1.08211,1.08909,1.02365,1.48027,1.65437,1.9686,2.47788
4399.3149,2.47616,2.24055,1.9088,1.74757,1.57855,1.5205,1.47944,1.46975,1.47767,1.50766,1.5237,1.48377,1.34386,1.23618,1.08742,1.09276,1.01061,1.47629,1.65037,1.95394,2.44687
4399.7974,2.45588,2.21986,1.89292,1.74291,1.58154,1.52502,1.47222,1.47663,1.47314,1.50638,1.52702,1.48908,1.36038,1.2315,1.09762,1.09461,0.996916,1.47483,1.64637,1.93865,2.42169
4400.2793,2.43335,2.19862,1.87908,1.73711,1.58159,1.52723,1.46597,1.48249,1.47127,1.50653,1.53323,1.49489,1.37792,1.22534,1.11124,1.09309,0.986686,1.47625,1.64146,1.92314,2.40219
4400.7617,2.40778,2.17634,1.86745,1.72782,1.57895,1.52715,1.46291,1.48653,1.47396,1.50903,1.54171,1.5001,1.39369,1.2204,1.12536,1.08815,0.982513,1.4795,1.63572,1.90875,2.38664
4401.2437,2.38074,2.15359,1.85767,1.71466,1.57529,1.52524,1.46428,1.4883,1.48119,1.51433,1.5511,1.50296,1.40597,1.21794,1.1368,1.08149,0.98425,1.48256,1.62996,1.89679,2.37228
4401.7256,2.35499,2.13197,1.84893,1.69967,1.57235,1.52188,1.4699,1.48758,1.49123,1.52223,1.55953,1.50237,1.41426,1.21763,1.1433,1.07557,0.989502,1.48334,1.6247,1.88757,2.35621
4402.208,2.33271,2.1133,1.84017,1.6861,1.57091,1.51728,1.47825,1.4843,1.50174,1.53204,1.56534,1.49886,1.41879,1.21839,1.14431,1.07219,0.995285,1.48093,1.61937,1.87996,2.33636
4402.6899,2.31427,2.09865,1.83045,1.67648,1.57052,1.51202,1.48717,1.47858,1.51101,1.54295,1.56798,1.49466,1.42014,1.2196,1.14095,1.0716,0.999599,1.47617,1.6124,1.8719,2.31229
4403.1719,2.29823,2.08779,1.8194,1.67124,1.57031,1.50756,1.49477,1.47122,1.51868,1.55415,1.56874,1.49274,1.41918,1.22171,1.13538,1.07273,1.00195,1.47125,1.60248,1.86134,2.28533
4403.6543,2.28241,2.07935,1.8075,1.66876,1.56987,1.50596,1.5001,1.46391,1.52546,1.56484,1.57041,1.49528,1.41726,1.22579,1.13005,1.07424,1.00284,1.46837,1.58985,1.84729,2.25794
4404.1362,2.26521,2.07149,1.79597,1.6666,1.56951,1.50887,1.5033,1.45892,1.53217,1.57421,1.57603,1.50268,1.41601,1.23247,1.12689,1.07545,1.00304,1.46827,1.57674,1.83031,2.23259
4404.6187,2.24639,2.06246,1.78622,1.66311,1.56973,1.5162,1.50524,1.45815,1.53892,1.58173,1.58709,1.51354,1.41669,1.24116,1.12676,1.07667,1.00326,1.4697,1.56651,1.81242,2.2107
4405.1006,2.22684,2.05089,1.77912,1.65822,1.57036,1.52559,1.50691,1.46216,1.54504,1.58743,1.6024,1.52553,1.41951,1.25015,1.12921,1.07865,1.00432,1.47023,1.56187,1.79634,2.19232
4405.5825,2.20773,2.03584,1.77446,1.65295,1.57021,1.53332,1.50888,1.46991,1.54965,1.592,1.61852,1.53657,1.4236,1.2576,1.13283,1.08196,1.00717,1.46791,1.56349,1.7845,2.1766
4406.0649,2.18957,2.01686,1.77085,1.64836,1.56769,1.53614,1.51114,1.47927,1.5524,1.59653,1.6315,1.54563,1.42786,1.26255,1.13605,1.08664,1.01241,1.46256,1.56963,1.778,2.16268
4406.5469,2.17191,1.99431,1.76621,1.64474,1.56191,1.53312,1.5132,1.48816,1.55372,1.60194,1.63906,1.5528,1.432,1.26549,1.13813,1.09233,1.01955,1.45582,1.57692,1.776,2.15013
4407.0288,2.15368,1.96945,1.75846,1.64158,1.55353,1.52609,1.51449,1.4954,1.55431,1.60861,1.64166,1.55888,1.43697,1.26791,1.13962,1.09844,1.02673,1.44972,1.58174,1.77586,2.13868
4407.5112,2.13395,1.94426,1.74643,1.63824,1.54466,1.51851,1.51482,1.50082,1.55459,1.61637,1.64191,1.5649,1.44419,1.27137,1.14199,1.10431,1.0314,1.44511,1.58149,1.7742,2.12752
4407.9932,2.1126,1.92068,1.73036,1.63462,1.53788,1.51348,1.51464,1.50486,1.55431,1.62478,1.64282,1.5717,1.45423,1.27673,1.14648,1.10916,1.03174,1.44111,1.57538,1.76843,2.11499
4408.4756,2.09036,1.89989,1.71207,1.63122,1.53498,1.51231,1.5151,1.50797,1.553,1.63334,1.64618,1.57978,1.46584,1.28382,1.15303,1.11228,1.0278,1.43605,1.56465,1.75791,2.09916
4408.9575,2.06839,1.882,1.6945,1.62859,1.53624,1.51429,1.51764,1.51057,1.55064,1.64156,1.65208,1.58916,1.47636,1.29177,1.16004,1.11343,1.02152,1.42933,1.55213,1.74423,2.07901
4409.4395,2.04763,1.86636,1.68073,1.62666,1.5405,1.5178,1.52332,1.51336,1.54819,1.64886,1.6598,1.59927,1.4832,1.29958,1.16525,1.11314,1.01567,1.42256,1.54116,1.73023,2.05532
4409.9219,2.0283,1.8523,1.67273,1.62452,1.54595,1.52157,1.53213,1.51767,1.54725,1.6546,1.66893,1.60903,1.48538,1.30656,1.16722,1.11259,1.01226,1.41899,1.53417,1.7184,2.03038
4410.4038,2.00996,1.83952,1.67047,1.62081,1.551,1.52533,1.54272,1.52518,1.5493,1.6584,1.67985,1.61713,1.48405,1.31233,1.16639,1.11291,1.01169,1.42145,1.53153,1.70971,2.00675
4410.8857,1.99178,1.82801,1.67181,1.61439,1.55471,1.5295,1.55291,1.53701,1.55478,1.66047,1.69305,1.62253,1.48168,1.31674,1.16481,1.11444,1.01293,1.43024,1.53126,1.70332,1.98582
4411.3682,1.97301,1.81768,1.67345,1.60499,1.55681,1.5344,1.56066,1.55265,1.5629,1.6617,1.70802,1.62503,1.4806,1.3196,1.16489,1.1165,1.01449,1.44239,1.53007,1.69747,1.9673
4411.8501,1.95339,1.80808,1.67242,1.59342,1.55734,1.53975,1.56512,1.56972,1.57211,1.66334,1.72277,1.62546,1.48184,1.32063,1.16782,1.1179,1.01543,1.45305,1.5251,1.69057,1.94991
4412.3325,1.9333,1.79866,1.66741,1.58131,1.5564,1.54477,1.56697,1.58492,1.58101,1.66642,1.73448,1.62558,1.485,1.31977,1.17303,1.11793,1.01584,1.45796,1.51553,1.68197,1.93266
4412.8145,1.91375,1.78919,1.65899,1.57061,1.55415,1.5487,1.56791,1.59578,1.58902,1.6713,1.74112,1.62756,1.48903,1.31742,1.17888,1.11688,1.01656,1.45568,1.50297,1.67194,1.9157
4413.2964,1.89604,1.77997,1.64888,1.56293,1.55093,1.5513,1.56947,1.60198,1.59644,1.67765,1.74279,1.63325,1.49333,1.31473,1.18411,1.11596,1.01856,1.44816,1.49067,1.66114,1.89997
4413.7788,1.88127,1.77158,1.63872,1.55913,1.54735,1.55288,1.57207,1.60537,1.60401,1.6848,1.74206,1.64362,1.49844,1.31331,1.18883,1.11641,1.02246,1.43953,1.48187,1.65017,1.88621
4414.2607,1.86975,1.7642,1.62918,1.55899,1.54413,1.554,1.5748,1.60848,1.61232,1.69236,1.7428,1.65851,1.50574,1.31464,1.19426,1.11869,1.02816,1.43404,1.47842,1.63933,1.87402
4414.7427,1.86071,1.75731,1.62,1.56137,1.54181,1.55499,1.57621,1.61275,1.62146,1.70072,1.74832,1.67668,1.51666,1.3192,1.2015,1.12223,1.0349,1.43427,1.48033,1.6289,1.86193
4415.2251,1.85247,1.74989,1.61066,1.56464,1.54036,1.55565,1.5754,1.61758,1.63106,1.71101,1.75984,1.69615,1.5315,1.32616,1.21026,1.12578,1.04141,1.44029,1.48608,1.61928,1.84819
4415.707,1.843,1.74105,1.60098,1.56723,1.53922,1.55528,1.5728,1.62111,1.6406,1.72447,1.77601,1.71471,1.54883,1.33368,1.21865,1.1282,1.04629,1.44992,1.49349,1.61117,1.83196
4416.1895,1.8307,1.73061,1.59139,1.5682,1.53772,1.55302,1.56998,1.62196,1.64968,1.74152,1.79373,1.73045,1.56569,1.33993,1.22426,1.12907,1.04843,1.45963,1.50055,1.60527,1.81389
4416.6714,1.81482,1.7191,1.58255,1.56745,1.53562,1.54838,1.5687,1.62063,1.65818,1.76085,1.8097,1.74224,1.57865,1.34425,1.22566,1.12882,1.04746,1.46582,1.50585,1.60205,1.79596
4417.1533,1.79543,1.70726,1.5749,1.56556,1.53353,1.54184,1.56983,1.61941,1.66631,1.77947,1.82183,1.75003,1.58532,1.34753,1.22326,1.12849,1.04396,1.46604,1.50871,1.60137,1.78053
4417.6357,1.77315,1.69549,1.56855,1.56328,1.53271,1.53507,1.57297,1.62089,1.67455,1.79384,1.82993,1.7549,1.58546,1.35182,1.21894,1.12922,1.03921,1.45992,1.50907,1.60232,1.76933
4418.1177,1.74887,1.68358,1.56326,1.56109,1.53435,1.53068,1.57691,1.62622,1.68343,1.80162,1.83538,1.75873,1.58121,1.35904,1.21485,1.13168,1.03482,1.44932,1.50723,1.60343,1.76248
4418.5996,1.72378,1.67095,1.55864,1.55886,1.53869,1.53118,1.58061,1.63436,1.69322,1.80313,1.84024,1.7634,1.57618,1.36988,1.21231,1.13578,1.03203,1.4377,1.50354,1.60305,1.75826
4419.082,1.69944,1.6571,1.5541,1.55608,1.54455,1.53776,1.584,1.6429,1.70357,1.80135,1.84632,1.77,1.57408,1.38324,1.21159,1.14065,1.03141,1.42868,1.49825,1.60013,1.75343
4419.564,1.67766,1.64187,1.54886,1.55231,1.54962,1.54947,1.588,1.64967,1.71349,1.80045,1.85452,1.77822,1.57737,1.39679,1.21243,1.14506,1.03273,1.42458,1.49161,1.59477,1.74445
4420.0464,1.66,1.62556,1.5423,1.54774,1.55155,1.56337,1.59391,1.65411,1.72176,1.80361,1.86483,1.7866,1.58665,1.40799,1.21474,1.14801,1.03523,1.4256,1.48417,1.58835,1.72917
4420.5283,1.64719,1.60882,1.53442,1.54333,1.54919,1.57587,1.6027,1.65747,1.72766,1.81158,1.8766,1.79351,1.60075,1.41524,1.21866,1.14912,1.03799,1.43016,1.477,1.58285,1.70813
4421.0103,1.63877,1.59245,1.52636,1.54034,1.54337,1.58444,1.61472,1.66197,1.73162,1.82284,1.88892,1.79825,1.61732,1.4183,1.22421,1.14869,1.04033,1.43594,1.4716,1.57972,1.68471
4421.4927,1.63334,1.57728,1.52014,1.53954,1.53674,1.58877,1.62986,1.66951,1.73526,1.83504,1.90094,1.8017,1.63372,1.4182,1.23093,1.14728,1.04202,1.44108,1.46937,1.57884,1.66361
4421.9746,1.6292,1.56392,1.51778,1.54053,1.53268,1.59072,1.64775,1.68074,1.74063,1.84656,1.91209,1.80587,1.64786,1.41659,1.23799,1.14554,1.04326,1.44464,1.47077,1.57841,1.64846
4422.4565,1.62489,1.55267,1.52014,1.54185,1.53372,1.59318,1.6676,1.69479,1.74911,1.85709,1.92213,1.81277,1.65889,1.41511,1.2448,1.14419,1.04443,1.44645,1.47487,1.57587,1.63965
4422.939,1.61943,1.54344,1.52625,1.54176,1.54033,1.59852,1.68773,1.70974,1.76065,1.86705,1.93129,1.82329,1.66737,1.41501,1.25142,1.1443,1.04572,1.4465,1.47952,1.56941,1.6342
4423.4209,1.61211,1.53589,1.53369,1.53938,1.55061,1.60746,1.70527,1.72331,1.77385,1.87674,1.94013,1.83675,1.67481,1.41701,1.25827,1.14737,1.04685,1.44466,1.48237,1.5591,1.62755
4423.9033,1.60246,1.52974,1.5397,1.53537,1.56109,1.6189,1.71685,1.73371,1.78687,1.88606,1.94948,1.85144,1.68264,1.42129,1.26527,1.15474,1.04711,1.44081,1.48189,1.54682,1.61661
4424.3853,1.59031,1.52492,1.54225,1.53156,1.56831,1.63046,1.71996,1.74019,1.79852,1.89495,1.96018,1.86549,1.69116,1.42749,1.27116,1.16662,1.04585,1.43524,1.47803,1.53507,1.60175
4424.8672,1.5761,1.52154,1.54051,1.52993,1.57033,1.63949,1.71455,1.74331,1.80887,1.90395,1.97296,1.87755,1.69926,1.43488,1.27383,1.18144,1.04314,1.42896,1.47197,1.52547,1.58661
4425.3496,1.56094,1.51963,1.53457,1.53147,1.56765,1.64395,1.70345,1.74474,1.81895,1.91414,1.98822,1.88699,1.7052,1.44265,1.27161,1.19616,1.04011,1.42367,1.4652,1.51801,1.57561
4425.8315,1.54617,1.51893,1.52496,1.53569,1.56283,1.64304,1.69137,1.74657,1.82991,1.92625,2.00587,1.8938,1.70801,1.45037,1.26489,1.20767,1.03869,1.4212,1.45866,1.51153,1.57092
4426.3135,1.5328,1.51865,1.51255,1.54097,1.55921,1.63754,1.68275,1.75057,1.84215,1.93991,2.02517,1.89862,1.70874,1.45838,1.2566,1.21442,1.04068,1.42294,1.45248,1.50495,1.5709
4426.7959,1.52101,1.51761,1.49871,1.54536,1.5593,1.62962,1.67987,1.75758,1.85505,1.95368,2.04462,1.90288,1.71031,1.46764,1.25128,1.2172,1.04669,1.42908,1.44651,1.49821,1.57106
4427.2778,1.51037,1.51447,1.48555,1.54734,1.56362,1.62236,1.68241,1.76732,1.86734,1.96605,2.06217,1.90866,1.71618,1.47906,1.25293,1.21844,1.05554,1.43837,1.44095,1.49228,1.5669
4427.7603,1.50042,1.50816,1.47549,1.5462,1.57063,1.61882,1.68847,1.77875,1.87788,1.97667,2.07575,1.91808,1.7283,1.49251,1.26309,1.22054,1.06474,1.44834,1.43674,1.48836,1.55671
4428.2422,1.49123,1.49833,1.47037,1.54214,1.57787,1.62108,1.69635,1.79057,1.88626,1.98657,2.08416,1.93219,1.74587,1.50617,1.28005,1.22433,1.07169,1.45621,1.43509,1.48694,1.54245
4428.7241,1.48333,1.4856,1.4705,1.53611,1.58337,1.6296,1.70574,1.80172,1.89291,1.99725,2.08769,1.95011,1.76544,1.51699,1.29983,1.22864,1.075,1.46014,1.43664,1.48751,1.52839
4429.2065,1.47707,1.47152,1.47447,1.5296,1.58679,1.64313,1.71754,1.81171,1.89875,2.00943,2.0882,1.96911,1.78249,1.52211,1.31797,1.2313,1.07509,1.46014,1.44083,1.48904,1.51836
4429.6885,1.47194,1.45796,1.4798,1.52428,1.58947,1.65919,1.73265,1.82066,1.90465,2.02235,2.08837,1.98579,1.79357,1.52059,1.3314,1.23081,1.07376,1.45813,1.44603,1.49056,1.51358
4430.1704,1.46646,1.4464,1.48414,1.52149,1.59334,1.67485,1.75076,1.8292,1.91115,2.03445,2.09061,1.99779,1.79781,1.5143,1.3393,1.2275,1.07319,1.45688,1.45038,1.49138,1.51216
4430.6528,1.45889,1.43738,1.48626,1.5217,1.59958,1.68754,1.76997,1.83829,1.91848,2.04469,2.09602,2.00494,1.79722,1.50736,1.34291,1.22361,1.07494,1.45861,1.45272,1.49089,1.5105
4431.1348,1.44832,1.43055,1.48632,1.52427,1.60766,1.69563,1.78763,1.84889,1.92684,2.05343,2.1043,2.0093,1.79562,1.50423,1.34454,1.22205,1.07945,1.46395,1.45306,1.48833,1.50536
4431.6172,1.43527,1.42525,1.48523,1.52773,1.61562,1.69879,1.80166,1.8616,1.93654,2.06215,2.1143,2.01408,1.79698,1.50768,1.34655,1.22486,1.08614,1.4721,1.45226,1.48304,1.49549
4432.0991,1.42138,1.42109,1.48384,1.53049,1.62135,1.69796,1.81151,1.87634,1.94779,2.07237,2.12504,2.02212,1.80374,1.51762,1.35049,1.23214,1.09378,1.48164,1.45134,1.47511,1.48191
4432.5811,1.40836,1.41812,1.48225,1.53152,1.62403,1.69512,1.81809,1.89232,1.96038,2.08467,2.13628,2.03469,1.81597,1.53164,1.35684,1.24208,1.10079,1.49144,1.45078,1.46577,1.46708
4433.0635,1.39691,1.41635,1.47986,1.53079,1.62482,1.69272,1.82306,1.90832,1.97341,2.09864,2.14843,2.05126,1.83164,1.5465,1.36513,1.25204,1.10564,1.5007,1.45046,1.45712,1.45358
4433.5454,1.38641,1.41525,1.47583,1.52919,1.62619,1.69301,1.8279,1.92322,1.98569,2.1137,2.16178,2.0699,1.8477,1.55977,1.37431,1.26,1.10731,1.50851,1.44996,1.45099,1.44307
4434.0273,1.37559,1.41364,1.46993,1.52806,1.63042,1.69738,1.83345,1.93647,1.99643,2.12972,2.17605,2.08823,1.86165,1.57069,1.38321,1.2654,1.10584,1.51343,1.44905,1.44803,1.43585
4434.5098,1.36362,1.41032,1.46286,1.52861,1.6381,1.70599,1.84011,1.94814,2.00587,2.14697,2.19045,2.10412,1.87259,1.57985,1.39078,1.26903,1.10272,1.5139,1.44797,1.44744,1.43122
4434.9917,1.35094,1.40491,1.45618,1.53149,1.64776,1.71779,1.84812,1.9586,2.01526,2.16525,2.20442,2.11622,1.88139,1.58837,1.39623,1.27204,1.10045,1.50938,1.44723,1.44767,1.42814
4435.4741,1.33901,1.39835,1.45151,1.53661,1.65686,1.73095,1.85781,1.96793,2.026,2.18326,2.21823,2.12416,1.89,1.59701,1.39909,1.27495,1.10145,1.50118,1.44727,1.4476,1.42586
4435.9561,1.32943,1.39246,1.44966,1.54331,1.66345,1.74365,1.86925,1.97581,2.03871,2.19887,2.23284,2.12844,1.90024,1.60581,1.39933,1.27741,1.10664,1.49223,1.44804,1.44718,1.42411
4436.438,1.32271,1.38894,1.45017,1.55073,1.66744,1.75476,1.882,1.98193,2.0529,2.21045,2.24901,2.13038,1.91284,1.61418,1.3976,1.27881,1.1147,1.48569,1.44899,1.4473,1.4229
4436.9204,1.31775,1.38845,1.45158,1.55815,1.67046,1.76423,1.89509,1.98685,2.06767,2.21812,2.26651,2.13184,1.92734,1.62142,1.39533,1.27917,1.12258,1.48337,1.44934,1.44891,1.4221
4437.4023,1.31231,1.39022,1.4524,1.56513,1.67467,1.77294,1.90745,1.99247,2.08289,2.2241,2.28399,2.13482,1.94253,1.62719,1.39459,1.27959,1.12708,1.48508,1.44874,1.45219,1.42112
4437.8843,1.30419,1.39247,1.45215,1.57136,1.68111,1.782,1.91864,2.00162,2.09973,2.23175,2.30005,2.141,1.95723,1.63199,1.39742,1.2817,1.12658,1.48931,1.44773,1.45627,1.41914
4438.3667,1.29261,1.39305,1.45175,1.57637,1.68906,1.79198,1.92909,2.01658,2.12006,2.24393,2.31444,2.15129,1.97082,1.63722,1.40501,1.28668,1.12202,1.49464,1.44775,1.45963,1.41553
4438.8486,1.27873,1.39013,1.4529,1.57937,1.69664,1.8025,1.93976,2.03756,2.1448,2.26173,2.32854,2.16568,1.98323,1.64475,1.41698,1.29451,1.11639,1.50065,1.45044,1.46086,1.41027
4439.3311,1.2652,1.38267,1.45691,1.57946,1.70219,1.81262,1.95111,2.06214,2.17269,2.28433,2.34444,2.18344,1.99477,1.65607,1.43144,1.30416,1.11325,1.50784,1.45654,1.45945,1.40391
4439.813,1.25482,1.37082,1.46358,1.57623,1.70552,1.82164,1.9625,2.08629,2.20029,2.30965,2.3634,2.20356,2.00591,1.67134,1.44571,1.31436,1.11521,1.5168,1.46504,1.45611,1.39723
4440.2949,1.24913,1.35607,1.47105,1.57036,1.70798,1.82986,1.97224,2.10642,2.22353,2.33534,2.38487,2.22499,2.01726,1.68905,1.45739,1.32439,1.12293,1.52735,1.47327,1.45243,1.39073
4440.7773,1.24784,1.34107,1.47667,1.56374,1.71143,1.83855,1.97874,2.12113,2.23974,2.3595,2.40685,2.24661,2.0296,1.70657,1.46539,1.33421,1.13516,1.53848,1.47827,1.45009,1.3845
