Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
4620.1245,6.54869,6.24552,5.57784,4.82341,3.85028,2.88809,2.03326,1.46185,1.07344,0.728619,0.572079,0.476193
4620.6069,6.61663,6.31911,5.64015,4.88445,3.89092,2.9215,2.0476,1.47419,1.07478,0.73871,0.571281,0.480309
4621.0889,6.67758,6.38734,5.70593,4.94009,3.9304,2.95328,2.06758,1.48176,1.07266,0.750485,0.576175,0.480963
4621.5708,6.73564,6.4507,5.77494,4.99167,3.97004,2.98443,2.09345,1.48551,1.06923,0.761991,0.584109,0.479429
4622.0532,6.79551,6.51164,5.84567,5.0424,4.01176,3.01638,2.12292,1.48795,1.06612,0.771435,0.592626,0.477349
4622.5352,6.86007,6.57287,5.91558,5.09524,4.05717,3.05068,2.15262,1.49199,1.06417,0.7776,0.600375,0.475503
4623.0171,6.92921,6.63576,5.98225,5.15131,4.10668,3.08833,2.17998,1.49967,1.06383,0.78032,0.606891,0.473384
4623.4995,7.00052,6.70012,6.04486,5.20959,4.15927,3.12916,2.20425,1.51153,1.06564,0.780647,0.611801,0.469856
4623.9814,7.07106,6.76508,6.10484,5.26795,4.21306,3.1717,2.22619,1.52673,1.07039,0.780438,0.614338,0.464417
4624.4639,7.13907,6.83026,6.16547,5.32466,4.2663,3.21378,2.24689,1.54396,1.07872,0.781515,0.613629,0.45812
4624.9458,7.20459,6.89633,6.2301,5.3793,4.31818,3.25362,2.2669,1.5623,1.09073,0.784904,0.609525,0.453396
4625.4277,7.26919,6.96445,6.30029,5.43286,4.36888,3.29089,2.28633,1.58167,1.10575,0.790611,0.603257,0.452768
4625.9102,7.33502,7.03525,6.37486,5.48699,4.41902,3.32679,2.3056,1.60255,1.12259,0.797968,0.59732,0.457258
4626.3921,7.40407,7.10803,6.45053,5.54331,4.46903,3.36328,2.32613,1.62544,1.14001,0.806137,0.594553,0.465568
4626.874,7.4777,7.18091,6.52382,5.60272,4.5189,3.40177,2.34994,1.65034,1.15704,0.814358,0.59693,0.474618
4627.3564,7.55636,7.25185,6.593,5.66515,4.56843,3.4422,2.37854,1.67662,1.17295,0.821884,0.604679,0.48112
4627.8384,7.63961,7.3199,6.65872,5.72956,4.61776,3.48298,2.4117,1.70324,1.18709,0.827905,0.616132,0.483214
4628.3208,7.72612,7.38605,6.7233,5.79435,4.66763,3.52194,2.44711,1.72914,1.19879,0.831751,0.62825,0.48116
4628.8027,7.81406,7.45294,6.78891,5.85822,4.71923,3.55757,2.48128,1.75346,1.20761,0.833317,0.637575,0.476804
4629.2847,7.90151,7.52384,6.8563,5.92099,4.77373,3.59011,2.51114,1.77546,1.21376,0.833344,0.641311,0.472287
4629.7671,7.98694,7.60119,6.92478,5.98391,4.83177,3.62167,2.53557,1.79441,1.21834,0.833212,0.638255,0.468973
4630.249,8.06954,7.68536,6.99334,6.04912,4.89318,3.65549,2.55594,1.80966,1.22324,0.834288,0.629341,0.467194
4630.731,8.14929,7.77436,7.06198,6.11842,4.9571,3.69442,2.57544,1.82105,1.23051,0.837263,0.61751,0.466773
4631.2134,8.22688,7.86431,7.13197,6.19225,5.02223,3.73949,2.59774,1.82927,1.24146,0.841916,0.606779,0.467656
4631.6953,8.30335,7.95076,7.20498,6.26941,5.08734,3.7892,2.62541,1.83598,1.25605,0.847438,0.60075,0.470022
4632.1777,8.37956,8.03025,7.28164,6.3478,5.15153,3.84014,2.65898,1.84327,1.27281,0.852976,0.601156,0.473804
4632.6597,8.45562,8.10161,7.3609,6.42535,5.21431,3.88865,2.69694,1.85299,1.28937,0.857981,0.607247,0.478122
4633.1416,8.53085,8.16656,7.4406,6.50065,5.27542,3.93284,2.73664,1.86615,1.3035,0.862169,0.616409,0.481286
4633.624,8.6043,8.22922,7.51897,6.57285,5.33461,3.97363,2.77559,1.88305,1.31407,0.86531,0.625704,0.481571
4634.106,8.67585,8.2946,7.59581,6.64132,5.39162,4.01428,2.81252,1.90368,1.32155,0.867232,0.63342,0.478297
4634.5879,8.74697,8.36655,7.67245,6.70568,5.44647,4.05851,2.84757,1.92815,1.32755,0.868198,0.639685,0.472418
4635.0703,8.82043,8.44615,7.75051,6.76619,5.50003,4.10842,2.88169,1.95636,1.33392,0.869372,0.645849,0.466107
4635.5522,8.89875,8.53126,7.83054,6.82431,5.55416,4.16337,2.91573,1.98737,1.34165,0.872864,0.653171,0.461566
4636.0347,8.98237,8.61756,7.91139,6.88263,5.61132,4.22054,2.94974,2.01895,1.35052,0.881001,0.661765,0.459801
4636.5166,9.06888,8.70078,7.99089,6.94412,5.67345,4.2766,2.98309,2.04787,1.35966,0.895045,0.670481,0.460154
4636.9985,9.15402,8.77892,8.06716,7.011,5.74086,4.32958,3.015,2.0713,1.36857,0.914064,0.677693,0.460841
4637.481,9.23411,8.85322,8.13979,7.08395,5.81171,4.37968,3.0453,2.08829,1.37792,0.934802,0.682389,0.460126
4637.9629,9.30836,8.92732,8.21009,7.16227,5.88287,4.42883,3.07465,2.10059,1.38933,0.952821,0.684804,0.457375
4638.4448,9.37939,9.00504,8.28052,7.2445,5.95155,4.47941,3.10427,2.11211,1.40431,0.964431,0.686222,0.453414
4638.9272,9.45162,9.08809,8.35368,7.32912,6.01679,4.53298,3.13521,2.12724,1.42303,0.968334,0.688155,0.450084
4639.4092,9.52859,9.17518,8.43135,7.41479,6.07993,4.58964,3.1679,2.14888,1.44394,0.966088,0.691433,0.4493
4639.8916,9.61105,9.26286,8.51387,7.50007,6.14358,4.6483,3.20199,2.17722,1.46468,0.96116,0.695727,0.452115
4640.3735,9.69679,9.3477,8.59999,7.58325,6.20982,4.70731,3.23685,2.20978,1.48346,0.957186,0.699735,0.458165
4640.8555,9.78222,9.42819,8.68714,7.66274,6.27895,4.7652,3.27221,2.24267,1.50007,0.956415,0.701911,0.465706
4641.3379,9.86443,9.50542,8.77232,7.73792,6.34943,4.82117,3.30859,2.27255,1.51576,0.959126,0.701329,0.472272
4641.8198,9.94246,9.58199,8.85322,7.80981,6.41931,4.87522,3.34711,2.29829,1.53206,0.964205,0.698182,0.475733
4642.3018,10.0172,9.66008,8.92922,7.88103,6.48776,4.92811,3.38874,2.32139,1.5497,0.970338,0.693619,0.475344
4642.7842,10.0904,9.73998,9.00163,7.95465,6.55578,4.98103,3.4335,2.34508,1.56824,0.977031,0.68901,0.47223
4643.2661,10.1634,9.82002,9.07293,8.03257,6.62549,5.03523,3.48007,2.37235,1.58671,0.984874,0.685163,0.468944
4643.7485,10.2368,9.89788,9.14552,8.11439,6.69852,5.0915,3.52635,2.40411,1.60441,0.994989,0.682064,0.468186
4644.2305,10.3105,9.97232,9.22055,8.19743,6.77482,5.14971,3.57057,2.43863,1.6212,1.00809,0.679351,0.471281
4644.7124,10.3846,10.0442,9.2978,8.2782,6.85269,5.20894,3.61232,2.47259,1.63718,1.02377,0.677131,0.477275
4645.1948,10.4595,10.1161,9.37646,8.35435,6.92983,5.26807,3.65277,2.50307,1.65221,1.04038,0.676405,0.483281
4645.6768,10.5358,10.1906,9.45632,8.42609,7.00486,5.32671,3.69393,2.5293,1.66589,1.05571,0.678603,0.485983
4646.1587,10.6141,10.2685,9.53811,8.49618,7.07799,5.38565,3.73736,2.55295,1.67806,1.06791,0.684482,0.483506
4646.6411,10.6941,10.3481,9.62289,8.56862,7.15072,5.44652,3.78338,2.57683,1.68924,1.07631,0.693284,0.476544
4647.123,10.7742,10.4263,9.71069,8.64672,7.22476,5.51045,3.83091,2.60306,1.70058,1.08155,0.702946,0.468106
4647.6055,10.8519,10.5002,9.79968,8.7315,7.30103,5.57697,3.87824,2.63195,1.71311,1.08504,0.711357,0.461998
4648.0874,10.9247,10.569,9.88655,8.82127,7.37917,5.64388,3.92381,2.66225,1.72716,1.08819,0.717767,0.460921
4648.5693,10.9917,10.6345,9.96821,8.9123,7.45779,5.70863,3.96691,2.69234,1.74242,1.0918,0.723189,0.465209
4649.0518,11.0544,10.7,10.0436,9.00028,7.53509,5.77035,4.00771,2.72146,1.75866,1.09602,0.729388,0.472855
4649.5337,11.1163,10.7686,10.1145,9.08202,7.60974,5.8309,4.04721,2.75005,1.77657,1.1008,0.737214,0.480665
4650.0156,11.1807,10.8415,10.1845,9.15665,7.68154,5.89406,4.08692,2.77924,1.79763,1.10639,0.74562,0.485825
4650.498,11.2493,10.9177,10.2566,9.22592,7.75162,5.96303,4.1285,2.81002,1.82312,1.11342,0.752241,0.48705
4650.98,11.3206,10.9948,10.3323,9.29347,7.82214,6.03804,4.17328,2.8427,1.85276,1.12257,0.755205,0.484834
4651.4624,11.3912,11.0706,10.4103,9.36321,7.89525,6.11586,4.22174,2.87695,1.88415,1.134,0.754832,0.480896
4651.9443,11.4581,11.144,10.488,9.4376,7.97203,6.19159,4.27333,2.91214,1.91364,1.14707,0.753922,0.47724
4652.4263,11.5204,11.2155,10.5633,9.51664,8.05188,6.26172,4.32669,2.9477,1.93797,1.16057,0.756324,0.47531
4652.9087,11.5803,11.2862,10.6351,9.59818,8.13295,6.32629,4.38038,2.9833,1.95584,1.17325,0.764689,0.475547
4653.3906,11.6409,11.3573,10.7039,9.67935,8.21334,6.38867,4.43342,3.01889,1.96827,1.18435,0.778849,0.477453
4653.8726,11.7043,11.4296,10.771,9.75825,8.29224,6.45334,4.48555,3.0547,1.97789,1.19385,0.795793,0.480044
4654.355,11.7706,11.5032,10.8377,9.83484,8.37029,6.52307,4.537,3.09103,1.98757,1.20231,0.811144,0.482471
4654.8369,11.8381,11.5774,10.9048,9.91058,8.44879,6.59748,4.58822,3.12794,1.99947,1.21065,0.821162,0.484499
4655.3193,11.9046,11.6514,10.9728,9.98723,8.52848,6.67365,4.63992,3.16505,2.01465,1.21977,0.824186,0.486598
4655.8013,11.9694,11.7241,11.042,10.0658,8.60881,6.74816,4.69313,3.20165,2.03328,1.23037,0.820941,0.489575
4656.2832,12.0325,11.7945,11.1124,10.1463,8.68825,6.81907,4.74916,3.23722,2.05487,1.24265,0.81385,0.493983
4656.7656,12.0944,11.8619,11.1841,10.2283,8.76538,6.88689,4.80902,3.27212,2.0786,1.25617,0.805948,0.499716
4657.2476,12.155,11.9257,11.2574,10.3116,8.83995,6.95398,4.87262,3.30773,2.10361,1.26996,0.79996,0.506064
4657.7295,12.2137,11.9861,11.3331,10.3962,8.91312,7.02308,4.93824,3.3458,2.12938,1.28289,0.79783,0.51216
4658.2119,12.2703,12.043,11.4118,10.4817,8.98676,7.09588,5.00303,3.3873,2.15609,1.29442,0.800627,0.51741
4658.6938,12.3249,12.0967,11.4936,10.5667,9.06239,7.17222,5.06419,3.43157,2.1843,1.305,0.808584,0.5215
4659.1763,12.378,12.148,11.5767,10.6489,9.14051,7.25033,5.12046,3.47652,2.21424,1.31599,0.821098,0.524039
4659.6582,12.4298,12.1978,11.6584,10.7259,9.22051,7.32781,5.17284,3.51968,2.24497,1.32889,0.836761,0.524304
4660.1401,12.4802,12.2477,11.7358,10.7965,9.30124,7.40274,5.22421,3.55965,2.27432,1.34422,0.853567,0.521572
4660.6226,12.529,12.2994,11.8072,10.8616,9.38169,7.47451,5.27799,3.59679,2.29996,1.36093,0.869414,0.516009
4661.1045,12.5766,12.3537,11.8725,10.9238,9.46133,7.54388,5.33659,3.633,2.32107,1.37673,0.882736,0.509378
4661.5864,12.6242,12.4101,11.933,10.9858,9.54011,7.61238,5.40024,3.67066,2.33951,1.38935,0.892928,0.504761
4662.0688,12.6729,12.467,11.9901,11.0497,9.61813,7.68141,5.46693,3.71169,2.35922,1.39799,0.900283,0.505084
4662.5508,12.7224,12.5223,12.0441,11.1158,9.69529,7.75167,5.53325,3.75694,2.38411,1.40397,0.90552,0.511286
4663.0332,12.7708,12.5746,12.0946,11.1834,9.77134,7.82321,5.59598,3.80624,2.41566,1.4101,0.909277,0.521441
4663.5151,12.8161,12.6237,12.1423,11.2517,9.84616,7.89582,5.6537,3.85856,2.45189,1.41914,0.911978,0.531657
4663.9971,12.8576,12.6708,12.1894,11.3204,9.92029,7.96953,5.70766,3.91229,2.4885,1.43216,0.914149,0.538307
4664.4795,12.8969,12.7171,12.2395,11.3899,9.99522,8.04462,5.76132,3.96549,2.52153,1.44808,0.916772,0.540133
4664.9614,12.9369,12.7641,12.2958,11.4606,10.073,8.12133,5.81862,4.01623,2.54955,1.4645,0.921194,0.538764
4665.4434,12.9799,12.8123,12.359,11.5322,10.1551,8.1994,5.88199,4.06302,2.57402,1.47939,0.92846,0.537376
4665.9258,13.0264,12.8616,12.4261,11.6037,10.2414,8.27811,5.95115,4.10532,2.59769,1.49229,0.938512,0.538533
4666.4077,13.0743,12.912,12.4919,11.6736,10.329,8.35656,6.0235,4.14376,2.62248,1.50436,0.949986,0.542757
4666.8901,13.1206,12.9631,12.5511,11.7412,10.4137,8.43421,6.09579,4.18012,2.6484,1.51726,0.960926,0.548698
4667.3721,13.1629,13.0143,12.6016,11.8068,10.4914,8.51098,6.16592,4.21699,2.67424,1.53186,0.970021,0.554507
4667.854,13.2006,13.0647,12.645,11.8718,10.5602,8.58695,6.23367,4.25704,2.69913,1.54775,0.977452,0.559203
4668.3364,13.2346,13.1134,12.6864,11.9378,10.6219,8.66185,6.30009,4.30221,2.72367,1.56393,0.984651,0.563056
4668.8184,13.2668,13.1598,12.7313,12.0056,10.6811,8.73489,6.36627,4.35298,2.74968,1.58008,0.993134,0.566915
4669.3003,13.2988,13.2041,12.7833,12.0749,10.7434,8.80523,6.43254,4.40825,2.77901,1.59715,1.00329,0.571249
4669.7827,13.3326,13.2475,12.8423,12.1442,10.8124,8.8728,6.4987,4.4659,2.81247,1.61685,1.0141,0.575705
4670.2646,13.3695,13.2912,12.9048,12.2117,10.8888,8.93894,6.56478,4.52396,2.84965,1.64017,1.02396,0.579414
4670.7471,13.4104,13.3362,12.9661,12.2759,10.9703,9.00624,6.63149,4.5815,2.88968,1.66627,1.03197,0.58162
4671.229,13.4548,13.3819,13.0221,12.3359,11.0535,9.07747,6.69988,4.63872,2.93182,1.69255,1.03871,0.582113
4671.7109,13.5005,13.4263,13.0713,12.3916,11.1353,9.15422,6.7704,4.69619,2.97556,1.71601,1.04582,0.581274
4672.1934,13.5442,13.4668,13.1147,12.444,11.2139,9.2361,6.84228,4.75372,3.02007,1.73489,1.05483,0.579922
4672.6753,13.5828,13.5007,13.155,12.4948,11.289,9.32088,6.91378,4.8101,3.06373,1.74943,1.06609,0.579177
4673.1572,13.6144,13.5272,13.1948,12.5465,11.3609,9.40563,6.98313,4.86377,3.10445,1.76126,1.0785,0.580264
4673.6396,13.6391,13.5475,13.2362,12.6015,11.4299,9.48818,7.04954,4.91407,3.14051,1.77207,1.09016,0.584065
4674.1216,13.6592,13.5652,13.28,12.6611,11.4966,9.56798,7.11368,4.96205,3.17153,1.78263,1.09943,0.590444
4674.604,13.6781,13.5847,13.3264,12.7252,11.5618,9.64606,7.17738,5.01002,3.19863,1.79297,1.10576,0.59784
4675.0859,13.6992,13.6093,13.375,12.7917,11.6269,9.72425,7.24295,5.06022,3.22398,1.80335,1.10984,0.603681
4675.5679,13.7252,13.6406,13.4249,12.8575,11.6938,9.80395,7.31224,5.11359,3.24983,1.81499,1.11324,0.605727
4676.0503,13.7572,13.6773,13.4751,12.9196,11.7639,9.88538,7.38602,5.16947,3.27793,1.82973,1.11774,0.603602
4676.5322,13.7949,13.7165,13.5239,12.9766,11.8374,9.96745,7.46363,5.22648,3.30924,1.84873,1.12469,0.599414
4677.0142,13.8361,13.7554,13.5703,13.0295,11.9133,10.0484,7.54321,5.28365,3.344,1.87137,1.13453,0.59682
4677.4966,13.8778,13.7927,13.614,13.0813,11.9899,10.1271,7.62252,5.3412,3.3819,1.89539,1.14671,0.598969
4677.9785,13.9167,13.829,13.6554,13.1353,12.0656,10.2036,7.70007,5.40022,3.42215,1.91846,1.16002,0.606632
4678.4609,13.9503,13.8656,13.6952,13.1934,12.1391,10.2798,7.7758,5.46191,3.46378,1.93997,1.17326,0.617816
4678.9429,13.9777,13.9031,13.7338,13.2551,12.2103,10.358,7.85097,5.52676,3.50594,1.96161,1.18581,0.629102
4679.4248,13.9998,13.9408,13.7708,13.3172,12.2794,10.4394,7.92697,5.59427,3.54819,1.98615,1.19786,0.637739
4679.9072,14.0187,13.9767,13.8057,13.3761,12.3466,10.5232,8.00417,5.66309,3.59065,2.01518,1.21006,0.643041
4680.3892,14.037,14.0089,13.8385,13.4294,12.412,10.6064,8.08156,5.7315,3.6338,2.04761,1.2229,0.646262
4680.8711,14.0565,14.0365,13.8702,13.4772,12.4759,10.6855,8.15759,5.79795,3.67822,2.07999,1.23637,0.64926
4681.3535,14.0779,14.0603,13.9021,13.522,12.539,10.7584,8.23162,5.86153,3.72439,2.10866,1.24998,0.653118
4681.8354,14.1008,14.0815,13.9355,13.5671,12.6029,10.8264,8.30469,5.92246,3.77265,2.13208,1.26324,0.657684
4682.3179,14.1239,14.1014,13.9702,13.6143,12.6692,10.8935,8.379,5.98225,3.82309,2.15179,1.27594,0.662184
4682.7998,14.146,14.1204,14.0052,13.663,12.7387,10.9646,8.45625,6.04339,3.87533,2.17127,1.28808,0.666184
4683.2817,14.1669,14.1382,14.0387,13.7108,12.8107,11.0429,8.53629,6.10864,3.92834,2.19364,1.29955,0.67003
4683.7642,14.187,14.1546,14.0693,13.7552,12.8827,11.1285,8.61706,6.17994,3.98058,2.21979,1.31003,0.674466
4684.2461,14.207,14.1697,14.0966,13.7952,12.9518,11.2182,8.6959,6.25748,4.0306,2.24816,1.31923,0.679837
4684.728,14.2271,14.1841,14.1207,13.8314,13.0151,11.3076,8.77139,6.33941,4.07783,2.27607,1.32751,0.685607
4685.2104,14.2464,14.1983,14.1422,13.8657,13.0714,11.393,8.84431,6.42232,4.12305,2.30167,1.33609,0.690584
4685.6924,14.2626,14.2125,14.1616,13.8997,13.1216,11.473,8.91714,6.50247,4.16808,2.32505,1.34676,0.693669
4686.1748,14.273,14.2257,14.1792,13.9337,13.1681,11.5486,8.99258,6.57722,4.21479,2.34799,1.36098,0.694617
4686.6567,14.2756,14.2366,14.195,13.9666,13.2141,11.6218,9.0721,6.64611,4.26411,2.37256,1.37911,0.694321
4687.1387,14.2703,14.244,14.2092,13.9973,13.2629,11.6949,9.15539,6.71082,4.31562,2.39966,1.40028,0.694528
4687.6211,14.259,14.2471,14.2218,14.0253,13.3166,11.7693,9.24098,6.77416,4.36809,2.4283,1.42277,0.69717
4688.103,14.2449,14.2463,14.2326,14.051,13.3751,11.8454,9.32724,6.83833,4.4204,2.45633,1.44466,0.703592
4688.585,14.2313,14.2423,14.2411,14.0754,13.4363,11.9223,9.41311,6.90365,4.47224,2.48184,1.46425,0.71392
4689.0674,14.2203,14.2364,14.247,14.0994,13.4963,11.999,9.49823,6.96859,4.52399,2.5047,1.48013,0.726782
4689.5493,14.212,14.2289,14.2502,14.1235,13.5515,12.0738,9.58243,7.03106,4.57607,2.52701,1.49135,0.739546
4690.0317,14.2056,14.2199,14.2514,14.1471,13.5999,12.1454,9.66529,7.09023,4.62828,2.55209,1.49787,0.749166
4690.5137,14.1995,14.2084,14.2515,14.1693,13.6425,12.2124,9.746,7.14757,4.67967,2.58265,1.50118,0.753452
4690.9956,14.1928,14.194,14.2515,14.1892,13.6825,12.2742,9.82381,7.2063,4.72922,2.61904,1.50435,0.752262
4691.478,14.1851,14.1769,14.2512,14.2063,13.7231,12.3315,9.89853,7.26955,4.77665,2.65896,1.51119,0.747968
4691.96,14.176,14.158,14.2493,14.2203,13.7657,12.386,9.97087,7.33854,4.82282,2.69867,1.52463,0.744818
4692.4419,14.1647,14.1384,14.2443,14.2309,13.8086,12.4407,10.0422,7.41189,4.86928,2.73505,1.54529,0.747315
4692.9243,14.1496,14.118,14.2347,14.2377,13.8481,12.4979,10.1141,7.48657,4.91745,2.76721,1.57111,0.7583
4693.4063,14.1287,14.0953,14.2202,14.2406,13.8807,12.5581,10.1874,7.55982,4.96783,2.79654,1.59857,0.777596
4693.8887,14.1008,14.0682,14.2013,14.2398,13.9052,12.6194,10.2623,7.63078,5.02001,2.82544,1.62452,0.801846
4694.3706,14.0659,14.0352,14.1792,14.2363,13.9232,12.679,10.3382,7.70068,5.07322,2.85575,1.64763,0.825685
4694.8525,14.0259,13.997,14.1552,14.2315,13.9384,12.7346,10.4141,7.77175,5.12717,2.88787,1.66842,0.843754
4695.335,13.9839,13.9566,14.1309,14.2266,13.9545,12.7864,10.4893,7.84549,5.1823,2.92108,1.6881,0.852747
4695.8169,13.9426,13.9179,14.1077,14.2217,13.9739,12.8371,10.5632,7.9215,5.23933,2.95443,1.70717,0.852612
4696.2988,13.9038,13.8832,14.0868,14.2155,13.9968,12.8899,10.6357,7.99768,5.29842,2.98744,1.72494,0.84646
4696.7813,13.8669,13.8515,14.0682,14.2063,14.022,12.946,10.7071,8.07149,5.35866,3.01999,1.74025,0.839238
4697.2632,13.8299,13.8192,14.0504,14.193,14.0478,13.0038,10.778,8.14159,5.41832,3.05199,1.75268,0.835766
4697.7456,13.7898,13.7819,14.0303,14.176,14.0722,13.06,10.8494,8.2088,5.47584,3.08324,1.76332,0.838965
4698.2275,13.7443,13.7369,14.0038,14.1579,14.0935,13.1123,10.922,8.2757,5.53072,3.11385,1.77433,0.848962
4698.7095,13.6927,13.6849,13.9681,14.1415,14.11,13.161,10.9965,8.34516,5.58397,3.14475,1.78779,0.863371
4699.1919,13.6362,13.6292,13.9223,14.1284,14.1206,13.2087,11.0728,8.4187,5.63755,3.17766,1.8046,0.878479
4699.6738,13.577,13.5732,13.8683,14.1179,14.1251,13.2583,11.1499,8.4956,5.69344,3.21419,1.82431,0.890779
4700.1558,13.5171,13.5179,13.8097,14.1067,14.1248,13.3104,11.2265,8.57345,5.75283,3.25466,1.8458,0.898208
4700.6382,13.4577,13.4616,13.75,14.0906,14.1223,13.3622,11.301,8.64965,5.8158,3.29768,1.86824,0.900728
4701.1201,13.3985,13.401,13.692,14.0662,14.1203,13.4094,11.3725,8.72289,5.88151,3.34074,1.89146,0.900145
4701.6025,13.3379,13.3338,13.6365,14.0328,14.1205,13.449,11.4409,8.79375,5.94842,3.38158,1.91577,0.899351
4702.0845,13.2744,13.26,13.5832,13.9921,14.1227,13.481,11.5071,8.86404,6.01456,3.41936,1.94145,0.901308
4702.5664,13.207,13.182,13.5313,13.9469,14.1252,13.5083,11.5729,8.93536,6.07788,3.45474,1.96848,0.908154
4703.0488,13.1353,13.1028,13.4795,13.9003,14.1255,13.5355,11.6394,9.00803,6.1369,3.48912,1.99664,0.920724
4703.5308,13.0596,13.0238,13.4265,13.8535,14.1217,13.5659,11.7074,9.08089,6.19154,3.52369,2.02568,0.938555
4704.0127,12.9805,12.9443,13.37,13.807,14.1136,13.6004,11.7765,9.15218,6.24358,3.55907,2.05532,0.960187
4704.4951,12.8984,12.8622,13.3071,13.76,14.1022,13.6378,11.8462,9.22083,6.29618,3.59569,2.08496,0.983496
4704.9771,12.8134,12.7758,13.2354,13.7109,14.0887,13.6756,11.9156,9.28724,6.35242,3.63432,2.11357,1.00593
4705.4595,12.7257,12.6844,13.1542,13.6584,14.074,13.7112,11.9843,9.35321,6.41367,3.676,2.14009,1.02478
4705.9414,12.635,12.5888,13.065,13.6011,14.058,13.7428,12.0515,9.42094,6.47887,3.72146,2.16406,1.03776
4706.4233,12.5407,12.4891,12.9717,13.5381,14.0401,13.7699,12.116,9.49177,6.54539,3.7704,2.18603,1.04375
4706.9058,12.442,12.3851,12.8785,13.4698,14.0195,13.7926,12.1765,9.56541,6.61082,3.82138,2.20734,1.04356
4707.3877,12.3381,12.2758,12.7886,13.3978,13.9961,13.8118,12.2327,9.6401,6.67455,3.87256,2.22933,1.03989
4707.8696,12.229,12.1614,12.7023,13.3242,13.9701,13.8286,12.2854,9.71358,6.73783,3.92279,2.25253,1.03641
4708.3521,12.1157,12.0433,12.6173,13.2509,13.9417,13.8429,12.3372,9.78431,6.80249,3.97214,2.2765,1.03628
4708.834,12.0,11.9251,12.5298,13.1785,13.9104,13.854,12.3905,9.85219,6.8692,4.02164,2.30031,1.04104
4709.3164,11.8837,11.8099,12.4362,13.1059,13.875,13.8603,12.4466,9.91835,6.93682,4.0723,2.32347,1.05045
4709.7983,11.7677,11.6989,12.3348,13.0316,13.8338,13.8603,12.5042,9.98422,7.00327,4.12412,2.34639,1.06338
4710.2803,11.6511,11.5906,12.2261,12.9541,13.7857,13.8543,12.5607,10.0505,7.06726,4.17588,2.37027,1.07877
4710.7627,11.5321,11.4808,12.1123,12.8735,13.7308,13.8445,12.6137,10.1167,7.12935,4.22565,2.39627,1.09599
4711.2446,11.4089,11.3654,11.996,12.7903,13.6709,13.8341,12.6625,10.1821,7.19151,4.27168,2.42477,1.11441
4711.7266,11.2814,11.242,11.8784,12.7054,13.6083,13.826,12.708,10.2461,7.25552,4.31324,2.45499,1.13268
4712.209,11.1512,11.1115,11.7594,12.6185,13.5452,13.8211,12.7515,10.3094,7.32136,4.35084,2.48526,1.1488
4712.6909,11.0209,10.977,11.6381,12.5276,13.483,13.8179,12.7935,10.3738,7.38711,4.38606,2.51374,1.16103
4713.1733,10.8923,10.8421,11.5135,12.4306,13.4224,13.8133,12.8332,10.4409,7.45019,4.42104,2.53929,1.16921
4713.6553,10.7659,10.7089,11.3861,12.3263,13.3633,13.8047,12.8694,10.5111,7.50929,4.45791,2.56215,1.17521
4714.1372,10.6401,10.5772,11.2573,12.2155,13.3056,13.7915,12.9018,10.5836,7.56539,4.49819,2.58403,1.18202
4714.6196,10.5126,10.4445,11.1291,12.1015,13.2487,13.7756,12.9315,10.656,7.62121,4.54241,2.60755,1.19198
4715.1016,10.3816,10.308,11.0028,11.9886,13.1912,13.7599,12.9607,10.7255,7.6796,4.58993,2.63518,1.20537
4715.5835,10.2463,10.1665,10.8785,11.8797,13.1315,13.7462,12.9908,10.7897,7.74198,4.63933,2.66825,1.22051
4716.0659,10.1069,10.0212,10.7552,11.775,13.0675,13.7337,13.0224,10.8471,7.8078,4.68914,2.70636,1.23528
4716.5479,9.96491,9.8756,10.6319,11.6722,12.9984,13.7191,13.0547,10.8978,7.87525,4.73858,2.74773,1.24883
4717.0303,9.82162,9.73296,10.508,11.5675,12.9243,13.6982,13.0867,10.943,7.94247,4.7879,2.78998,1.26234
4717.5122,9.67855,9.59486,10.3837,11.4583,12.8464,13.6685,13.118,10.9854,8.00853,4.83795,2.83112,1.27796
4717.9941,9.53685,9.45992,10.2591,11.3444,12.7659,13.6305,13.1486,11.0284,8.07349,4.88933,2.86995,1.29694
4718.4766,9.3971,9.32454,10.1335,11.2275,12.6837,13.5873,13.1781,11.0746,8.13789,4.94158,2.90601,1.31837
4718.9585,9.25892,9.18506,10.0054,11.11,12.5997,13.5427,13.2057,11.1254,8.20197,4.99325,2.93917,1.33952
4719.4404,9.12105,9.03988,9.87299,10.9927,12.5139,13.499,13.2296,11.1801,8.2653,5.04283,2.96953,1.35773
4719.9229,8.98192,8.89048,9.73528,10.8746,12.4261,13.4568,13.2485,11.2365,8.32704,5.0901,2.99759,1.37236
4720.4048,8.84058,8.74059,9.59253,10.7537,12.336,13.4145,13.2618,11.2925,8.38648,5.13672,3.02449,1.38539
4720.8872,8.69745,8.59418,9.44656,10.6291,12.2428,13.3709,13.2698,11.3466,8.44359,5.18563,3.05202,1.40013
4721.3691,8.55418,8.45348,9.30014,10.5019,12.1458,13.3255,13.2738,11.399,8.49923,5.23928,3.08206,1.41894
4721.8511,8.41284,8.31813,9.15596,10.3752,12.0449,13.2784,13.2742,11.4507,8.55484,5.29792,3.11573,1.4415
