Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb)
3590.8054,4.66359,4.75486,4.99944,5.55381,5.95037,5.74315,4.8714,3.96075,2.51558,1.51051,0.859097,0.427102,0.252143,0.152735
3591.2876,4.60734,4.71138,4.95827,5.53185,5.94849,5.75752,4.90087,3.9951,2.5445,1.53756,0.868911,0.431167,0.253127,0.156928
3591.7695,4.549,4.66053,4.91363,5.50278,5.94187,5.77052,4.93722,4.03234,2.57794,1.5652,0.883893,0.436462,0.25642,0.160539
3592.2517,4.48917,4.60333,4.86575,5.46479,5.93088,5.78265,4.97807,4.07212,2.61595,1.59304,0.902508,0.442421,0.261185,0.163334
3592.7339,4.42939,4.54274,4.81678,5.4198,5.91694,5.7948,5.01878,4.11248,2.6572,1.62029,0.921856,0.448494,0.266782,0.165676
3593.2161,4.37057,4.48109,4.76804,5.37149,5.90109,5.80752,5.05563,4.15208,2.70013,1.64625,0.93968,0.454515,0.272681,0.168109
3593.698,4.31203,4.4181,4.71772,5.32221,5.88295,5.82031,5.08834,4.1918,2.74424,1.67078,0.955936,0.460852,0.278053,0.170858
3594.1802,4.25241,4.35173,4.66173,5.27167,5.8612,5.83177,5.12002,4.23408,2.79033,1.69441,0.972498,0.46818,0.281661,0.173686
3594.6624,4.19152,4.28104,4.59726,5.21869,5.83537,5.84066,5.15467,4.28058,2.83937,1.71809,0.991327,0.476995,0.282511,0.176132
3595.1445,4.13116,4.20867,4.52607,5.1637,5.8071,5.84707,5.19406,4.33033,2.89111,1.74295,1.01269,0.487121,0.280898,0.177755
3595.6265,4.07358,4.13997,4.45404,5.1094,5.77935,5.8527,5.23656,4.38023,2.94372,1.7701,1.0349,0.497579,0.278714,0.178102
3596.1086,4.01915,4.0795,4.38707,5.05861,5.75399,5.85977,5.27839,4.4276,2.99482,1.80041,1.0558,0.506938,0.278321,0.176595
3596.5908,3.96562,4.02801,4.32718,5.01187,5.73037,5.86955,5.31627,4.47193,3.04276,1.83424,1.0743,0.51389,0.280825,0.17272
3597.073,3.90986,3.9826,4.27238,4.96712,5.70632,5.88173,5.34904,4.51463,3.08712,1.87113,1.09074,0.517638,0.285254,0.166581
3597.5549,3.85033,3.93885,4.21937,4.9214,5.68036,5.8949,5.37766,4.55725,3.12838,1.90964,1.10604,0.518092,0.289207,0.159383
3598.0371,3.78824,3.89293,4.16606,4.87264,5.65304,5.90731,5.40429,4.60033,3.1677,1.9478,1.12083,0.516008,0.290476,0.153272
3598.5193,3.72633,3.84239,4.11227,4.82015,5.62614,5.91734,5.43109,4.64355,3.20684,1.98407,1.13518,0.513027,0.288628,0.150298
3599.0015,3.66635,3.78588,4.05823,4.76382,5.60034,5.92353,5.45927,4.68681,3.24799,2.01823,1.14905,0.511405,0.285537,0.151078
3599.4834,3.60736,3.7229,4.00311,4.70331,5.57342,5.92447,5.48849,4.73087,3.29285,2.05156,1.1629,0.51327,0.284362,0.154252
3599.9656,3.54663,3.65428,3.94514,4.63854,5.54109,5.91907,5.5171,4.77654,3.34132,2.08568,1.17782,0.519636,0.287555,0.157449
3600.4478,3.48246,3.58278,3.88337,4.57113,5.5,5.90714,5.54307,4.82325,3.3909,2.12132,1.19508,0.529756,0.29526,0.159181
3600.9299,3.4163,3.51249,3.81903,4.50472,5.45057,5.88973,5.56516,4.86852,3.43795,2.15791,1.21553,0.541463,0.305269,0.160107
3601.4119,3.35196,3.44679,3.75489,4.44314,5.39686,5.86861,5.5836,4.9093,3.47999,2.19448,1.23929,0.552521,0.314507,0.162454
3601.894,3.29279,3.38648,3.69321,4.38788,5.34397,5.84559,5.59971,4.944,3.51731,2.23073,1.2659,0.562102,0.320836,0.168066
3602.3762,3.23973,3.33003,3.63464,4.33731,5.29552,5.82217,5.61496,4.97346,3.55218,2.26699,1.29444,0.571244,0.32391,0.176785
3602.8584,3.19155,3.27564,3.57893,4.28849,5.25296,5.79991,5.63009,4.99997,3.5868,2.30326,1.32347,0.581973,0.324822,0.186437
3603.3403,3.14664,3.22305,3.52626,4.23953,5.2162,5.78051,5.645,5.02562,3.62165,2.33861,1.35124,0.595757,0.32519,0.194259
3603.8225,3.10424,3.17326,3.47741,4.19041,5.18399,5.76503,5.65922,5.05126,3.65592,2.37182,1.37629,0.612416,0.32637,0.198557
3604.3047,3.06421,3.12675,3.43236,4.14156,5.15365,5.75284,5.67255,5.07681,3.68932,2.4029,1.39825,0.63015,0.329128,0.199406
3604.7869,3.02608,3.08194,3.38913,4.09219,5.12105,5.74146,5.68544,5.10231,3.72347,2.43386,1.4181,0.646464,0.333674,0.198175
3605.2688,2.98847,3.03569,3.34394,4.03998,5.08193,5.72776,5.69893,5.12855,3.76155,2.46793,1.43763,0.659275,0.339754,0.196565
3605.751,2.94966,2.98553,3.29337,3.98275,5.03423,5.70999,5.71401,5.15687,3.80623,2.50729,1.4585,0.667706,0.346653,0.195871
3606.2332,2.90854,2.93196,3.23685,3.92037,4.9797,5.68888,5.73069,5.18829,3.85745,2.55107,1.48148,0.672386,0.353206,0.196707
3606.7153,2.86487,2.87825,3.17695,3.8546,4.92215,5.66627,5.74719,5.22277,3.91219,2.59552,1.5067,0.675159,0.358062,0.199072
3607.1973,2.81831,2.82723,3.11685,3.78647,4.86308,5.64177,5.76006,5.25917,3.96679,2.63694,1.53454,0.678377,0.360191,0.202458
3607.6794,2.76743,2.77822,3.05727,3.71428,4.79899,5.61118,5.76569,5.2958,4.01959,2.67482,1.56604,0.684189,0.359419,0.205864
3608.1616,2.71074,2.72761,2.99655,3.63583,4.72501,5.5697,5.76291,5.33066,4.0709,2.71209,1.60162,0.693969,0.356784,0.207903
3608.6438,2.64974,2.67344,2.93431,3.55406,4.64299,5.51856,5.75527,5.36158,4.12058,2.75195,1.63912,0.707714,0.354426,0.207425
3609.1257,2.5902,2.61929,2.87425,3.47906,4.56505,5.46793,5.75001,5.38699,4.16622,2.79441,1.67389,0.723764,0.354635,0.204476
3609.6079,2.53882,2.57208,2.82178,3.42149,4.50547,5.43009,5.75322,5.40702,4.20485,2.83655,1.70227,0.739673,0.358501,0.20048
3610.0901,2.49833,2.53605,2.77889,3.38398,4.46912,5.40978,5.7657,5.42363,4.23599,2.87621,1.72485,0.753712,0.365503,0.197214
3610.5723,2.4664,2.50978,2.74237,3.35965,4.44876,5.40173,5.78341,5.43944,4.26225,2.9144,1.74603,0.765603,0.374222,0.195734
3611.0542,2.43777,2.48765,2.70607,3.3365,4.43027,5.39472,5.80013,5.4566,4.28762,2.95448,1.77148,0.776301,0.383155,0.196134
3611.5364,2.40695,2.46262,2.66445,3.30245,4.39931,5.37695,5.80981,5.47606,4.31555,2.99961,1.80552,0.787497,0.391083,0.197892
3612.0186,2.37031,2.42911,2.61577,3.25035,4.34749,5.34085,5.80854,5.49719,4.34754,3.04995,1.8488,0.801066,0.397286,0.20037
3612.5007,2.32767,2.38567,2.56355,3.18227,4.27712,5.28723,5.79656,5.51793,4.38269,3.10142,1.89715,0.818194,0.401754,0.203283
3612.9827,2.28225,2.33577,2.51391,3.10892,4.19984,5.22492,5.77849,5.53606,4.41879,3.14794,1.94379,0.838463,0.405128,0.20683
3613.4648,2.23822,2.28506,2.46999,3.04192,4.12747,5.16414,5.7603,5.55077,4.45414,3.18624,1.98407,0.859917,0.40814,0.211277
3613.947,2.19833,2.23759,2.42981,2.98638,4.06419,5.11014,5.74578,5.563,4.48804,3.21772,2.01795,0.880272,0.411098,0.216405
3614.4292,2.16368,2.19487,2.38954,2.94079,4.00786,5.06324,5.73594,5.57436,4.51969,3.24601,2.04787,0.898127,0.414067,0.221521
3614.9111,2.13456,2.15691,2.34747,2.90133,3.95562,5.02243,5.7304,5.58613,4.54775,3.274,2.07592,0.913437,0.417438,0.225983
3615.3933,2.11053,2.12312,2.30508,2.86474,3.9068,4.98706,5.72829,5.599,4.57119,3.3031,2.10283,0.927434,0.4222,0.229729
3615.8755,2.08992,2.09234,2.26533,2.82851,3.86176,4.95605,5.72805,5.61313,4.59078,3.33407,2.12878,0.942172,0.429583,0.233398
3616.3577,2.06953,2.06293,2.2303,2.7902,3.81955,4.9265,5.72707,5.62816,4.60952,3.36794,2.15435,0.959679,0.440258,0.237924
3616.8396,2.04522,2.03338,2.19979,2.74747,3.77693,4.89371,5.72191,5.64304,4.63163,3.40594,2.18077,0.980893,0.453537,0.243826
3617.3218,2.01336,2.00306,2.17134,2.69897,3.72924,4.85241,5.70921,5.6557,4.66048,3.44847,2.20961,1.00481,0.467096,0.250613
3617.804,1.97245,1.97216,2.14134,2.6452,3.67241,4.79858,5.68672,5.66332,4.69674,3.49413,2.24232,1.02848,0.477675,0.256763
3618.2861,1.9243,1.94072,2.10655,2.58834,3.60461,4.73065,5.65419,5.66331,4.73764,3.53966,2.28,1.04829,0.482913,0.260555
3618.7681,1.87396,1.90762,2.06583,2.53095,3.52712,4.65034,5.61353,5.65504,4.77807,3.58146,2.32304,1.06246,0.483441,0.261441
3619.2502,1.82775,1.87133,2.02121,2.47487,3.44407,4.56282,5.56833,5.64088,4.81309,3.61768,2.37031,1.07259,0.483204,0.260751
3619.7324,1.79019,1.83217,1.97694,2.42134,3.36142,4.47581,5.52261,5.62502,4.83981,3.64905,2.41887,1.08266,0.486934,0.260733
3620.2146,1.76223,1.79325,1.93693,2.3717,3.28509,4.3969,5.47956,5.61094,4.85766,3.67788,2.46492,1.09612,0.496892,0.262791
3620.6965,1.74166,1.75858,1.90262,2.32719,3.21894,4.33043,5.44067,5.59985,4.86764,3.70651,2.50583,1.11407,0.511888,0.266726
3621.1787,1.72481,1.73053,1.87271,2.28797,3.16362,4.27611,5.40583,5.59108,4.87177,3.73654,2.54126,1.13561,0.52877,0.271399
3621.6609,1.70837,1.70873,1.84464,2.25282,3.11698,4.2301,5.37416,5.58343,4.87283,3.76862,2.57292,1.15904,0.544431,0.275799
3622.1431,1.6905,1.69091,1.81635,2.2198,3.07552,4.18757,5.34493,5.57621,4.87404,3.80227,2.60329,1.18275,0.557049,0.279595
3622.625,1.67108,1.67448,1.78733,2.18738,3.03601,4.14506,5.31796,5.56942,4.87831,3.83581,2.63424,1.20562,0.566424,0.283068
3623.1072,1.65125,1.65767,1.75853,2.15517,2.99648,4.10137,5.29302,5.56316,4.88735,3.86675,2.66638,1.22718,0.573685,0.286658
3623.5894,1.6322,1.63971,1.73121,2.12374,2.9563,4.05676,5.26901,5.55695,4.90122,3.89283,2.69925,1.24785,0.580598,0.290528
3624.0715,1.61414,1.62036,1.7058,2.09378,2.91563,4.0116,5.24378,5.54992,4.91845,3.91318,2.7321,1.26895,0.588707,0.294454
3624.5535,1.59621,1.59946,1.68184,2.06557,2.87518,3.966,5.21574,5.54195,4.93691,3.92888,2.76449,1.2921,0.598703,0.298087
3625.0356,1.5773,1.57713,1.65904,2.03908,2.83632,3.92106,5.1861,5.53509,4.95462,3.94244,2.79636,1.31834,0.610317,0.301367
3625.5178,1.55717,1.55442,1.6383,2.01445,2.80106,3.87998,5.1595,5.53367,4.97028,3.95665,2.82772,1.34738,0.622709,0.304709
3626.0,1.5366,1.53325,1.62156,1.99201,2.77095,3.8471,5.14157,5.54243,4.98333,3.97374,2.85863,1.37781,0.635021,0.308823
3626.4819,1.51655,1.51556,1.61037,1.97141,2.74527,3.82461,5.13451,5.56347,4.9936,3.9953,2.88958,1.40801,0.646644,0.314329
3626.9641,1.49697,1.502,1.60413,1.95057,2.71901,3.80843,5.13268,5.59311,5.00091,4.0229,2.92199,1.43718,0.657077,0.32145
3627.4463,1.4761,1.49061,1.59864,1.92464,2.68126,3.78405,5.11918,5.61845,5.00476,4.05844,2.95841,1.46555,0.665652,0.329784
3627.9285,1.451,1.47562,1.58537,1.88635,2.61622,3.72512,5.06579,5.61471,5.00464,4.10271,3.00146,1.49374,0.671766,0.338029
3628.4104,1.4204,1.44902,1.55478,1.83104,2.51442,3.60671,4.94898,5.55429,5.00158,4.15101,3.05033,1.52136,0.676308,0.344012
3628.8926,1.38887,1.40871,1.50749,1.76645,2.39405,3.44181,4.78768,5.44034,4.99966,4.19114,3.09748,1.54638,0.682982,0.346298
3629.3748,1.36426,1.36483,1.4591,1.71041,2.29535,3.28858,4.64523,5.3224,5.00332,4.21375,3.1344,1.56765,0.695444,0.346248
3629.8569,1.34893,1.32935,1.42372,1.67211,2.23871,3.1898,4.56313,5.24593,5.01291,4.22248,3.16104,1.58714,0.713047,0.34645
3630.3389,1.33935,1.30555,1.40257,1.64765,2.21472,3.14222,4.53383,5.21629,5.02575,4.22674,3.18321,1.60787,0.732327,0.347899
3630.821,1.33142,1.29088,1.39046,1.63002,2.20661,3.1236,4.53241,5.21754,5.03918,4.23297,3.20586,1.63173,0.75021,0.350001
3631.3032,1.32272,1.2819,1.38239,1.61476,2.20242,3.11453,4.53867,5.23287,5.05116,4.24387,3.23138,1.65928,0.76485,0.351717
3631.7854,1.31227,1.27568,1.37491,1.59984,2.19493,3.10184,4.53923,5.24921,5.05977,4.26002,3.26044,1.69021,0.775464,0.35231
3632.2673,1.30013,1.26953,1.3655,1.58429,2.17941,3.07676,4.52467,5.25594,5.063,4.28043,3.29245,1.72351,0.782461,0.35188
3632.7495,1.28708,1.26093,1.35211,1.56728,2.1531,3.03479,4.48907,5.24486,5.05958,4.30243,3.32554,1.7577,0.787806,0.351801
3633.2317,1.27424,1.24825,1.33361,1.54788,2.11654,2.97764,4.43283,5.21317,5.05064,4.32201,3.35668,1.79142,0.794886,0.35454
3633.7139,1.26229,1.23207,1.31074,1.52565,2.07442,2.9138,4.36501,5.16657,5.04056,4.33604,3.38293,1.82413,0.807056,0.362275
3634.1958,1.25086,1.21526,1.28617,1.50123,2.03327,2.8541,4.2994,5.11684,5.03506,4.34479,3.40319,1.85631,0.825615,0.37514
3634.678,1.23882,1.2012,1.26302,1.47603,1.99731,2.80494,4.24589,5.07408,5.03763,4.35191,3.41891,1.88871,0.849254,0.390983
3635.1602,1.2252,1.19173,1.24325,1.45147,1.96657,2.76596,4.20554,5.04141,5.04777,4.36181,3.43294,1.92151,0.875388,0.40681
3635.6423,1.20982,1.18642,1.22722,1.42846,1.93831,2.73258,4.17222,5.01555,5.06199,4.3771,3.44821,1.95415,0.901636,0.420212
3636.1243,1.19341,1.18285,1.21406,1.40747,1.90939,2.69947,4.13699,4.9904,5.07558,4.39761,3.467,1.98569,0.926421,0.429893
3636.6064,1.17736,1.17735,1.20226,1.38864,1.87798,2.66267,4.09221,4.96043,5.08443,4.42075,3.4906,2.01549,0.948988,0.435673
3637.0886,1.16309,1.16634,1.19037,1.37183,1.84425,2.62048,4.03458,4.92305,5.08639,4.4427,3.51889,2.04369,0.969309,0.438382
3637.5708,1.15134,1.14824,1.17768,1.35649,1.81018,2.57338,3.96666,4.87956,5.08219,4.46027,3.55006,2.07118,0.987916,0.439623
3638.0527,1.1418,1.12491,1.1647,1.34161,1.77836,2.5233,3.89534,4.83404,5.07466,4.47261,3.5812,2.09902,1.00553,0.441236
3638.5349,1.13323,1.10104,1.15274,1.3261,1.75055,2.47252,3.8278,4.79066,5.06673,4.48148,3.60974,2.1277,1.02263,0.444613
3639.0171,1.12419,1.08162,1.14291,1.30915,1.72689,2.42295,3.76798,4.75144,5.05966,4.48985,3.63486,2.15695,1.03923,0.450291
3639.4993,1.11367,1.06938,1.13511,1.29055,1.70609,2.37597,3.71585,4.71591,5.05288,4.50032,3.65777,2.18617,1.05514,0.45799
3639.9812,1.10126,1.06383,1.12799,1.27073,1.68608,2.33245,3.66891,4.68201,5.04517,4.51414,3.68061,2.21508,1.07026,0.466898
3640.4634,1.08716,1.06187,1.11953,1.25066,1.6646,2.2927,3.62385,4.64721,5.03576,4.5311,3.70501,2.2439,1.0849,0.475991
3640.9456,1.07203,1.05939,1.1082,1.23151,1.63991,2.25613,3.57762,4.60921,5.02467,4.5496,3.7308,2.27305,1.09977,0.484353
3641.4277,1.05678,1.05312,1.0939,1.21433,1.61147,2.22121,3.52798,4.56653,5.01226,4.56701,3.75582,2.30262,1.11589,0.49154
3641.9097,1.04227,1.04193,1.07803,1.19955,1.5806,2.18602,3.47429,4.51932,4.99887,4.58032,3.77706,2.3322,1.13434,0.497864
3642.3918,1.02904,1.02712,1.06271,1.18682,1.55031,2.14943,3.4185,4.47019,4.98507,4.58746,3.79272,2.36136,1.15592,0.50438
3642.874,1.01716,1.01138,1.04934,1.17526,1.5242,2.11215,3.36512,4.42401,4.97229,4.58844,3.80358,2.39028,1.18069,0.512417
3643.3562,1.00647,0.997345,1.03794,1.16408,1.50464,2.07664,3.31971,4.38616,4.96295,4.58551,3.81268,2.41986,1.20781,0.522912
3643.8381,0.996953,0.98651,1.02762,1.15298,1.49175,2.04589,3.28613,4.36016,4.95945,4.58183,3.82342,2.45111,1.23581,0.536032
3644.3203,0.988819,0.979031,1.01753,1.14221,1.48338,2.02182,3.2646,4.346,4.96261,4.57992,3.83795,2.48424,1.26325,0.55129
3644.8025,0.982428,0.974023,1.00763,1.13215,1.4759,2.0042,3.25109,4.3398,4.97051,4.58062,3.85668,2.51812,1.28933,0.567928
3645.2847,0.977945,0.969887,0.99868,1.12297,1.46512,1.99022,3.2379,4.33422,4.97812,4.58309,3.87862,2.55038,1.31441,0.585216
3645.7666,0.974924,0.964647,0.991882,1.11436,1.44735,1.97456,3.21525,4.31967,4.97808,4.58544,3.9019,2.57814,1.34002,0.602552
3646.2488,0.971909,0.956723,0.988038,1.10551,1.4212,1.9509,3.17508,4.2875,4.96361,4.58612,3.92424,2.59964,1.36835,0.619444
3646.731,0.966557,0.946293,0.986674,1.09551,1.38969,1.91565,3.11704,4.23567,4.93385,4.58561,3.94367,2.61642,1.40075,0.635508
3647.2131,0.95677,0.93608,0.985863,1.08389,1.35975,1.87189,3.05155,4.17253,4.89711,4.58685,3.95965,2.63383,1.43611,0.650545
3647.6951,0.94219,0.929756,0.983327,1.07069,1.33741,1.82826,2.99257,4.11103,4.86542,4.59286,3.97335,2.65761,1.47109,0.664545
3648.1772,0.924489,0.928887,0.977677,1.0558,1.32286,1.79207,2.94516,4.05682,4.84373,4.60317,3.98648,2.68939,1.50252,0.677492
3648.6594,0.90652,0.931413,0.96832,1.03846,1.31045,1.76396,2.9008,4.00266,4.82472,4.61253,3.99958,2.72546,1.52912,0.689127
3649.1416,0.891623,0.932435,0.954679,1.01803,1.29277,1.7382,2.84342,3.93373,4.79308,4.61274,4.01123,2.75894,1.55113,0.699023
3649.6235,0.882939,0.92669,0.936376,0.99569,1.26564,1.70709,2.76152,3.83992,4.73614,4.59725,4.01866,2.7834,1.56923,0.707088
3650.1057,0.881643,0.912354,0.914669,0.975484,1.23203,1.66725,2.66036,3.72841,4.65648,4.56743,4.01969,2.79741,1.58409,0.714245
3650.5879,0.885346,0.893208,0.893062,0.961945,1.20021,1.62311,2.56116,3.6223,4.57391,4.53393,4.01479,2.80614,1.59695,0.722324
3651.0701,0.88958,0.87551,0.875252,0.956196,1.17651,1.5826,2.48343,3.54178,4.50962,4.5085,4.00667,2.8168,1.61002,0.732926
3651.552,0.891053,0.863132,0.862752,0.95546,1.1612,1.55054,2.43179,3.49093,4.47169,4.49581,3.99799,2.83285,1.62583,0.746619
3652.0342,0.888907,0.856451,0.854804,0.955813,1.15105,1.52727,2.40011,3.46263,4.45673,4.49404,3.9903,2.85349,1.64631,0.763173
3652.5164,0.883863,0.854017,0.849638,0.954439,1.14312,1.51113,2.38075,3.44849,4.4581,4.49937,3.98458,2.87629,1.67228,0.782033
3652.9985,0.877084,0.854005,0.84551,0.950204,1.13618,1.50039,2.36899,3.44308,4.4703,4.50878,3.98171,2.89921,1.70334,0.802491
3653.4805,0.869469,0.854652,0.841202,0.943277,1.1303,1.4936,2.36251,3.44319,4.48886,4.52026,3.98236,2.92125,1.73808,0.82366
3653.9626,0.861323,0.854162,0.836169,0.934414,1.1257,1.48879,2.35903,3.44494,4.50801,4.53174,3.98644,2.94217,1.77454,0.844465
3654.4448,0.852241,0.850591,0.830442,0.924253,1.12157,1.48248,2.35356,3.44068,4.51814,4.53965,3.99234,2.96189,1.81056,0.863739
3654.927,0.841245,0.842261,0.824394,0.912914,1.11533,1.4692,2.3369,3.41761,4.50524,4.53817,3.99662,2.97986,1.8439,0.880509
3655.4089,0.827444,0.829166,0.818404,0.900234,1.10336,1.44344,2.29827,3.36212,4.4566,4.52124,3.99514,2.99505,1.87232,0.894642
3655.8911,0.811337,0.814539,0.812519,0.886692,1.08395,1.40492,2.23487,3.27277,4.37489,4.48871,3.98634,3.00675,1.89437,0.907529
3656.3733,0.79544,0.803463,0.806398,0.873969,1.06055,1.36226,2.16013,3.16987,4.28554,4.4505,3.97414,3.01589,1.91067,0.921543
3656.8555,0.782659,0.798289,0.799687,0.863814,1.03952,1.32686,2.09477,3.08133,4.21813,4.41954,3.9648,3.02454,1.92373,0.938129
3657.3374,0.774288,0.796842,0.792316,0.85658,1.02463,1.30357,2.04964,3.01991,4.18259,4.40108,3.96117,3.03406,1.93613,0.956966
3657.8196,0.770031,0.795161,0.784428,0.851325,1.01541,1.28996,2.02218,2.98053,4.16936,4.39179,3.96156,3.04425,1.94942,0.976962
3658.3018,0.768949,0.790412,0.776301,0.846748,1.00913,1.28083,2.00362,2.95089,4.16254,4.38526,3.96247,3.05396,1.96442,0.997213
3658.7839,0.769899,0.782095,0.768471,0.841874,1.00288,1.27175,1.9853,2.91992,4.14911,4.37615,3.96114,3.06193,1.98176,1.01714
3659.2659,0.771546,0.772095,0.761896,0.836356,0.994662,1.26036,1.96179,2.88133,4.12289,4.362,3.95695,3.06753,2.00183,1.03625
3659.748,0.772528,0.763642,0.757778,0.830455,0.983864,1.24659,1.93221,2.83442,4.08538,4.34339,3.95147,3.07115,2.0244,1.05398
3660.2302,0.771932,0.759216,0.756913,0.824676,0.971093,1.23186,1.89928,2.78262,4.0431,4.3226,3.94713,3.0742,2.04856,1.07
3660.7124,0.769688,0.758749,0.758954,0.819315,0.957379,1.21764,1.86653,2.73026,4.00236,4.30168,3.9451,3.07834,2.07301,1.08459
3661.1943,0.766418,0.759666,0.762212,0.814323,0.94351,1.20455,1.83566,2.68011,3.96556,4.28147,3.94433,3.08481,2.09673,1.09885
3661.6765,0.762907,0.758629,0.764199,0.809574,0.930009,1.19247,1.806,2.63313,3.93137,4.26219,3.94249,3.09391,2.11924,1.11434
3662.1587,0.759631,0.753473,0.762644,0.805127,0.917513,1.18101,1.77594,2.58943,3.89728,4.24423,3.93768,3.10504,2.14059,1.13227
3662.6409,0.756628,0.744182,0.75649,0.80113,0.906916,1.16972,1.74448,2.54866,3.86158,4.22812,3.92968,3.11683,2.16098,1.15273
3663.1228,0.753618,0.732592,0.746399,0.797408,0.89898,1.15801,1.71193,2.50982,3.82368,4.21368,3.91988,3.12751,2.18054,1.17452
3663.605,0.750155,0.721293,0.73445,0.793171,0.893776,1.14508,1.67965,2.47136,3.78351,4.19971,3.91027,3.13555,2.19907,1.19591
3664.0872,0.745719,0.712491,0.723199,0.787229,0.890476,1.13042,1.64933,2.43221,3.74163,4.18485,3.90252,3.14046,2.21603,1.2159
3664.5693,0.739815,0.707334,0.714615,0.778735,0.887768,1.11451,1.62253,2.39319,3.69989,4.16922,3.89755,3.14328,2.23074,1.23509
3665.0513,0.732248,0.705805,0.709449,0.767898,0.884619,1.0989,1.60027,2.35709,3.6616,4.15493,3.89577,3.14639,2.24284,1.25536
3665.5334,0.723491,0.70698,0.707289,0.756038,0.880787,1.08542,1.58275,2.32701,3.63023,4.14487,3.89732,3.15243,2.25282,1.27863
3666.0156,0.714858,0.709452,0.70712,0.744889,0.876708,1.07503,1.56918,2.30411,3.60742,4.14047,3.90203,3.16298,2.26211,1.30542
3666.4978,0.708277,0.711745,0.707902,0.735731,0.872927,1.06735,1.55787,2.28671,3.59193,4.14044,3.90934,3.17789,2.27286,1.33443
3666.9797,0.705624,0.712651,0.708839,0.728889,0.869529,1.06101,1.54672,2.27107,3.58019,4.14129,3.91816,3.19528,2.28739,1.36302
3667.4619,0.707757,0.711515,0.709398,0.72375,0.865879,1.05464,1.53377,2.25313,3.56764,4.13902,3.92697,3.21225,2.30739,1.38846
3667.9441,0.713544,0.708408,0.709291,0.719166,0.860713,1.04773,1.51765,2.22989,3.54966,4.13059,3.93374,3.22558,2.33297,1.40907
3668.4263,0.719508,0.70398,0.708492,0.714091,0.852552,1.04071,1.49758,2.19936,3.52104,4.11402,3.93551,3.2326,2.36173,1.42494
3668.9082,0.72082,0.698847,0.707175,0.708268,0.840318,1.0339,1.4729,2.1593,3.47454,4.0864,3.92762,3.23145,2.38869,1.43753
3669.3904,0.713896,0.692823,0.705343,0.702623,0.824169,1.02606,1.44286,2.10669,3.40206,4.0427,3.90436,3.22146,2.40773,1.44843
3669.8726,0.699612,0.684922,0.702353,0.698842,0.806327,1.01421,1.40799,2.04137,3.30308,3.98004,3.86344,3.20429,2.41514,1.45846
3670.3547,0.683979,0.674764,0.697141,0.697861,0.790732,0.996577,1.37221,1.97193,3.19544,3.90711,3.81293,3.18533,2.4137,1.46847
3670.8367,0.673449,0.663876,0.689431,0.698628,0.780532,0.975609,1.34183,1.91369,3.10957,3.84472,3.76976,3.17188,2.41173,1.4805
3671.3188,0.669663,0.654697,0.68032,0.69899,0.775906,0.956365,1.3209,1.87721,3.0656,3.81107,3.74755,3.16839,2.41642,1.49714
3671.801,0.670125,0.648699,0.67138,0.697492,0.774893,0.942444,1.30918,1.8627,3.06344,3.81107,3.74927,3.17477,2.42988,1.52003
3672.2832,0.671831,0.646028,0.663662,0.693926,0.775299,0.93477,1.30408,1.86437,3.09209,3.83973,3.77085,3.1884,2.45098,1.54949
3672.7651,0.673041,0.646186,0.657464,0.688951,0.775404,0.932745,1.3028,1.87556,3.13933,3.88854,3.80635,3.20615,2.47803,1.58516
3673.2473,0.673093,0.648574,0.652421,0.683792,0.773645,0.93524,1.3028,1.88993,3.1934,3.94677,3.84891,3.22458,2.50964,1.62624
3673.7295,0.671646,0.652539,0.64755,0.680214,0.768094,0.940509,1.30106,1.8991,3.23803,3.9967,3.88743,3.23896,2.54341,1.67068
3674.2117,0.667957,0.656873,0.641454,0.680221,0.756595,0.944895,1.29265,1.88881,3.24359,4.00562,3.9006,3.24207,2.57298,1.7127
3674.6936,0.660924,0.659003,0.633622,0.684149,0.739288,0.941579,1.27111,1.84049,3.16881,3.93036,3.8585,3.22657,2.58565,1.7403
3675.1758,0.651105,0.655873,0.626917,0.687532,0.723015,0.924924,1.23589,1.75339,3.00637,3.76893,3.75629,3.1963,2.57168,1.74276
3675.658,0.642184,0.647856,0.625959,0.684217,0.717117,0.900008,1.1991,1.66368,2.82892,3.60412,3.64709,3.17061,2.54327,1.72853
3676.1401,0.637026,0.638723,0.630989,0.674591,0.721795,0.877723,1.17263,1.60534,2.7117,3.5124,3.58466,3.16207,2.52308,1.71785
3676.6221,0.635028,0.630972,0.638428,0.663531,0.73059,0.862191,1.15694,1.57829,2.66016,3.49184,3.57117,3.16623,2.519,1.71967
3677.1042,0.634242,0.625053,0.644915,0.65454,0.738399,0.851573,1.14731,1.56773,2.64648,3.50779,3.58451,3.17432,2.52675,1.73214
3677.5864,0.633098,0.620978,0.648128,0.648811,0.742676,0.842958,1.13951,1.56098,2.6455,3.53153,3.60458,3.1803,2.53992,1.75106
3678.0686,0.630862,0.619081,0.646345,0.646045,0.742154,0.834157,1.13064,1.54965,2.64016,3.54501,3.61735,3.18094,2.55334,1.77285
