Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
554.9164,0.0658859,0.00136787,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000267274,-1.17549e-38,0.0415342,0.0222917,0.0562273,0.0115918,0.0702086,-1.17549e-38,0.00925804,-1.17549e-38
555.3985,0.0551626,0.0119231,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.037995,-1.17549e-38,0.0566732,0.0166243,0.0651526,0.00253554,-1.17549e-38,-1.17549e-38
555.8806,0.0421719,0.023119,0.0231855,0.00281898,-1.17549e-38,-1.17549e-38,0.00571552,0.0262828,-1.17549e-38,0.0542825,0.0219081,0.0502143,0.0183689,-1.17549e-38,-1.17549e-38
556.3627,0.0273225,0.0318216,0.0515106,0.0170327,-1.17549e-38,-1.17549e-38,0.0536456,0.00839847,-1.17549e-38,0.0457776,0.0241758,0.0362536,0.0188742,-1.17549e-38,-1.17549e-38
556.8448,0.0142636,0.0356004,0.0587193,0.0336114,-1.17549e-38,-1.17549e-38,0.096806,-1.17549e-38,-1.17549e-38,0.0301456,0.0206564,0.0296348,0.0069169,-1.17549e-38,-1.17549e-38
557.327,0.00868445,0.0335239,0.0489606,0.0493773,0.00546627,-1.17549e-38,0.119473,-1.17549e-38,0.00963663,0.00852896,0.0114271,0.0309202,-1.17549e-38,-1.17549e-38,-1.17549e-38
557.8091,0.0145135,0.0264279,0.0341532,0.0587747,0.0319895,-1.17549e-38,0.114723,-1.17549e-38,0.0562336,-1.17549e-38,-1.17549e-38,0.0368726,-1.17549e-38,-1.17549e-38,-1.17549e-38
558.2912,0.0303545,0.0165731,0.0254314,0.0540456,0.0652718,-1.17549e-38,0.088005,-1.17549e-38,0.105967,-1.17549e-38,-1.17549e-38,0.043239,0.0286095,-1.17549e-38,-1.17549e-38
558.7733,0.0490588,0.00688772,0.0262641,0.0292788,0.0942257,-1.17549e-38,0.0540882,-1.17549e-38,0.144237,-1.17549e-38,-1.17549e-38,0.0465238,0.0777836,-1.17549e-38,-1.17549e-38
559.2554,0.0612186,9.68796e-05,0.0312989,-1.17549e-38,0.103808,-1.17549e-38,0.0292648,-1.17549e-38,0.160842,-1.17549e-38,-1.17549e-38,0.0446708,0.130811,-1.17549e-38,-1.17549e-38
559.7375,0.0605991,-1.17549e-38,0.0307309,-1.17549e-38,0.0827804,-1.17549e-38,0.0233796,-1.17549e-38,0.153983,-1.17549e-38,-1.17549e-38,0.0374013,0.167396,-1.17549e-38,0.0010621
560.2197,0.0480311,0.000807903,0.0166706,-1.17549e-38,0.0307416,-1.17549e-38,0.036001,-1.17549e-38,0.129916,-1.17549e-38,-1.17549e-38,0.0264552,0.173782,0.00547329,0.00325969
560.7018,0.031107,0.00725429,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00739716,0.0581665,-1.17549e-38,0.0988263,-1.17549e-38,-1.17549e-38,0.0152021,0.149728,0.0199367,0.00490076
561.1839,0.0196385,0.0145663,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0256358,0.0778134,-1.17549e-38,0.069529,-1.17549e-38,-1.17549e-38,0.00723153,0.108138,0.0297009,0.00628694
561.666,0.0195611,0.0194257,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0364411,0.0854557,0.0281817,0.0459568,-1.17549e-38,-1.17549e-38,0.00455527,0.067765,0.0333007,0.00799886
562.1481,0.0290707,0.0191851,-1.17549e-38,0.0394128,-1.17549e-38,0.0372015,0.0774768,0.0573714,0.0270917,0.019855,-1.17549e-38,0.00676694,0.0433418,0.0328779,0.0103099
562.6302,0.0395189,0.0131215,-1.17549e-38,0.0744725,-1.17549e-38,0.0299684,0.056414,0.0689822,0.00984963,0.0493461,-1.17549e-38,0.0119294,0.0386917,0.0332889,0.0124202
563.1124,0.0407063,0.00305916,-1.17549e-38,0.0821808,-1.17549e-38,0.0192459,0.0291368,0.0553823,-1.17549e-38,0.0742311,-1.17549e-38,0.0184644,0.0463613,0.0392274,0.0122862
563.5945,0.0274157,-1.17549e-38,-1.17549e-38,0.0679005,-1.17549e-38,0.00890905,0.00415135,0.0207757,-1.17549e-38,0.0872672,-1.17549e-38,0.0263308,0.0534271,0.0520436,0.00756324
564.0766,0.00306457,-1.17549e-38,-1.17549e-38,0.0445427,-1.17549e-38,0.000406199,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0853745,-1.17549e-38,0.0363593,0.0496978,0.0683602,-1.17549e-38
564.5587,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0239569,0.0230337,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0720901,-1.17549e-38,0.048348,0.03347,0.0814848,-1.17549e-38
565.0408,-1.17549e-38,-1.17549e-38,0.0282176,0.0117012,0.0502731,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0556837,-1.17549e-38,0.0598017,0.0117978,0.0847719,-1.17549e-38
565.5229,-1.17549e-38,0.00456868,0.0631306,0.00752381,0.0680674,-1.17549e-38,0.0213846,-1.17549e-38,-1.17549e-38,0.0440858,-1.17549e-38,0.0667614,-1.17549e-38,0.0748956,-1.17549e-38
566.0051,-1.17549e-38,0.0131354,0.0860616,0.00920556,0.0754785,-1.17549e-38,0.0456306,-1.17549e-38,-1.17549e-38,0.0402232,-1.17549e-38,0.0663567,-1.17549e-38,0.0532503,-1.17549e-38
566.4872,-1.17549e-38,0.0164728,0.097087,0.0155251,0.070947,-1.17549e-38,0.0658391,-1.17549e-38,-1.17549e-38,0.0409734,-1.17549e-38,0.0590982,0.00424034,0.0249828,-1.17549e-38
566.9693,0.00316087,0.013619,0.0996692,0.0259978,0.0545315,-1.17549e-38,0.0775376,-1.17549e-38,-1.17549e-38,0.0401703,-1.17549e-38,0.0489218,0.0223634,-1.17549e-38,0.0020249
567.4514,0.00288448,0.00667812,0.0987862,0.0385712,0.0299518,-1.17549e-38,0.0795372,-1.17549e-38,-1.17549e-38,0.0331667,-1.17549e-38,0.0407097,0.0374894,-1.17549e-38,0.0221263
567.9335,-1.17549e-38,-1.17549e-38,0.0982534,0.0484489,0.00458128,-1.17549e-38,0.0737075,-1.17549e-38,-1.17549e-38,0.0196532,-1.17549e-38,0.0371003,0.0432491,-1.17549e-38,0.0376471
568.4156,0.00411995,-1.17549e-38,0.0987362,0.0500174,-1.17549e-38,0.00554321,0.0638342,-1.17549e-38,-1.17549e-38,0.0032592,-1.17549e-38,0.0370433,0.0403979,-1.17549e-38,0.0465777
568.8978,0.0232539,-1.17549e-38,0.0977996,0.0407307,-1.17549e-38,0.013366,0.0541776,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0371459,0.0355345,-1.17549e-38,0.0497183
569.3799,0.0549138,0.0030114,0.0920688,0.02367,-1.17549e-38,0.0197098,0.0481769,-1.17549e-38,0.0081128,-1.17549e-38,-1.17549e-38,0.0346036,0.0359536,-1.17549e-38,0.0492777
569.862,0.0877332,0.00960898,0.0800203,0.00626582,0.0112556,0.0240421,0.0475109,0.00100502,0.0314034,-1.17549e-38,-1.17549e-38,0.0293028,0.0443652,-1.17549e-38,0.0472285
570.3441,0.107069,0.013872,0.0633261,-1.17549e-38,0.026529,0.0252137,0.0516429,0.0163955,0.0444538,-1.17549e-38,-1.17549e-38,0.02346,0.057251,-1.17549e-38,0.0444016
570.8262,0.102931,0.0136348,0.0457251,-1.17549e-38,0.0287189,0.0218912,0.0579368,0.0284846,0.0468166,0.0127637,-1.17549e-38,0.0192714,0.0678777,-1.17549e-38,0.0405298
571.3083,0.0750608,0.00885116,0.0303777,-1.17549e-38,0.012219,0.0136596,0.0623419,0.0368897,0.041545,0.0358733,0.0151674,0.0166914,0.0714886,-1.17549e-38,0.0348157
571.7905,0.0326274,0.00149204,0.01787,0.00428944,-1.17549e-38,0.00199266,0.0605496,0.043804,0.0324097,0.0564738,0.0310379,0.0133019,0.0687151,-1.17549e-38,0.0265427
572.2726,-1.17549e-38,-1.17549e-38,0.00645072,0.00437736,-1.17549e-38,-1.17549e-38,0.049494,0.0516368,0.0217662,0.0676691,0.036071,0.00649561,0.0647748,-1.17549e-38,0.0155612
572.7547,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0289057,0.0603518,0.0102551,0.0654106,0.0312803,-1.17549e-38,0.0652029,-1.17549e-38,0.00266263
573.2368,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00231285,0.0663586,-1.17549e-38,0.0508145,0.0214425,-1.17549e-38,0.0713675,-1.17549e-38,-1.17549e-38
573.7189,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0639375,-1.17549e-38,0.0296914,0.01195,-1.17549e-38,0.0790352,0.000871112,-1.17549e-38
574.201,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0485079,-1.17549e-38,0.00950605,0.00586075,-1.17549e-38,0.0808102,0.00250016,-1.17549e-38
574.6832,-1.17549e-38,0.00204365,-1.17549e-38,0.00264777,-1.17549e-38,0.000228619,-1.17549e-38,0.0198206,-1.17549e-38,-1.17549e-38,0.00299759,0.00145197,0.0705027,-1.17549e-38,-1.17549e-38
575.1653,0.015011,0.00254844,-1.17549e-38,0.00427047,-1.17549e-38,0.00405379,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00125039,0.0171267,0.0465854,-1.17549e-38,-1.17549e-38
575.6474,0.0324826,0.000978185,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00407998,0.00297712,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0261826,0.0129592,-1.17549e-38,-1.17549e-38
576.1295,0.0400621,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00787335,0.00205059,0.028973,-1.17549e-38,0.0113145,0.00744062,-1.17549e-38,0.0229449,-1.17549e-38,-1.17549e-38,-1.17549e-38
576.6116,0.0369218,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0361848,0.000298824,0.0431886,-1.17549e-38,0.0277132,0.0246354,-1.17549e-38,0.00821466,-1.17549e-38,-1.17549e-38,-1.17549e-38
577.0938,0.0247999,0.00108087,-1.17549e-38,-1.17549e-38,0.0569332,3.09848e-05,0.040482,-1.17549e-38,0.0377923,0.0446363,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00802828,-1.17549e-38
577.5759,0.00683559,0.00477074,-1.17549e-38,-1.17549e-38,0.0664139,0.000738737,0.0239585,-1.17549e-38,0.0382939,0.0634291,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0198751,-1.17549e-38
578.058,-1.17549e-38,0.00840024,-1.17549e-38,-1.17549e-38,0.0638685,0.000991479,0.00260107,-1.17549e-38,0.0289761,0.0767024,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0277625,-1.17549e-38
578.5401,-1.17549e-38,0.0107317,-1.17549e-38,-1.17549e-38,0.0530108,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0126228,0.0819191,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0276644,-1.17549e-38
579.0222,-1.17549e-38,0.0117127,-1.17549e-38,-1.17549e-38,0.0409761,-1.17549e-38,-1.17549e-38,0.00355288,-1.17549e-38,0.0797748,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0183262,-1.17549e-38
579.5043,-1.17549e-38,0.0123956,-1.17549e-38,-1.17549e-38,0.0349155,-1.17549e-38,-1.17549e-38,0.0123876,-1.17549e-38,0.0735226,-1.17549e-38,0.00875782,0.00146334,0.00199787,-1.17549e-38
579.9865,-1.17549e-38,0.0140287,-1.17549e-38,-1.17549e-38,0.0380639,-1.17549e-38,-1.17549e-38,0.0118708,-1.17549e-38,0.0663015,0.00469932,0.0258564,0.0252265,-1.17549e-38,-1.17549e-38
580.4686,-1.17549e-38,0.016951,-1.17549e-38,0.0028998,0.0477483,-1.17549e-38,0.0120286,0.00357811,-1.17549e-38,0.058491,0.0100504,0.0385278,0.0391659,-1.17549e-38,-1.17549e-38
580.9507,-1.17549e-38,0.0201361,-1.17549e-38,0.00634404,0.0568325,-1.17549e-38,0.0185113,-1.17549e-38,-1.17549e-38,0.0475047,0.0122303,0.0439221,0.0411947,-1.17549e-38,-1.17549e-38
581.4328,-1.17549e-38,0.0218142,-1.17549e-38,0.00117905,0.0577673,-1.17549e-38,0.0151881,-1.17549e-38,-1.17549e-38,0.0304985,0.0105366,0.0398309,0.0331732,-1.17549e-38,0.00387759
581.9149,-1.17549e-38,0.0207404,-1.17549e-38,-1.17549e-38,0.0465068,-1.17549e-38,0.0015432,-1.17549e-38,-1.17549e-38,0.00771607,0.00611845,0.0261095,0.0196286,-1.17549e-38,0.0178918
582.397,-1.17549e-38,0.0171292,-1.17549e-38,-1.17549e-38,0.0238939,0.000605169,-1.17549e-38,-1.17549e-38,0.00124601,-1.17549e-38,0.00127185,0.00629845,0.00523939,0.00433653,0.0296563
582.8792,-1.17549e-38,0.0125572,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00470648,-1.17549e-38,-1.17549e-38,0.00892308,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0200915,0.0355164
583.3613,0.0108785,0.00895048,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00869527,-1.17549e-38,-1.17549e-38,0.0171221,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0293671,0.0335405
583.8434,0.0267401,0.00740853,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.011806,-1.17549e-38,-1.17549e-38,0.0238747,-1.17549e-38,0.000390869,-1.17549e-38,-1.17549e-38,0.0311773,0.0240413
584.3255,0.0386376,0.00767078,0.0106141,-1.17549e-38,-1.17549e-38,0.0136058,-1.17549e-38,-1.17549e-38,0.025756,-1.17549e-38,0.00501767,-1.17549e-38,-1.17549e-38,0.0276965,0.00906535
584.8076,0.0458207,0.00854477,0.0234052,0.00998295,-1.17549e-38,0.0142574,-1.17549e-38,-1.17549e-38,0.0205828,-1.17549e-38,0.0107192,0.00317964,-1.17549e-38,0.0226512,-1.17549e-38
585.2897,0.0491121,0.00890266,0.0309392,0.0345829,-1.17549e-38,0.0142547,-1.17549e-38,-1.17549e-38,0.0100226,-1.17549e-38,0.0162224,0.00974965,-1.17549e-38,0.0189228,-1.17549e-38
585.7719,0.0512074,0.00843472,0.0332505,0.0382604,-1.17549e-38,0.0138082,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00568854,0.0200131,0.00670537,-1.17549e-38,0.0168888,-1.17549e-38
586.254,0.0552546,0.00759518,0.0301991,0.0198471,-1.17549e-38,0.012444,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0297871,0.0206736,-1.17549e-38,-1.17549e-38,0.0146554,-1.17549e-38
586.7361,0.0624188,0.006888,0.0221753,-1.17549e-38,0.00925067,0.00925623,-1.17549e-38,-1.17549e-38,0.003223,0.056428,0.0175474,-1.17549e-38,-1.17549e-38,0.00997613,-1.17549e-38
587.2182,0.0703496,0.00617178,0.0117169,-1.17549e-38,0.0441067,0.00370517,-1.17549e-38,-1.17549e-38,0.0182084,0.0805743,0.011242,-1.17549e-38,0.0113234,0.0024113,-1.17549e-38
587.7003,0.0740924,0.00459794,0.00382394,-1.17549e-38,0.0703813,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.034177,0.0958223,0.00344931,-1.17549e-38,0.0255863,-1.17549e-38,-1.17549e-38
588.1824,0.0691758,0.00126233,0.00364363,-1.17549e-38,0.0842679,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0430276,0.0969536,-1.17549e-38,-1.17549e-38,0.0327132,-1.17549e-38,-1.17549e-38
588.6646,0.0547264,-1.17549e-38,0.0127776,-1.17549e-38,0.0845783,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0399068,0.0822262,-1.17549e-38,-1.17549e-38,0.0325999,-1.17549e-38,0.00680959
589.1467,0.0341816,-1.17549e-38,0.0273056,-1.17549e-38,0.0721425,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.025341,0.0545163,-1.17549e-38,-1.17549e-38,0.0275669,-1.17549e-38,0.0107434
589.6288,0.0130413,-1.17549e-38,0.0396415,0.00116354,0.0493812,-1.17549e-38,0.00978532,-1.17549e-38,0.00428827,0.021018,-1.17549e-38,-1.17549e-38,0.0209605,0.00905087,0.0083737
590.1109,-1.17549e-38,-1.17549e-38,0.0432098,0.013929,0.0205273,-1.17549e-38,0.0164087,0.00352884,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0154583,0.0216556,0.0035922
590.593,-1.17549e-38,-1.17549e-38,0.0365649,0.0198213,-1.17549e-38,-1.17549e-38,0.0141231,0.0197877,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.011838,0.031072,0.000288346
591.0751,-1.17549e-38,-1.17549e-38,0.0238958,0.0223315,-1.17549e-38,-1.17549e-38,0.00564776,0.0366491,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00873087,0.0342965,-1.17549e-38
591.5573,-1.17549e-38,0.000380171,0.0114749,0.0255372,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0460691,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00357645,0.0298217,0.00113848
592.0394,-1.17549e-38,0.00649348,0.00274781,0.0312833,-1.17549e-38,0.000747682,-1.17549e-38,0.0435136,-1.17549e-38,0.0280251,0.00413541,-1.17549e-38,-1.17549e-38,0.0180713,0.00121954
592.5215,-1.17549e-38,0.0103133,-1.17549e-38,0.0377305,-1.17549e-38,0.00170836,-1.17549e-38,0.0310522,-1.17549e-38,0.0547881,0.0144268,0.0144606,-1.17549e-38,0.00160973,-1.17549e-38
593.0036,-1.17549e-38,0.0122456,-1.17549e-38,0.0401416,0.0125212,0.00201626,-1.17549e-38,0.0161725,-1.17549e-38,0.0701983,0.0225358,0.0382482,-1.17549e-38,-1.17549e-38,-1.17549e-38
593.4857,0.00667099,0.0137982,-1.17549e-38,0.0335239,0.0323097,0.00155112,-1.17549e-38,0.00733947,-1.17549e-38,0.0714584,0.0273657,0.0548956,-1.17549e-38,-1.17549e-38,-1.17549e-38
593.9678,0.0192615,0.0163242,-1.17549e-38,0.015639,0.0460072,0.000513933,-1.17549e-38,0.00947001,-1.17549e-38,0.0613621,0.0290964,0.0594322,-1.17549e-38,-1.17549e-38,-1.17549e-38
594.45,0.0222829,0.0198411,-1.17549e-38,-1.17549e-38,0.0536775,-1.17549e-38,-1.17549e-38,0.021878,-1.17549e-38,0.0449947,0.0284911,0.0501652,-1.17549e-38,-1.17549e-38,-1.17549e-38
594.9321,0.0153401,0.0227045,-1.17549e-38,-1.17549e-38,0.0565616,-1.17549e-38,-1.17549e-38,0.039256,-1.17549e-38,0.0264823,0.0261197,0.0299781,-1.17549e-38,-1.17549e-38,-1.17549e-38
595.4142,0.00377741,0.0224542,-1.17549e-38,-1.17549e-38,0.0548946,0.00119911,0.00336263,0.0546221,-1.17549e-38,0.00801084,0.0221442,0.00529574,-1.17549e-38,-1.17549e-38,-1.17549e-38
595.8963,-1.17549e-38,0.0174138,-1.17549e-38,-1.17549e-38,0.0475997,0.00315036,0.0116072,0.0624569,-1.17549e-38,-1.17549e-38,0.0167532,-1.17549e-38,0.00264883,-1.17549e-38,-1.17549e-38
596.3784,-1.17549e-38,0.00802366,-1.17549e-38,-1.17549e-38,0.0340447,0.00402632,0.0162857,0.0605377,-1.17549e-38,-1.17549e-38,0.0107419,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
596.8605,0.00350025,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0161848,0.00246317,0.0181681,0.0500167,-1.17549e-38,-1.17549e-38,0.00560661,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
597.3427,0.0146773,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0185377,0.0343164,-1.17549e-38,-1.17549e-38,0.00295963,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
597.8248,0.0236758,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0177574,0.0177172,0.00498453,0.00206792,0.00365228,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
598.3069,0.0286793,-1.17549e-38,-1.17549e-38,0.0234311,-1.17549e-38,-1.17549e-38,0.014897,0.00415533,0.0187104,0.0278846,0.00720756,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
598.789,0.0319983,-1.17549e-38,-1.17549e-38,0.0629094,0.00202932,-1.17549e-38,0.00876773,-1.17549e-38,0.0343681,0.0537192,0.0118934,0.0109599,-1.17549e-38,0.00686471,-1.17549e-38
599.2711,0.0372825,-1.17549e-38,0.0234998,0.0909561,0.0221091,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0494815,0.0737411,0.0153327,0.0306293,-1.17549e-38,0.00209606,-1.17549e-38
599.7532,0.045723,0.00261177,0.046865,0.098175,0.0438539,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0605282,0.084976,0.0153312,0.0469346,-1.17549e-38,-1.17549e-38,-1.17549e-38
600.2354,0.0544088,0.0060665,0.0537865,0.0819287,0.0614314,-1.17549e-38,-1.17549e-38,0.00501808,0.0644551,0.0871171,0.0106715,0.055585,0.0110707,-1.17549e-38,-1.17549e-38
600.7175,0.0582366,0.00773572,0.0447574,0.0494016,0.0709794,0.00250367,-1.17549e-38,0.0101771,0.0600356,0.0810061,0.00171926,0.0536116,0.0197206,-1.17549e-38,-1.17549e-38
601.1996,0.0538161,0.00875637,0.027373,0.0150492,0.0711033,0.0056141,-1.17549e-38,0.0121454,0.0482231,0.0676215,-1.17549e-38,0.0408569,0.0226187,-1.17549e-38,-1.17549e-38
601.6817,0.0421058,0.0101149,0.0110251,-1.17549e-38,0.0623566,0.00736989,-1.17549e-38,0.0106946,0.0314136,0.0485861,-1.17549e-38,0.0204972,0.0224838,-1.17549e-38,0.00261243
602.1638,0.0276459,0.0119948,0.00119688,-1.17549e-38,0.0464052,0.00764694,0.00584505,0.00723166,0.0123063,0.027389,-1.17549e-38,-1.17549e-38,0.0221169,-1.17549e-38,0.0120923
602.6459,0.015155,0.0136863,-1.17549e-38,0.00333362,0.0254283,0.00645349,0.0166868,0.00352935,-1.17549e-38,0.00951572,-1.17549e-38,-1.17549e-38,0.0225053,0.0139842,0.0195958
603.1281,0.00636444,0.0140413,-1.17549e-38,0.0198377,0.00188579,0.00426004,0.025192,0.000416804,-1.17549e-38,0.0004491,-1.17549e-38,-1.17549e-38,0.0222325,0.0355097,0.024098
603.6102,-1.17549e-38,0.0122409,-1.17549e-38,0.0286567,-1.17549e-38,0.00212955,0.0301714,-1.17549e-38,-1.17549e-38,0.00238769,-1.17549e-38,-1.17549e-38,0.0184379,0.051189,0.0264577
604.0923,-1.17549e-38,0.0084876,0.00938536,0.0246045,-1.17549e-38,0.00127229,0.0302447,-1.17549e-38,-1.17549e-38,0.0119944,-1.17549e-38,-1.17549e-38,0.00869182,0.0657818,0.0281433
604.5744,-1.17549e-38,0.00419181,0.0313694,0.010507,-1.17549e-38,0.00222793,0.0239226,-1.17549e-38,-1.17549e-38,0.0212176,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0846099,0.0294336
605.0565,-1.17549e-38,0.00143515,0.0669689,-1.17549e-38,-1.17549e-38,0.00435127,0.0107954,-1.17549e-38,-1.17549e-38,0.0212075,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.108639,0.0285934
605.5386,-1.17549e-38,0.0019341,0.108075,-1.17549e-38,-1.17549e-38,0.00611895,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00713213,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.13241,0.0228806
606.0208,0.0211151,0.00609805,0.139338,-1.17549e-38,-1.17549e-38,0.00608008,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.146232,0.0108078
606.5029,0.0529879,0.0127696,0.146233,-1.17549e-38,-1.17549e-38,0.0037002,-1.17549e-38,-1.17549e-38,0.00524588,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.141397,-1.17549e-38
606.985,0.0820241,0.0198,0.124178,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00982905,-1.17549e-38,0.00577115,-1.17549e-38,-1.17549e-38,0.115318,-1.17549e-38
607.4671,0.0971853,0.0250487,0.0822747,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00806525,-1.17549e-38,0.0204209,0.00777324,-1.17549e-38,0.0736258,-1.17549e-38
607.9492,0.0934698,0.0271499,0.0386063,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00343639,-1.17549e-38,0.0316365,0.0197696,-1.17549e-38,0.0280572,-1.17549e-38
608.4313,0.0747389,0.0256788,0.00988957,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000494578,-1.17549e-38,0.0366854,0.0221145,-1.17549e-38,-1.17549e-38,-1.17549e-38
608.9135,0.051253,0.0209025,0.00221784,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00231112,-1.17549e-38,0.0357373,0.014868,-1.17549e-38,-1.17549e-38,-1.17549e-38
609.3956,0.033598,0.0135887,0.0088594,0.00968712,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00892545,-1.17549e-38,0.030669,0.00313088,-1.17549e-38,-1.17549e-38,-1.17549e-38
609.8777,0.0269747,0.00508604,0.0161193,0.0316353,0.000763174,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0175996,-1.17549e-38,0.0233112,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
610.3598,0.0292662,-1.17549e-38,0.0128509,0.036645,0.0132904,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.02448,-1.17549e-38,0.0146139,-1.17549e-38,-1.17549e-38,0.00920803,-1.17549e-38
610.8419,0.0335426,-1.17549e-38,-1.17549e-38,0.0229848,0.0232374,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0265162,-1.17549e-38,0.00515383,-1.17549e-38,0.013002,0.0324684,-1.17549e-38
611.324,0.0328693,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0282724,-1.17549e-38,0.0113708,-1.17549e-38,0.0226359,-1.17549e-38,-1.17549e-38,0.00752277,0.0217056,0.0531264,-1.17549e-38
611.8062,0.0242707,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0272229,0.00839608,0.0247537,0.00168312,0.0138832,-1.17549e-38,-1.17549e-38,0.0133756,0.0249207,0.0700511,-1.17549e-38
612.2883,0.00978131,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0206142,0.0168744,0.0308417,0.0175052,0.00284141,-1.17549e-38,-1.17549e-38,0.0106982,0.0234186,0.0828556,-1.17549e-38
