Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
4645.1948,0.820827,1.39327,2.28339,3.63539,4.76479,6.19706,7.68406,8.90791,10.055,10.9065,11.3622,9.7882,8.85717,7.34008,6.05439,4.61004,3.31616,2.3098,1.45829,0.97974,0.685763
4645.6768,0.831881,1.4029,2.32003,3.66619,4.80627,6.25782,7.76202,8.99812,10.1605,11.0208,11.4855,9.89499,8.95883,7.42809,6.13288,4.6647,3.35086,2.33662,1.47162,0.994007,0.694752
4646.1587,0.845378,1.41152,2.35373,3.70277,4.85057,6.31486,7.83893,9.09205,10.2659,11.1292,11.6087,10.0047,9.06516,7.52184,6.21218,4.72173,3.38887,2.36241,1.4828,1.0087,0.702023
4646.6411,0.858655,1.41956,2.38292,3.74455,4.89812,6.37114,7.91604,9.18988,10.3706,11.2331,11.7323,10.1172,9.1769,7.62065,6.29186,4.78065,3.43167,2.38785,1.49275,1.02474,0.708233
4647.123,0.869143,1.42759,2.40765,3.78859,4.94752,6.43009,7.99324,9.29002,10.4745,11.3354,11.857,10.2318,9.29216,7.72312,6.37033,4.84101,3.4779,2.41393,1.5019,1.04302,0.714107
4647.6055,0.875437,1.43632,2.42862,3.83146,4.99651,6.49352,8.06936,9.38994,10.5779,11.4388,11.9833,10.3472,9.40718,7.82782,6.44635,4.9025,3.52416,2.44135,1.51034,1.06303,0.719883
4648.0874,0.877751,1.44654,2.44643,3.8712,5.04327,6.56052,8.14351,9.48768,10.6812,11.5447,12.1108,10.4622,9.51832,7.9338,6.52012,4.96497,3.56724,2.47022,1.51828,1.08233,0.725075
4648.5693,0.877582,1.459,2.46171,3.90816,5.08716,6.62813,8.21632,9.58311,10.785,11.6535,12.2381,10.5762,9.62428,8.04064,6.59296,5.02825,3.60624,2.50031,1.5265,1.09726,0.728693
4649.0518,0.87689,1.47445,2.47587,3.94441,5.12876,6.69329,8.2901,9.67812,10.8906,11.7656,12.3635,10.6893,9.72699,8.14805,6.66625,5.09197,3.64333,2.53145,1.53635,1.10481,0.729818
4649.5337,0.877249,1.49341,2.49163,3.98216,5.16941,6.75485,8.36759,9.77545,10.9991,11.882,12.4862,10.8022,9.83079,8.25535,6.7406,5.15551,3.68252,2.56366,1.54923,1.10441,0.728269
4650.0156,0.87933,1.51573,2.51247,4.02235,5.21089,6.81434,8.45023,9.8772,11.1115,12.0045,12.6063,10.9163,9.94011,8.36122,6.81585,5.21801,3.72719,2.59703,1.56576,1.09862,0.724993
4650.498,0.882864,1.53998,2.54073,4.06419,5.2551,6.87509,8.53727,9.98358,11.2285,12.1337,12.7255,11.0327,10.057,8.46393,6.89175,5.27866,3.77795,2.63143,1.58529,1.0923,0.721885
4650.98,0.887033,1.5634,2.57581,4.10583,5.3038,6.94042,8.62633,10.0928,11.3491,12.2679,12.846,11.1521,10.1798,8.56223,6.96848,5.33699,3.83202,2.66633,1.60616,1.09054,0.721002
4651.4624,0.891125,1.5827,2.61367,4.14529,5.35796,7.01187,8.71516,10.2017,11.4717,12.4031,12.9694,11.2746,10.3039,8.65632,7.04665,5.39319,3.8847,2.70083,1.62654,1.09642,0.723501
4651.9443,0.895146,1.59562,2.64863,4.18145,5.41711,7.08865,8.80302,10.3072,11.5939,12.5342,13.0964,11.3993,10.4235,8.74827,7.12688,5.4482,3.93193,2.73378,1.64544,1.10965,0.7289
4652.4263,0.899994,1.60227,2.67645,4.21443,5.47903,7.16819,8.89098,10.4075,11.7137,12.658,13.2268,11.5252,10.5346,8.84151,7.2096,5.50358,3.97261,2.76414,1.66299,1.12671,0.735235
4652.9087,0.906934,1.60519,2.69672,4.24566,5.54045,7.24749,8.98084,10.5028,11.8304,12.7751,13.3598,11.651,10.6369,8.93942,7.29521,5.56107,4.00934,2.79132,1.68009,1.14251,0.740126
4653.3906,0.916553,1.60807,2.71292,4.27747,5.59836,7.32432,9.07382,10.5955,11.9443,12.8891,13.4949,11.7763,10.7338,9.04372,7.38442,5.62223,4.04699,2.81573,1.69773,1.15287,0.742167
4653.8726,0.927902,1.61371,2.73002,4.31245,5.65136,7.39791,9.17001,10.6892,12.0573,13.0048,13.6318,11.9011,10.8317,9.15354,7.47825,5.68793,4.09019,2.83903,1.71665,1.15649,0.741763
4654.355,0.938595,1.62285,2.75137,4.35267,5.70036,7.46878,9.26873,10.7874,12.1712,13.1253,13.77,12.0252,10.9371,9.26583,7.5773,5.75823,4.14098,2.86397,1.73743,1.15549,0.740834
4654.8369,0.946075,1.63439,2.777,4.39885,5.74795,7.53819,9.36919,10.8915,12.2873,13.2507,13.9082,12.1484,11.0545,9.37669,7.68092,5.83225,4.19814,2.89346,1.76074,1.15428,0.741628
4655.3193,0.949367,1.64679,2.80453,4.44999,5.79717,7.60745,9.47055,11.001,12.4053,13.3784,14.0439,12.2698,11.1843,9.48336,7.78682,5.90848,4.2583,2.9293,1.78718,1.15728,0.745446
4655.8013,0.950083,1.65944,2.83155,4.50375,5.8501,7.67758,9.57147,11.1129,12.524,13.5051,14.1749,12.3886,11.3224,9.58565,7.89159,5.98524,4.3181,2.97125,1.81668,1.16692,0.752086
4656.2832,0.951797,1.67309,2.85769,4.55728,5.90725,7.74923,9.66982,11.2244,12.6412,13.6289,14.3003,12.5045,11.4614,9.68637,7.99212,6.06125,4.37594,3.01714,1.84792,1.18276,0.760282
4656.7656,0.958029,1.68919,2.88465,4.60827,5.96766,7.82283,9.76346,11.3338,12.7556,13.7501,14.4216,12.6193,11.5939,9.79021,8.08708,6.13609,4.4324,3.064,1.87841,1.20228,0.768647
4657.2476,0.970144,1.70891,2.91441,4.65558,6.02973,7.89865,9.85177,11.4417,12.8673,13.8704,14.5417,12.7355,11.7159,9.90141,8.17764,6.21019,4.48911,3.10959,1.90532,1.2224,0.776395
4657.7295,0.986595,1.73268,2.94728,4.69918,6.09203,7.97657,9.93696,11.5501,12.9782,13.9921,14.6639,12.856,11.8282,10.0213,8.26689,6.28439,4.54719,3.15325,1.92678,1.24083,0.783397
4658.2119,1.004,1.76023,2.98153,4.73984,6.15387,8.05576,10.0237,11.6609,13.0904,14.1164,14.7894,12.9826,11.936,10.1468,8.35838,6.35918,4.60632,3.19562,1.94257,1.25651,0.789729
4658.6938,1.01923,1.79081,3.01472,4.7787,6.21525,8.13454,10.1168,11.774,13.2059,14.2432,14.9173,13.1145,12.0453,10.2713,8.45454,6.43432,4.66502,3.23767,1.95415,1.26926,0.795241
4659.1763,1.03104,1.82308,3.04578,4.81731,6.2766,8.21095,10.2188,11.8872,13.3246,14.3713,15.0451,13.2487,12.1595,10.3879,8.55579,6.50896,4.72193,3.27979,1.96393,1.27929,0.799535
4659.6582,1.04028,1.85479,3.07575,4.85756,6.33831,8.28385,10.328,11.9977,13.4448,14.499,15.1713,13.3818,12.2777,10.4929,8.66082,6.58226,4.77691,3.32163,1.97452,1.28708,0.802312
4660.1401,1.04868,1.88298,3.10674,4.90146,6.40047,8.3539,10.4394,12.1039,13.5641,14.6251,15.2958,13.5113,12.3963,10.5884,8.76752,6.65415,4.83132,3.36275,1.98824,1.29372,0.803732
4660.6226,1.05737,1.90502,3.13999,4.95038,6.46289,8.42373,10.5474,12.2065,13.6806,14.7487,15.4204,13.6368,12.5121,10.6816,8.87407,6.72555,4.88715,3.4032,2.00689,1.30097,0.804471
4661.1045,1.0661,1.91998,3.1746,5.00431,6.52526,8.49672,10.6486,12.3084,13.794,14.8691,15.5468,13.7598,12.6248,10.7811,8.97925,6.79802,4.94574,3.44359,2.0313,1.31081,0.805462
4661.5864,1.07364,1.92949,3.2082,5.06149,6.58735,8.57518,10.7428,12.4123,13.9056,14.9856,15.6754,13.8823,12.7375,10.8919,9.08223,6.87291,5.00704,3.48452,2.06096,1.32444,0.807597
