Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb)
6694.6729,6.20252,5.59946,5.11962,4.53833,4.09492,3.66902,3.81104,4.16293,5.72511
6695.1548,6.2089,5.65833,5.12303,4.50645,4.12652,3.68218,3.79622,4.14889,5.73464
6695.6372,6.22335,5.7126,5.13427,4.47178,4.16524,3.73237,3.77324,4.13472,5.74938
6696.1191,6.24626,5.76447,5.1617,4.46086,4.19969,3.80575,3.74848,4.12052,5.7596
6696.6016,6.27682,5.81712,5.20371,4.491,4.22018,3.88085,3.72214,4.11076,5.75935
6697.0835,6.31427,5.86993,5.24965,4.5594,4.2251,3.93728,3.69099,4.11015,5.74652
6697.5654,6.35624,5.91638,5.2874,4.64314,4.2209,3.96272,3.65456,4.11841,5.72149
6698.0479,6.39635,5.94744,5.31203,4.71057,4.21597,3.95584,3.61924,4.12842,5.68569
6698.5298,6.42487,5.95874,5.32897,4.73773,4.21386,3.92494,3.59642,4.12978,5.64085
6699.0117,6.43398,5.95547,5.34933,4.71998,4.21191,3.88374,3.59557,4.11613,5.58861
6699.4941,6.42413,5.95041,5.38111,4.67315,4.20657,3.84654,3.61733,4.09083,5.53033
6699.9761,6.40636,5.95553,5.42321,4.62423,4.20062,3.82446,3.65149,4.06658,5.4669
6700.4585,6.39729,5.9733,5.46697,4.59804,4.20506,3.82354,3.68175,4.05793,5.39926
6700.9404,6.40958,5.99484,5.5035,4.60692,4.23277,3.84425,3.69444,4.07131,5.32963
6701.4224,6.44405,6.00705,5.53048,4.64753,4.28794,3.88194,3.68578,4.09926,5.2629
6701.9048,6.48928,6.0036,5.55281,4.70506,4.35975,3.92773,3.66349,4.12375,5.20667
6702.3867,6.52882,5.99137,5.5768,4.7614,4.42635,3.97005,3.64221,4.12719,5.1693
6702.8687,6.55136,5.98726,5.60372,4.80363,4.4676,3.99742,3.63543,4.104,5.15613
6703.3511,6.55716,6.00766,5.6286,4.8289,4.47793,4.00211,3.64868,4.06487,5.16602
6703.833,6.55708,6.05827,5.64567,4.84412,4.46992,3.98341,3.67709,4.0304,5.19025
6704.3154,6.56564,6.13128,5.65523,4.86049,4.4658,3.94878,3.70808,4.01816,5.21472
6704.7974,6.59271,6.21109,5.66523,4.8861,4.4824,3.91169,3.72735,4.03193,5.22476
6705.2793,6.63868,6.28346,5.68504,4.92092,4.52007,3.88686,3.72533,4.0601,5.21016
6705.7617,6.69532,6.34152,5.71659,4.95741,4.56297,3.88497,3.7014,4.08381,5.16841
6706.2437,6.75094,6.38562,5.75105,4.98627,4.59022,3.90913,3.6642,4.08848,5.10518
6706.7256,6.79668,6.41926,5.77525,5.00332,4.58989,3.95416,3.62786,4.07105,5.0323
6707.208,6.83028,6.44547,5.78361,5.01251,4.56667,4.00855,3.60548,4.03904,4.96419
6707.6899,6.85581,6.4661,5.78566,5.02304,4.53878,4.05799,3.60286,4.00374,4.91365
6708.1724,6.87971,6.48294,5.80166,5.04287,4.52702,4.08965,3.61576,3.97316,4.88771
6708.6543,6.90608,6.49818,5.84826,5.0735,4.5432,4.09627,3.63308,3.94926,4.88473
6709.1362,6.93414,6.5133,5.92481,5.10949,4.58475,4.079,3.64461,3.92985,4.8942
6709.6187,6.95971,6.52812,6.0114,5.14237,4.63736,4.0477,3.64892,3.91207,4.90004
6710.1006,6.97948,6.54189,6.08121,5.16579,4.68301,4.01774,3.6558,3.89471,4.88686
6710.5825,6.99496,6.55639,6.1183,5.17838,4.70853,4.00395,3.68076,3.8783,4.84672
6711.0649,7.01292,6.5779,6.12789,5.18326,4.71072,4.01429,3.73418,3.86419,4.7829
6711.5469,7.04194,6.61508,6.13137,5.18563,4.69649,4.04647,3.81224,3.85381,4.70842
6712.0293,7.08723,6.67293,6.1502,5.19035,4.67876,4.08953,3.89589,3.84833,4.63989
6712.5112,7.14762,6.74693,6.19124,5.20067,4.67029,4.1295,3.95951,3.84819,4.58997
6712.9932,7.21669,6.82241,6.244,5.21771,4.6781,4.15584,3.98391,3.85251,4.56247
6713.4756,7.28694,6.88069,6.29068,5.24041,4.70068,4.16539,3.96579,3.85907,4.55257
6713.9575,7.35354,6.90893,6.32005,5.26606,4.72946,4.16222,3.91798,3.8656,4.55125
6714.4395,7.41478,6.90711,6.33424,5.29196,4.75387,4.15451,3.8614,3.87168,4.55073
6714.9219,7.46926,6.88801,6.34468,5.31778,4.76729,4.15071,3.81461,3.87984,4.54753
6715.4038,7.51272,6.87031,6.3622,5.34727,4.77076,4.15666,3.78734,3.89426,4.54181
6715.8862,7.5377,6.8692,6.39022,5.38736,4.77209,4.17426,3.7804,3.91768,4.53428
6716.3682,7.5372,6.88993,6.42572,5.44416,4.78101,4.20109,3.78973,3.94849,4.52381
6716.8501,7.51017,6.92706,6.46541,5.51776,4.80318,4.23126,3.81054,3.98023,4.50767
6717.3325,7.46514,6.96899,6.51063,5.59919,4.83692,4.25743,3.83896,4.00413,4.48471
6717.8145,7.41912,7.00488,6.5664,5.67228,4.87469,4.27435,3.87141,4.01333,4.45857
6718.2964,7.39181,7.03022,6.63616,5.72069,4.90826,4.28226,3.90383,4.0061,4.43787
6718.7788,7.3978,7.04893,6.71694,5.73666,4.93424,4.28809,3.93196,3.98625,4.43186
6719.2607,7.4405,7.07106,6.79939,5.72653,4.95629,4.30266,3.95247,3.96065,4.44337
6719.7432,7.5109,7.10747,6.87201,5.70884,4.98276,4.33457,3.96361,3.93566,4.46398
6720.2251,7.59185,7.16418,6.92626,5.70531,5.02108,4.38423,3.96507,3.91456,4.47585
6720.707,7.66571,7.23953,6.95921,5.72936,5.07273,4.44208,3.9575,3.89744,4.46078
6721.1895,7.72198,7.32559,6.97356,5.77859,5.13157,4.49275,3.94282,3.88307,4.4118
6721.6714,7.76124,7.41276,6.97673,5.83606,5.18651,4.52339,3.92519,3.87087,4.33983
6722.1533,7.79327,7.4945,6.97995,5.87972,5.22686,4.53097,3.91124,3.86155,4.27005
6722.6357,7.83035,7.56896,6.99655,5.89492,5.24727,4.52401,3.90839,3.85593,4.229
6723.1177,7.87924,7.63692,7.0378,5.88258,5.24982,4.51722,3.92129,3.85351,4.22955
6723.6001,7.93661,7.69822,7.10733,5.85851,5.24251,4.52253,3.94856,3.85246,4.26357
6724.082,7.99105,7.74994,7.19729,5.84455,5.23545,4.54228,3.98228,3.85183,4.30682
6724.564,8.03045,7.78811,7.29003,5.85728,5.23698,4.56899,4.01136,3.85434,4.33298
6725.0464,8.05034,7.81138,7.36565,5.90088,5.25136,4.59156,4.02712,3.8669,4.32772
6725.5283,8.05754,7.82345,7.41162,5.9675,5.27857,4.60327,4.02802,3.89723,4.29433
6726.0103,8.06682,7.83196,7.42875,6.04367,5.31555,4.60612,4.02026,3.94803,4.24857
6726.4927,8.09258,7.84475,7.42985,6.11786,5.35797,4.60876,4.01416,4.0127,4.20757
6726.9746,8.14099,7.86651,7.43248,6.18486,5.40174,4.62023,4.01839,4.07634,4.18063
6727.457,8.20757,7.89862,7.45066,6.24546,5.44407,4.6444,4.03592,4.12231,4.16697
6727.939,8.2811,7.94193,7.49046,6.30338,5.48377,4.67883,4.06401,4.14055,4.15965
6728.4209,8.35076,7.99967,7.55095,6.36235,5.52094,4.71823,4.09752,4.13238,4.15129
6728.9033,8.41136,8.07724,7.62791,6.42484,5.55627,4.75893,4.13256,4.10864,4.13739
6729.3853,8.46362,8.17795,7.71657,6.49178,5.59027,4.80101,4.16773,4.08266,4.11656
6729.8672,8.51032,8.29754,7.81163,6.56192,5.62304,4.84669,4.20223,4.06287,4.08949
6730.3496,8.5521,8.42165,7.90576,6.63078,5.65463,4.89709,4.23316,4.04948,4.05871
6730.8315,8.58638,8.5294,7.98963,6.69066,5.68546,4.94993,4.25489,4.03677,4.02886
6731.314,8.61045,8.60225,8.05484,6.73342,5.71622,4.99955,4.26181,4.01863,4.00615
6731.7959,8.62578,8.63353,8.09841,6.75533,5.74707,5.03862,4.2527,3.9934,3.99625
6732.2778,8.63986,8.63269,8.12533,6.76101,5.77681,5.06032,4.23321,3.96497,4.00182
6732.7603,8.6631,8.62127,8.14658,6.7629,5.80331,5.0606,4.21424,3.94008,4.02168
6733.2422,8.70242,8.62232,8.17368,6.77574,5.82522,5.04075,4.20699,3.92394,4.05232
6733.7241,8.75624,8.64942,8.21317,6.80913,5.84416,5.00937,4.21779,3.91741,4.08986
6734.2065,8.81482,8.70156,8.26514,6.86316,5.86544,4.98204,4.24586,3.91755,4.13029
6734.6885,8.86675,8.76646,8.32631,6.92978,5.89607,4.97654,4.28467,3.92115,4.16749
6735.1709,8.90751,8.82966,8.39501,6.99856,5.94103,5.00481,4.32554,3.92847,4.1917
6735.6528,8.94386,8.88328,8.47377,7.06235,6.00011,5.06577,4.36107,3.94421,4.19139
6736.1348,8.9903,8.92904,8.56695,7.11939,6.06762,5.14452,4.38718,3.97423,4.15918
6736.6172,9.05912,8.97472,8.67532,7.17145,6.1353,5.21945,4.40356,4.01977,4.09844
6737.0991,9.15087,9.02762,8.7917,7.22093,6.19646,5.27348,4.41312,4.07353,4.02517
6737.5811,9.25203,9.0905,8.90153,7.26963,6.24878,5.30206,4.42043,4.1215,3.96265
6738.0635,9.3422,9.1622,8.98847,7.31915,6.29439,5.31315,4.42939,4.15047,3.93104
6738.5454,9.40588,9.24133,9.04185,7.37107,6.33791,5.32,4.44065,4.1566,3.93827
6739.0278,9.44092,9.32882,9.06148,7.42559,6.38452,5.33294,4.45085,4.14857,3.97753
6739.5098,9.45798,9.42638,9.05772,7.48006,6.43863,5.35593,4.45474,4.1422,4.032
6739.9917,9.47255,9.53241,9.04735,7.52989,6.50282,5.38883,4.44946,4.14961,4.08296
6740.4741,9.49578,9.63895,9.04788,7.57243,6.57605,5.4313,4.43801,4.17054,4.11635
6740.9561,9.5308,9.73326,9.07234,7.61092,6.65165,5.4841,4.42886,4.19211,4.12548
6741.438,9.57565,9.80383,9.12593,7.65413,6.71731,5.54673,4.43098,4.19774,4.11085
6741.9204,9.62909,9.84714,9.205,7.71025,6.75924,5.61468,4.44768,4.17896,4.07931
6742.4023,9.69319,9.87051,9.29877,7.77923,6.76963,5.68015,4.47382,4.14201,4.04311
6742.8848,9.77075,9.88883,9.39368,7.85006,6.75343,5.73634,4.49899,4.10469,4.01743
6743.3667,9.86022,9.917,9.47899,7.90658,6.72912,5.78181,4.51476,4.08629,4.01551
6743.8486,9.9534,9.96286,9.55087,7.93889,6.72141,5.82094,4.52083,4.09759,4.04235
6744.3311,10.0386,10.0246,9.61299,7.952,6.74903,5.85982,4.52593,4.13709,4.09081
6744.813,10.1068,10.094,9.67307,7.96533,6.81452,5.90103,4.543,4.19424,4.14331
6745.2949,10.1563,10.1638,9.73765,8.00256,6.90268,5.94172,4.58233,4.25611,4.1791
6745.7773,10.1916,10.2329,9.80857,8.07864,6.98886,5.97625,4.64678,4.31258,4.18345
6746.2593,10.219,10.3078,9.8835,8.19228,7.05239,6.00082,4.7312,4.35766,4.15369
6746.7417,10.242,10.3967,9.95966,8.32793,7.08682,6.01612,4.8247,4.38852,4.09919
6747.2236,10.2616,10.5026,10.0378,8.46474,7.10147,6.02608,4.91365,4.40447,4.03647
6747.7056,10.2795,10.6191,10.1232,8.58602,7.11434,6.03481,4.98441,4.40732,3.98266
6748.188,10.3014,10.7333,10.2229,8.68413,7.14168,6.04462,5.02635,4.40212,3.95046
6748.6699,10.3353,10.834,10.3401,8.75953,7.19107,6.05699,5.0354,4.39632,3.94555
6749.1519,10.3873,10.9202,10.471,8.81672,7.26121,6.0747,5.01665,4.39699,3.96616
6749.6343,10.4564,11.0017,10.6043,8.86059,7.34654,6.10237,4.98313,4.40756,4.00418
6750.1162,10.5354,11.0915,10.7255,8.89509,7.44171,6.14408,4.95004,4.42609,4.04805
6750.5986,10.6161,11.1942,10.8237,8.92417,7.54249,6.1997,4.92736,4.44629,4.08706
6751.0806,10.6957,11.2998,10.8966,8.95364,7.64347,6.26317,4.9158,4.46056,4.1157
6751.5625,10.7788,11.3883,10.9523,8.99218,7.73627,6.32454,4.9098,4.46327,4.13546
6752.0449,10.8732,11.443,11.0054,9.05028,7.8115,6.37458,4.90551,4.45316,4.1527
6752.5269,10.9823,11.4631,11.0705,9.13657,7.86393,6.40892,4.90742,4.43404,4.17346
6753.0088,11.1007,11.4671,11.1552,9.2527,7.89689,6.42917,4.92752,4.41422,4.19858
6753.4912,11.2159,11.4827,11.2573,9.38956,7.92171,6.44113,4.97648,4.40444,4.22235
6753.9731,11.3152,11.5308,11.3671,9.52789,7.95149,6.45197,5.05325,4.41454,4.23529
6754.4556,11.3925,11.6143,11.4741,9.64464,7.99357,6.46842,5.14174,4.44926,4.22882
6754.9375,11.4506,11.7188,11.5729,9.72315,8.04631,6.49617,5.21873,4.50498,4.1988
6755.4194,11.497,11.8239,11.6656,9.76184,8.10286,6.53913,5.26837,4.56986,4.14657
6755.9019,11.5386,11.9176,11.7584,9.77609,8.15868,6.5979,5.29284,4.62835,4.07831
6756.3838,11.5776,12.0025,11.8552,9.79156,8.21659,6.66814,5.31115,4.66872,4.00447
6756.8657,11.6126,12.0921,11.9543,9.8321,8.28501,6.74097,5.34623,4.6894,3.93923
6757.3481,11.6423,12.201,12.0493,9.90881,8.37088,6.80655,5.40938,4.70021,3.89852
6757.8301,11.6689,12.3356,12.1347,10.0158,8.47351,6.85935,5.49254,4.7171,3.89519
6758.3125,11.6985,12.4911,12.212,10.1347,8.58412,6.90182,5.57343,4.75317,3.9328
6758.7944,11.7383,12.6547,12.2906,10.2451,8.69154,6.94351,5.62934,4.8114,4.00181
6759.2764,11.7945,12.8116,12.3834,10.3357,8.78856,6.99581,5.65013,4.88351,4.08199
6759.7588,11.87,12.9491,12.4989,10.4089,8.87378,7.06554,5.64208,4.95553,4.15078
6760.2407,11.9644,13.06,12.6356,10.479,8.94785,7.15145,5.62148,5.01588,4.19323
6760.7227,12.0742,13.1426,12.7836,10.5631,9.00897,7.24534,5.60382,5.0604,4.2075
6761.2051,12.193,13.2012,12.9294,10.6724,9.05312,7.33635,5.59607,5.09134,4.20323
6761.687,12.3114,13.2452,13.0641,10.8075,9.08008,7.41537,5.59637,5.11233,4.19454
6762.1694,12.4199,13.2874,13.1857,10.9598,9.09979,7.47762,5.59923,5.12403,4.19258
6762.6514,12.512,13.3403,13.2969,11.1168,9.13208,7.5234,5.60169,5.12451,4.20173
6763.1333,12.5888,13.4129,13.4005,11.268,9.19723,7.55796,5.60608,5.11372,4.21992
6763.6157,12.6591,13.5087,13.4962,11.4068,9.30304,7.59087,5.6189,5.09775,4.24103
6764.0977,12.7355,13.6264,13.5823,11.5295,9.43807,7.63381,5.6474,5.08807,4.25723
6764.5796,12.8277,13.7625,13.6608,11.6334,9.57686,7.69642,5.69627,5.0953,4.26115
6765.062,12.9361,13.9132,13.7406,11.7172,9.69462,7.78145,5.76551,5.1214,4.24888
6765.5439,13.0521,14.0743,13.8359,11.7835,9.78171,7.88217,5.84953,5.1568,4.2236
6766.0264,13.1638,14.2406,13.9596,11.8406,9.84791,7.98451,5.93793,5.18543,4.19701
6766.5083,13.2639,14.4042,14.1154,11.9012,9.91379,8.07329,6.01839,5.19538,4.18541
6766.9902,13.3545,14.5561,14.2947,11.9768,9.99572,8.13873,6.08124,5.18782,4.20078
6767.4727,13.4447,14.6894,14.4802,12.0729,10.0953,8.17964,6.12374,5.17777,4.24194
6767.9546,13.5428,14.802,14.6535,12.1865,10.2,8.20223,6.15152,5.18545,4.29252
6768.4365,13.65,14.8984,14.8023,12.3097,10.2936,8.21679,6.17572,5.22374,4.32903
6768.9189,13.7588,14.9869,14.9241,12.4352,10.3674,8.2347,6.20734,5.2896,4.33493
6769.4009,13.8585,15.0762,15.0241,12.5599,10.426,8.26675,6.25219,5.36523,4.31184
6769.8833,13.9419,15.171,15.1119,12.6854,10.4823,8.32127,6.30932,5.42803,4.27978
6770.3652,14.0095,15.2727,15.1978,12.8137,10.5494,8.40103,6.37329,5.46313,4.2656
6770.8472,14.0683,15.3819,15.2908,12.944,10.6327,8.50031,6.4378,5.47023,4.28725
6771.3296,14.127,15.5023,15.3979,13.0728,10.7303,8.6048,6.4978,5.46122,4.34439
6771.8115,14.1932,15.6414,15.5233,13.1956,10.8371,8.6964,6.54935,5.45107,4.42085
6772.2935,14.2726,15.805,15.6668,13.3111,10.9505,8.76153,6.58914,5.44926,4.49597
6772.7759,14.3699,15.9911,15.8232,13.4218,11.0708,8.79836,6.61566,5.45749,4.55595
6773.2578,14.4883,16.1856,15.9843,13.5333,11.1988,8.81885,6.63185,5.47426,4.59776
6773.7402,14.6264,16.3659,16.1423,13.6501,11.3313,8.8439,6.64652,5.50118,4.62482
6774.2222,14.7764,16.5117,16.2936,13.774,11.4603,8.8944,6.67203,5.54467,4.64005
6774.7041,14.9263,16.6168,16.4395,13.9032,11.5768,8.98248,6.71821,5.61081,4.64264
6775.1865,15.0655,16.6947,16.5844,14.0342,11.6762,9.10693,6.78624,5.69735,4.63078
6775.6685,15.1911,16.7727,16.7322,14.1644,11.7621,9.25434,6.86694,5.79033,4.60661
6776.1504,15.3087,16.8784,16.884,14.2942,11.8445,9.4052,6.94526,5.86971,4.57808
6776.6328,15.4265,17.0253,17.0392,14.4272,11.9344,9.54192,7.0082,5.92134,4.55542
6777.1147,15.5494,17.2072,17.1973,14.5678,12.0368,9.65532,7.0512,5.94677,4.54528
6777.5972,15.6753,17.4033,17.3589,14.7175,12.1487,9.74659,7.07904,5.9631,4.54741
6778.0791,15.7985,17.5903,17.5242,14.8718,12.2611,9.82368,7.10173,5.99185,4.55683
6778.561,15.9153,17.754,17.6904,15.0214,12.3654,9.89461,7.12859,6.04388,4.56956
6779.0435,16.0266,17.8937,17.8507,15.1568,12.4581,9.962,7.16448,6.11089,4.58728
6779.5254,16.1351,18.0185,17.9973,15.2748,12.5432,10.0228,7.20978,6.16956,4.61688
6780.0073,16.2416,18.1402,18.1273,15.3812,12.6281,10.0733,7.26272,6.19597,4.66534
6780.4897,16.3443,18.2665,18.2456,15.488,12.7185,10.1156,7.32158,6.18092,4.73333
6780.9717,16.4433,18.4006,18.3646,15.6064,12.8144,10.1602,7.3851,6.13633,4.81238
6781.4541,16.5452,18.543,18.4979,15.7411,12.9109,10.2222,7.45176,6.08925,4.88729
6781.936,16.6621,18.695,18.6529,15.8903,13.0042,10.3135,7.51948,6.06793,4.94263
6782.418,16.8034,18.8589,18.827,16.0512,13.0967,10.4361,7.58686,6.08849,4.96944
6782.9004,16.966,19.0352,19.0095,16.2257,13.1992,10.581,7.65522,6.14945,4.96884
6783.3823,17.1328,19.22,19.1883,16.4195,13.3244,10.7325,7.72922,6.2357,4.95099
6783.8643,17.2821,19.4042,19.3562,16.6349,13.4777,10.8749,7.81437,6.32822,4.93015
6784.3467,17.402,19.5775,19.5139,16.8624,13.651,10.9987,7.91202,6.41333,4.91863
6784.8286,17.5,19.7338,19.6687,17.0788,13.8256,11.1032,8.01523,6.48652,4.92217
6785.311,17.5995,19.8764,19.8292,17.2578,13.9841,11.1962,8.10951,6.54998,4.93891
6785.793,17.7247,20.018,20.0017,17.3855,14.1229,11.2903,8.17988,6.6068,4.96169
6786.2749,17.8866,20.1755,20.1872,17.4708,14.2553,11.3977,8.221,6.65642,4.98236
6786.7573,18.077,20.3618,20.3824,17.5427,14.4025,11.5237,8.24361,6.69473,4.99589
6787.2393,18.2752,20.5794,20.5808,17.635,14.5765,11.6634,8.27177,6.71834,5.0027
6787.7212,18.4593,20.8179,20.7752,17.768,14.7688,11.8037,8.33047,6.72978,5.00839
6788.2036,18.6154,21.0576,20.9597,17.9392,14.952,11.9299,8.43024,6.7389,5.02109
6788.6855,18.7386,21.2773,21.1312,18.1284,15.0955,12.0346,8.5587,6.75885,5.04727
6789.168,18.831,21.4632,21.291,18.3125,15.1843,12.1213,8.68523,6.79867,5.08785
6789.6499,18.8996,21.6141,21.4448,18.4799,15.2294,12.2017,8.77699,6.85777,5.13705
6790.1318,18.9564,21.7429,21.6015,18.6356,15.263,12.2874,8.81665,6.9264,5.18527
6790.6143,19.0197,21.8718,21.7698,18.7948,15.324,12.3833,8.81147,6.99208,5.22518
6791.0962,19.1116,22.0225,21.9555,18.972,15.4415,12.486,8.78903,7.04726,5.25733
6791.5781,19.2492,22.2064,22.1579,19.1728,15.6257,12.5881,8.78301,7.09284,5.29057
6792.0605,19.4354,22.4178,22.3708,19.393,15.8658,12.6845,8.81825,7.13506,5.3355
6792.5425,19.6541,22.6352,22.5844,19.6234,16.1349,12.775,8.90281,7.1788,5.39461
6793.0249,19.8749,22.8317,22.7905,19.8549,16.3965,12.8639,9.02916,7.22295,5.45646
6793.5068,20.0661,22.9893,22.985,20.0806,16.6145,12.9568,9.1809,7.26158,5.49973
6793.9888,20.2099,23.1092,23.1689,20.2941,16.7646,13.0596,9.33979,7.28967,5.50622
6794.4712,20.312,23.2122,23.3459,20.4876,16.8447,13.1774,9.49023,7.3086,5.47445
6794.9531,20.3993,23.328,23.52,20.6527,16.8794,13.3147,9.6212,7.32693,5.42377
6795.4351,20.5075,23.4803,23.694,20.7855,16.9116,13.4719,9.72696,7.35635,5.38499
6795.9175,20.664,23.6758,23.8701,20.8912,16.9846,13.6431,9.80697,7.40595,5.38344
6796.3994,20.8753,23.9034,24.0501,20.9856,17.1235,13.8149,9.86489,7.47873,5.42564
6796.8818,21.1241,24.143,24.2344,21.0917,17.3256,13.9712,9.90688,7.57161,5.49814
6797.3638,21.3783,24.376,24.4213,21.23,17.5643,14.0997,9.94007,7.67712,5.57808
6797.8457,21.606,24.5926,24.6061,21.4097,17.8052,14.1989,9.97207,7.78501,5.64692
6798.3281,21.7885,24.7922,24.7838,21.6238,18.0223,14.2795,10.0113,7.8834,5.69819
6798.8101,21.9263,24.9805,24.9537,21.8523,18.2065,14.3605,10.0665,7.96102,5.73558
6799.292,22.0345,25.1654,25.1209,22.0728,18.3638,14.4611,10.1442,8.01111,5.76574
6799.7744,22.1344,25.3558,25.294,22.2731,18.5069,14.5938,10.2454,8.03529,5.79299
6800.2563,22.2449,25.5589,25.4788,22.4574,18.6468,14.76,10.3631,8.04419,5.81931
6800.7388,22.3778,25.7768,25.6733,22.6431,18.7893,14.9506,10.4843,8.0534,5.84731
6801.2207,22.5383,26.0035,25.8685,22.8482,18.936,15.1491,10.5959,8.07646,5.88109
6801.7026,22.7246,26.2238,26.054,23.0779,19.0868,15.3376,10.6906,8.11916,5.9234
6802.1851,22.9292,26.4202,26.2257,23.3185,19.2419,15.5025,10.7701,8.1785,5.97207
6802.667,23.139,26.5829,26.3888,23.5438,19.4023,15.64,10.8427,8.24642,6.02044
6803.1489,23.3384,26.7176,26.5538,23.731,19.5691,15.757,10.9179,8.31525,6.06283
6803.6313,23.5142,26.8456,26.7296,23.8764,19.7427,15.8678,11.001,8.38144,6.10071
6804.1133,23.6621,26.9923,26.9178,23.999,19.9213,15.9868,11.0923,8.44589,6.14315
6804.5957,23.7891,27.1735,27.1132,24.1306,20.1012,16.1213,11.1893,8.51208,6.19969
6805.0776,23.9121,27.386,27.3078,24.2976,20.2765,16.2672,11.29,8.58355,6.27073
6805.5596,24.0505,27.6112,27.4955,24.5066,20.442,16.4122,11.3942,8.6619,6.3437
6806.042,24.218,27.8273,27.6732,24.7437,20.5949,16.5427,11.5015,8.74543,6.39972
6806.5239,24.4164,28.0226,27.8402,24.9853,20.7368,16.6527,11.6088,8.82866,6.42654
6807.0059,24.6354,28.2005,27.9976,25.2113,20.8728,16.7487,11.7099,8.9037,6.42846
6807.4883,24.8568,28.3745,28.1496,25.4135,21.009,16.8479,11.7985,8.96374,6.42531
6807.9702,25.0633,28.5565,28.3036,25.5937,21.1502,16.9696,11.8737,9.00738,6.44069
6808.4526,25.2457,28.7479,28.4687,25.7569,21.2977,17.1238,11.942,9.04076,6.48797
6808.9346,25.4056,28.9399,28.6508,25.9067,21.4499,17.3052,12.0164,9.07555,6.56363
6809.4165,25.5537,29.1212,28.8488,26.0459,21.6046,17.4944,12.1102,9.12352,6.65166
6809.8989,25.7029,29.2876,29.0563,26.181,21.7618,17.6677,12.2305,9.19135,6.73396
6810.3809,25.8623,29.4462,29.2672,26.323,21.9247,17.8094,12.374,9.27877,6.7986
6810.8628,26.0335,29.6115,29.4817,26.4838,22.0987,17.9196,12.5286,9.38055,6.84129
6811.3452,26.2112,29.7965,29.7058,26.6692,22.2885,18.0139,12.6784,9.48974,6.86216
6811.8271,26.3879,30.0042,29.9439,26.8746,22.4946,18.1152,12.8101,9.59937,6.8635
6812.3096,26.5589,30.2269,30.1902,27.0865,22.7113,18.2436,12.9184,9.70231,6.85145
6812.7915,26.7252,30.4508,30.4266,27.2908,22.9279,18.4097,13.0075,9.79169,6.83859
6813.2734,26.8931,30.6639,30.6313,27.48,23.1319,18.6134,13.0885,9.86359,6.84223
6813.7559,27.0705,30.8608,30.7919,27.6557,23.3141,18.8454,13.1745,9.92093,6.87635
6814.2378,27.2618,31.0438,30.9138,27.8258,23.4715,19.0906,13.274,9.9746,6.94213
6814.7197,27.4639,31.219,31.0178,27.9978,23.6084,19.3306,13.3876,10.0393,7.02471
6815.2021,27.6672,31.3919,31.1277,28.1746,23.7349,19.5482,13.509,10.1251,7.10049
6815.6841,27.8601,31.565,31.2585,28.3532,23.8635,19.7325,13.6306,10.2311,7.15097
6816.1665,28.0364,31.7374,31.4116,28.5273,24.0055,19.885,13.7508,10.3449,7.17409
6816.6484,28.1983,31.9056,31.5797,28.6907,24.1683,20.0196,13.8762,10.4495,7.18527
6817.1304,28.3554,32.0651,31.7548,28.8398,24.3534,20.1565,14.0179,10.5339,7.20824
6817.6128,28.5172,32.2123,31.9324,28.9752,24.5559,20.3109,14.1817,10.5983,7.26195
6818.0947,28.686,32.3466,32.1086,29.1016,24.7664,20.4849,14.3609,10.6538,7.35178
6818.5767,28.8547,32.4714,32.2771,29.2273,24.9744,20.6679,14.5366,10.715,7.46869
6819.0591,29.012,32.5938,32.4282,29.362,25.1721,20.8454,14.687,10.792,7.59454
6819.541,29.1514,32.7219,32.5555,29.5137,25.3562,21.0103,14.7992,10.8854,7.70964
6820.0234,29.2777,32.8609,32.6616,29.6861,25.5274,21.1681,14.876,10.987,7.799
6820.5054,29.4052,33.0102,32.7603,29.8777,25.6877,21.3311,14.932,11.086,7.85625
6820.9873,29.5493,33.164,32.8699,30.0825,25.8381,21.5074,14.9835,11.1754,7.88463
6821.4697,29.716,33.3147,33.0038,30.2923,25.9782,21.6916,15.0401,11.2573,7.8948
6821.9517,29.8977,33.4574,33.1642,30.4985,26.1086,21.8666,15.1038,11.3415,7.89966
6822.4336,30.0779,33.5926,33.343,30.6932,26.2337,22.0138,15.1755,11.4396,7.90859
6822.916,30.2413,33.7262,33.5279,30.8699,26.3618,22.1261,15.2617,11.5557,7.92493
6823.3979,30.3829,33.8671,33.7094,31.0241,26.5027,22.2153,15.3743,11.6807,7.94857
6823.8804,30.5097,34.0223,33.8827,31.1544,26.662,22.3075,15.5236,11.7958,7.98175
6824.3623,30.6343,34.1936,34.0454,31.2632,26.8372,22.4308,15.7087,11.8833,8.0323
6824.8442,30.7666,34.3743,34.1948,31.3562,27.0181,22.6019,15.9142,11.9392,8.11025
6825.3267,30.9076,34.5503,34.3269,31.4411,27.1922,22.8178,16.1168,11.9782,8.2192
6825.8086,31.0518,34.7041,34.439,31.5266,27.3522,23.0578,16.2964,12.0269,8.34919
6826.2905,31.1935,34.8228,34.5317,31.6218,27.5018,23.2923,16.446,12.1082,8.47771
6826.7729,31.3327,34.9059,34.6103,31.7352,27.6547,23.4947,16.5738,12.2284,8.57959
